商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,第一数量,第一计量单位,第二数量,第二计量单位,人民币
1029090,"其他牛,改良种用除外",121,中国澳门,103360,千克,147,头,3389603
1039200,"其他猪,重量≥50k...",121,中国澳门,1695960,千克,16884,头,32038402
1061990,"未列名哺乳动物,改良...",107,柬埔寨,38,千克,3,只,2778
1061990,"未列名哺乳动物,改良...",115,以色列,2,千克,55,只,1910
1061990,"未列名哺乳动物,改良...",121,中国澳门,18,千克,492,只,34883
1062020,食用爬行动物,121,中国澳门,2498,千克,2498,只,110462
1062090,未列名爬行动物,352,捷克,97,千克,3230,只,71725
1069090,"其他活动物,改良种用...",121,中国澳门,6300,千克,42000,只,55860
2031900,其他鲜或冷的猪肉,121,中国澳门,68686,千克,0,—,2349433
2032900,其他冻猪肉,121,中国澳门,205790,千克,0,—,6828611
2045000,山羊肉,121,中国澳门,43000,千克,0,—,2991726
2071100,"整只鸡,鲜或冷的",121,中国澳门,769715,千克,0,—,19381148
2071200,"整只鸡,冻的",121,中国澳门,66306,千克,0,—,1688515
2071311,鲜或冷的带骨鸡块,121,中国澳门,57205,千克,0,—,1514032
2071329,鲜或冷的其他鸡杂碎,121,中国澳门,5250,千克,0,—,124721
2071411,带骨的冻鸡块,121,中国澳门,22050,千克,0,—,294738
2071419,其他冻鸡块,101,阿富汗,54000,千克,0,—,706163
2071419,其他冻鸡块,121,中国澳门,58800,千克,0,—,1074759
2071429,其他冻鸡杂碎,101,阿富汗,79560,千克,0,—,374102
2074100,鲜或冷的整只鸭,121,中国澳门,175138,千克,0,—,2973381
2074200,整只冻鸭,101,阿富汗,26143,千克,0,—,234259
2074200,整只冻鸭,107,柬埔寨,24840,千克,0,—,227715
2074200,整只冻鸭,121,中国澳门,38716,千克,0,—,841081
2074400,鲜或冷的鸭块及杂碎,121,中国澳门,1990,千克,0,—,38209
2074500,冻的鸭块及杂碎,121,中国澳门,27746,千克,0,—,342885
2074500,冻的鸭块及杂碎,146,吉尔吉斯斯坦,164000,千克,0,—,2148750
2075100,鲜或冷的整只鹅,121,中国澳门,35796,千克,0,—,1342117
2075200,整只冻鹅,121,中国澳门,1543,千克,0,—,52462
2075400,鲜或冷的鹅块及杂碎,121,中国澳门,451,千克,0,—,15198
2081020,"冻兔肉,不包括兔头",352,捷克,52000,千克,0,—,1578010
2089010,鲜、冷、冻的乳鸽肉及...,121,中国澳门,34651,千克,0,—,1617233
2089090,其他鲜、冷、冻的肉及...,121,中国澳门,128,千克,0,—,83295
2101200,干、熏、盐腌或盐渍猪...,121,中国澳门,6300,千克,0,—,187478
2101900,其他干、熏、盐腌或盐...,121,中国澳门,1830,千克,0,—,103737
2109900,其他干、熏、盐腌或盐...,121,中国澳门,3075,千克,0,—,77331
3011100,淡水观赏鱼,201,阿尔及利亚,150,千克,0,—,10417
3011100,淡水观赏鱼,331,瑞士,40,千克,0,—,5556
3019390,"其他活鲤科鱼, 鱼苗...",121,中国澳门,373138,千克,0,—,9014589
3019991,活罗非鱼,121,中国澳门,35273,千克,0,—,586366
3019993,其他活鲤科鱼,121,中国澳门,288348,千克,0,—,6929035
3019999,其他活鱼,121,中国澳门,335168,千克,0,—,8061349
3027300,鲜或冷的鲤科鱼,121,中国澳门,7467,千克,0,—,23536
3028910,鲜或冷的带鱼,121,中国澳门,665,千克,0,—,20783
3028920,鲜或冷的黄鱼,121,中国澳门,4415,千克,0,—,292563
3028990,其他鲜或冷的鱼,121,中国澳门,400538,千克,0,—,4942243
3031200,其他冻大麻哈鱼,347,乌克兰,52952,千克,0,—,1329874
3032300,冻罗非鱼,117,约旦,42620,千克,0,—,768358
3032300,冻罗非鱼,131,沙特阿拉伯,44170,千克,0,—,397718
3032300,冻罗非鱼,216,赤道几内亚,51500,千克,0,—,980800
3032300,冻罗非鱼,229,马里,258800,千克,0,—,6062929
3032300,冻罗非鱼,236,尼日利亚,274738,千克,0,—,3849192
3032300,冻罗非鱼,238,卢旺达,58440,千克,0,—,1708146
3032300,冻罗非鱼,247,坦桑尼亚,23391,千克,0,—,324896
3032300,冻罗非鱼,251,布基纳法索,1354750,千克,0,—,35319517
3032300,冻罗非鱼,253,赞比亚,453525,千克,0,—,7232895
3032300,冻罗非鱼,302,丹麦,5000,千克,0,—,57697
3032300,冻罗非鱼,311,葡萄牙,43500,千克,0,—,399140
3032300,冻罗非鱼,330,瑞典,36160,千克,0,—,430614
3032300,冻罗非鱼,418,多米尼加,124395,千克,0,—,2197082
3032400,冻鲶鱼,101,阿富汗,26000,千克,0,—,675044
3032400,冻鲶鱼,216,赤道几内亚,25500,千克,0,—,672961
3032400,冻鲶鱼,229,马里,38200,千克,0,—,972361
3035100,冻鲱鱼,236,尼日利亚,13633380,千克,0,—,50654542
3035300,冻的沙丁鱼、小沙丁鱼...,432,巴拿马,81000,千克,0,—,1687611
3035300,冻的沙丁鱼、小沙丁鱼...,603,斐济,592270,千克,0,—,7240860
3035300,冻的沙丁鱼、小沙丁鱼...,609,新西兰,45000,千克,0,—,496561
3035300,冻的沙丁鱼、小沙丁鱼...,620,密克罗尼西亚联邦,351000,千克,0,—,4123379
3035400,冻鲭鱼,131,沙特阿拉伯,20250,千克,0,—,105476
3035400,冻鲭鱼,134,斯里兰卡,238000,千克,0,—,2629341
3035400,冻鲭鱼,144,东帝汶,84000,千克,0,—,1291058
3035400,冻鲭鱼,215,埃及,2565000,千克,0,—,31610058
3035400,冻鲭鱼,236,尼日利亚,5716185,千克,0,—,20554043
3035400,冻鲭鱼,238,卢旺达,342900,千克,0,—,4863715
3035400,冻鲭鱼,247,坦桑尼亚,54000,千克,0,—,551078
3035400,冻鲭鱼,248,多哥,53480,千克,0,—,304559
3035400,冻鲭鱼,251,布基纳法索,294840,千克,0,—,1880241
3035400,冻鲭鱼,347,乌克兰,96000,千克,0,—,1198412
3035400,冻鲭鱼,603,斐济,39000,千克,0,—,270851
3035400,冻鲭鱼,611,巴布亚新几内亚,527003,千克,0,—,3184796
3035500,冻的对称竹荚鱼、新西...,121,中国澳门,510,千克,0,—,53128
3035700,冻剑鱼,311,葡萄牙,75000,千克,0,—,3541899
3035900,冻的鳀鱼、印度鲭、马...,103,孟加拉国,46787,千克,0,—,5427101
3035900,冻的鳀鱼、印度鲭、马...,134,斯里兰卡,19316,千克,0,—,298817
3035900,冻的鳀鱼、印度鲭、马...,347,乌克兰,49000,千克,0,—,462704
3035900,冻的鳀鱼、印度鲭、马...,432,巴拿马,26764,千克,0,—,1738364
3035900,冻的鳀鱼、印度鲭、马...,603,斐济,106650,千克,0,—,2283900
3035900,冻的鳀鱼、印度鲭、马...,622,帕劳,26000,千克,0,—,361135
3038910,冻带鱼,107,柬埔寨,85005,千克,0,—,3826170
3038930,冻鲳鱼,117,约旦,48200,千克,0,—,1026734
3038930,冻鲳鱼,121,中国澳门,6000,千克,0,—,300020
3038930,冻鲳鱼,216,赤道几内亚,25500,千克,0,—,478156
