商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,第一数量,第一计量单位,第二数量,第二计量单位,人民币
1029090,其他牛，改良种用除外,121,中国澳门,88515,千克,116,头,3203971
1039200,其他猪，重量≥50k...,121,中国澳门,805616,千克,7453,头,20367913
1061990,"未列名哺乳动物,改良...",115,以色列,1,千克,55,只,230386
1061990,"未列名哺乳动物,改良...",121,中国澳门,1,千克,60,只,29420
1061990,"未列名哺乳动物,改良...",302,丹麦,5,千克,286,只,963619
1061990,"未列名哺乳动物,改良...",331,瑞士,1,千克,39,只,136183
1062020,食用爬行动物,121,中国澳门,865,千克,865,只,35266
1069090,"其他活动物,改良种用...",121,中国澳门,22500,千克,22500,只,27520
2031900,其他鲜或冷的猪肉,121,中国澳门,31289,千克,0,—,1112473
2032900,其他冻猪肉,121,中国澳门,32500,千克,0,—,1209720
2071100,整只鸡，鲜或冷的,121,中国澳门,615388,千克,0,—,15720845
2071200,整只鸡，冻的,121,中国澳门,49876,千克,0,—,1312142
2071311,鲜或冷的带骨鸡块,121,中国澳门,43759,千克,0,—,1148230
2071329,鲜或冷的其他鸡杂碎,121,中国澳门,4992,千克,0,—,114758
2071411,带骨的冻鸡块,101,阿富汗,135000,千克,0,—,1204725
2071411,带骨的冻鸡块,121,中国澳门,142215,千克,0,—,1643457
2071419,其他冻鸡块,101,阿富汗,915152,千克,0,—,8949444
2071419,其他冻鸡块,107,柬埔寨,462996,千克,0,—,5134456
2071419,其他冻鸡块,121,中国澳门,351475,千克,0,—,4801941
2071419,其他冻鸡块,226,利比亚,28008,千克,0,—,345706
2071419,其他冻鸡块,611,巴布亚新几内亚,103100,千克,0,—,428869
2071421,冻鸡翼（不包括翼尖）,121,中国澳门,11100,千克,0,—,282421
2071422,冻鸡爪,121,中国澳门,1500,千克,0,—,12683
2071429,其他冻鸡杂碎,107,柬埔寨,182016,千克,0,—,858403
2071429,其他冻鸡杂碎,121,中国澳门,7560,千克,0,—,28968
2074100,鲜或冷的整只鸭,121,中国澳门,125572,千克,0,—,2204571
2074200,整只冻鸭,101,阿富汗,78524,千克,0,—,693077
2074200,整只冻鸭,103,孟加拉国,26958,千克,0,—,275645
2074200,整只冻鸭,106,缅甸,80994,千克,0,—,849073
2074200,整只冻鸭,107,柬埔寨,858927,千克,0,—,7652879
2074200,整只冻鸭,121,中国澳门,33513,千克,0,—,450978
2074200,整只冻鸭,146,吉尔吉斯斯坦,13200,千克,0,—,171484
2074400,鲜或冷的鸭块及杂碎,121,中国澳门,6669,千克,0,—,123476
2074500,冻的鸭块及杂碎,107,柬埔寨,264620,千克,0,—,2148017
2074500,冻的鸭块及杂碎,121,中国澳门,142,千克,0,—,2665
2074500,冻的鸭块及杂碎,146,吉尔吉斯斯坦,190000,千克,0,—,2159746
2075100,鲜或冷的整只鹅,121,中国澳门,31035,千克,0,—,1344294
2075200,整只冻鹅,121,中国澳门,6830,千克,0,—,223002
2075400,鲜或冷的鹅块及杂碎,121,中国澳门,2767,千克,0,—,124186
2089010,鲜、冷、冻的乳鸽肉及...,121,中国澳门,38218,千克,0,—,1838341
2089090,其他鲜、冷、冻的肉及...,121,中国澳门,1497,千克,0,—,85512
3019390,"其他活鲤科鱼, 鱼苗...",121,中国澳门,171414,千克,0,—,4346473
3019991,活罗非鱼,121,中国澳门,11550,千克,0,—,162880
3019993,其他活鲤科鱼,121,中国澳门,48690,千克,0,—,1299713
3019999,其他活鱼,121,中国澳门,180417,千克,0,—,1879363
3027100,鲜或冷的罗非鱼,121,中国澳门,65,千克,0,—,1412
3027300,鲜或冷的鲤科鱼,121,中国澳门,5227,千克,0,—,50941
3028990,其他鲜或冷的鱼,121,中国澳门,236743,千克,0,—,2431681
3032300,冻罗非鱼,115,以色列,8010,千克,0,—,160444
3032300,冻罗非鱼,117,约旦,53280,千克,0,—,958270
3032300,冻罗非鱼,216,赤道几内亚,52000,千克,0,—,1064894
3032300,冻罗非鱼,228,马拉维,14000,千克,0,—,183029
3032300,冻罗非鱼,229,马里,418550,千克,0,—,6833110
3032300,冻罗非鱼,238,卢旺达,333050,千克,0,—,4798359
3032300,冻罗非鱼,251,布基纳法索,1558150,千克,0,—,26944784
3032300,冻罗非鱼,330,瑞典,19600,千克,0,—,253984
3032400,冻鲶鱼,216,赤道几内亚,52000,千克,0,—,648920
3032400,冻鲶鱼,238,卢旺达,59800,千克,0,—,547177
3035300,冻的沙丁鱼、小沙丁鱼...,603,斐济,160400,千克,0,—,2010721
3035400,冻鲭鱼,107,柬埔寨,5580,千克,0,—,81881
3035400,冻鲭鱼,130,卡塔尔,53600,千克,0,—,745163
3035400,冻鲭鱼,144,东帝汶,108000,千克,0,—,1460069
3035400,冻鲭鱼,215,埃及,1215000,千克,0,—,11794197
3035400,冻鲭鱼,238,卢旺达,466110,千克,0,—,5420801
3035400,冻鲭鱼,335,拉脱维亚,108000,千克,0,—,1779729
3035400,冻鲭鱼,434,秘鲁,27000,千克,0,—,293742
3035400,冻鲭鱼,611,巴布亚新几内亚,809800,千克,0,—,5591487
3035910,冻银鲳(鲳属),103,孟加拉国,743662,千克,0,—,87693684
3035990,冻鳀鱼(鳀属）、冻印...,105,文莱,10615,千克,0,—,454463
3035990,冻鳀鱼(鳀属）、冻印...,201,阿尔及利亚,8000,千克,0,—,614362
3035990,冻鳀鱼(鳀属）、冻印...,251,布基纳法索,27000,千克,0,—,345578
3038100,冻角鲨及其他鲨鱼,201,阿尔及利亚,16000,千克,0,—,1075133
3038930,冻鲳鱼(银鲳除外),107,柬埔寨,27000,千克,0,—,1900681
3038930,冻鲳鱼(银鲳除外),117,约旦,33300,千克,0,—,678033
3038930,冻鲳鱼(银鲳除外),236,尼日利亚,23400,千克,0,—,2396010
3038930,冻鲳鱼(银鲳除外),238,卢旺达,131599,千克,0,—,13468051
3038990,未列名冻鱼,105,文莱,5000,千克,0,—,207987
3038990,未列名冻鱼,114,伊拉克,24696,千克,0,—,459018
3038990,未列名冻鱼,117,约旦,182360,千克,0,—,6964564
3038990,未列名冻鱼,134,斯里兰卡,28500,千克,0,—,1481915
3038990,未列名冻鱼,229,马里,132000,千克,0,—,3795586
3038990,未列名冻鱼,238,卢旺达,470210,千克,0,—,22014281
3038990,未列名冻鱼,311,葡萄牙,265869,千克,0,—,6048145
3038990,未列名冻鱼,418,多米尼加,118688,千克,0,—,5860858
3043900,鲜或冷的鲤科鱼、鳗鱼...,121,中国澳门,8014,千克,0,—,269496
3045100,鲜或冷的罗非鱼、鲶鱼...,121,中国澳门,39566,千克,0,—,1379879
3046100,冻罗非鱼鱼片,115,以色列,137000,千克,0,—,3592928
3046100,冻罗非鱼鱼片,311,葡萄牙,45500,千克,0,—,938387
3046100,冻罗非鱼鱼片,335,拉脱维亚,25000,千克,0,—,714355
3046100,冻罗非鱼鱼片,352,捷克,23000,千克,0,—,617329
3046100,冻罗非鱼鱼片,353,斯洛伐克,21141,千克,0,—,605046
3046100,冻罗非鱼鱼片,413,哥伦比亚,33600,千克,0,—,952836
3046100,冻罗非鱼鱼片,434,秘鲁,92862,千克,0,—,2751742
3047100,冻鳕鱼鱼片,302,丹麦,16997,千克,0,—,783191
3047100,冻鳕鱼鱼片,311,葡萄牙,16940,千克,0,—,424589
3047100,冻鳕鱼鱼片,330,瑞典,222674,千克,0,—,15998262
3047100,冻鳕鱼鱼片,331,瑞士,10000,千克,0,—,567645
3047200,冻黑线鳕鱼鱼片,330,瑞典,8560,千克,0,—,320466
3047300,冻绿青鳕鱼鱼片,311,葡萄牙,18150,千克,0,—,347391
3047300,冻绿青鳕鱼鱼片,330,瑞典,206721,千克,0,—,17172789
3047400,冻狗鳕鱼鱼片,330,瑞典,12300,千克,0,—,784799
3047400,冻狗鳕鱼鱼片,412,智利,131430,千克,0,—,2630088
3047500,冻阿拉斯加狭鳕鱼鱼片,302,丹麦,23000,千克,0,—,688853
3047500,冻阿拉斯加狭鳕鱼鱼片,311,葡萄牙,52560,千克,0,—,1026023
3047500,冻阿拉斯加狭鳕鱼鱼片,328,罗马尼亚,19200,千克,0,—,274927
3047500,冻阿拉斯加狭鳕鱼鱼片,330,瑞典,167668,千克,0,—,3689134
3047500,冻阿拉斯加狭鳕鱼鱼片,331,瑞士,10000,千克,0,—,299374
3047500,冻阿拉斯加狭鳕鱼鱼片,353,斯洛伐克,50100,千克,0,—,933004
3047500,冻阿拉斯加狭鳕鱼鱼片,609,新西兰,1600,千克,0,—,37770
3047900,其他冻的犀鳕科、多丝...,302,丹麦,20700,千克,0,—,397415
3047900,其他冻的犀鳕科、多丝...,609,新西兰,307976,千克,0,—,8810086
3048100,冻的大麻哈鱼、大西洋...,330,瑞典,20004,千克,0,—,953072
3048100,冻的大麻哈鱼、大西洋...,412,智利,55400,千克,0,—,1997705
3048100,冻的大麻哈鱼、大西洋...,418,多米尼加,22675,千克,0,—,886061
3048200,冻鳟鱼鱼片,330,瑞典,17630,千克,0,—,1244707
3048300,冻比目鱼鱼片,115,以色列,16960,千克,0,—,500447
3048300,冻比目鱼鱼片,302,丹麦,13920,千克,0,—,374146
3048300,冻比目鱼鱼片,311,葡萄牙,12960,千克,0,—,292313
3048300,冻比目鱼鱼片,330,瑞典,45640,千克,0,—,1220983
3048700,冻金枪鱼（金枪鱼属）...,412,智利,35300,千克,0,—,1686700
3048900,其他冻鱼片,115,以色列,92170,千克,0,—,6581669
3048900,其他冻鱼片,302,丹麦,39100,千克,0,—,1131762
3048900,其他冻鱼片,311,葡萄牙,77141,千克,0,—,2246591
3048900,其他冻鱼片,328,罗马尼亚,21060,千克,0,—,393703
3048900,其他冻鱼片,418,多米尼加,182487,千克,0,—,5955452
3049500,冻的犀鳕科、多丝真鳕...,609,新西兰,25650,千克,0,—,616056
3049900,其他冻鱼肉,311,葡萄牙,2000,千克,0,—,50611
3049900,其他冻鱼肉,412,智利,68030,千克,0,—,5707868
3053200,干、盐腌或盐渍的犀鳕...,311,葡萄牙,731274,千克,0,—,24571708
3053200,干、盐腌或盐渍的犀鳕...,418,多米尼加,51556,千克,0,—,1608173
3054200,熏鲱鱼,418,多米尼加,72559,千克,0,—,1364318
3055990,其他干鱼,311,葡萄牙,37400,千克,0,—,853848
3056200,盐腌及盐渍的鳕鱼,311,葡萄牙,141424,千克,0,—,4148206
3056990,未列名盐腌及盐渍的鱼,311,葡萄牙,113900,千克,0,—,2798759
3057200,鱼头、鱼尾、鱼鳔,121,中国澳门,90,千克,0,—,2791
3061410,冻梭子蟹,105,文莱,4500,千克,0,—,277039
3061410,冻梭子蟹,609,新西兰,7250,千克,0,—,486066
