商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,第一数量,第一计量单位,第二数量,第二计量单位,人民币
1029090,其他牛，改良种用除外,121,中国澳门,159295,千克,214,头,6062443
1039200,其他猪，重量≥50k...,121,中国澳门,1304528,千克,12811,头,41103423
1061990,"未列名哺乳动物,改良...",121,中国澳门,66,千克,1618,只,77029
1061990,"未列名哺乳动物,改良...",302,丹麦,1,千克,55,只,327865
1062020,食用爬行动物,121,中国澳门,2121,千克,2121,只,87203
1069090,"其他活动物,改良种用...",121,中国澳门,44550,千克,44550,只,54954
2031900,其他鲜或冷的猪肉,121,中国澳门,28588,千克,0,—,1056051
2032900,其他冻猪肉,121,中国澳门,83554,千克,0,—,3773548
2044200,冻带骨绵羊肉,121,中国澳门,1875,千克,0,—,166929
2045000,鲜、冷、冻山羊肉,121,中国澳门,19300,千克,0,—,1235782
2071100,整只鸡，鲜或冷的,121,中国澳门,731139,千克,0,—,17679551
2071200,整只鸡，冻的,121,中国澳门,31670,千克,0,—,703699
2071311,鲜或冷的带骨鸡块,121,中国澳门,49812,千克,0,—,1225791
2071329,鲜或冷的其他鸡杂碎,121,中国澳门,5430,千克,0,—,129012
2071411,带骨的冻鸡块,101,阿富汗,56016,千克,0,—,480948
2071411,带骨的冻鸡块,121,中国澳门,93247,千克,0,—,1024514
2071419,其他冻鸡块,101,阿富汗,775368,千克,0,—,8117258
2071419,其他冻鸡块,107,柬埔寨,288000,千克,0,—,3271968
2071419,其他冻鸡块,121,中国澳门,280580,千克,0,—,3576555
2071419,其他冻鸡块,146,吉尔吉斯斯坦,109960,千克,0,—,1165237
2071419,其他冻鸡块,611,巴布亚新几内亚,135240,千克,0,—,631567
2071421,冻鸡翼（不包括翼尖）,121,中国澳门,18550,千克,0,—,418326
2071422,冻鸡爪,121,中国澳门,5250,千克,0,—,44655
2071429,其他冻鸡杂碎,101,阿富汗,54480,千克,0,—,226553
2071429,其他冻鸡杂碎,107,柬埔寨,192000,千克,0,—,1127520
2074100,鲜或冷的整只鸭,121,中国澳门,114435,千克,0,—,2029618
2074200,整只冻鸭,107,柬埔寨,883796,千克,0,—,8264502
2074200,整只冻鸭,121,中国澳门,47092,千克,0,—,551586
2074300,鲜或冷的鸭肥肝,107,柬埔寨,48000,千克,0,—,167520
2074400,鲜或冷的鸭块及杂碎,121,中国澳门,5213,千克,0,—,96231
2074500,冻的鸭块及杂碎,107,柬埔寨,35000,千克,0,—,519805
2074500,冻的鸭块及杂碎,146,吉尔吉斯斯坦,144000,千克,0,—,1845186
2075100,鲜或冷的整只鹅,121,中国澳门,48751,千克,0,—,2135576
2075200,整只冻鹅,121,中国澳门,817,千克,0,—,29516
2075400,鲜或冷的鹅块及杂碎,121,中国澳门,2249,千克,0,—,101533
2081020,冻兔肉，不包括兔头,352,捷克,75000,千克,0,—,2194185
2089010,鲜、冷、冻的乳鸽肉及...,121,中国澳门,38457,千克,0,—,1839430
2089090,其他鲜、冷、冻的肉及...,121,中国澳门,1265,千克,0,—,72675
2101200,干、熏、盐腌或盐渍猪...,121,中国澳门,5205,千克,0,—,273663
2101900,其他干、熏、盐腌或盐...,121,中国澳门,1125,千克,0,—,118125
2109900,其他干、熏、盐腌或盐...,121,中国澳门,2890,千克,0,—,85408
3019290,其他活鳗鱼，鱼苗除外,121,中国澳门,7,千克,0,—,710
3019390,"其他活鲤科鱼, 鱼苗...",121,中国澳门,290625,千克,0,—,6723450
3019919,其他鱼苗,107,柬埔寨,0,千克,0,—,31
3019991,活罗非鱼,121,中国澳门,23247,千克,0,—,328204
3019993,其他活鲤科鱼,121,中国澳门,73615,千克,0,—,1813258
3019999,其他活鱼,121,中国澳门,246398,千克,0,—,2586196
3027300,鲜或冷的鲤科鱼,121,中国澳门,9299,千克,0,—,88345
3028990,其他鲜或冷的鱼,121,中国澳门,429132,千克,0,—,4465594
3032300,冻罗非鱼,216,赤道几内亚,26000,千克,0,—,531939
3032300,冻罗非鱼,229,马里,352220,千克,0,—,5965360
3032300,冻罗非鱼,238,卢旺达,118229,千克,0,—,1049915
3032300,冻罗非鱼,251,布基纳法索,1827330,千克,0,—,26659781
3032300,冻罗非鱼,330,瑞典,22080,千克,0,—,289275
3032400,冻鲶鱼,238,卢旺达,26000,千克,0,—,365708
3035300,冻的沙丁鱼、小沙丁鱼...,613,所罗门群岛,76950,千克,0,—,1109274
3035400,冻鲭鱼,105,文莱,20000,千克,0,—,124293
3035400,冻鲭鱼,107,柬埔寨,24000,千克,0,—,365196
3035400,冻鲭鱼,130,卡塔尔,54000,千克,0,—,723296
3035400,冻鲭鱼,134,斯里兰卡,304960,千克,0,—,5645175
3035400,冻鲭鱼,144,东帝汶,159300,千克,0,—,2162121
3035400,冻鲭鱼,215,埃及,54000,千克,0,—,435013
3035400,冻鲭鱼,236,尼日利亚,18000,千克,0,—,253182
3035400,冻鲭鱼,238,卢旺达,51000,千克,0,—,584202
3035400,冻鲭鱼,347,乌克兰,21000,千克,0,—,323575
3035400,冻鲭鱼,432,巴拿马,51300,千克,0,—,721570
3035400,冻鲭鱼,609,新西兰,4008,千克,0,—,51250
3035400,冻鲭鱼,611,巴布亚新几内亚,551897,千克,0,—,3455990
