商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,第一数量,第一计量单位,第二数量,第二计量单位,人民币
1061910,其他改良种用哺乳动物,318,芬兰,215,千克,2,只,1321320
1061990,"未列名哺乳动物,改良...",129,菲律宾,33,千克,3,只,1982
1061990,"未列名哺乳动物,改良...",301,比利时,0,千克,4,只,79
1061990,"未列名哺乳动物,改良...",305,法国,0,千克,4,只,79
1061990,"未列名哺乳动物,改良...",501,加拿大,2,千克,39,只,773
1062020,食用爬行动物,312,西班牙,5,千克,500,只,7819
1062090,未列名爬行动物,118,科威特,42,千克,5154,只,39473
2032900,其他冻猪肉,124,蒙古,255000,千克,0,—,5301414
2032900,其他冻猪肉,410,巴西,26882,千克,0,—,537957
2071411,带骨的冻鸡块,124,蒙古,279550,千克,0,—,3110502
2071419,其他冻鸡块,124,蒙古,127972,千克,0,—,1642504
2071419,其他冻鸡块,127,巴基斯坦,27000,千克,0,—,305919
2071419,其他冻鸡块,138,阿联酋,73200,千克,0,—,759403
2071422,冻鸡爪,410,巴西,27000,千克,0,—,250474
2081020,"冻兔肉,不包括兔头",301,比利时,183560,千克,0,—,5560029
2081020,"冻兔肉,不包括兔头",305,法国,25000,千克,0,—,756758
2091000,未炼制或用其他方法提...,124,蒙古,102000,千克,0,—,660600
3011100,淡水观赏鱼,138,阿联酋,144,千克,0,—,73334
3011100,淡水观赏鱼,227,马达加斯加,42,千克,0,—,10140
3011100,淡水观赏鱼,244,南非,136,千克,0,—,2846
3011100,淡水观赏鱼,301,比利时,30,千克,0,—,3304
3011100,淡水观赏鱼,305,法国,222,千克,0,—,32174
3011100,淡水观赏鱼,307,意大利,200,千克,0,—,64745
3011100,淡水观赏鱼,309,荷兰,1057,千克,0,—,168773
3011100,淡水观赏鱼,312,西班牙,167,千克,0,—,154025
3011100,淡水观赏鱼,327,波兰,158,千克,0,—,17197
3011100,淡水观赏鱼,501,加拿大,201,千克,0,—,67040
3028990,其他鲜或冷的鱼,501,加拿大,530,千克,0,—,47257
3031200,其他冻大麻哈鱼,305,法国,2050,千克,0,—,64906
3031200,其他冻大麻哈鱼,309,荷兰,22000,千克,0,—,537777
3032300,冻罗非鱼,138,阿联酋,58040,千克,0,—,405517
3032300,冻罗非鱼,203,贝宁,52000,千克,0,—,388204
3032300,冻罗非鱼,220,加纳,780000,千克,0,—,6602584
3032300,冻罗非鱼,224,肯尼亚,715400,千克,0,—,10381637
3032300,冻罗非鱼,233,莫桑比克,42100,千克,0,—,535263
3032300,冻罗非鱼,235,尼日尔,25500,千克,0,—,245007
3032300,冻罗非鱼,244,南非,398886,千克,0,—,4609391
3032300,冻罗非鱼,252,刚果民主共和国,271182,千克,0,—,3468477
3032300,冻罗非鱼,301,比利时,373463,千克,0,—,3692453
