商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,第一数量,第一计量单位,第二数量,第二计量单位,人民币
1029090,"其他牛,改良种用除外",121,中国澳门,121150,千克,171,头,4319359
1039200,"其他猪,重量≥50k...",121,中国澳门,1101041,千克,10765,头,43235953
1061990,"未列名哺乳动物,改良...",107,柬埔寨,48,千克,3,只,2103
1061990,"未列名哺乳动物,改良...",311,葡萄牙,0,千克,6,只,210
1062020,食用爬行动物,121,中国澳门,2343,千克,2343,只,105259
1062090,未列名爬行动物,347,乌克兰,27,千克,3072,只,6462
1069090,"其他活动物,改良种用...",121,中国澳门,6975,千克,46500,只,62496
2022000,冻带骨牛肉,432,巴拿马,47,千克,0,—,4834
2023000,冻去骨牛肉,432,巴拿马,2905,千克,0,—,127869
2031900,其他鲜或冷的猪肉,121,中国澳门,41836,千克,0,—,2810753
2032900,其他冻猪肉,121,中国澳门,117150,千克,0,—,5609499
2042200,鲜或冷的带骨绵羊肉,432,巴拿马,21,千克,0,—,4268
2045000,山羊肉,121,中国澳门,54445,千克,0,—,4056368
2064900,其他冻猪杂碎,121,中国澳门,6070,千克,0,—,151978
2071100,"整只鸡,鲜或冷的",121,中国澳门,797430,千克,0,—,20764949
2071200,"整只鸡,冻的",121,中国澳门,101574,千克,0,—,2654094
2071311,鲜或冷的带骨鸡块,121,中国澳门,28874,千克,0,—,752139
2071329,鲜或冷的其他鸡杂碎,121,中国澳门,5961,千克,0,—,151433
2071411,带骨的冻鸡块,101,阿富汗,27000,千克,0,—,167021
2071411,带骨的冻鸡块,121,中国澳门,71100,千克,0,—,831441
2071419,其他冻鸡块,101,阿富汗,81000,千克,0,—,1336659
2071419,其他冻鸡块,107,柬埔寨,22000,千克,0,—,389103
2071419,其他冻鸡块,121,中国澳门,95630,千克,0,—,1687926
2071429,其他冻鸡杂碎,101,阿富汗,242976,千克,0,—,1300264
2074100,鲜或冷的整只鸭,121,中国澳门,160198,千克,0,—,2821399
2074200,整只冻鸭,101,阿富汗,51098,千克,0,—,672859
2074200,整只冻鸭,107,柬埔寨,94667,千克,0,—,1110302
2074200,整只冻鸭,121,中国澳门,40030,千克,0,—,642715
2074200,整只冻鸭,146,吉尔吉斯斯坦,71983,千克,0,—,844587
2074400,鲜或冷的鸭块及杂碎,121,中国澳门,2791,千克,0,—,50826
2074500,冻的鸭块及杂碎,107,柬埔寨,2400,千克,0,—,42071
2074500,冻的鸭块及杂碎,121,中国澳门,3920,千克,0,—,91300
2074500,冻的鸭块及杂碎,146,吉尔吉斯斯坦,24000,千克,0,—,334884
2075100,鲜或冷的整只鹅,121,中国澳门,47415,千克,0,—,2025646
2075400,鲜或冷的鹅块及杂碎,121,中国澳门,2322,千克,0,—,108166
2081020,"冻兔肉,不包括兔头",352,捷克,68000,千克,0,—,2377982
2089010,鲜、冷、冻的乳鸽肉及...,121,中国澳门,23222,千克,0,—,1261142
2101200,干、熏、盐腌或盐渍猪...,121,中国澳门,5850,千克,0,—,317944
2101900,其他干、熏、盐腌或盐...,121,中国澳门,855,千克,0,—,84390
2109900,其他干、熏、盐腌或盐...,121,中国澳门,3041,千克,0,—,97079
3011100,淡水观赏鱼,107,柬埔寨,265,千克,0,—,14024
3011100,淡水观赏鱼,114,伊拉克,50,千克,0,—,7012
3011100,淡水观赏鱼,117,约旦,50,千克,0,—,5609
3011100,淡水观赏鱼,201,阿尔及利亚,250,千克,0,—,24542
3011100,淡水观赏鱼,232,摩洛哥,476,千克,0,—,42463
3011100,淡水观赏鱼,347,乌克兰,54,千克,0,—,66998
3019390,"其他活鲤科鱼, 鱼苗...",121,中国澳门,321763,千克,0,—,7478616
3019919,其他鱼苗,253,赞比亚,2,千克,0,—,2500
3019991,活罗非鱼,121,中国澳门,33501,千克,0,—,540984
3019993,其他活鲤科鱼,121,中国澳门,213071,千克,0,—,4949900
3019999,其他活鱼,121,中国澳门,370657,千克,0,—,11236281
3022900,其他鲜或冷的比目鱼,121,中国澳门,200,千克,0,—,24618
3024400,鲜或冷的鲭鱼,121,中国澳门,160,千克,0,—,2810
3024900,鲜或冷的印度鲭、马鲛...,121,中国澳门,700,千克,0,—,36822
3027300,鲜或冷的鲤科鱼,121,中国澳门,6202,千克,0,—,35169
3028910,鲜或冷的带鱼,121,中国澳门,2985,千克,0,—,142654
3028920,鲜或冷的黄鱼,121,中国澳门,23525,千克,0,—,1169352
3028930,鲜或冷的鲳鱼,121,中国澳门,19395,千克,0,—,1777464
3028990,其他鲜或冷的鱼,121,中国澳门,441280,千克,0,—,6792650
3032300,冻罗非鱼,115,以色列,24000,千克,0,—,218251
3032300,冻罗非鱼,117,约旦,42362,千克,0,—,646519
3032300,冻罗非鱼,130,卡塔尔,19200,千克,0,—,109727
3032300,冻罗非鱼,131,沙特阿拉伯,94200,千克,0,—,1247980
3032300,冻罗非鱼,216,赤道几内亚,40000,千克,0,—,634596
3032300,冻罗非鱼,228,马拉维,97428,千克,0,—,736024
3032300,冻罗非鱼,229,马里,365940,千克,0,—,6706263
3032300,冻罗非鱼,236,尼日利亚,325550,千克,0,—,4883878
3032300,冻罗非鱼,238,卢旺达,218195,千克,0,—,3491751
3032300,冻罗非鱼,246,苏丹,21700,千克,0,—,266273
3032300,冻罗非鱼,251,布基纳法索,558288,千克,0,—,8841486
3032300,冻罗非鱼,253,赞比亚,316000,千克,0,—,4426233
3032300,冻罗非鱼,302,丹麦,17590,千克,0,—,192226
3032300,冻罗非鱼,311,葡萄牙,16848,千克,0,—,195774
3032300,冻罗非鱼,330,瑞典,48680,千克,0,—,602575
3032300,冻罗非鱼,418,多米尼加,34900,千克,0,—,418576
3032400,冻鲶鱼,347,乌克兰,46930,千克,0,—,407778
3032900,冻尼罗河鲈鱼及黑鱼,432,巴拿马,40,千克,0,—,7021
3034300,冻鲣鱼或狐鲣,611,巴布亚新几内亚,12741,千克,0,—,214410
3035100,冻鲱鱼,236,尼日利亚,135000,千克,0,—,473297
3035300,冻的沙丁鱼、小沙丁鱼...,603,斐济,1033640,千克,0,—,13964708
3035300,冻的沙丁鱼、小沙丁鱼...,608,瓦努阿图,78300,千克,0,—,867803
3035300,冻的沙丁鱼、小沙丁鱼...,609,新西兰,48669,千克,0,—,330038
3035300,冻的沙丁鱼、小沙丁鱼...,611,巴布亚新几内亚,27000,千克,0,—,340773
3035300,冻的沙丁鱼、小沙丁鱼...,620,密克罗尼西亚联邦,811000,千克,0,—,4362569
3035400,冻鲭鱼,130,卡塔尔,54000,千克,0,—,783919
3035400,冻鲭鱼,131,沙特阿拉伯,18000,千克,0,—,97184
3035400,冻鲭鱼,134,斯里兰卡,27000,千克,0,—,397569
3035400,冻鲭鱼,144,东帝汶,45200,千克,0,—,595442
3035400,冻鲭鱼,236,尼日利亚,1422696,千克,0,—,4987829
3035400,冻鲭鱼,238,卢旺达,343050,千克,0,—,4866148
3035400,冻鲭鱼,251,布基纳法索,935820,千克,0,—,5218171
3035400,冻鲭鱼,335,拉脱维亚,27000,千克,0,—,492228
3035400,冻鲭鱼,603,斐济,65130,千克,0,—,1504078
3035400,冻鲭鱼,608,瓦努阿图,27000,千克,0,—,397569
3035400,冻鲭鱼,609,新西兰,24000,千克,0,—,131682
3035400,冻鲭鱼,611,巴布亚新几内亚,12673,千克,0,—,116922
3035500,冻的对称竹荚鱼、新西...,236,尼日利亚,107980,千克,0,—,601922
3035900,冻的鳀鱼、印度鲭、马...,103,孟加拉国,75330,千克,0,—,9799229
3035900,冻的鳀鱼、印度鲭、马...,134,斯里兰卡,213580,千克,0,—,12318409
3035900,冻的鳀鱼、印度鲭、马...,247,坦桑尼亚,13300,千克,0,—,200730
3035900,冻的鳀鱼、印度鲭、马...,603,斐济,27000,千克,0,—,624751
3035900,冻的鳀鱼、印度鲭、马...,611,巴布亚新几内亚,216064,千克,0,—,11923032
3038910,冻带鱼,107,柬埔寨,64410,千克,0,—,3110182
3038910,冻带鱼,311,葡萄牙,9600,千克,0,—,598808
3038920,冻黄鱼,311,葡萄牙,9500,千克,0,—,692415
3038990,未列名冻鱼,103,孟加拉国,21000,千克,0,—,185532
3038990,未列名冻鱼,117,约旦,19200,千克,0,—,460395
3038990,未列名冻鱼,121,中国澳门,4500,千克,0,—,100778
3038990,未列名冻鱼,134,斯里兰卡,24970,千克,0,—,952939
