商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,第一数量,第一计量单位,第二数量,第二计量单位,人民币
1029090,"其他牛,改良种用除外",121,中国澳门,118400,千克,159,头,3610108
1039200,"其他猪,重量≥50k...",121,中国澳门,902920,千克,8816,头,17540976
1061990,"未列名哺乳动物,改良...",103,孟加拉国,21,千克,4,只,2640
1061990,"未列名哺乳动物,改良...",107,柬埔寨,10,千克,1,只,660
1061990,"未列名哺乳动物,改良...",115,以色列,0,千克,8,只,263
1062020,食用爬行动物,121,中国澳门,941,千克,941,只,39588
1069090,"其他活动物,改良种用...",121,中国澳门,9000,千克,45000,只,38040
2031900,其他鲜或冷的猪肉,121,中国澳门,79399,千克,0,—,2400381
2032900,其他冻猪肉,105,文莱,26000,千克,0,—,541778
2032900,其他冻猪肉,121,中国澳门,159500,千克,0,—,5253746
2045000,山羊肉,121,中国澳门,39000,千克,0,—,1907448
2064900,其他冻猪杂碎,121,中国澳门,1000,千克,0,—,6762
2071100,"整只鸡,鲜或冷的",121,中国澳门,631237,千克,0,—,14718055
2071200,"整只鸡,冻的",121,中国澳门,79920,千克,0,—,1812951
2071311,鲜或冷的带骨鸡块,121,中国澳门,2036,千克,0,—,53342
2071329,鲜或冷的其他鸡杂碎,121,中国澳门,3277,千克,0,—,74605
2071411,带骨的冻鸡块,101,阿富汗,52378,千克,0,—,593557
2071411,带骨的冻鸡块,105,文莱,27000,千克,0,—,200943
2071411,带骨的冻鸡块,121,中国澳门,27000,千克,0,—,214259
2071411,带骨的冻鸡块,449,博纳尔，圣俄斯塔休斯和萨巴,27000,千克,0,—,200943
2071419,其他冻鸡块,101,阿富汗,506620,千克,0,—,4989654
2071419,其他冻鸡块,107,柬埔寨,20004,千克,0,—,201319
2071419,其他冻鸡块,121,中国澳门,81020,千克,0,—,968714
2071419,其他冻鸡块,248,多哥,14008,千克,0,—,140510
2071419,其他冻鸡块,347,乌克兰,21000,千克,0,—,235887
2071419,其他冻鸡块,449,博纳尔，圣俄斯塔休斯和萨巴,338700,千克,0,—,3906207
2071429,其他冻鸡杂碎,101,阿富汗,26520,千克,0,—,117556
2071429,其他冻鸡杂碎,347,乌克兰,1200,千克,0,—,2660
2074100,鲜或冷的整只鸭,121,中国澳门,155188,千克,0,—,2651270
2074200,整只冻鸭,121,中国澳门,34124,千克,0,—,570646
2074200,整只冻鸭,412,智利,7078,千克,0,—,109925
2074400,鲜或冷的鸭块及杂碎,121,中国澳门,1593,千克,0,—,33660
2074500,冻的鸭块及杂碎,121,中国澳门,2870,千克,0,—,62840
2075100,鲜或冷的整只鹅,121,中国澳门,42777,千克,0,—,1392785
2075200,整只冻鹅,121,中国澳门,6760,千克,0,—,209934
2075200,整只冻鹅,412,智利,3155,千克,0,—,88898
2075400,鲜或冷的鹅块及杂碎,121,中国澳门,22,千克,0,—,707
2075500,冻的鹅块及杂碎,121,中国澳门,270,千克,0,—,8672
2081020,"冻兔肉,不包括兔头",352,捷克,71000,千克,0,—,2142180
