商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,第一数量,第一计量单位,第二数量,第二计量单位,人民币
1029090,其他牛，改良种用除外,121,中国澳门,85240,千克,116,头,3244449
1039200,其他猪，重量≥50k...,121,中国澳门,787262,千克,7407,头,19436269
1061990,"未列名哺乳动物,改良...",331,瑞士,0,千克,7,只,55319
1062020,食用爬行动物,121,中国澳门,966,千克,966,只,39437
1069090,"其他活动物,改良种用...",121,中国澳门,19500,千克,19500,只,23883
2031900,其他鲜或冷的猪肉,121,中国澳门,32357,千克,0,—,1160617
2032900,其他冻猪肉,121,中国澳门,80000,千克,0,—,3429904
2071100,整只鸡，鲜或冷的,121,中国澳门,638006,千克,0,—,16405215
2071200,整只鸡，冻的,121,中国澳门,43545,千克,0,—,1086536
2071311,鲜或冷的带骨鸡块,121,中国澳门,35982,千克,0,—,954023
2071329,鲜或冷的其他鸡杂碎,121,中国澳门,4806,千克,0,—,111842
2071411,带骨的冻鸡块,101,阿富汗,54000,千克,0,—,477212
2071411,带骨的冻鸡块,121,中国澳门,111450,千克,0,—,1252455
2071419,其他冻鸡块,101,阿富汗,528096,千克,0,—,5619529
2071419,其他冻鸡块,107,柬埔寨,336000,千克,0,—,3846221
2071419,其他冻鸡块,121,中国澳门,251764,千克,0,—,3197027
2071419,其他冻鸡块,611,巴布亚新几内亚,216320,千克,0,—,1038052
2071421,冻鸡翼（不包括翼尖）,121,中国澳门,25190,千克,0,—,546417
2071422,冻鸡爪,121,中国澳门,1500,千克,0,—,12642
2071429,其他冻鸡杂碎,107,柬埔寨,24000,千克,0,—,121440
2071429,其他冻鸡杂碎,121,中国澳门,16305,千克,0,—,51580
2074100,鲜或冷的整只鸭,121,中国澳门,116781,千克,0,—,2033438
2074200,整只冻鸭,101,阿富汗,53977,千克,0,—,496781
2074200,整只冻鸭,106,缅甸,52000,千克,0,—,605438
2074200,整只冻鸭,107,柬埔寨,999251,千克,0,—,9425819
2074200,整只冻鸭,121,中国澳门,24819,千克,0,—,345896
2074400,鲜或冷的鸭块及杂碎,121,中国澳门,4933,千克,0,—,89768
2074500,冻的鸭块及杂碎,107,柬埔寨,251668,千克,0,—,2019814
2075100,鲜或冷的整只鹅,121,中国澳门,29139,千克,0,—,1264653
2075200,整只冻鹅,121,中国澳门,261,千克,0,—,11676
2075400,鲜或冷的鹅块及杂碎,121,中国澳门,2388,千克,0,—,106833
2081020,冻兔肉，不包括兔头,352,捷克,22000,千克,0,—,602492
2089010,鲜、冷、冻的乳鸽肉及...,121,中国澳门,28787,千克,0,—,1367910
2089090,其他鲜、冷、冻的肉及...,121,中国澳门,1268,千克,0,—,72197
2101200,干、熏、盐腌或盐渍猪...,121,中国澳门,1500,千克,0,—,97608
2101900,其他干、熏、盐腌或盐...,121,中国澳门,450,千克,0,—,42525
2109900,其他干、熏、盐腌或盐...,121,中国澳门,930,千克,0,—,28834
2109900,其他干、熏、盐腌或盐...,609,新西兰,300,千克,0,—,153580
3011100,淡水观赏鱼,311,葡萄牙,30,千克,0,—,42403
3011100,淡水观赏鱼,352,捷克,80,千克,0,—,7514
3019290,其他活鳗鱼，鱼苗除外,121,中国澳门,11,千克,0,—,1172
3019390,"其他活鲤科鱼, 鱼苗...",121,中国澳门,168097,千克,0,—,4062429
3019991,活罗非鱼,121,中国澳门,8362,千克,0,—,119400
3019993,其他活鲤科鱼,121,中国澳门,46778,千克,0,—,1217152
3019999,其他活鱼,121,中国澳门,165702,千克,0,—,2000135
3027300,鲜或冷的鲤科鱼,121,中国澳门,3206,千克,0,—,29251
3028990,其他鲜或冷的鱼,121,中国澳门,149095,千克,0,—,1509355
3032300,冻罗非鱼,216,赤道几内亚,26000,千克,0,—,529352
3032300,冻罗非鱼,229,马里,462820,千克,0,—,8441445
3032300,冻罗非鱼,238,卢旺达,227583,千克,0,—,3216033
3032300,冻罗非鱼,246,苏丹,19110,千克,0,—,279647
3032300,冻罗非鱼,251,布基纳法索,729000,千克,0,—,13037015
