商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,第一数量,第一计量单位,第二数量,第二计量单位,人民币
1061990,"未列名哺乳动物,改良...",129,菲律宾,781,千克,62,只,119615
1061990,"未列名哺乳动物,改良...",301,比利时,0,千克,5,只,954
1061990,"未列名哺乳动物,改良...",305,法国,2,千克,88,只,201484
1061990,"未列名哺乳动物,改良...",307,意大利,250,千克,15,只,14577
1061990,"未列名哺乳动物,改良...",501,加拿大,1187,千克,72,只,126374
2071411,带骨的冻鸡块,124,蒙古,732220,千克,0,—,8147164
2071411,带骨的冻鸡块,127,巴基斯坦,26060,千克,0,—,233358
2071419,其他冻鸡块,124,蒙古,859880,千克,0,—,9849217
2071419,其他冻鸡块,127,巴基斯坦,27600,千克,0,—,297171
2071421,冻鸡翼（不包括翼尖）,124,蒙古,3000,千克,0,—,55300
2081020,冻兔肉，不包括兔头,301,比利时,72000,千克,0,—,1817208
2081020,冻兔肉，不包括兔头,305,法国,24620,千克,0,—,675728
3011100,淡水观赏鱼,129,菲律宾,350,千克,0,—,52403
3011100,淡水观赏鱼,309,荷兰,309,千克,0,—,19614
3011100,淡水观赏鱼,312,西班牙,252,千克,0,—,72030
3011100,淡水观赏鱼,327,波兰,120,千克,0,—,59329
3011100,淡水观赏鱼,501,加拿大,152,千克,0,—,15819
3028910,鲜或冷的带鱼,501,加拿大,120,千克,0,—,18324
3028920,鲜或冷的黄鱼,501,加拿大,946,千克,0,—,79449
3028930,鲜或冷的鲳鱼(银鲳除...,501,加拿大,100,千克,0,—,19087
3028990,其他鲜或冷的鱼,501,加拿大,238,千克,0,—,16033
3031200,其他冻大麻哈鱼,305,法国,200,千克,0,—,3058
3032300,冻罗非鱼,235,尼日尔,26000,千克,0,—,243523
3032300,冻罗非鱼,244,南非,78000,千克,0,—,1266199
3032300,冻罗非鱼,252,刚果民主共和国,152000,千克,0,—,2778533
3032300,冻罗非鱼,301,比利时,82302,千克,0,—,1201384
3032300,冻罗非鱼,305,法国,106237,千克,0,—,1289212
3032300,冻罗非鱼,307,意大利,58444,千克,0,—,900772
3032300,冻罗非鱼,309,荷兰,133348,千克,0,—,2033613
3032300,冻罗非鱼,429,墨西哥,25200,千克,0,—,524128
3032300,冻罗非鱼,501,加拿大,89181,千克,0,—,1128621
3032600,冻鳗鱼,501,加拿大,720,千克,0,—,52681
3034100,冻长鳍金枪鱼,312,西班牙,54000,千克,0,—,1030709
3034100,冻长鳍金枪鱼,617,萨摩亚,250000,千克,0,—,4453680
3034200,冻黄鳍金枪鱼,129,菲律宾,32580,千克,0,—,1520213
3034200,冻黄鳍金枪鱼,312,西班牙,150000,千克,0,—,2037558
3034300,冻鲣,129,菲律宾,669685,千克,0,—,13193958
3034900,其他冻金枪鱼,129,菲律宾,12000,千克,0,—,64896
3035300,冻的沙丁鱼、小沙丁鱼...,244,南非,53960,千克,0,—,532470
3035300,冻的沙丁鱼、小沙丁鱼...,617,萨摩亚,186000,千克,0,—,2337565
3035300,冻的沙丁鱼、小沙丁鱼...,621,马绍尔群岛,182000,千克,0,—,2084323
3035400,冻鲭鱼,129,菲律宾,2641420,千克,0,—,34833158
3035400,冻鲭鱼,137,土耳其,2230,千克,0,—,20573
3035400,冻鲭鱼,220,加纳,81000,千克,0,—,1393470
3035400,冻鲭鱼,224,肯尼亚,216000,千克,0,—,1832944
3035400,冻鲭鱼,501,加拿大,60360,千克,0,—,819273
3035700,冻剑鱼,307,意大利,49000,千克,0,—,2154703
3035910,冻银鲳(鲳属),501,加拿大,11230,千克,0,—,884596
3035990,冻鳀鱼(鳀属）、冻印...,129,菲律宾,1601210,千克,0,—,22820817
3035990,冻鳀鱼(鳀属）、冻印...,244,南非,26000,千克,0,—,347387
3035990,冻鳀鱼(鳀属）、冻印...,442,特立尼达和多巴哥,25000,千克,0,—,1417681
3035990,冻鳀鱼(鳀属）、冻印...,501,加拿大,4000,千克,0,—,100479
3038910,冻带鱼,307,意大利,3060,千克,0,—,96817
3038910,冻带鱼,312,西班牙,3580,千克,0,—,74841
3038920,冻黄鱼,307,意大利,16987,千克,0,—,907690
3038920,冻黄鱼,312,西班牙,4020,千克,0,—,119689
3038920,冻黄鱼,501,加拿大,11729,千克,0,—,716323
3038930,冻鲳鱼(银鲳除外),129,菲律宾,178500,千克,0,—,13136446
3038930,冻鲳鱼(银鲳除外),307,意大利,5880,千克,0,—,197641
3038930,冻鲳鱼(银鲳除外),312,西班牙,1200,千克,0,—,75030
3038990,未列名冻鱼,129,菲律宾,1844645,千克,0,—,54910623
3038990,未列名冻鱼,213,刚果共和国,26000,千克,0,—,827112
3038990,未列名冻鱼,301,比利时,13600,千克,0,—,167848
3038990,未列名冻鱼,307,意大利,40694,千克,0,—,1165036
3038990,未列名冻鱼,309,荷兰,20991,千克,0,—,370220
3038990,未列名冻鱼,312,西班牙,16500,千克,0,—,792663
3038990,未列名冻鱼,442,特立尼达和多巴哥,3000,千克,0,—,110866
3038990,未列名冻鱼,501,加拿大,140474,千克,0,—,3935870
3039900,其他冻的可食用鱼杂碎,129,菲律宾,4320,千克,0,—,39013
3046100,冻罗非鱼鱼片,301,比利时,880,千克,0,—,24918
3046100,冻罗非鱼鱼片,307,意大利,42396,千克,0,—,1103760
3046100,冻罗非鱼鱼片,312,西班牙,36243,千克,0,—,1042433
3046100,冻罗非鱼鱼片,315,奥地利,17600,千克,0,—,566244
3046100,冻罗非鱼鱼片,327,波兰,24000,千克,0,—,414059
3046100,冻罗非鱼鱼片,429,墨西哥,24500,千克,0,—,543020
3046100,冻罗非鱼鱼片,501,加拿大,90813,千克,0,—,3523807
3047100,冻鳕鱼鱼片,301,比利时,19900,千克,0,—,759671
3047100,冻鳕鱼鱼片,305,法国,57000,千克,0,—,2067269
3047100,冻鳕鱼鱼片,306,爱尔兰,64213,千克,0,—,2691481
3047100,冻鳕鱼鱼片,307,意大利,22170,千克,0,—,825949
3047100,冻鳕鱼鱼片,309,荷兰,10895,千克,0,—,435423
