商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,第一数量,第一计量单位,第二数量,第二计量单位,人民币
1061990,"未列名哺乳动物,改良...",305,法国,61,千克,5,只,39900
1061990,"未列名哺乳动物,改良...",501,加拿大,11,千克,3,只,14458
2044300,冻去骨绵羊肉,138,阿联酋,4000,千克,0,—,307164
2081020,"冻兔肉,不包括兔头",301,比利时,99000,千克,0,—,3012432
2081020,"冻兔肉,不包括兔头",305,法国,26000,千克,0,—,907698
3011100,淡水观赏鱼,129,菲律宾,394,千克,0,—,89485
3011100,淡水观赏鱼,244,南非,64,千克,0,—,901
3011100,淡水观赏鱼,309,荷兰,390,千克,0,—,28013
3011100,淡水观赏鱼,501,加拿大,200,千克,0,—,14561
3028920,鲜或冷的黄鱼,501,加拿大,250,千克,0,—,32702
3028990,其他鲜或冷的鱼,501,加拿大,1030,千克,0,—,81753
3032300,冻罗非鱼,118,科威特,19195,千克,0,—,408698
3032300,冻罗非鱼,224,肯尼亚,67500,千克,0,—,786257
3032300,冻罗非鱼,235,尼日尔,26000,千克,0,—,597773
3032300,冻罗非鱼,252,刚果民主共和国,21580,千克,0,—,268224
3032300,冻罗非鱼,301,比利时,40000,千克,0,—,384829
3032300,冻罗非鱼,305,法国,22500,千克,0,—,197837
3032300,冻罗非鱼,307,意大利,17036,千克,0,—,186197
3032300,冻罗非鱼,309,荷兰,105325,千克,0,—,1158789
3032300,冻罗非鱼,312,西班牙,13603,千克,0,—,117092
3032300,冻罗非鱼,429,墨西哥,18160,千克,0,—,446330
3032300,冻罗非鱼,501,加拿大,20400,千克,0,—,251519
3034200,冻黄鳍金枪鱼,129,菲律宾,83090,千克,0,—,293288
3034200,冻黄鳍金枪鱼,312,西班牙,100000,千克,0,—,1239210
3034300,冻鲣鱼或狐鲣,129,菲律宾,687211,千克,0,—,12060912
3035100,冻鲱鱼,109,朝鲜,77000,千克,0,—,350196
3035300,冻的沙丁鱼、小沙丁鱼...,129,菲律宾,149890,千克,0,—,515960
3035300,冻的沙丁鱼、小沙丁鱼...,244,南非,54000,千克,0,—,764180
3035300,冻的沙丁鱼、小沙丁鱼...,617,萨摩亚,247500,千克,0,—,1542500
3035300,冻的沙丁鱼、小沙丁鱼...,621,马绍尔群岛,25000,千克,0,—,96383
3035400,冻鲭鱼,129,菲律宾,555200,千克,0,—,7947558
3035400,冻鲭鱼,138,阿联酋,50556,千克,0,—,278932
3035400,冻鲭鱼,233,莫桑比克,49500,千克,0,—,244682
3035400,冻鲭鱼,327,波兰,144000,千克,0,—,1416003
3035400,冻鲭鱼,501,加拿大,40280,千克,0,—,572647
3035700,冻剑鱼,307,意大利,24000,千克,0,—,1123550
3035900,冻的鳀鱼、印度鲭、马...,129,菲律宾,415850,千克,0,—,5929555
3035900,冻的鳀鱼、印度鲭、马...,244,南非,78000,千克,0,—,1073982
3035900,冻的鳀鱼、印度鲭、马...,617,萨摩亚,53200,千克,0,—,805762
3036700,冻狭鳕鱼,109,朝鲜,200655,千克,0,—,1386157
3038910,冻带鱼,129,菲律宾,24700,千克,0,—,1350842
3038910,冻带鱼,309,荷兰,800,千克,0,—,30001
3038920,冻黄鱼,307,意大利,18300,千克,0,—,1099745
3038930,冻鲳鱼,213,刚果共和国,26000,千克,0,—,1487465
3038930,冻鲳鱼,309,荷兰,420,千克,0,—,22751
3038990,未列名冻鱼,129,菲律宾,964095,千克,0,—,19452607
3038990,未列名冻鱼,213,刚果共和国,47210,千克,0,—,1635102
3038990,未列名冻鱼,301,比利时,43930,千克,0,—,1220313
3038990,未列名冻鱼,442,特立尼达和多巴哥,28000,千克,0,—,1033019
3038990,未列名冻鱼,501,加拿大,47114,千克,0,—,2063525
3039900,其他冻的可食用鱼杂碎,129,菲律宾,56000,千克,0,—,674682
3046100,冻罗非鱼鱼片,301,比利时,7560,千克,0,—,126566
3046100,冻罗非鱼鱼片,309,荷兰,66000,千克,0,—,1170727
3046100,冻罗非鱼鱼片,312,西班牙,171968,千克,0,—,2824741
3046100,冻罗非鱼鱼片,327,波兰,57018,千克,0,—,983286
3046100,冻罗非鱼鱼片,415,哥斯达黎加,41206,千克,0,—,787686
3046100,冻罗非鱼鱼片,501,加拿大,25878,千克,0,—,628153
3047100,冻鳕鱼鱼片,138,阿联酋,3000,千克,0,—,100169
3047100,冻鳕鱼鱼片,305,法国,55346,千克,0,—,2420994
3047100,冻鳕鱼鱼片,309,荷兰,36895,千克,0,—,1590779
3047100,冻鳕鱼鱼片,310,希腊,37154,千克,0,—,988880
3047100,冻鳕鱼鱼片,312,西班牙,446518,千克,0,—,14601378
3047100,冻鳕鱼鱼片,326,挪威,18144,千克,0,—,1149194
3047100,冻鳕鱼鱼片,501,加拿大,27291,千克,0,—,1154834
