商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,第一数量,第一计量单位,第二数量,第二计量单位,人民币
1029090,"其他牛,改良种用除外",121,中国澳门,129380,千克,193,头,4354824
1039200,"其他猪,重量≥50k...",121,中国澳门,945500,千克,9216,头,19049655
1061990,"未列名哺乳动物,改良...",103,孟加拉国,3,千克,1,只,1313
1062020,食用爬行动物,121,中国澳门,558,千克,558,只,23815
1069090,"其他活动物,改良种用...",121,中国澳门,9300,千克,46500,只,39122
2031900,其他鲜或冷的猪肉,121,中国澳门,91594,千克,0,—,2838124
2032900,其他冻猪肉,121,中国澳门,169520,千克,0,—,5606897
2044300,冻去骨绵羊肉,114,伊拉克,1994,千克,0,—,118886
2044300,冻去骨绵羊肉,117,约旦,10000,千克,0,—,518793
2045000,山羊肉,121,中国澳门,28000,千克,0,—,1299122
2071100,"整只鸡,鲜或冷的",121,中国澳门,645209,千克,0,—,15004291
2071200,"整只鸡,冻的",121,中国澳门,74922,千克,0,—,1639436
2071311,鲜或冷的带骨鸡块,121,中国澳门,5837,千克,0,—,132817
2071329,鲜或冷的其他鸡杂碎,121,中国澳门,2819,千克,0,—,64953
2071411,带骨的冻鸡块,121,中国澳门,31200,千克,0,—,255836
2071411,带骨的冻鸡块,449,博纳尔，圣俄斯塔休斯和萨巴,54000,千克,0,—,460775
2071419,其他冻鸡块,101,阿富汗,372040,千克,0,—,3957553
2071419,其他冻鸡块,107,柬埔寨,40008,千克,0,—,404217
2071419,其他冻鸡块,121,中国澳门,73760,千克,0,—,889011
2071419,其他冻鸡块,449,博纳尔，圣俄斯塔休斯和萨巴,81000,千克,0,—,921461
2071429,其他冻鸡杂碎,101,阿富汗,26520,千克,0,—,118960
2074100,鲜或冷的整只鸭,121,中国澳门,148825,千克,0,—,2551519
2074200,整只冻鸭,101,阿富汗,25030,千克,0,—,204010
2074200,整只冻鸭,107,柬埔寨,26310,千克,0,—,253983
2074200,整只冻鸭,121,中国澳门,31565,千克,0,—,554671
2074400,鲜或冷的鸭块及杂碎,121,中国澳门,1820,千克,0,—,38284
2075100,鲜或冷的整只鹅,121,中国澳门,41886,千克,0,—,1351600
2075200,整只冻鹅,121,中国澳门,2700,千克,0,—,86400
2075400,鲜或冷的鹅块及杂碎,121,中国澳门,90,千克,0,—,2878
2081020,"冻兔肉,不包括兔头",352,捷克,75500,千克,0,—,2185298
2089010,鲜、冷、冻的乳鸽肉及...,121,中国澳门,43410,千克,0,—,1319724
2101200,干、熏、盐腌或盐渍猪...,121,中国澳门,2250,千克,0,—,67500
2101900,其他干、熏、盐腌或盐...,121,中国澳门,2100,千克,0,—,85823
2109900,其他干、熏、盐腌或盐...,121,中国澳门,200,千克,0,—,4000
2109900,其他干、熏、盐腌或盐...,609,新西兰,90,千克,0,—,34618
3011100,淡水观赏鱼,114,伊拉克,64,千克,0,—,7618
3011100,淡水观赏鱼,201,阿尔及利亚,87,千克,0,—,18364
3011100,淡水观赏鱼,311,葡萄牙,83,千克,0,—,11367
3011100,淡水观赏鱼,331,瑞士,27,千克,0,—,2561
3019390,"其他活鲤科鱼, 鱼苗...",121,中国澳门,199060,千克,0,—,4554718
3019991,活罗非鱼,121,中国澳门,13735,千克,0,—,205551
3019991,活罗非鱼,248,多哥,15,千克,0,—,657
3019993,其他活鲤科鱼,121,中国澳门,159687,千克,0,—,3703461
3019999,其他活鱼,121,中国澳门,143807,千克,0,—,2153250
3027300,鲜或冷的鲤科鱼,121,中国澳门,1699,千克,0,—,18436
3028920,鲜或冷的黄鱼,121,中国澳门,2250,千克,0,—,172849
3028990,其他鲜或冷的鱼,121,中国澳门,186416,千克,0,—,2309320
3032300,冻罗非鱼,117,约旦,7920,千克,0,—,102605
3032300,冻罗非鱼,131,沙特阿拉伯,21250,千克,0,—,262680
3032300,冻罗非鱼,216,赤道几内亚,78000,千克,0,—,444556
3032300,冻罗非鱼,229,马里,86020,千克,0,—,1216081
3032300,冻罗非鱼,236,尼日利亚,42000,千克,0,—,545062
3032300,冻罗非鱼,238,卢旺达,123400,千克,0,—,1740755
3032300,冻罗非鱼,247,坦桑尼亚,51000,千克,0,—,479785
3032300,冻罗非鱼,248,多哥,226080,千克,0,—,4824504
3032300,冻罗非鱼,251,布基纳法索,633680,千克,0,—,14538333
3032300,冻罗非鱼,253,赞比亚,173250,千克,0,—,1660125
3032300,冻罗非鱼,311,葡萄牙,22500,千克,0,—,570960
3032300,冻罗非鱼,418,多米尼加,44970,千克,0,—,1116404
3032300,冻罗非鱼,603,斐济,26000,千克,0,—,324410
3034200,冻黄鳍金枪鱼,419,厄瓜多尔,405000,千克,0,—,6555507
3034200,冻黄鳍金枪鱼,423,危地马拉,222500,千克,0,—,3585911
3035100,冻鲱鱼,215,埃及,978060,千克,0,—,3532606
3035100,冻鲱鱼,236,尼日利亚,160140,千克,0,—,578402
3035100,冻鲱鱼,248,多哥,53000,千克,0,—,205350
3035300,冻的沙丁鱼、小沙丁鱼...,215,埃及,81000,千克,0,—,1117047
3035300,冻的沙丁鱼、小沙丁鱼...,248,多哥,25650,千克,0,—,325096
3035300,冻的沙丁鱼、小沙丁鱼...,347,乌克兰,24400,千克,0,—,119375
3035300,冻的沙丁鱼、小沙丁鱼...,432,巴拿马,54000,千克,0,—,672331
3035300,冻的沙丁鱼、小沙丁鱼...,603,斐济,953900,千克,0,—,10740986
3035300,冻的沙丁鱼、小沙丁鱼...,609,新西兰,21900,千克,0,—,226627
3035300,冻的沙丁鱼、小沙丁鱼...,611,巴布亚新几内亚,54000,千克,0,—,659589
3035300,冻的沙丁鱼、小沙丁鱼...,613,所罗门群岛,108000,千克,0,—,1370305
3035400,冻鲭鱼,131,沙特阿拉伯,27000,千克,0,—,128648
3035400,冻鲭鱼,134,斯里兰卡,190000,千克,0,—,1810653
3035400,冻鲭鱼,144,东帝汶,272000,千克,0,—,3512009
3035400,冻鲭鱼,215,埃及,1269000,千克,0,—,14354668
3035400,冻鲭鱼,236,尼日利亚,270000,千克,0,—,3209399
3035400,冻鲭鱼,238,卢旺达,320340,千克,0,—,3786689
3035400,冻鲭鱼,247,坦桑尼亚,1204045,千克,0,—,12909774
3035400,冻鲭鱼,253,赞比亚,108000,千克,0,—,1154559
3035400,冻鲭鱼,335,拉脱维亚,54000,千克,0,—,957469
3035400,冻鲭鱼,347,乌克兰,52000,千克,0,—,621579
3035700,冻剑鱼,311,葡萄牙,100000,千克,0,—,4503266
3036700,冻狭鳕鱼,236,尼日利亚,105952,千克,0,—,632363
3036800,冻蓝鳕鱼,236,尼日利亚,549780,千克,0,—,2002557
3038400,冻尖吻鲈鱼,131,沙特阿拉伯,24000,千克,0,—,1113874
3038930,冻鲳鱼,103,孟加拉国,22500,千克,0,—,2437999
3038990,未列名冻鱼,103,孟加拉国,26000,千克,0,—,2205855
3038990,未列名冻鱼,134,斯里兰卡,102348,千克,0,—,3485523
3038990,未列名冻鱼,302,丹麦,7500,千克,0,—,358723
3038990,未列名冻鱼,311,葡萄牙,139114,千克,0,—,2012263
3038990,未列名冻鱼,347,乌克兰,25240,千克,0,—,1146141
3038990,未列名冻鱼,418,多米尼加,43442,千克,0,—,667689
3038990,未列名冻鱼,611,巴布亚新几内亚,11550,千克,0,—,154259
3038990,未列名冻鱼,622,帕劳,6000,千克,0,—,78804
3043900,鲜或冷的鲤科鱼、鳗鱼...,121,中国澳门,16126,千克,0,—,351496
3045100,鲜或冷的罗非鱼、鲶鱼...,121,中国澳门,28770,千克,0,—,828291
3046100,冻罗非鱼鱼片,115,以色列,1432260,千克,0,—,23621033
3046100,冻罗非鱼鱼片,117,约旦,4000,千克,0,—,88950
3046100,冻罗非鱼鱼片,248,多哥,25000,千克,0,—,270889
3046100,冻罗非鱼鱼片,302,丹麦,41103,千克,0,—,1008411
3046100,冻罗非鱼鱼片,330,瑞典,22000,千克,0,—,528213
3046100,冻罗非鱼鱼片,347,乌克兰,86950,千克,0,—,2252611
3046100,冻罗非鱼鱼片,352,捷克,19200,千克,0,—,407285
3046100,冻罗非鱼鱼片,353,斯洛伐克,22000,千克,0,—,751265
3046100,冻罗非鱼鱼片,412,智利,41900,千克,0,—,960884
3046100,冻罗非鱼鱼片,413,哥伦比亚,75730,千克,0,—,2165858
3046100,冻罗非鱼鱼片,432,巴拿马,39180,千克,0,—,955170
3046100,冻罗非鱼鱼片,434,秘鲁,132100,千克,0,—,3250069
3047100,冻鳕鱼鱼片,302,丹麦,34999,千克,0,—,1366561
3047100,冻鳕鱼鱼片,311,葡萄牙,74644,千克,0,—,2251818
3047100,冻鳕鱼鱼片,330,瑞典,603216,千克,0,—,33822627
3047100,冻鳕鱼鱼片,331,瑞士,17824,千克,0,—,915850
3047100,冻鳕鱼鱼片,418,多米尼加,5010,千克,0,—,143118
3047200,冻黑线鳕鱼鱼片,330,瑞典,29744,千克,0,—,916791
3047300,冻绿青鳕鱼鱼片,330,瑞典,238261,千克,0,—,10641104
3047300,冻绿青鳕鱼鱼片,418,多米尼加,3000,千克,0,—,62058
3047400,冻狗鳕鱼鱼片,311,葡萄牙,42700,千克,0,—,518793
3047400,冻狗鳕鱼鱼片,328,罗马尼亚,10936,千克,0,—,137676
3047400,冻狗鳕鱼鱼片,347,乌克兰,57000,千克,0,—,811314
3047500,冻狭鳕鱼鱼片,201,阿尔及利亚,81884,千克,0,—,912103
3047500,冻狭鳕鱼鱼片,311,葡萄牙,42259,千克,0,—,543905
3047500,冻狭鳕鱼鱼片,328,罗马尼亚,33315,千克,0,—,415757
3047500,冻狭鳕鱼鱼片,330,瑞典,68115,千克,0,—,1369917
3047500,冻狭鳕鱼鱼片,335,拉脱维亚,43509,千克,0,—,497371
3047500,冻狭鳕鱼鱼片,347,乌克兰,65006,千克,0,—,846553
