商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,第一数量,第一计量单位,第二数量,第二计量单位,人民币
1029090,"其他牛,改良种用除外",110,中国香港,535630,千克,887,头,21870103
1039200,"其他猪,重量≥50k...",110,中国香港,4779568,千克,41045,头,214924069
1051190,"其他鸡,改良种用除外...",110,中国香港,12276,千克,258300,只,903335
1061490,"其他家兔及野兔,改良...",133,韩国,1806,千克,790,只,472486
1061910,其他改良种用哺乳动物,133,韩国,140,千克,14,只,71041
1061990,"未列名哺乳动物,改良...",116,日本,263,千克,102,只,248049
1061990,"未列名哺乳动物,改良...",122,马来西亚,79,千克,6,只,4128
1061990,"未列名哺乳动物,改良...",132,新加坡,27,千克,6,只,4128
1061990,"未列名哺乳动物,改良...",133,韩国,783,千克,1669,只,587370
1061990,"未列名哺乳动物,改良...",303,英国,12,千克,6,只,1459
1061990,"未列名哺乳动物,改良...",304,德国,1,千克,3,只,620
1061990,"未列名哺乳动物,改良...",502,美国,66,千克,1225,只,2115801
1062020,食用爬行动物,110,中国香港,4530,千克,5000,只,284946
1062020,食用爬行动物,116,日本,1000,千克,1140,只,92899
1062020,食用爬行动物,133,韩国,2500,千克,2880,只,385533
1062020,食用爬行动物,141,越南,50414,千克,33530,只,2844106
1064990,"其他昆虫,改良种用除...",110,中国香港,600,千克,600000,只,12390
1069090,"其他活动物,改良种用...",110,中国香港,29075,千克,581500,只,444156
2031200,鲜或冷的带骨猪前腿、...,110,中国香港,26309,千克,0,—,1725969
2031900,其他鲜或冷的猪肉,110,中国香港,81504,千克,0,—,5340440
2032190,其他冻整头及半头猪肉,110,中国香港,25000,千克,0,—,1064213
2032900,其他冻猪肉,110,中国香港,501260,千克,0,—,26945231
2044200,冻带骨绵羊肉,110,中国香港,31755,千克,0,—,2327434
2044300,冻去骨绵羊肉,110,中国香港,5906,千克,0,—,410047
2045000,山羊肉,110,中国香港,47023,千克,0,—,4257516
2050000,鲜、冷、冻的马、驴、...,116,日本,20767,千克,0,—,1624759
2062900,其他冻牛杂碎,110,中国香港,5000,千克,0,—,28851
2069000,其他冻杂碎（牛、猪杂...,116,日本,2791,千克,0,—,250370
2071100,"整只鸡,鲜或冷的",110,中国香港,5630847,千克,0,—,139635432
2071200,"整只鸡,冻的",110,中国香港,125277,千克,0,—,2968229
2071311,鲜或冷的带骨鸡块,110,中国香港,100710,千克,0,—,2907915
2071329,鲜或冷的其他鸡杂碎,110,中国香港,10530,千克,0,—,252177
2071411,带骨的冻鸡块,110,中国香港,699538,千克,0,—,9600348
2071419,其他冻鸡块,110,中国香港,1766761,千克,0,—,28618570
2071419,其他冻鸡块,122,马来西亚,755542,千克,0,—,12589087
2071421,冻鸡翼（不包括翼尖）,110,中国香港,97760,千克,0,—,3448484
2074100,鲜或冷的整只鸭,110,中国香港,1273812,千克,0,—,21602752
2074200,整只冻鸭,110,中国香港,70658,千克,0,—,1024996
2074400,鲜或冷的鸭块及杂碎,110,中国香港,13050,千克,0,—,208011
2074500,冻的鸭块及杂碎,110,中国香港,2120,千克,0,—,95562
2075100,鲜或冷的整只鹅,110,中国香港,810840,千克,0,—,30118676
2075400,鲜或冷的鹅块及杂碎,110,中国香港,3132,千克,0,—,55477
2081020,"冻兔肉,不包括兔头",304,德国,96000,千克,0,—,2823873
2081020,"冻兔肉,不包括兔头",344,俄罗斯,25000,千克,0,—,819600
2081020,"冻兔肉,不包括兔头",502,美国,48000,千克,0,—,1514969
2089010,鲜、冷、冻的乳鸽肉及...,110,中国香港,269656,千克,0,—,9985271
2101900,其他干、熏、盐腌或盐...,110,中国香港,1505,千克,0,—,102909
2109900,其他干、熏、盐腌或盐...,110,中国香港,47042,千克,0,—,894701
2109900,其他干、熏、盐腌或盐...,116,日本,20,千克,0,—,447
3011100,淡水观赏鱼,110,中国香港,16200,千克,0,—,131147
3011100,淡水观赏鱼,116,日本,991,千克,0,—,200364
3011100,淡水观赏鱼,122,马来西亚,1654,千克,0,—,534563
3011100,淡水观赏鱼,132,新加坡,856,千克,0,—,150942
3011100,淡水观赏鱼,133,韩国,547,千克,0,—,431991
3011100,淡水观赏鱼,136,泰国,462,千克,0,—,37451
3011100,淡水观赏鱼,143,中国台湾,1680,千克,0,—,33488
3011100,淡水观赏鱼,502,美国,2503,千克,0,—,235147
3011100,淡水观赏鱼,601,澳大利亚,419,千克,0,—,126000
3019290,"其他活鳗鱼,鱼苗除外",110,中国香港,114142,千克,0,—,16227818
3019290,"其他活鳗鱼,鱼苗除外",116,日本,297470,千克,0,—,77739011
3019290,"其他活鳗鱼,鱼苗除外",132,新加坡,480,千克,0,—,122462
3019290,"其他活鳗鱼,鱼苗除外",141,越南,63298,千克,0,—,6232714
3019310,鲤科鱼苗,110,中国香港,500,千克,0,—,11948
3019390,"其他活鲤科鱼, 鱼苗...",110,中国香港,2056326,千克,0,—,42019026
3019390,"其他活鲤科鱼, 鱼苗...",133,韩国,123650,千克,0,—,2053333
3019390,"其他活鲤科鱼, 鱼苗...",141,越南,171190,千克,0,—,4231710
3019919,其他鱼苗,133,韩国,700,千克,0,—,202308
3019991,活罗非鱼,110,中国香港,70576,千克,0,—,1107137
3019992,活鲀,133,韩国,17200,千克,0,—,2138876
3019993,其他活鲤科鱼,110,中国香港,620071,千克,0,—,13575768
3019993,其他活鲤科鱼,133,韩国,4000,千克,0,—,82614
3019999,其他活鱼,110,中国香港,850159,千克,0,—,58802065
3019999,其他活鱼,116,日本,6896,千克,0,—,527775
3019999,其他活鱼,122,马来西亚,3140,千克,0,—,223295
3019999,其他活鱼,132,新加坡,3219,千克,0,—,292689
3019999,其他活鱼,133,韩国,1278376,千克,0,—,43648621
3019999,其他活鱼,141,越南,310560,千克,0,—,7319330
3022300,鲜或冷的鳎鱼,110,中国香港,16915,千克,0,—,898953
3024600,鲜或冷的军曹鱼,143,中国台湾,28625,千克,0,—,1332463
3024900,鲜或冷的印度鲭、马鲛...,110,中国香港,8445,千克,0,—,491724
3024900,鲜或冷的印度鲭、马鲛...,143,中国台湾,3220,千克,0,—,243849
3025100,鲜或冷的鳕鱼,133,韩国,182297,千克,0,—,3117162
3027100,鲜或冷的罗非鱼,110,中国香港,370,千克,0,—,8314
3027300,鲜或冷的鲤科鱼,110,中国香港,11180,千克,0,—,292639
3027400,鲜或冷的鳗鱼,110,中国香港,16955,千克,0,—,930015
3028200,鲜或冷的魟鱼及鳐鱼,133,韩国,2360,千克,0,—,94400
3028400,鲜或冷的尖吻鲈鱼,110,中国香港,1840,千克,0,—,60720
3028910,鲜或冷的带鱼,110,中国香港,12390,千克,0,—,584770
3028920,鲜或冷的黄鱼,110,中国香港,107468,千克,0,—,3288952
3028920,鲜或冷的黄鱼,116,日本,922,千克,0,—,41389
3028920,鲜或冷的黄鱼,132,新加坡,21910,千克,0,—,1357042
3028920,鲜或冷的黄鱼,143,中国台湾,468000,千克,0,—,22836578
3028920,鲜或冷的黄鱼,502,美国,2188,千克,0,—,286134
3028930,鲜或冷的鲳鱼,110,中国香港,110252,千克,0,—,4640158
3028990,其他鲜或冷的鱼,110,中国香港,581156,千克,0,—,24844281
3028990,其他鲜或冷的鱼,116,日本,836,千克,0,—,14661
3028990,其他鲜或冷的鱼,132,新加坡,1600,千克,0,—,102183
3028990,其他鲜或冷的鱼,133,韩国,812,千克,0,—,15596
3028990,其他鲜或冷的鱼,141,越南,115375,千克,0,—,1065945
