商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,第一数量,第一计量单位,第二数量,第二计量单位,人民币
1029090,其他牛，改良种用除外,110,中国香港,1158885,千克,1895,头,53115052
1039120,其他猪，10kg≤重...,110,中国香港,7486,千克,150,头,202914
1039200,其他猪，重量≥50k...,110,中国香港,18612484,千克,153010,头,528364929
1042090,其他山羊，改良种用除...,110,中国香港,18500,千克,550,头,989120
1051190,其他鸡，改良种用除外...,110,中国香港,12636,千克,260400,只,986826
1061490,"其他家兔及野兔,改良...",122,马来西亚,18,千克,8,只,20000
1061490,"其他家兔及野兔,改良...",133,韩国,1409,千克,594,只,354101
1061990,"未列名哺乳动物,改良...",110,中国香港,23,千克,430,只,230003
1061990,"未列名哺乳动物,改良...",116,日本,492,千克,136,只,515039
1061990,"未列名哺乳动物,改良...",122,马来西亚,464,千克,217,只,143725
1061990,"未列名哺乳动物,改良...",125,尼泊尔,18,千克,1,只,704
1061990,"未列名哺乳动物,改良...",132,新加坡,0,千克,10,只,2111
1061990,"未列名哺乳动物,改良...",133,韩国,1915,千克,1041,只,2717194
1061990,"未列名哺乳动物,改良...",136,泰国,1127,千克,220,只,164649
1061990,"未列名哺乳动物,改良...",141,越南,5,千克,1,只,1407
1061990,"未列名哺乳动物,改良...",303,英国,0,千克,13,只,1899
1061990,"未列名哺乳动物,改良...",304,德国,1,千克,36,只,43203
1061990,"未列名哺乳动物,改良...",344,俄罗斯,15,千克,334,只,140016
1061990,"未列名哺乳动物,改良...",502,美国,597,千克,1340,只,3314339
1062020,食用爬行动物,110,中国香港,18104,千克,16717,只,1612446
1062020,食用爬行动物,116,日本,3000,千克,2500,只,527723
1062020,食用爬行动物,141,越南,145555,千克,103966,只,10811583
1062090,未列名爬行动物,112,印度尼西亚,715,千克,88800,只,126935
1062090,未列名爬行动物,132,新加坡,255,千克,34825,只,97629
1062090,未列名爬行动物,133,韩国,95,千克,525,只,10159
1062090,未列名爬行动物,304,德国,100,千克,1000,只,17591
1064910,改良种用昆虫,502,美国,11,千克,14600,只,2055
1064990,"其他昆虫,改良种用除...",110,中国香港,1690,千克,2600000,只,22204
1064990,"其他昆虫,改良种用除...",116,日本,88,千克,127500,只,27071
1069090,"其他活动物,改良种用...",110,中国香港,25750,千克,154500,只,347314
1069090,"其他活动物,改良种用...",132,新加坡,5000,千克,20000,只,147547
1069090,"其他活动物,改良种用...",133,韩国,16010,千克,537830,只,2370378
2023000,冻去骨牛肉,110,中国香港,120,千克,0,—,10650
