商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,第一数量,第一计量单位,第二数量,第二计量单位,人民币
1061990,"未列名哺乳动物,改良...",129,菲律宾,259,千克,32,只,28375
1061990,"未列名哺乳动物,改良...",138,阿联酋,24,千克,1,只,338
1061990,"未列名哺乳动物,改良...",301,比利时,0,千克,6,只,122
1062090,未列名爬行动物,118,科威特,80,千克,7000,只,28487
1062090,未列名爬行动物,307,意大利,246,千克,12000,只,131406
1064990,"其他昆虫,改良种用除...",301,比利时,1325,千克,1084000,只,33498
2023000,冻去骨牛肉,109,朝鲜,23000,千克,0,—,1106329
2071411,带骨的冻鸡块,124,蒙古,481504,千克,0,—,7198377
2071419,其他冻鸡块,124,蒙古,664856,千克,0,—,9404164
2071419,其他冻鸡块,127,巴基斯坦,54000,千克,0,—,717602
2071419,其他冻鸡块,138,阿联酋,23000,千克,0,—,304369
2071429,其他冻鸡杂碎,124,蒙古,14000,千克,0,—,63000
2074200,整只冻鸭,127,巴基斯坦,15600,千克,0,—,133799
2074500,冻的鸭块及杂碎,147,塔吉克斯坦,142000,千克,0,—,1313076
2081020,"冻兔肉,不包括兔头",301,比利时,96000,千克,0,—,2949580
3011100,淡水观赏鱼,138,阿联酋,126,千克,0,—,60802
3011100,淡水观赏鱼,301,比利时,108,千克,0,—,8011
3011100,淡水观赏鱼,305,法国,460,千克,0,—,34462
3011100,淡水观赏鱼,307,意大利,176,千克,0,—,54595
3011100,淡水观赏鱼,309,荷兰,576,千克,0,—,158495
3011100,淡水观赏鱼,312,西班牙,39,千克,0,—,30774
3011100,淡水观赏鱼,327,波兰,300,千克,0,—,23646
3011100,淡水观赏鱼,501,加拿大,265,千克,0,—,138950
3028920,鲜或冷的黄鱼,501,加拿大,110,千克,0,—,17775
3028990,其他鲜或冷的鱼,501,加拿大,480,千克,0,—,40582
3031200,其他冻大麻哈鱼,501,加拿大,24480,千克,0,—,254854
3032300,冻罗非鱼,118,科威特,21298,千克,0,—,389844
3032300,冻罗非鱼,138,阿联酋,74000,千克,0,—,1189461
3032300,冻罗非鱼,203,贝宁,75365,千克,0,—,1460198
3032300,冻罗非鱼,209,中非,127440,千克,0,—,1680646
3032300,冻罗非鱼,220,加纳,522739,千克,0,—,5248747
3032300,冻罗非鱼,233,莫桑比克,46800,千克,0,—,608264
3032300,冻罗非鱼,235,尼日尔,25500,千克,0,—,465529
3032300,冻罗非鱼,244,南非,485280,千克,0,—,4409237
3032300,冻罗非鱼,252,刚果民主共和国,168800,千克,0,—,1981463
3032300,冻罗非鱼,301,比利时,352622,千克,0,—,3651653
3032300,冻罗非鱼,305,法国,292022,千克,0,—,2891548
3032300,冻罗非鱼,307,意大利,44000,千克,0,—,463718
3032300,冻罗非鱼,309,荷兰,87784,千克,0,—,1026725
3032300,冻罗非鱼,312,西班牙,22500,千克,0,—,229258
3032300,冻罗非鱼,429,墨西哥,417075,千克,0,—,4747831
3032300,冻罗非鱼,501,加拿大,151551,千克,0,—,1888889
3032400,冻鲶鱼,209,中非,52000,千克,0,—,1334946
3032400,冻鲶鱼,252,刚果民主共和国,253000,千克,0,—,6399430
3032500,冻鲤科鱼,501,加拿大,2523,千克,0,—,68943
3032900,冻尼罗河鲈鱼及黑鱼,501,加拿大,1000,千克,0,—,25672
3033900,其他冻比目鱼,109,朝鲜,104600,千克,0,—,3179955
3034100,冻长鳍金枪鱼,312,西班牙,423106,千克,0,—,10491067
3034200,冻黄鳍金枪鱼,129,菲律宾,48885,千克,0,—,1542339
3034200,冻黄鳍金枪鱼,312,西班牙,400000,千克,0,—,7085484
3034300,冻鲣鱼或狐鲣,129,菲律宾,2391746,千克,0,—,47373168
3034300,冻鲣鱼或狐鲣,312,西班牙,77100,千克,0,—,673790
3034900,其他冻金枪鱼,129,菲律宾,24500,千克,0,—,132414
3035100,冻鲱鱼,109,朝鲜,1886509,千克,0,—,7348260
3035100,冻鲱鱼,203,贝宁,104500,千克,0,—,454665
3035100,冻鲱鱼,220,加纳,229420,千克,0,—,853173
3035300,冻的沙丁鱼、小沙丁鱼...,312,西班牙,573904,千克,0,—,1550872
3035300,冻的沙丁鱼、小沙丁鱼...,621,马绍尔群岛,100000,千克,0,—,391836
3035400,冻鲭鱼,118,科威特,25000,千克,0,—,310767
3035400,冻鲭鱼,129,菲律宾,6803005,千克,0,—,93535188
3035400,冻鲭鱼,138,阿联酋,130910,千克,0,—,1395258
3035400,冻鲭鱼,213,刚果共和国,27500,千克,0,—,278677
3035400,冻鲭鱼,220,加纳,542240,千克,0,—,5424019
3035400,冻鲭鱼,224,肯尼亚,432000,千克,0,—,3727931
3035400,冻鲭鱼,227,马达加斯加,13020,千克,0,—,171523
3035400,冻鲭鱼,233,莫桑比克,80000,千克,0,—,670716
3035400,冻鲭鱼,244,南非,53000,千克,0,—,919465
3035400,冻鲭鱼,252,刚果民主共和国,94980,千克,0,—,1280403
3035400,冻鲭鱼,327,波兰,481293,千克,0,—,3709296
3035400,冻鲭鱼,336,立陶宛,53500,千克,0,—,506895
3035400,冻鲭鱼,415,哥斯达黎加,50220,千克,0,—,773550
3035400,冻鲭鱼,501,加拿大,39600,千克,0,—,547596
3035400,冻鲭鱼,614,汤加,27000,千克,0,—,414063
3035500,冻的对称竹荚鱼、新西...,129,菲律宾,28000,千克,0,—,368867
3035500,冻的对称竹荚鱼、新西...,227,马达加斯加,13020,千克,0,—,171523
3035700,冻剑鱼,307,意大利,72000,千克,0,—,3307641
3035900,冻的鳀鱼、印度鲭、马...,129,菲律宾,401900,千克,0,—,4527166
3035900,冻的鳀鱼、印度鲭、马...,244,南非,95213,千克,0,—,753541
3035900,冻的鳀鱼、印度鲭、马...,501,加拿大,6480,千克,0,—,377568
3036600,冻狗鳕鱼,244,南非,74340,千克,0,—,921567
3036700,冻狭鳕鱼,109,朝鲜,2132990,千克,0,—,12612837
3038100,冻角鲨及其他鲨鱼,444,乌拉圭,107440,千克,0,—,6320650
3038910,冻带鱼,307,意大利,11505,千克,0,—,254106
3038910,冻带鱼,309,荷兰,1950,千克,0,—,70095
3038920,冻黄鱼,301,比利时,7523,千克,0,—,829137
3038920,冻黄鱼,305,法国,3330,千克,0,—,340874
3038920,冻黄鱼,307,意大利,10650,千克,0,—,308365
3038920,冻黄鱼,309,荷兰,7620,千克,0,—,334778
3038920,冻黄鱼,501,加拿大,34440,千克,0,—,2059490
3038930,冻鲳鱼,129,菲律宾,218000,千克,0,—,5105143
3038930,冻鲳鱼,213,刚果共和国,26000,千克,0,—,239087
3038930,冻鲳鱼,301,比利时,420,千克,0,—,76219
3038930,冻鲳鱼,305,法国,168,千克,0,—,29957
3038930,冻鲳鱼,307,意大利,6000,千克,0,—,129711
3038930,冻鲳鱼,309,荷兰,2250,千克,0,—,110834
3038930,冻鲳鱼,501,加拿大,34460,千克,0,—,1140799
3038990,未列名冻鱼,129,菲律宾,3581529,千克,0,—,63152688
3038990,未列名冻鱼,138,阿联酋,24000,千克,0,—,491147
3038990,未列名冻鱼,233,莫桑比克,27000,千克,0,—,383054
3038990,未列名冻鱼,301,比利时,125928,千克,0,—,2323522
3038990,未列名冻鱼,305,法国,60462,千克,0,—,1608359
3038990,未列名冻鱼,307,意大利,163470,千克,0,—,3959247
3038990,未列名冻鱼,309,荷兰,96030,千克,0,—,2009763
3038990,未列名冻鱼,312,西班牙,38420,千克,0,—,1369130
3038990,未列名冻鱼,501,加拿大,175696,千克,0,—,4926341
3039900,其他冻的可食用鱼杂碎,501,加拿大,22500,千克,0,—,115186
3046100,冻罗非鱼鱼片,118,科威特,15696,千克,0,—,442552
3046100,冻罗非鱼鱼片,224,肯尼亚,33688,千克,0,—,830738
3046100,冻罗非鱼鱼片,301,比利时,58047,千克,0,—,1666798
3046100,冻罗非鱼鱼片,305,法国,4800,千克,0,—,98587
3046100,冻罗非鱼鱼片,307,意大利,42708,千克,0,—,1026831
3046100,冻罗非鱼鱼片,309,荷兰,190820,千克,0,—,3745216
3046100,冻罗非鱼鱼片,312,西班牙,134825,千克,0,—,2524762
3046100,冻罗非鱼鱼片,321,匈牙利,17944,千克,0,—,417819
3046100,冻罗非鱼鱼片,327,波兰,125000,千克,0,—,1725675
3046100,冻罗非鱼鱼片,336,立陶宛,19695,千克,0,—,401479
3046100,冻罗非鱼鱼片,415,哥斯达黎加,219453,千克,0,—,3834263
3046100,冻罗非鱼鱼片,429,墨西哥,1153276,千克,0,—,16714620
3046100,冻罗非鱼鱼片,435,波多黎各,19141,千克,0,—,373626
3046100,冻罗非鱼鱼片,501,加拿大,141869,千克,0,—,4789015
3046290,其他冻鲶鱼鱼片,501,加拿大,6790,千克,0,—,66039
3046900,冻鲤科鱼、鳗鱼及黑鱼...,501,加拿大,17900,千克,0,—,573957
3047100,冻鳕鱼鱼片,129,菲律宾,5000,千克,0,—,249438
3047100,冻鳕鱼鱼片,138,阿联酋,3,千克,0,—,101
3047100,冻鳕鱼鱼片,301,比利时,18000,千克,0,—,1067927
3047100,冻鳕鱼鱼片,305,法国,365369,千克,0,—,18268026
3047100,冻鳕鱼鱼片,306,爱尔兰,76376,千克,0,—,3516428
3047100,冻鳕鱼鱼片,307,意大利,29204,千克,0,—,963011
3047100,冻鳕鱼鱼片,309,荷兰,149905,千克,0,—,7044085
3047100,冻鳕鱼鱼片,310,希腊,76614,千克,0,—,2702549
3047100,冻鳕鱼鱼片,312,西班牙,502175,千克,0,—,16472481
3047100,冻鳕鱼鱼片,326,挪威,113782,千克,0,—,6404636
3047100,冻鳕鱼鱼片,327,波兰,96000,千克,0,—,3728527
3047100,冻鳕鱼鱼片,410,巴西,23360,千克,0,—,1262524
3047100,冻鳕鱼鱼片,501,加拿大,484714,千克,0,—,21698869
3047200,冻黑线鳕鱼鱼片,301,比利时,8964,千克,0,—,330348
3047200,冻黑线鳕鱼鱼片,305,法国,11080,千克,0,—,598834
3047200,冻黑线鳕鱼鱼片,326,挪威,10200,千克,0,—,160855
3047200,冻黑线鳕鱼鱼片,501,加拿大,614605,千克,0,—,26223780
