商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,第一数量,第一计量单位,第二数量,第二计量单位,人民币
1029090,"其他牛,改良种用除外",110,中国香港,814660,千克,1316,头,28819807
1039120,"其他猪,10kg≤重...",110,中国香港,49076,千克,1048,头,1621471
1039200,"其他猪,重量≥50k...",110,中国香港,13861393,千克,119502,头,225375537
1042090,"其他山羊,改良种用除...",110,中国香港,3060,千克,110,头,169250
1051190,"其他鸡,改良种用除外...",110,中国香港,11336,千克,242240,只,791727
1061190,"其他灵长目动物,改良...",116,日本,380,千克,128,只,1886343
1061190,"其他灵长目动物,改良...",502,美国,2961,千克,1060,只,10823392
1061490,"其他家兔及野兔,改良...",122,马来西亚,13,千克,4,只,12349
1061490,"其他家兔及野兔,改良...",133,韩国,911,千克,335,只,279605
1061910,其他改良种用哺乳动物,133,韩国,480,千克,48,只,206990
1061990,"未列名哺乳动物,改良...",110,中国香港,8,千克,248,只,49923
1061990,"未列名哺乳动物,改良...",112,印度尼西亚,75,千克,2,只,1342
1061990,"未列名哺乳动物,改良...",116,日本,935,千克,3668,只,1334788
1061990,"未列名哺乳动物,改良...",122,马来西亚,457,千克,140,只,89490
1061990,"未列名哺乳动物,改良...",132,新加坡,46,千克,37,只,11810
1061990,"未列名哺乳动物,改良...",133,韩国,2139,千克,1823,只,1450673
1061990,"未列名哺乳动物,改良...",136,泰国,480,千克,28,只,18318
1061990,"未列名哺乳动物,改良...",141,越南,30,千克,2,只,2013
1061990,"未列名哺乳动物,改良...",303,英国,0,千克,10,只,1284
1061990,"未列名哺乳动物,改良...",304,德国,0,千克,8,只,268
1061990,"未列名哺乳动物,改良...",344,俄罗斯,1,千克,44,只,839
1061990,"未列名哺乳动物,改良...",502,美国,267,千克,411,只,100264
1062020,食用爬行动物,116,日本,500,千克,570,只,45280
1062020,食用爬行动物,133,韩国,2592,千克,6838,只,350965
1062020,食用爬行动物,141,越南,44530,千克,29340,只,3237840
1062090,未列名爬行动物,112,印度尼西亚,890,千克,76600,只,73677
1062090,未列名爬行动物,133,韩国,293,千克,2420,只,24465
1062090,未列名爬行动物,143,中国台湾,75,千克,9655,只,24273
1062090,未列名爬行动物,344,俄罗斯,73,千克,13000,只,20801
1062090,未列名爬行动物,502,美国,434,千克,1900,只,30173
1064990,"其他昆虫,改良种用除...",110,中国香港,1020,千克,1020000,只,20544
1069090,"其他活动物,改良种用...",110,中国香港,320,千克,1800,只,4652
1069090,"其他活动物,改良种用...",133,韩国,2004,千克,100200,只,186833
2031200,鲜或冷的带骨猪前腿、...,110,中国香港,245890,千克,0,—,7423907
2031900,其他鲜或冷的猪肉,110,中国香港,208759,千克,0,—,6069204
2032190,其他冻整头及半头猪肉,110,中国香港,50800,千克,0,—,1633950
2032900,其他冻猪肉,110,中国香港,1222500,千克,0,—,39736816
2044200,冻带骨绵羊肉,110,中国香港,26920,千克,0,—,2069178
2044300,冻去骨绵羊肉,110,中国香港,9610,千克,0,—,636387
2045000,山羊肉,110,中国香港,29000,千克,0,—,2119050
2050000,鲜、冷、冻的马、驴、...,116,日本,9251,千克,0,—,1003271
2062900,其他冻牛杂碎,110,中国香港,5000,千克,0,—,21926
2069000,其他冻杂碎（牛、猪杂...,116,日本,820,千克,0,—,89126
2071100,"整只鸡,鲜或冷的",110,中国香港,5143844,千克,0,—,118862944
2071200,"整只鸡,冻的",110,中国香港,279618,千克,0,—,5620456
2071311,鲜或冷的带骨鸡块,110,中国香港,101549,千克,0,—,2736998
2071329,鲜或冷的其他鸡杂碎,110,中国香港,11030,千克,0,—,255841
2071411,带骨的冻鸡块,110,中国香港,1182759,千克,0,—,18640276
2071419,其他冻鸡块,102,巴林,893430,千克,0,—,11817811
2071419,其他冻鸡块,110,中国香港,3498993,千克,0,—,60805090
2071419,其他冻鸡块,122,马来西亚,945000,千克,0,—,17357886
2071419,其他冻鸡块,337,格鲁吉亚（2023年起停用）,402464,千克,0,—,5647316
2071421,冻鸡翼（不包括翼尖）,110,中国香港,169620,千克,0,—,6155317
2074100,鲜或冷的整只鸭,110,中国香港,1862127,千克,0,—,29660276
2074200,整只冻鸭,102,巴林,22189,千克,0,—,212455
2074200,整只冻鸭,110,中国香港,125310,千克,0,—,1904830
2074400,鲜或冷的鸭块及杂碎,110,中国香港,13500,千克,0,—,207768
2074500,冻的鸭块及杂碎,102,巴林,23608,千克,0,—,211043
2074500,冻的鸭块及杂碎,110,中国香港,75256,千克,0,—,953868
2075100,鲜或冷的整只鹅,110,中国香港,989523,千克,0,—,32981660
2075400,鲜或冷的鹅块及杂碎,110,中国香港,3240,千克,0,—,55393
2081020,"冻兔肉,不包括兔头",304,德国,72000,千克,0,—,2030361
2081020,"冻兔肉,不包括兔头",344,俄罗斯,12000,千克,0,—,413678
2089010,鲜、冷、冻的乳鸽肉及...,110,中国香港,269498,千克,0,—,8744735
2101900,其他干、熏、盐腌或盐...,110,中国香港,2989,千克,0,—,249622
2101900,其他干、熏、盐腌或盐...,136,泰国,1500,千克,0,—,99645
2109900,其他干、熏、盐腌或盐...,110,中国香港,32070,千克,0,—,699899
3011100,淡水观赏鱼,110,中国香港,28460,千克,0,—,230120
3011100,淡水观赏鱼,116,日本,872,千克,0,—,249629
3011100,淡水观赏鱼,122,马来西亚,1451,千克,0,—,114478
3011100,淡水观赏鱼,132,新加坡,1121,千克,0,—,237431
3011100,淡水观赏鱼,133,韩国,404,千克,0,—,130714
3011100,淡水观赏鱼,136,泰国,223,千克,0,—,18483
3011100,淡水观赏鱼,143,中国台湾,1540,千克,0,—,47290
3011100,淡水观赏鱼,304,德国,276,千克,0,—,29498
3011100,淡水观赏鱼,337,格鲁吉亚（2023年起停用）,28,千克,0,—,4147
3011100,淡水观赏鱼,344,俄罗斯,536,千克,0,—,258010
3011100,淡水观赏鱼,502,美国,4640,千克,0,—,497431
3011100,淡水观赏鱼,601,澳大利亚,430,千克,0,—,129839
3019210,鳗鱼苗,110,中国香港,1,千克,0,—,112834
3019290,"其他活鳗鱼,鱼苗除外",110,中国香港,56004,千克,0,—,8053254
3019290,"其他活鳗鱼,鱼苗除外",116,日本,476395,千克,0,—,103387052
3019290,"其他活鳗鱼,鱼苗除外",132,新加坡,1425,千克,0,—,313371
3019290,"其他活鳗鱼,鱼苗除外",133,韩国,71861,千克,0,—,10643379
3019290,"其他活鳗鱼,鱼苗除外",141,越南,83292,千克,0,—,6009054
3019390,"其他活鲤科鱼, 鱼苗...",110,中国香港,939762,千克,0,—,20871929
3019390,"其他活鲤科鱼, 鱼苗...",133,韩国,284995,千克,0,—,4813813
3019390,"其他活鲤科鱼, 鱼苗...",141,越南,117900,千克,0,—,3045400
3019911,鲈鱼苗,133,韩国,15150,千克,0,—,3623454
3019919,其他鱼苗,116,日本,249800,千克,0,—,25465786
