商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,第一数量,第一计量单位,第二数量,第二计量单位,美元
1012900,"其他马,改良种用除外",124,蒙古,22300,千克,43,头,59813
1012900,"其他马,改良种用除外",305,法国,4800,千克,12,头,299282
1012900,"其他马,改良种用除外",306,爱尔兰,550,千克,1,头,1000
1012900,"其他马,改良种用除外",309,荷兰,34570,千克,190,头,1106474
1051110,"改良种用鸡,改良种用...",327,波兰,3258,千克,72340,只,1717326
1061910,其他改良种用哺乳动物,244,南非,240,千克,12,只,84000
1061910,其他改良种用哺乳动物,309,荷兰,2530,千克,94,只,217830
1061990,"未列名哺乳动物,改良...",244,南非,106,千克,86,只,75514
1061990,"未列名哺乳动物,改良...",305,法国,0,千克,20,只,2759
1061990,"未列名哺乳动物,改良...",307,意大利,0,千克,15,只,4576
1061990,"未列名哺乳动物,改良...",309,荷兰,375,千克,50,只,94248
1062020,食用爬行动物,129,菲律宾,9555,千克,9882,只,38223
1062090,未列名爬行动物,429,墨西哥,175,千克,500,只,12538
1063210,改良种用鹦形目鸟,129,菲律宾,13,千克,158,只,951
1063910,其他改良种用鸟,301,比利时,440,千克,807,只,128380
1063990,未列名鸟,301,比利时,1473,千克,2945,只,899570
1064190,"其他蜂,改良种用除外",301,比利时,369,千克,39640,只,17975
1064990,"其他昆虫,改良种用除...",315,奥地利,6,千克,2865,只,431
2013000,鲜或冷的去骨牛肉,309,荷兰,1553,千克,0,—,20144
2022000,冻带骨牛肉,244,南非,7499,千克,0,—,33368
2022000,冻带骨牛肉,340,白俄罗斯,1588,千克,0,—,6658
2022000,冻带骨牛肉,415,哥斯达黎加,330781,千克,0,—,655866
2022000,冻带骨牛肉,444,乌拉圭,6481305,千克,0,—,13617921
2023000,冻去骨牛肉,244,南非,16635,千克,0,—,74021
2023000,冻去骨牛肉,306,爱尔兰,264050,千克,0,—,2006609
2023000,冻去骨牛肉,309,荷兰,20160,千克,0,—,146066
2023000,冻去骨牛肉,340,白俄罗斯,18747,千克,0,—,107638
2023000,冻去骨牛肉,410,巴西,23313301,千克,0,—,109003400
2023000,冻去骨牛肉,415,哥斯达黎加,457984,千克,0,—,2513972
