商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,第一数量,第一计量单位,第二数量,第二计量单位,美元
1012900,其他马，改良种用除外,301,比利时,14700,千克,28,头,1571630
1012900,其他马，改良种用除外,305,法国,3600,千克,9,头,312483
1012900,其他马，改良种用除外,309,荷兰,39500,千克,92,头,3204292
1022100,改良种用家牛,444,乌拉圭,1335000,千克,5000,头,11150000
1022900,其他家牛，改良种用除...,444,乌拉圭,2407005,千克,9015,头,14371035
1064990,"其他昆虫,改良种用除...",315,奥地利,10,千克,12150,只,600
2013000,鲜或冷的去骨牛肉,309,荷兰,396,千克,0,—,10516
2013000,鲜或冷的去骨牛肉,444,乌拉圭,10078,千克,0,—,96197
2022000,冻带骨牛肉,321,匈牙利,122025,千克,0,—,631298
2022000,冻带骨牛肉,340,白俄罗斯,1912388,千克,0,—,8848189
2022000,冻带骨牛肉,415,哥斯达黎加,747764,千克,0,—,2330788
2022000,冻带骨牛肉,444,乌拉圭,13518777,千克,0,—,42415709
2023000,冻去骨牛肉,305,法国,20781,千克,0,—,175278
2023000,冻去骨牛肉,307,意大利,25099,千克,0,—,205805
2023000,冻去骨牛肉,309,荷兰,9319,千克,0,—,136401
2023000,冻去骨牛肉,321,匈牙利,37063,千克,0,—,229582
2023000,冻去骨牛肉,340,白俄罗斯,2158320,千克,0,—,13843355
2023000,冻去骨牛肉,408,玻利维亚,2239188,千克,0,—,16511754
2023000,冻去骨牛肉,410,巴西,97465499,千克,0,—,708244529
2023000,冻去骨牛肉,415,哥斯达黎加,958191,千克,0,—,7522062
2023000,冻去骨牛肉,444,乌拉圭,18128776,千克,0,—,128001461
2031900,其他鲜或冷的猪肉,501,加拿大,783,千克,0,—,8366
2032200,冻带骨猪前腿、猪后腿...,305,法国,798171,千克,0,—,1513857
2032200,冻带骨猪前腿、猪后腿...,306,爱尔兰,1451713,千克,0,—,2593378
2032200,冻带骨猪前腿、猪后腿...,309,荷兰,2097968,千克,0,—,3964344
2032200,冻带骨猪前腿、猪后腿...,312,西班牙,10061388,千克,0,—,19622083
2032200,冻带骨猪前腿、猪后腿...,315,奥地利,278472,千克,0,—,411727
2032200,冻带骨猪前腿、猪后腿...,318,芬兰,127056,千克,0,—,142020
2032200,冻带骨猪前腿、猪后腿...,410,巴西,1047489,千克,0,—,1809181
2032200,冻带骨猪前腿、猪后腿...,429,墨西哥,600694,千克,0,—,1076075
2032200,冻带骨猪前腿、猪后腿...,501,加拿大,2800489,千克,0,—,5043384
2032900,其他冻猪肉,305,法国,5013262,千克,0,—,13005104
2032900,其他冻猪肉,306,爱尔兰,1512147,千克,0,—,3495444
2032900,其他冻猪肉,307,意大利,25068,千克,0,—,65372
2032900,其他冻猪肉,309,荷兰,6154030,千克,0,—,12028325
2032900,其他冻猪肉,312,西班牙,23848610,千克,0,—,53536821
2032900,其他冻猪肉,315,奥地利,916824,千克,0,—,1994317
2032900,其他冻猪肉,318,芬兰,175997,千克,0,—,374741
2032900,其他冻猪肉,410,巴西,27931658,千克,0,—,58388128
2032900,其他冻猪肉,429,墨西哥,729774,千克,0,—,1101175
2032900,其他冻猪肉,501,加拿大,3987524,千克,0,—,7953342
2043000,冻整头及半头羔羊肉,444,乌拉圭,348561,千克,0,—,1981359
2044100,冻整头及半头绵羊肉,444,乌拉圭,50718,千克,0,—,238968
2044200,冻带骨绵羊肉,444,乌拉圭,294604,千克,0,—,1585538
2044300,冻去骨绵羊肉,444,乌拉圭,8755,千克,0,—,41968
2050000,鲜、冷、冻的马、驴、...,410,巴西,55199,千克,0,—,143516
2062200,冻牛肝,444,乌拉圭,12142,千克,0,—,18741
2062900,其他冻牛杂碎,415,哥斯达黎加,80195,千克,0,—,714313
2062900,其他冻牛杂碎,444,乌拉圭,1699779,千克,0,—,10921334
2064100,冻猪肝,305,法国,3000,千克,0,—,3490
2064900,其他冻猪杂碎,305,法国,6557161,千克,0,—,18849502
2064900,其他冻猪杂碎,306,爱尔兰,1873523,千克,0,—,4364185
2064900,其他冻猪杂碎,309,荷兰,8816025,千克,0,—,21591338
2064900,其他冻猪杂碎,312,西班牙,19019406,千克,0,—,52187152
2064900,其他冻猪杂碎,318,芬兰,882559,千克,0,—,1346535
2064900,其他冻猪杂碎,410,巴西,1821100,千克,0,—,6047882
2064900,其他冻猪杂碎,429,墨西哥,317278,千克,0,—,1278720
2064900,其他冻猪杂碎,501,加拿大,3911455,千克,0,—,7268602
2069000,其他冻杂碎（牛、猪杂...,444,乌拉圭,2655,千克,0,—,13122
2071411,带骨的冻鸡块,410,巴西,15033243,千克,0,—,19428458
2071419,其他冻鸡块,410,巴西,83970,千克,0,—,176140
2071421,冻鸡翼（不包括翼尖）,340,白俄罗斯,634790,千克,0,—,2473585
2071421,冻鸡翼（不包括翼尖）,410,巴西,18266547,千克,0,—,65297823
2071422,冻鸡爪,137,土耳其,2702684,千克,0,—,4895759
2071422,冻鸡爪,340,白俄罗斯,2806935,千克,0,—,11280405
2071422,冻鸡爪,410,巴西,14219878,千克,0,—,43498241
2071429,其他冻鸡杂碎,137,土耳其,75600,千克,0,—,70065
2071429,其他冻鸡杂碎,410,巴西,4036076,千克,0,—,6326261
2091000,未炼制或用其他方法提...,305,法国,30789,千克,0,—,41838
2091000,未炼制或用其他方法提...,312,西班牙,156327,千克,0,—,265460
2091000,未炼制或用其他方法提...,429,墨西哥,87780,千克,0,—,82280
2091000,未炼制或用其他方法提...,501,加拿大,53840,千克,0,—,48456
2101110,干、熏、盐腌或盐渍带...,312,西班牙,111284,千克,0,—,1996678
2101190,干、熏、盐腌或盐渍其...,312,西班牙,17337,千克,0,—,207810
2101900,其他干、熏、盐腌或盐...,312,西班牙,83960,千克,0,—,1895087
3011900,其他观赏鱼,129,菲律宾,2898,千克,0,—,199288
3019290,其他活鳗鱼，鱼苗除外,227,马达加斯加,460,千克,0,—,4152
3019999,其他活鱼,129,菲律宾,740648,千克,0,—,4489873
3021100,鲜或冷的鳟鱼,326,挪威,23410,千克,0,—,373746
3021410,鲜或冷的大西洋鲑鱼,326,挪威,1741630,千克,0,—,32715879
3021410,鲜或冷的大西洋鲑鱼,357,法罗群岛,533810,千克,0,—,9936901
3021410,鲜或冷的大西洋鲑鱼,501,加拿大,7616,千克,0,—,114241
3028990,其他鲜或冷的鱼,129,菲律宾,87333,千克,0,—,878590
3031200,其他冻大麻哈鱼,501,加拿大,70761,千克,0,—,250323
3031400,冻鳟鱼,137,土耳其,42029,千克,0,—,314882
3033110,冻马舌鲽(格陵兰庸鲽...,312,西班牙,527320,千克,0,—,3520719
3033110,冻马舌鲽(格陵兰庸鲽...,326,挪威,83261,千克,0,—,490049
3033110,冻马舌鲽(格陵兰庸鲽...,357,法罗群岛,4004,千克,0,—,24374
3033110,冻马舌鲽(格陵兰庸鲽...,501,加拿大,488982,千克,0,—,3314851
3033110,冻马舌鲽(格陵兰庸鲽...,503,格陵兰,262572,千克,0,—,1510350
3033900,其他冻比目鱼,127,巴基斯坦,377455,千克,0,—,655650
3033900,其他冻比目鱼,501,加拿大,538506,千克,0,—,905847
3035100,冻鲱鱼,305,法国,20470,千克,0,—,20470
3035100,冻鲱鱼,309,荷兰,621920,千克,0,—,621920
3035100,冻鲱鱼,326,挪威,26000,千克,0,—,30740
3035400,冻鲭鱼,306,爱尔兰,360000,千克,0,—,838661
3035400,冻鲭鱼,326,挪威,1219240,千克,0,—,2844553
3035400,冻鲭鱼,357,法罗群岛,367125,千克,0,—,858141
3035400,冻鲭鱼,503,格陵兰,210504,千克,0,—,327260
3035500,冻的对称竹荚鱼、新西...,306,爱尔兰,429000,千克,0,—,850193
3035500,冻的对称竹荚鱼、新西...,309,荷兰,54986,千克,0,—,78590
3035990,冻鳀鱼(鳀属）、冻印...,127,巴基斯坦,24311,千克,0,—,66357
3035990,冻鳀鱼(鳀属）、冻印...,227,马达加斯加,29828,千克,0,—,68810
3035990,冻鳀鱼(鳀属）、冻印...,326,挪威,914323,千克,0,—,1479263
3035990,冻鳀鱼(鳀属）、冻印...,357,法罗群岛,370446,千克,0,—,536330
3035990,冻鳀鱼(鳀属）、冻印...,501,加拿大,63840,千克,0,—,54265
3036300,冻鳕鱼,326,挪威,2062106,千克,0,—,9727592
3036300,冻鳕鱼,357,法罗群岛,189629,千克,0,—,949441
3036300,冻鳕鱼,503,格陵兰,609968,千克,0,—,3223260
3036400,冻黑线鳕鱼,326,挪威,1526615,千克,0,—,6161494
3036400,冻黑线鳕鱼,357,法罗群岛,155527,千克,0,—,597609
3036500,冻绿青鳕鱼,326,挪威,894120,千克,0,—,3339209
3036600,冻狗鳕鱼,429,墨西哥,567000,千克,0,—,934764
3036600,冻狗鳕鱼,501,加拿大,100579,千克,0,—,171361
3036700,冻阿拉斯加狭鳕鱼,501,加拿大,26146,千克,0,—,41959
3036800,冻蓝鳕鱼,309,荷兰,144993,千克,0,—,143518
3038300,冻南极犬牙鱼,305,法国,310308,千克,0,—,9844664
3038400,冻尖吻鲈鱼,305,法国,222,千克,0,—,9624
3038910,冻带鱼,127,巴基斯坦,74691,千克,0,—,105122
3038910,冻带鱼,227,马达加斯加,24000,千克,0,—,60180
3038910,冻带鱼,244,南非,104580,千克,0,—,191196
3038910,冻带鱼,410,巴西,101670,千克,0,—,211798
3038930,冻鲳鱼(银鲳除外),127,巴基斯坦,1901,千克,0,—,8744
3038990,未列名冻鱼,127,巴基斯坦,3672094,千克,0,—,7238596
3038990,未列名冻鱼,129,菲律宾,19551,千克,0,—,39563
3038990,未列名冻鱼,312,西班牙,25558,千克,0,—,170037
3038990,未列名冻鱼,326,挪威,651672,千克,0,—,1308070
3038990,未列名冻鱼,410,巴西,379940,千克,0,—,1037538
3038990,未列名冻鱼,429,墨西哥,688905,千克,0,—,738387
3038990,未列名冻鱼,444,乌拉圭,27400,千克,0,—,55576
3038990,未列名冻鱼,501,加拿大,99347,千克,0,—,213152
3039200,冻鲨鱼翅,312,西班牙,117986,千克,0,—,1802090
3039900,其他冻的可食用鱼杂碎,305,法国,1012,千克,0,—,29623
3039900,其他冻的可食用鱼杂碎,309,荷兰,331178,千克,0,—,336358
3039900,其他冻的可食用鱼杂碎,312,西班牙,193398,千克,0,—,1113795
3039900,其他冻的可食用鱼杂碎,326,挪威,675274,千克,0,—,1762202
3039900,其他冻的可食用鱼杂碎,327,波兰,81985,千克,0,—,88069
3039900,其他冻的可食用鱼杂碎,357,法罗群岛,28781,千克,0,—,53445
3039900,其他冻的可食用鱼杂碎,410,巴西,674,千克,0,—,1935
3039900,其他冻的可食用鱼杂碎,501,加拿大,193743,千克,0,—,1082631
3039900,其他冻的可食用鱼杂碎,503,格陵兰,177409,千克,0,—,903797
3044100,鲜或冷的大麻哈鱼、大...,326,挪威,23786,千克,0,—,540333
3044900,其他鲜或冷的鱼片,326,挪威,9905,千克,0,—,226807
3045200,鲜或冷的鲑科鱼鱼肉,326,挪威,1552,千克,0,—,35702
3049500,冻的犀鳕科、多丝真鳕...,309,荷兰,132986,千克,0,—,313453
3049900,其他冻鱼肉,127,巴基斯坦,192871,千克,0,—,487495
3049900,其他冻鱼肉,312,西班牙,50502,千克,0,—,1960227
3049900,其他冻鱼肉,503,格陵兰,53200,千克,0,—,266798
3057100,鲨鱼翅,312,西班牙,19948,千克,0,—,377606
3057200,鱼头、鱼尾、鱼鳔,312,西班牙,16081,千克,0,—,126716
3057900,其他鱼鳍及其他可食用...,326,挪威,361915,千克,0,—,485443
3061100,冻的岩礁虾和其他龙虾,227,马达加斯加,22665,千克,0,—,213293
3061100,冻的岩礁虾和其他龙虾,233,莫桑比克,21693,千克,0,—,332462
3061100,冻的岩礁虾和其他龙虾,305,法国,25000,千克,0,—,645680
3061410,冻梭子蟹,127,巴基斯坦,145822,千克,0,—,269094
3061490,其他冻蟹,227,马达加斯加,129688,千克,0,—,273795
3061490,其他冻蟹,326,挪威,209422,千克,0,—,2768530
3061490,其他冻蟹,501,加拿大,150888,千克,0,—,3632114
3061490,其他冻蟹,503,格陵兰,13971,千克,0,—,211445
3061500,冻挪威海鳌虾,306,爱尔兰,5895,千克,0,—,72332
3061640,冻北方长额虾，虾仁除...,326,挪威,19,千克,0,—,38
3061640,冻北方长额虾，虾仁除...,501,加拿大,694228,千克,0,—,4142821
3061640,冻北方长额虾，虾仁除...,503,格陵兰,1338817,千克,0,—,7698055
3061690,其他冻冷水小虾及对虾...,501,加拿大,435277,千克,0,—,3144488
3061730,其他冻小虾及对虾的虾...,127,巴基斯坦,358980,千克,0,—,1858279
3061790,其他冻小虾及对虾，虾...,127,巴基斯坦,35097,千克,0,—,244271
3061790,其他冻小虾及对虾，虾...,233,莫桑比克,25200,千克,0,—,423074
3063190,活、鲜或冷的岩礁虾和...,127,巴基斯坦,589,千克,0,—,10138
3063190,活、鲜或冷的岩礁虾和...,129,菲律宾,4935,千克,0,—,218945
3063190,活、鲜或冷的岩礁虾和...,220,加纳,1951,千克,0,—,39409
3063190,活、鲜或冷的岩礁虾和...,224,肯尼亚,12273,千克,0,—,397296
3063190,活、鲜或冷的岩礁虾和...,227,马达加斯加,2401,千克,0,—,91662
3063190,活、鲜或冷的岩礁虾和...,233,莫桑比克,7636,千克,0,—,320109
3063190,活、鲜或冷的岩礁虾和...,244,南非,54336,千克,0,—,2374244
3063190,活、鲜或冷的岩礁虾和...,305,法国,2655,千克,0,—,120667
3063190,活、鲜或冷的岩礁虾和...,410,巴西,10784,千克,0,—,511577
