商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,第一数量,第一计量单位,第二数量,第二计量单位,美元
1012900,"其他马,改良种用除外",609,新西兰,4800,千克,12,头,146338
1051110,"改良种用鸡,改良种用...",609,新西兰,1456,千克,42016,只,636964
1061190,"其他灵长目动物,改良...",215,埃及,380,千克,35,只,20060
1061190,"其他灵长目动物,改良...",352,捷克,91,千克,15,只,26419
1062020,食用爬行动物,107,柬埔寨,60,千克,500,只,361
1062090,未列名爬行动物,434,秘鲁,1540,千克,55200,只,126980
1064190,"其他蜂,改良种用除外",353,斯洛伐克,560,千克,40000,只,9489
2012000,鲜或冷的带骨牛肉,609,新西兰,173,千克,0,—,2936
2013000,鲜或冷的去骨牛肉,609,新西兰,329718,千克,0,—,1969732
2022000,冻带骨牛肉,412,智利,600479,千克,0,—,1939418
2022000,冻带骨牛肉,609,新西兰,3478499,千克,0,—,10769560
2023000,冻去骨牛肉,402,阿根廷,16984845,千克,0,—,75329956
2023000,冻去骨牛肉,412,智利,191452,千克,0,—,935635
2023000,冻去骨牛肉,609,新西兰,8115911,千克,0,—,43971634
2031900,其他鲜或冷的猪肉,334,爱沙尼亚,600,千克,0,—,878
2032200,冻带骨猪前腿、猪后腿...,302,丹麦,729024,千克,0,—,664117
2032200,冻带骨猪前腿、猪后腿...,412,智利,1834994,千克,0,—,2551934
2032900,其他冻猪肉,302,丹麦,4352547,千克,0,—,8621766
2032900,其他冻猪肉,412,智利,2139841,千克,0,—,2284800
2042200,鲜或冷的带骨绵羊肉,609,新西兰,33403,千克,0,—,209881
2042300,鲜或冷的去骨绵羊肉,609,新西兰,1727,千克,0,—,20983
2043000,冻整头及半头羔羊肉,412,智利,18114,千克,0,—,97203
2043000,冻整头及半头羔羊肉,609,新西兰,68554,千克,0,—,401711
2044100,冻整头及半头绵羊肉,609,新西兰,949566,千克,0,—,4309665
2044200,冻带骨绵羊肉,412,智利,300777,千克,0,—,1172812
2044200,冻带骨绵羊肉,609,新西兰,10756230,千克,0,—,47233882
2044300,冻去骨绵羊肉,412,智利,47027,千克,0,—,221231
2044300,冻去骨绵羊肉,609,新西兰,528553,千克,0,—,1898675
2045000,山羊肉,609,新西兰,16995,千克,0,—,102077
2062900,其他冻牛杂碎,609,新西兰,524169,千克,0,—,1736504
2064900,其他冻猪杂碎,302,丹麦,14106325,千克,0,—,18714204
2064900,其他冻猪杂碎,412,智利,2483498,千克,0,—,2954577
2069000,其他冻杂碎（牛、猪杂...,609,新西兰,302015,千克,0,—,1040237
2071200,"整只鸡,冻的",402,阿根廷,181172,千克,0,—,204151
2071411,带骨的冻鸡块,402,阿根廷,106000,千克,0,—,154326
2071411,带骨的冻鸡块,412,智利,5008,千克,0,—,15365
2071419,其他冻鸡块,402,阿根廷,1005,千克,0,—,4127
2071421,冻鸡翼（不包括翼尖）,402,阿根廷,1376895,千克,0,—,2749419
2071421,冻鸡翼（不包括翼尖）,412,智利,380018,千克,0,—,1285858
2071422,冻鸡爪,402,阿根廷,1071630,千克,0,—,2911826
2071422,冻鸡爪,412,智利,770460,千克,0,—,2226165
2071429,其他冻鸡杂碎,402,阿根廷,118300,千克,0,—,110048
2071429,其他冻鸡杂碎,412,智利,230000,千克,0,—,185629
2072500,"整只火鸡,冻的",412,智利,40771,千克,0,—,158574
2072700,"火鸡块及杂碎,冻的",412,智利,61185,千克,0,—,131489
2089090,其他鲜、冷、冻的肉及...,609,新西兰,13736,千克,0,—,135028
2091000,未炼制或用其他方法提...,302,丹麦,54160,千克,0,—,34608
2091000,未炼制或用其他方法提...,412,智利,120047,千克,0,—,65937
3011100,淡水观赏鱼,228,马拉维,31,千克,0,—,2139
3011100,淡水观赏鱼,247,坦桑尼亚,215,千克,0,—,8824
3011100,淡水观赏鱼,413,哥伦比亚,638,千克,0,—,51087
3011100,淡水观赏鱼,434,秘鲁,329,千克,0,—,11345
3011900,其他观赏鱼,134,斯里兰卡,489,千克,0,—,14033
3011900,其他观赏鱼,214,吉布提,87,千克,0,—,1323
3019290,"其他活鳗鱼,鱼苗除外",106,缅甸,4477,千克,0,—,42533
3019290,"其他活鳗鱼,鱼苗除外",609,新西兰,244,千克,0,—,2846
3019999,其他活鱼,103,孟加拉国,386901,千克,0,—,1542295
3021300,鲜或冷的大麻哈鱼,609,新西兰,31031,千克,0,—,475092
3021410,鲜或冷的大西洋鲑鱼,412,智利,2897156,千克,0,—,28012402
3023200,鲜或冷的黄鳍金枪鱼,134,斯里兰卡,2347,千克,0,—,29407
3031200,其他冻大麻哈鱼,412,智利,18536,千克,0,—,111770
3031200,其他冻大麻哈鱼,609,新西兰,4394,千克,0,—,46489
3031300,冻大西洋鲑鱼及多瑙哲...,302,丹麦,24,千克,0,—,267
3031300,冻大西洋鲑鱼及多瑙哲...,412,智利,907974,千克,0,—,6004578
3031400,冻鳟鱼,302,丹麦,20532,千克,0,—,156513
3031400,冻鳟鱼,412,智利,67500,千克,0,—,502483
3032600,冻鳗鱼,419,厄瓜多尔,930,千克,0,—,1395
3033110,冻格陵兰庸鲽鱼,302,丹麦,51216,千克,0,—,313355
3033110,冻格陵兰庸鲽鱼,311,葡萄牙,119471,千克,0,—,607935
3033110,冻格陵兰庸鲽鱼,322,冰岛,414785,千克,0,—,2698677
3033110,冻格陵兰庸鲽鱼,334,爱沙尼亚,174855,千克,0,—,1213794
3033900,其他冻比目鱼,322,冰岛,101062,千克,0,—,889890
