商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,第一数量,第一计量单位,第二数量,第二计量单位,美元
1022100,改良种用家牛,601,澳大利亚,1777259,千克,6465,头,18519761
1022900,其他家牛，改良种用除...,601,澳大利亚,1189580,千克,4292,头,10571441
1061990,"未列名哺乳动物,改良...",116,日本,7,千克,297,只,85618
1061990,"未列名哺乳动物,改良...",304,德国,0,千克,10,只,2006
1061990,"未列名哺乳动物,改良...",502,美国,59,千克,1098,只,302009
1062020,食用爬行动物,143,中国台湾,14790,千克,9362,只,39035
1064910,改良种用昆虫,502,美国,0,千克,680,只,781
1064990,"其他昆虫,改良种用除...",502,美国,3,千克,6048,只,6316
1069090,"其他活动物,改良种用...",304,德国,0,千克,2,只,74
1069090,"其他活动物,改良种用...",502,美国,0,千克,93,只,1130
2012000,鲜或冷的带骨牛肉,344,俄罗斯,433,千克,0,—,9266
2012000,鲜或冷的带骨牛肉,502,美国,19609,千克,0,—,524143
2012000,鲜或冷的带骨牛肉,601,澳大利亚,48291,千克,0,—,1096189
2013000,鲜或冷的去骨牛肉,344,俄罗斯,27465,千克,0,—,477033
2013000,鲜或冷的去骨牛肉,502,美国,928966,千克,0,—,13271903
2013000,鲜或冷的去骨牛肉,601,澳大利亚,1826598,千克,0,—,21449981
2022000,冻带骨牛肉,234,纳米比亚,73251,千克,0,—,236124
2022000,冻带骨牛肉,344,俄罗斯,466796,千克,0,—,1420368
2022000,冻带骨牛肉,358,塞尔维亚,23890,千克,0,—,26583
2022000,冻带骨牛肉,502,美国,1306956,千克,0,—,10292476
2022000,冻带骨牛肉,601,澳大利亚,1891143,千克,0,—,5453862
2023000,冻去骨牛肉,234,纳米比亚,136084,千克,0,—,481555
2023000,冻去骨牛肉,344,俄罗斯,2043706,千克,0,—,16724509
2023000,冻去骨牛肉,358,塞尔维亚,23004,千克,0,—,106276
2023000,冻去骨牛肉,502,美国,11518853,千克,0,—,96443707
