商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,第一数量,第一计量单位,第二数量,第二计量单位,美元
1012900,其他马，改良种用除外,301,比利时,10400,千克,22,头,858136
1012900,其他马，改良种用除外,305,法国,4400,千克,9,头,318096
1012900,其他马，改良种用除外,306,爱尔兰,32400,千克,72,头,1106810
1012900,其他马，改良种用除外,309,荷兰,29400,千克,95,头,2204593
1041090,其他绵羊，改良种用除...,124,蒙古,283200,千克,7700,头,683389
1061990,"未列名哺乳动物,改良...",305,法国,1,千克,60,只,12386
1064990,"其他昆虫,改良种用除...",315,奥地利,0,千克,300,只,307
2022000,冻带骨牛肉,321,匈牙利,38424,千克,0,—,149173
2022000,冻带骨牛肉,340,白俄罗斯,317559,千克,0,—,1057054
2022000,冻带骨牛肉,415,哥斯达黎加,725834,千克,0,—,2460002
2022000,冻带骨牛肉,444,乌拉圭,9573831,千克,0,—,24900005
2023000,冻去骨牛肉,309,荷兰,7687,千克,0,—,59572
2023000,冻去骨牛肉,321,匈牙利,50007,千克,0,—,225028
2023000,冻去骨牛肉,340,白俄罗斯,1089479,千克,0,—,6554584
2023000,冻去骨牛肉,408,玻利维亚,4055689,千克,0,—,21017178
2023000,冻去骨牛肉,410,巴西,88087829,千克,0,—,455418121
2023000,冻去骨牛肉,415,哥斯达黎加,440449,千克,0,—,2938368
2023000,冻去骨牛肉,444,乌拉圭,11340568,千克,0,—,58918776
2031900,其他鲜或冷的猪肉,501,加拿大,741,千克,0,—,7757
2032200,冻带骨猪前腿、猪后腿...,305,法国,746345,千克,0,—,1789410
2032200,冻带骨猪前腿、猪后腿...,306,爱尔兰,1100228,千克,0,—,2229883
2032200,冻带骨猪前腿、猪后腿...,309,荷兰,5107123,千克,0,—,11385961
2032200,冻带骨猪前腿、猪后腿...,312,西班牙,10866433,千克,0,—,24389468
2032200,冻带骨猪前腿、猪后腿...,315,奥地利,283557,千克,0,—,613095
2032200,冻带骨猪前腿、猪后腿...,318,芬兰,151856,千克,0,—,251863
2032200,冻带骨猪前腿、猪后腿...,410,巴西,1167789,千克,0,—,2322392
2032200,冻带骨猪前腿、猪后腿...,429,墨西哥,87345,千克,0,—,171101
2032200,冻带骨猪前腿、猪后腿...,501,加拿大,6700581,千克,0,—,15627965
2032900,其他冻猪肉,305,法国,4681831,千克,0,—,12866562
2032900,其他冻猪肉,306,爱尔兰,1499244,千克,0,—,3916288
2032900,其他冻猪肉,309,荷兰,10397512,千克,0,—,26332652
2032900,其他冻猪肉,312,西班牙,33910718,千克,0,—,88412651
2032900,其他冻猪肉,315,奥地利,877549,千克,0,—,2189346
2032900,其他冻猪肉,318,芬兰,761920,千克,0,—,1885238
2032900,其他冻猪肉,410,巴西,34691899,千克,0,—,93957672
2032900,其他冻猪肉,429,墨西哥,175103,千克,0,—,397369
2032900,其他冻猪肉,501,加拿大,4895834,千克,0,—,12341132
2043000,冻整头及半头羔羊肉,444,乌拉圭,564894,千克,0,—,2167264
2044100,冻整头及半头绵羊肉,444,乌拉圭,77080,千克,0,—,236390
2044200,冻带骨绵羊肉,444,乌拉圭,510466,千克,0,—,1669618
2044300,冻去骨绵羊肉,444,乌拉圭,48013,千克,0,—,159061
2050000,鲜、冷、冻的马、驴、...,124,蒙古,5275000,千克,0,—,10140794
2062900,其他冻牛杂碎,415,哥斯达黎加,93736,千克,0,—,679387
2062900,其他冻牛杂碎,444,乌拉圭,1052411,千克,0,—,5985374
2064900,其他冻猪杂碎,305,法国,5391337,千克,0,—,15890012
2064900,其他冻猪杂碎,306,爱尔兰,1680902,千克,0,—,3825755
2064900,其他冻猪杂碎,309,荷兰,10036120,千克,0,—,25730318
2064900,其他冻猪杂碎,312,西班牙,18420453,千克,0,—,50914434
2064900,其他冻猪杂碎,318,芬兰,1127204,千克,0,—,2666904
2064900,其他冻猪杂碎,410,巴西,1426523,千克,0,—,6265340
2064900,其他冻猪杂碎,429,墨西哥,21705,千克,0,—,113951
2064900,其他冻猪杂碎,501,加拿大,5321453,千克,0,—,10719514
2069000,其他冻杂碎（牛、猪杂...,444,乌拉圭,75832,千克,0,—,149481
2071411,带骨的冻鸡块,410,巴西,14373810,千克,0,—,20727375
2071419,其他冻鸡块,410,巴西,470760,千克,0,—,936120
2071421,冻鸡翼（不包括翼尖）,340,白俄罗斯,690799,千克,0,—,2968826
2071421,冻鸡翼（不包括翼尖）,410,巴西,19671954,千克,0,—,70467076
2071422,冻鸡爪,137,土耳其,3987246,千克,0,—,9240293
2071422,冻鸡爪,340,白俄罗斯,3900281,千克,0,—,15833875
2071422,冻鸡爪,410,巴西,13640244,千克,0,—,55496610
2071429,其他冻鸡杂碎,137,土耳其,50400,千克,0,—,46642
2071429,其他冻鸡杂碎,340,白俄罗斯,134985,千克,0,—,417290
2071429,其他冻鸡杂碎,410,巴西,4274476,千克,0,—,7573504
2091000,未炼制或用其他方法提...,305,法国,26922,千克,0,—,46460
2091000,未炼制或用其他方法提...,312,西班牙,101376,千克,0,—,145976
2091000,未炼制或用其他方法提...,318,芬兰,25990,千克,0,—,39481
2091000,未炼制或用其他方法提...,501,加拿大,27510,千克,0,—,34467
2101110,干、熏、盐腌或盐渍带...,312,西班牙,27257,千克,0,—,611309
2101900,其他干、熏、盐腌或盐...,312,西班牙,113605,千克,0,—,2147075
3011100,淡水观赏鱼,410,巴西,252,千克,0,—,126621
3011900,其他观赏鱼,129,菲律宾,1522,千克,0,—,112697
3019999,其他活鱼,129,菲律宾,795868,千克,0,—,5260784
3021410,鲜或冷的大西洋鲑鱼,309,荷兰,12008,千克,0,—,176943
3021410,鲜或冷的大西洋鲑鱼,326,挪威,3033979,千克,0,—,47785088
3021410,鲜或冷的大西洋鲑鱼,357,法罗群岛,166840,千克,0,—,2536813
3023200,鲜或冷的黄鳍金枪鱼,129,菲律宾,202,千克,0,—,2022
3023510,鲜或冷的大西洋蓝鳍金...,312,西班牙,5167,千克,0,—,170989
3023900,其他鲜或冷的金枪鱼,312,西班牙,1776,千克,0,—,65845
3028990,其他鲜或冷的鱼,129,菲律宾,47563,千克,0,—,583329
3031310,冻大西洋鲑鱼,326,挪威,20578,千克,0,—,165653
3031400,冻鳟鱼,137,土耳其,48997,千克,0,—,382177
3031400,冻鳟鱼,326,挪威,154004,千克,0,—,1306744
3032600,冻鳗鱼,127,巴基斯坦,20160,千克,0,—,20220
3033110,冻马舌鲽(格陵兰庸鲽...,312,西班牙,76217,千克,0,—,435923
3033110,冻马舌鲽(格陵兰庸鲽...,326,挪威,101321,千克,0,—,619742
3033110,冻马舌鲽(格陵兰庸鲽...,357,法罗群岛,29910,千克,0,—,177655
3033110,冻马舌鲽(格陵兰庸鲽...,501,加拿大,1379572,千克,0,—,8685070
3033110,冻马舌鲽(格陵兰庸鲽...,503,格陵兰,2509693,千克,0,—,15858389
3033900,其他冻比目鱼,127,巴基斯坦,353287,千克,0,—,770961
3033900,其他冻比目鱼,501,加拿大,627248,千克,0,—,1332928
3035100,冻鲱鱼,309,荷兰,333776,千克,0,—,333776
