商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,第一数量,第一计量单位,第二数量,第二计量单位,美元
1012900,"其他马,改良种用除外",124,蒙古,26150,千克,54,头,75596
1012900,"其他马,改良种用除外",309,荷兰,14100,千克,43,头,873548
1061110,改良种用灵长目动物,244,南非,16,千克,8,只,65600
1061229,其他海豹、海狮及海象...,444,乌拉圭,240,千克,12,只,102000
1061390,其他骆驼及其他骆驼科...,309,荷兰,4000,千克,89,只,156097
1061910,其他改良种用哺乳动物,244,南非,561,千克,97,只,156165
1061910,其他改良种用哺乳动物,309,荷兰,4100,千克,166,只,179537
1061910,其他改良种用哺乳动物,318,芬兰,88600,千克,5396,只,1897319
1061990,"未列名哺乳动物,改良...",244,南非,180,千克,68,只,35481
1061990,"未列名哺乳动物,改良...",305,法国,0,千克,8,只,1457
1061990,"未列名哺乳动物,改良...",307,意大利,0,千克,5,只,760
1061990,"未列名哺乳动物,改良...",321,匈牙利,0,千克,5,只,892
1062020,食用爬行动物,129,菲律宾,6317,千克,6924,只,25343
1063290,"其他鹦形目鸟,改良种...",129,菲律宾,7,千克,44,只,17653
1063990,未列名鸟,301,比利时,321,千克,714,只,186578
1063990,未列名鸟,309,荷兰,100,千克,10,只,91026
1064990,"其他昆虫,改良种用除...",315,奥地利,0,千克,169,只,143
2013000,鲜或冷的去骨牛肉,305,法国,108,千克,0,—,1516
2022000,冻带骨牛肉,244,南非,267054,千克,0,—,515336
2022000,冻带骨牛肉,340,白俄罗斯,2008,千克,0,—,8419
2022000,冻带骨牛肉,415,哥斯达黎加,222020,千克,0,—,419223
2022000,冻带骨牛肉,444,乌拉圭,8954593,千克,0,—,19449768
2022000,冻带骨牛肉,501,加拿大,5297,千克,0,—,26295
2023000,冻去骨牛肉,244,南非,633232,千克,0,—,2876170
2023000,冻去骨牛肉,305,法国,1046,千克,0,—,19385
2023000,冻去骨牛肉,306,爱尔兰,138438,千克,0,—,816047
2023000,冻去骨牛肉,340,白俄罗斯,39942,千克,0,—,190283
2023000,冻去骨牛肉,410,巴西,35264978,千克,0,—,163484822
2023000,冻去骨牛肉,415,哥斯达黎加,247095,千克,0,—,1324689
2023000,冻去骨牛肉,444,乌拉圭,12691799,千克,0,—,55074775
2023000,冻去骨牛肉,501,加拿大,1095283,千克,0,—,8207405
2032110,冻整头及半头乳猪肉,312,西班牙,23,千克,0,—,259
2032200,冻带骨猪前腿、猪后腿...,305,法国,667231,千克,0,—,1125238
2032200,冻带骨猪前腿、猪后腿...,306,爱尔兰,1119897,千克,0,—,1758512
2032200,冻带骨猪前腿、猪后腿...,309,荷兰,2579578,千克,0,—,4062118
2032200,冻带骨猪前腿、猪后腿...,312,西班牙,3738157,千克,0,—,5760281
2032200,冻带骨猪前腿、猪后腿...,315,奥地利,110017,千克,0,—,78224
2032200,冻带骨猪前腿、猪后腿...,318,芬兰,85784,千克,0,—,108956
2032200,冻带骨猪前腿、猪后腿...,410,巴西,431965,千克,0,—,512744
2032200,冻带骨猪前腿、猪后腿...,429,墨西哥,51500,千克,0,—,82786
2032200,冻带骨猪前腿、猪后腿...,501,加拿大,3911970,千克,0,—,6094798
2032900,其他冻猪肉,305,法国,3907645,千克,0,—,8537280
2032900,其他冻猪肉,306,爱尔兰,1671101,千克,0,—,2399152
2032900,其他冻猪肉,309,荷兰,5613676,千克,0,—,9624675
2032900,其他冻猪肉,312,西班牙,11269375,千克,0,—,21739400
2032900,其他冻猪肉,315,奥地利,292187,千克,0,—,434168
2032900,其他冻猪肉,318,芬兰,201524,千克,0,—,246730
2032900,其他冻猪肉,410,巴西,12159373,千克,0,—,23033158
2032900,其他冻猪肉,429,墨西哥,131358,千克,0,—,130336
2032900,其他冻猪肉,501,加拿大,7348894,千克,0,—,9520075
2044200,冻带骨绵羊肉,444,乌拉圭,248469,千克,0,—,1002822
2044300,冻去骨绵羊肉,444,乌拉圭,24504,千克,0,—,82459
2050000,鲜、冷、冻的马、驴、...,124,蒙古,4596579,千克,0,—,8565708
2062100,冻牛舌,444,乌拉圭,98710,千克,0,—,578353
2062900,其他冻牛杂碎,415,哥斯达黎加,42536,千克,0,—,180139
2062900,其他冻牛杂碎,444,乌拉圭,1033239,千克,0,—,3959449
2064100,冻猪肝,312,西班牙,2025,千克,0,—,4415
2064900,其他冻猪杂碎,301,比利时,24600,千克,0,—,34932
2064900,其他冻猪杂碎,305,法国,4682619,千克,0,—,9240324
