商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,第一数量,第一计量单位,第二数量,第二计量单位,美元
1022100,改良种用家牛,609,新西兰,169580,千克,556,头,1612628
1022900,"其他家牛,改良种用除...",609,新西兰,2741617,千克,8955,头,16312882
1031000,改良种用猪,302,丹麦,230600,千克,4612,头,12486253
1042010,改良种用山羊,609,新西兰,88625,千克,3545,头,4945275
1042090,"其他山羊,改良种用除...",609,新西兰,4975,千克,199,头,257705
1051110,"改良种用鸡,改良种用...",609,新西兰,4505,千克,97448,只,2345489
2012000,鲜或冷的带骨牛肉,609,新西兰,2338,千克,0,—,21332
2013000,鲜或冷的去骨牛肉,402,阿根廷,468328,千克,0,—,2399848
2013000,鲜或冷的去骨牛肉,609,新西兰,1306140,千克,0,—,8523201
2021000,冻整头及半头牛肉,609,新西兰,50904,千克,0,—,113235
2022000,冻带骨牛肉,402,阿根廷,9838948,千克,0,—,22584287
2022000,冻带骨牛肉,412,智利,1490765,千克,0,—,5805011
2022000,冻带骨牛肉,432,巴拿马,19587,千克,0,—,10190
2022000,冻带骨牛肉,609,新西兰,4188334,千克,0,—,12677431
2023000,冻去骨牛肉,347,乌克兰,590343,千克,0,—,2618863
2023000,冻去骨牛肉,402,阿根廷,40799267,千克,0,—,174264415
2023000,冻去骨牛肉,412,智利,286627,千克,0,—,1493658
2023000,冻去骨牛肉,432,巴拿马,23121,千克,0,—,191992
2023000,冻去骨牛肉,609,新西兰,8878415,千克,0,—,47716001
2032190,其他冻整头及半头猪肉,402,阿根廷,190284,千克,0,—,537669
2032200,冻带骨猪前腿、猪后腿...,302,丹麦,11544986,千克,0,—,29211262
2032200,冻带骨猪前腿、猪后腿...,311,葡萄牙,564729,千克,0,—,1448415
2032200,冻带骨猪前腿、猪后腿...,402,阿根廷,520536,千克,0,—,1522862
2032200,冻带骨猪前腿、猪后腿...,412,智利,4423996,千克,0,—,15724569
2032900,其他冻猪肉,302,丹麦,22031072,千克,0,—,70684345
2032900,其他冻猪肉,311,葡萄牙,3315549,千克,0,—,9361725
2032900,其他冻猪肉,331,瑞士,68320,千克,0,—,201678
2032900,其他冻猪肉,402,阿根廷,1814837,千克,0,—,5630414
2032900,其他冻猪肉,412,智利,11854372,千克,0,—,42284823
2041000,鲜或冷的整头及半头羔...,609,新西兰,8644,千克,0,—,57913
2042200,鲜或冷的带骨绵羊肉,609,新西兰,37424,千克,0,—,426610
2042300,鲜或冷的去骨绵羊肉,609,新西兰,30485,千克,0,—,300137
2043000,冻整头及半头羔羊肉,402,阿根廷,83957,千克,0,—,438753
2043000,冻整头及半头羔羊肉,412,智利,42843,千克,0,—,253113
2043000,冻整头及半头羔羊肉,609,新西兰,953390,千克,0,—,5348295
2044100,冻整头及半头绵羊肉,609,新西兰,1672403,千克,0,—,8704149
2044200,冻带骨绵羊肉,402,阿根廷,65853,千克,0,—,304039
2044200,冻带骨绵羊肉,412,智利,291671,千克,0,—,1306047
2044200,冻带骨绵羊肉,609,新西兰,10891233,千克,0,—,58580389
2044300,冻去骨绵羊肉,412,智利,6665,千克,0,—,23660
2044300,冻去骨绵羊肉,609,新西兰,568951,千克,0,—,2355187
2062900,其他冻牛杂碎,609,新西兰,261114,千克,0,—,1052969
2064100,冻猪肝,412,智利,579813,千克,0,—,898830
2064900,其他冻猪杂碎,302,丹麦,10203064,千克,0,—,22984361
2064900,其他冻猪杂碎,311,葡萄牙,86320,千克,0,—,230050
2064900,其他冻猪杂碎,331,瑞士,260960,千克,0,—,724852
2064900,其他冻猪杂碎,412,智利,3358928,千克,0,—,12378937
2069000,其他冻杂碎（牛、猪杂...,609,新西兰,142300,千克,0,—,703108
2071200,"整只鸡,冻的",402,阿根廷,778203,千克,0,—,1074597
2071411,带骨的冻鸡块,402,阿根廷,161205,千克,0,—,221561
2071419,其他冻鸡块,412,智利,17600,千克,0,—,58299
2071421,冻鸡翼（不包括翼尖）,402,阿根廷,4491345,千克,0,—,8041811
2071421,冻鸡翼（不包括翼尖）,412,智利,532929,千克,0,—,1427770
2071422,冻鸡爪,402,阿根廷,3008445,千克,0,—,7363625
2071422,冻鸡爪,412,智利,836492,千克,0,—,2410698
2071429,其他冻鸡杂碎,402,阿根廷,424820,千克,0,—,455418
2071429,其他冻鸡杂碎,412,智利,288000,千克,0,—,235477
2072500,"整只火鸡,冻的",412,智利,13740,千克,0,—,43518
2072700,"火鸡块及杂碎,冻的",412,智利,728232,千克,0,—,1210557
2089090,其他鲜、冷、冻的肉及...,609,新西兰,63403,千克,0,—,365669
2091000,未炼制或用其他方法提...,302,丹麦,162765,千克,0,—,242585
2091000,未炼制或用其他方法提...,311,葡萄牙,25177,千克,0,—,37765
2091000,未炼制或用其他方法提...,412,智利,818449,千克,0,—,2246048
3011100,淡水观赏鱼,236,尼日利亚,98,千克,0,—,4349
3011100,淡水观赏鱼,247,坦桑尼亚,923,千克,0,—,32290
3011100,淡水观赏鱼,413,哥伦比亚,950,千克,0,—,114467
3011100,淡水观赏鱼,434,秘鲁,236,千克,0,—,42461
3011900,其他观赏鱼,134,斯里兰卡,402,千克,0,—,46111
3011900,其他观赏鱼,215,埃及,19,千克,0,—,8272
3019290,"其他活鳗鱼,鱼苗除外",106,缅甸,108,千克,0,—,812
3019290,"其他活鳗鱼,鱼苗除外",609,新西兰,6062,千克,0,—,67798
3019999,其他活鱼,103,孟加拉国,143957,千克,0,—,566426
3021300,鲜或冷的大麻哈鱼,609,新西兰,8789,千克,0,—,135798
3021410,鲜或冷的大西洋鲑鱼,322,冰岛,26864,千克,0,—,164749
3021410,鲜或冷的大西洋鲑鱼,412,智利,47517,千克,0,—,400358
3028920,鲜或冷的黄鱼,106,缅甸,2756,千克,0,—,15202
3028990,其他鲜或冷的鱼,106,缅甸,60424,千克,0,—,345350
3028990,其他鲜或冷的鱼,134,斯里兰卡,7081,千克,0,—,42546
3031200,其他冻大麻哈鱼,412,智利,22500,千克,0,—,112386
3031300,冻大西洋鲑鱼及多瑙哲...,412,智利,558071,千克,0,—,1954894
3032600,冻鳗鱼,103,孟加拉国,70855,千克,0,—,132817
3033110,冻格陵兰庸鲽鱼,311,葡萄牙,541046,千克,0,—,2686852
3033110,冻格陵兰庸鲽鱼,322,冰岛,249476,千克,0,—,1215353
3033110,冻格陵兰庸鲽鱼,334,爱沙尼亚,88376,千克,0,—,445621
3033300,冻鳎鱼,106,缅甸,34900,千克,0,—,55793
3033900,其他冻比目鱼,103,孟加拉国,139745,千克,0,—,114900
3033900,其他冻比目鱼,334,爱沙尼亚,24752,千克,0,—,21265
3034300,冻鲣鱼或狐鲣,620,密克罗尼西亚联邦,1545000,千克,0,—,2008500
3035100,冻鲱鱼,334,爱沙尼亚,25410,千克,0,—,20338
3035400,冻鲭鱼,322,冰岛,1891381,千克,0,—,3322423
3035500,冻的对称竹荚鱼、新西...,609,新西兰,416233,千克,0,—,760628
3035900,冻的鳀鱼、印度鲭、马...,106,缅甸,4804,千克,0,—,19274
3036300,冻鳕鱼,322,冰岛,8927,千克,0,—,25071
3036400,冻黑线鳕鱼,322,冰岛,8028,千克,0,—,8857
3036600,冻狗鳕鱼,402,阿根廷,132824,千克,0,—,342094
3036600,冻狗鳕鱼,609,新西兰,402623,千克,0,—,1009511
3036800,冻蓝鳕鱼,609,新西兰,1253125,千克,0,—,1461077
3036900,其他冻的犀鳕科、多丝...,609,新西兰,1906811,千克,0,—,4119093
3038200,冻魟鱼及鳐鱼,322,冰岛,9184,千克,0,—,4606
3038300,冻南极犬牙鱼,402,阿根廷,22124,千克,0,—,365815
3038910,冻带鱼,103,孟加拉国,13120,千克,0,—,35843
3038910,冻带鱼,106,缅甸,1817600,千克,0,—,3534694
3038910,冻带鱼,419,厄瓜多尔,89540,千克,0,—,153645
3038930,冻鲳鱼,106,缅甸,1048,千克,0,—,12445
3038930,冻鲳鱼,419,厄瓜多尔,300990,千克,0,—,501384
3038990,未列名冻鱼,106,缅甸,120014,千克,0,—,191966
3038990,未列名冻鱼,134,斯里兰卡,42090,千克,0,—,91867
3038990,未列名冻鱼,232,摩洛哥,23020,千克,0,—,90991
3038990,未列名冻鱼,311,葡萄牙,135038,千克,0,—,250624
3038990,未列名冻鱼,322,冰岛,242341,千克,0,—,697678
3038990,未列名冻鱼,334,爱沙尼亚,106523,千克,0,—,202391
