商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,第一数量,第一计量单位,第二数量,第二计量单位,美元
1022900,其他家牛，改良种用除...,119,老挝,492000,千克,1040,头,1946648
1022900,其他家牛，改良种用除...,601,澳大利亚,1412880,千克,5046,头,13839194
1031000,改良种用猪,303,英国,46350,千克,1030,头,2015606
1031000,改良种用猪,502,美国,222460,千克,3180,头,5809471
1051110,改良种用鸡，改良种用...,502,美国,7955,千克,158084,只,3936923
1061990,"未列名哺乳动物,改良...",116,日本,8,千克,368,只,55867
1061990,"未列名哺乳动物,改良...",132,新加坡,1,千克,43,只,8626
1061990,"未列名哺乳动物,改良...",502,美国,58,千克,1136,只,241337
1061990,"未列名哺乳动物,改良...",601,澳大利亚,4,千克,40,只,8269
1062020,食用爬行动物,143,中国台湾,3978,千克,2311,只,10322
1064910,改良种用昆虫,502,美国,0,千克,1320,只,775
1064990,"其他昆虫,改良种用除...",132,新加坡,0,千克,30,只,113
1064990,"其他昆虫,改良种用除...",133,韩国,0,千克,110,只,184
1064990,"其他昆虫,改良种用除...",303,英国,0,千克,80,只,55
1064990,"其他昆虫,改良种用除...",502,美国,2,千克,3597,只,6143
1069090,"其他活动物,改良种用...",303,英国,0,千克,4,只,251
1069090,"其他活动物,改良种用...",502,美国,0,千克,101,只,1268
2012000,鲜或冷的带骨牛肉,344,俄罗斯,206,千克,0,—,5007
2012000,鲜或冷的带骨牛肉,502,美国,33987,千克,0,—,765606
2012000,鲜或冷的带骨牛肉,601,澳大利亚,29635,千克,0,—,648082
2013000,鲜或冷的去骨牛肉,344,俄罗斯,22839,千克,0,—,352024
2013000,鲜或冷的去骨牛肉,502,美国,639997,千克,0,—,8670205
2013000,鲜或冷的去骨牛肉,601,澳大利亚,1394862,千克,0,—,15952792
2022000,冻带骨牛肉,344,俄罗斯,464093,千克,0,—,870647
2022000,冻带骨牛肉,358,塞尔维亚,42266,千克,0,—,99844
2022000,冻带骨牛肉,502,美国,422387,千克,0,—,3246300
2022000,冻带骨牛肉,601,澳大利亚,2904975,千克,0,—,9249112
2023000,冻去骨牛肉,344,俄罗斯,963068,千克,0,—,7485936
2023000,冻去骨牛肉,502,美国,8307833,千克,0,—,65110851
2023000,冻去骨牛肉,601,澳大利亚,9969679,千克,0,—,70558605
2032200,冻带骨猪前腿、猪后腿...,303,英国,3111735,千克,0,—,7859153
2032200,冻带骨猪前腿、猪后腿...,502,美国,22875960,千克,0,—,49870326
2032900,其他冻猪肉,303,英国,5963847,千克,0,—,16656838
2032900,其他冻猪肉,304,德国,202237,千克,0,—,579145
2032900,其他冻猪肉,502,美国,20283374,千克,0,—,45190389
2043000,冻整头及半头羔羊肉,601,澳大利亚,227272,千克,0,—,1193086
2044100,冻整头及半头绵羊肉,601,澳大利亚,302959,千克,0,—,1650881
2044200,冻带骨绵羊肉,601,澳大利亚,12133612,千克,0,—,63328948
2044300,冻去骨绵羊肉,601,澳大利亚,1869039,千克,0,—,10514955
2061000,鲜或冷的牛杂碎,502,美国,173,千克,0,—,2674
2062100,冻牛舌,502,美国,27225,千克,0,—,333398
2062900,其他冻牛杂碎,344,俄罗斯,8840,千克,0,—,28372
2062900,其他冻牛杂碎,502,美国,331439,千克,0,—,919233
2062900,其他冻牛杂碎,601,澳大利亚,153485,千克,0,—,830844
2064900,其他冻猪杂碎,303,英国,4013982,千克,0,—,8709172
2064900,其他冻猪杂碎,502,美国,24124400,千克,0,—,50802115
2069000,其他冻杂碎（牛、猪杂...,601,澳大利亚,87344,千克,0,—,507268
2071411,带骨的冻鸡块,136,泰国,328536,千克,0,—,590521
2071411,带骨的冻鸡块,344,俄罗斯,327580,千克,0,—,446376
2071411,带骨的冻鸡块,502,美国,11128874,千克,0,—,8169274
2071419,其他冻鸡块,136,泰国,117648,千克,0,—,346029
2071421,冻鸡翼（不包括翼尖）,136,泰国,2878756,千克,0,—,10937471
2071421,冻鸡翼（不包括翼尖）,344,俄罗斯,3784674,千克,0,—,7337675
2071421,冻鸡翼（不包括翼尖）,502,美国,264616,千克,0,—,507833
2071422,冻鸡爪,136,泰国,6212052,千克,0,—,19042138
2071422,冻鸡爪,344,俄罗斯,4961992,千克,0,—,9328007
2071422,冻鸡爪,502,美国,23413606,千克,0,—,66591509
2071429,其他冻鸡杂碎,136,泰国,1660728,千克,0,—,4834976
2071429,其他冻鸡杂碎,344,俄罗斯,28807,千克,0,—,18153
2071429,其他冻鸡杂碎,502,美国,2429825,千克,0,—,2524935
2072700,火鸡块及杂碎，冻的,344,俄罗斯,135374,千克,0,—,263017
2072700,火鸡块及杂碎，冻的,502,美国,268086,千克,0,—,972606
2091000,未炼制或用其他方法提...,303,英国,312700,千克,0,—,537954
2091000,未炼制或用其他方法提...,502,美国,579168,千克,0,—,1182913
3011100,淡水观赏鱼,111,印度,108,千克,0,—,11412
3011100,淡水观赏鱼,112,印度尼西亚,8692,千克,0,—,187257
3011100,淡水观赏鱼,116,日本,2898,千克,0,—,97163
3011100,淡水观赏鱼,122,马来西亚,267,千克,0,—,10703
3011100,淡水观赏鱼,136,泰国,13428,千克,0,—,221819
3011100,淡水观赏鱼,142,中国,510,千克,0,—,30
3011100,淡水观赏鱼,143,中国台湾,694,千克,0,—,62510
3011900,其他观赏鱼,112,印度尼西亚,2691,千克,0,—,176225
3011900,其他观赏鱼,122,马来西亚,7,千克,0,—,5250
3011900,其他观赏鱼,502,美国,16,千克,0,—,18500
3019210,鳗鱼苗,110,中国香港,5310,千克,0,—,10555972
3019210,鳗鱼苗,122,马来西亚,150,千克,0,—,22567
3019290,其他活鳗鱼，鱼苗除外,111,印度,513,千克,0,—,4369
3019290,其他活鳗鱼，鱼苗除外,136,泰国,8236,千克,0,—,66272
3019290,其他活鳗鱼，鱼苗除外,502,美国,210,千克,0,—,2984
3019911,鲈鱼苗,143,中国台湾,287,千克,0,—,2879
3019999,其他活鱼,111,印度,94162,千克,0,—,360666
3019999,其他活鱼,112,印度尼西亚,365798,千克,0,—,2362420
3019999,其他活鱼,122,马来西亚,3979,千克,0,—,144226
3019999,其他活鱼,136,泰国,990,千克,0,—,7935
3019999,其他活鱼,143,中国台湾,482865,千克,0,—,1999228
3019999,其他活鱼,601,澳大利亚,22923,千克,0,—,829468
3021410,鲜或冷的大西洋鲑鱼,303,英国,328775,千克,0,—,3182999
3021410,鲜或冷的大西洋鲑鱼,601,澳大利亚,58121,千克,0,—,462038
3022900,其他鲜或冷的比目鱼,133,韩国,12637,千克,0,—,29777
3023200,鲜或冷的黄鳍金枪鱼,112,印度尼西亚,2980,千克,0,—,24258
3023200,鲜或冷的黄鳍金枪鱼,143,中国台湾,1652,千克,0,—,7577
3023300,鲜或冷的鲣鱼或狐鲣,116,日本,357,千克,0,—,13466
3023520,鲜或冷的太平洋蓝鳍金...,116,日本,53221,千克,0,—,1634576
3023600,鲜或冷的南方蓝鳍金枪...,601,澳大利亚,7682,千克,0,—,123763
3023900,其他鲜或冷的金枪鱼,116,日本,8140,千克,0,—,225263
3024100,鲜或冷的鲱鱼,133,韩国,14340,千克,0,—,10088
