商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,第一数量,第一计量单位,第二数量,第二计量单位,美元
1012900,"其他马,改良种用除外",303,英国,550,千克,1,头,1000
1012900,"其他马,改良种用除外",601,澳大利亚,3850,千克,7,头,7000
1022100,改良种用家牛,601,澳大利亚,1485680,千克,5306,头,9843790
1022900,"其他家牛,改良种用除...",601,澳大利亚,2015520,千克,7407,头,12675536
1031000,改良种用猪,303,英国,10575,千克,235,头,585250
1051110,"改良种用鸡,改良种用...",502,美国,1048,千克,22000,只,802400
1061990,"未列名哺乳动物,改良...",116,日本,8,千克,406,只,203619
1061990,"未列名哺乳动物,改良...",143,中国台湾,44,千克,292,只,8770
1061990,"未列名哺乳动物,改良...",304,德国,0,千克,14,只,3205
1061990,"未列名哺乳动物,改良...",502,美国,131,千克,656,只,210808
1062020,食用爬行动物,112,印度尼西亚,460,千克,474,只,2307
1062020,食用爬行动物,143,中国台湾,6018,千克,3714,只,13285
1062090,未列名爬行动物,502,美国,417,千克,4511,只,39117
1064910,改良种用昆虫,502,美国,0,千克,1400,只,143
1064990,"其他昆虫,改良种用除...",502,美国,3,千克,5350,只,3526
1069090,"其他活动物,改良种用...",143,中国台湾,2,千克,1500,只,1775
1069090,"其他活动物,改良种用...",502,美国,0,千克,99,只,1240
2012000,鲜或冷的带骨牛肉,502,美国,15905,千克,0,—,391088
2012000,鲜或冷的带骨牛肉,601,澳大利亚,87199,千克,0,—,871473
2013000,鲜或冷的去骨牛肉,502,美国,91159,千克,0,—,1425814
2013000,鲜或冷的去骨牛肉,601,澳大利亚,2740417,千克,0,—,22733187
2022000,冻带骨牛肉,145,哈萨克斯坦,43277,千克,0,—,135369
2022000,冻带骨牛肉,234,纳米比亚,11934,千克,0,—,56088
2022000,冻带骨牛肉,344,俄罗斯,101763,千克,0,—,56959
2022000,冻带骨牛肉,502,美国,91795,千克,0,—,959472
2022000,冻带骨牛肉,601,澳大利亚,4086686,千克,0,—,10218313
2023000,冻去骨牛肉,145,哈萨克斯坦,214403,千克,0,—,1028970
2023000,冻去骨牛肉,234,纳米比亚,35800,千克,0,—,184941
2023000,冻去骨牛肉,344,俄罗斯,408117,千克,0,—,2346749
2023000,冻去骨牛肉,502,美国,1194933,千克,0,—,10270777
2023000,冻去骨牛肉,601,澳大利亚,15652569,千克,0,—,90752047
2031900,其他鲜或冷的猪肉,502,美国,14890,千克,0,—,68603
2032200,冻带骨猪前腿、猪后腿...,303,英国,3662703,千克,0,—,8214739
2032200,冻带骨猪前腿、猪后腿...,304,德国,11898966,千克,0,—,25649112
2032200,冻带骨猪前腿、猪后腿...,502,美国,23760012,千克,0,—,51254811
