商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,第一数量,第一计量单位,第二数量,第二计量单位,美元
1022100,改良种用家牛,609,新西兰,306356,千克,1102,头,3463777
1022900,其他家牛，改良种用除...,609,新西兰,4922811,千克,15377,头,31840072
1051110,改良种用鸡，改良种用...,609,新西兰,1312,千克,34528,只,779104
1061390,其他骆驼及其他骆驼科...,412,智利,11200,千克,240,只,410300
1061990,"未列名哺乳动物,改良...",302,丹麦,18,千克,119,只,26589
1064990,"其他昆虫,改良种用除...",330,瑞典,0,千克,15,只,102
1064990,"其他昆虫,改良种用除...",331,瑞士,0,千克,31,只,82
2012000,鲜或冷的带骨牛肉,609,新西兰,219,千克,0,—,4317
2013000,鲜或冷的去骨牛肉,402,阿根廷,152002,千克,0,—,794674
2013000,鲜或冷的去骨牛肉,609,新西兰,546013,千克,0,—,3719455
2022000,冻带骨牛肉,402,阿根廷,10066663,千克,0,—,23569163
2022000,冻带骨牛肉,412,智利,1596023,千克,0,—,5878160
2022000,冻带骨牛肉,432,巴拿马,72632,千克,0,—,177221
2022000,冻带骨牛肉,609,新西兰,3148106,千克,0,—,11060290
2023000,冻去骨牛肉,347,乌克兰,861477,千克,0,—,3841259
2023000,冻去骨牛肉,402,阿根廷,24888294,千克,0,—,116930547
2023000,冻去骨牛肉,412,智利,189274,千克,0,—,807659
2023000,冻去骨牛肉,432,巴拿马,39435,千克,0,—,307459
2023000,冻去骨牛肉,609,新西兰,9774790,千克,0,—,56899221
2032190,其他冻整头及半头猪肉,402,阿根廷,206238,千克,0,—,517002
2032200,冻带骨猪前腿、猪后腿...,302,丹麦,12584013,千克,0,—,30834932
2032200,冻带骨猪前腿、猪后腿...,311,葡萄牙,1003988,千克,0,—,2741657
2032200,冻带骨猪前腿、猪后腿...,402,阿根廷,822633,千克,0,—,2252015
2032200,冻带骨猪前腿、猪后腿...,412,智利,3639141,千克,0,—,10939958
2032900,其他冻猪肉,302,丹麦,22609998,千克,0,—,76806081
2032900,其他冻猪肉,311,葡萄牙,1595386,千克,0,—,4552323
2032900,其他冻猪肉,331,瑞士,33600,千克,0,—,110924
2032900,其他冻猪肉,402,阿根廷,935826,千克,0,—,2702843
2032900,其他冻猪肉,412,智利,6625532,千克,0,—,20497141
2041000,鲜或冷的整头及半头羔...,609,新西兰,9623,千克,0,—,72168
2042200,鲜或冷的带骨绵羊肉,609,新西兰,19839,千克,0,—,452871
2042300,鲜或冷的去骨绵羊肉,609,新西兰,50498,千克,0,—,513877
2043000,冻整头及半头羔羊肉,402,阿根廷,17682,千克,0,—,103751
2043000,冻整头及半头羔羊肉,412,智利,84878,千克,0,—,536240
2043000,冻整头及半头羔羊肉,609,新西兰,1409655,千克,0,—,9610907
2044100,冻整头及半头绵羊肉,609,新西兰,2868750,千克,0,—,16634023
2044200,冻带骨绵羊肉,402,阿根廷,242060,千克,0,—,1309282
2044200,冻带骨绵羊肉,412,智利,340029,千克,0,—,1704106
