商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,第一数量,第一计量单位,第二数量,第二计量单位,美元
1012100,改良种用马,124,蒙古,18000,千克,40,头,64000
1012900,"其他马,改良种用除外",301,比利时,8400,千克,21,头,941029
1012900,"其他马,改良种用除外",309,荷兰,18715,千克,83,头,1286805
1051110,"改良种用鸡,改良种用...",327,波兰,5927,千克,116820,只,2772242
1061110,改良种用灵长目动物,220,加纳,128,千克,58,只,30090
1061110,改良种用灵长目动物,244,南非,40,千克,50,只,40120
1061221,改良种用海豹、海狮及...,309,荷兰,100,千克,1,只,92113
1061229,其他海豹、海狮及海象...,309,荷兰,200,千克,2,只,184226
1061910,其他改良种用哺乳动物,244,南非,2350,千克,12,只,196000
1061910,其他改良种用哺乳动物,309,荷兰,850,千克,60,只,92376
1061990,"未列名哺乳动物,改良...",244,南非,1000,千克,10,只,70000
1061990,"未列名哺乳动物,改良...",305,法国,0,千克,10,只,475
1061990,"未列名哺乳动物,改良...",309,荷兰,892,千克,114,只,157451
1061990,"未列名哺乳动物,改良...",312,西班牙,0,千克,2,只,646
1062020,食用爬行动物,129,菲律宾,5344,千克,5962,只,21908
1062020,食用爬行动物,429,墨西哥,500,千克,500,只,15045
1062090,未列名爬行动物,429,墨西哥,1008,千克,2940,只,19538
1063310,改良种用鸵鸟、鸸鹋,301,比利时,650,千克,100,只,50150
1063910,其他改良种用鸟,309,荷兰,152,千克,19,只,653676
1063990,未列名鸟,301,比利时,1527,千克,3055,只,767818
1064190,"其他蜂,改良种用除外",301,比利时,704,千克,79050,只,37124
1064990,"其他昆虫,改良种用除...",315,奥地利,9,千克,3900,只,544
2013000,鲜或冷的去骨牛肉,305,法国,929,千克,0,—,15314
2013000,鲜或冷的去骨牛肉,309,荷兰,2063,千克,0,—,30830
2013000,鲜或冷的去骨牛肉,444,乌拉圭,11525,千克,0,—,69150
2022000,冻带骨牛肉,340,白俄罗斯,196094,千克,0,—,543058
2022000,冻带骨牛肉,415,哥斯达黎加,412867,千克,0,—,867247
2022000,冻带骨牛肉,444,乌拉圭,9570196,千克,0,—,22905507
2023000,冻去骨牛肉,305,法国,32460,千克,0,—,276220
2023000,冻去骨牛肉,306,爱尔兰,930991,千克,0,—,5382334
2023000,冻去骨牛肉,309,荷兰,190198,千克,0,—,1111206
2023000,冻去骨牛肉,321,匈牙利,50314,千克,0,—,260134
2023000,冻去骨牛肉,340,白俄罗斯,524227,千克,0,—,2210181
2023000,冻去骨牛肉,410,巴西,36293921,千克,0,—,200499702
2023000,冻去骨牛肉,415,哥斯达黎加,419363,千克,0,—,2378976
2023000,冻去骨牛肉,429,墨西哥,21127,千克,0,—,145053
