商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,第一数量,第一计量单位,第二数量,第二计量单位,美元
1012900,"其他马,改良种用除外",609,新西兰,2750,千克,5,头,5000
1042010,改良种用山羊,609,新西兰,63952,千克,1978,头,2767510
1042090,"其他山羊,改良种用除...",609,新西兰,3848,千克,118,头,153710
1051110,"改良种用鸡,改良种用...",609,新西兰,4805,千克,119308,只,2214646
1063910,其他改良种用鸟,609,新西兰,150,千克,24,只,1218043
2012000,鲜或冷的带骨牛肉,609,新西兰,1308,千克,0,—,10988
2013000,鲜或冷的去骨牛肉,402,阿根廷,79052,千克,0,—,409013
2013000,鲜或冷的去骨牛肉,609,新西兰,907114,千克,0,—,5737901
2022000,冻带骨牛肉,402,阿根廷,4950285,千克,0,—,12426662
2022000,冻带骨牛肉,412,智利,1258692,千克,0,—,4701683
2022000,冻带骨牛肉,432,巴拿马,192611,千克,0,—,293741
2022000,冻带骨牛肉,609,新西兰,4498338,千克,0,—,14148373
2023000,冻去骨牛肉,347,乌克兰,484704,千克,0,—,2174640
2023000,冻去骨牛肉,402,阿根廷,32486289,千克,0,—,146236825
2023000,冻去骨牛肉,412,智利,442429,千克,0,—,1934806
2023000,冻去骨牛肉,432,巴拿马,157585,千克,0,—,737811
2023000,冻去骨牛肉,609,新西兰,15272670,千克,0,—,79730107
2032190,其他冻整头及半头猪肉,402,阿根廷,220139,千克,0,—,587442
2032200,冻带骨猪前腿、猪后腿...,302,丹麦,6841711,千克,0,—,17107605
2032200,冻带骨猪前腿、猪后腿...,311,葡萄牙,122017,千克,0,—,224436
2032200,冻带骨猪前腿、猪后腿...,402,阿根廷,172727,千克,0,—,486858
2032200,冻带骨猪前腿、猪后腿...,412,智利,4684261,千克,0,—,10745241
2032900,其他冻猪肉,302,丹麦,21905350,千克,0,—,67708628
2032900,其他冻猪肉,311,葡萄牙,510035,千克,0,—,1093308
2032900,其他冻猪肉,331,瑞士,47040,千克,0,—,105000
2032900,其他冻猪肉,402,阿根廷,711316,千克,0,—,2151597
2032900,其他冻猪肉,412,智利,10551868,千克,0,—,30960186
2042200,鲜或冷的带骨绵羊肉,609,新西兰,20674,千克,0,—,128454
2042300,鲜或冷的去骨绵羊肉,609,新西兰,203,千克,0,—,2534
2043000,冻整头及半头羔羊肉,322,冰岛,19639,千克,0,—,163493
2043000,冻整头及半头羔羊肉,412,智利,32846,千克,0,—,203998
2043000,冻整头及半头羔羊肉,609,新西兰,345386,千克,0,—,1867649
2044100,冻整头及半头绵羊肉,609,新西兰,1572400,千克,0,—,7109834
2044200,冻带骨绵羊肉,402,阿根廷,83737,千克,0,—,360706
2044200,冻带骨绵羊肉,412,智利,410740,千克,0,—,2045555
2044200,冻带骨绵羊肉,609,新西兰,19265058,千克,0,—,97915448
2044300,冻去骨绵羊肉,412,智利,6920,千克,0,—,24631
2044300,冻去骨绵羊肉,609,新西兰,685623,千克,0,—,2404649
2062200,冻牛肝,609,新西兰,239,千克,0,—,143
2062900,其他冻牛杂碎,609,新西兰,693267,千克,0,—,2945981
2064100,冻猪肝,302,丹麦,352131,千克,0,—,235670
2064100,冻猪肝,412,智利,48043,千克,0,—,32526
2064900,其他冻猪杂碎,302,丹麦,15412614,千克,0,—,29028636
2064900,其他冻猪杂碎,331,瑞士,23520,千克,0,—,66044
2064900,其他冻猪杂碎,412,智利,3333887,千克,0,—,6194056
2069000,其他冻杂碎（牛、猪杂...,609,新西兰,391059,千克,0,—,2117384
2071200,"整只鸡,冻的",402,阿根廷,619484,千克,0,—,861725
2071200,"整只鸡,冻的",412,智利,192018,千克,0,—,192291
2071411,带骨的冻鸡块,402,阿根廷,135825,千克,0,—,188154
2071411,带骨的冻鸡块,412,智利,1075935,千克,0,—,1206181
2071419,其他冻鸡块,412,智利,64688,千克,0,—,156917
2071421,冻鸡翼（不包括翼尖）,402,阿根廷,3713985,千克,0,—,8359552
2071421,冻鸡翼（不包括翼尖）,412,智利,882087,千克,0,—,2682670
2071422,冻鸡爪,402,阿根廷,2330273,千克,0,—,5503472
2071422,冻鸡爪,412,智利,1053500,千克,0,—,2863735
2071429,其他冻鸡杂碎,402,阿根廷,441115,千克,0,—,421799
2071429,其他冻鸡杂碎,412,智利,119962,千克,0,—,142265
2072700,"火鸡块及杂碎,冻的",412,智利,665985,千克,0,—,1111962
2089090,其他鲜、冷、冻的肉及...,609,新西兰,8704,千克,0,—,93501
2091000,未炼制或用其他方法提...,302,丹麦,1082324,千克,0,—,1760867
2091000,未炼制或用其他方法提...,412,智利,749072,千克,0,—,1226464
3011100,淡水观赏鱼,236,尼日利亚,44,千克,0,—,1746
3011100,淡水观赏鱼,247,坦桑尼亚,368,千克,0,—,12661
3011100,淡水观赏鱼,413,哥伦比亚,362,千克,0,—,51740
3011100,淡水观赏鱼,434,秘鲁,222,千克,0,—,16347
3011900,其他观赏鱼,134,斯里兰卡,241,千克,0,—,23428
3011900,其他观赏鱼,215,埃及,174,千克,0,—,14153
3019290,"其他活鳗鱼,鱼苗除外",609,新西兰,1000,千克,0,—,10200
3019999,其他活鱼,103,孟加拉国,428510,千克,0,—,1642404
3021300,鲜或冷的大麻哈鱼,609,新西兰,17555,千克,0,—,274527
3021410,鲜或冷的大西洋鲑鱼,322,冰岛,15579,千克,0,—,144244
3021410,鲜或冷的大西洋鲑鱼,412,智利,733494,千克,0,—,5881914
3028990,其他鲜或冷的鱼,134,斯里兰卡,5329,千克,0,—,32654
3028990,其他鲜或冷的鱼,609,新西兰,100,千克,0,—,552
3031200,其他冻大麻哈鱼,412,智利,113921,千克,0,—,456222
3031300,冻大西洋鲑鱼及多瑙哲...,412,智利,2016133,千克,0,—,9255766
3031400,冻鳟鱼,412,智利,22500,千克,0,—,153459
3033110,冻格陵兰庸鲽鱼,311,葡萄牙,76696,千克,0,—,504147
3033110,冻格陵兰庸鲽鱼,322,冰岛,149791,千克,0,—,897803
3033110,冻格陵兰庸鲽鱼,334,爱沙尼亚,192474,千克,0,—,967906
3033900,其他冻比目鱼,103,孟加拉国,123271,千克,0,—,147180
3033900,其他冻比目鱼,322,冰岛,23760,千克,0,—,31934
3033900,其他冻比目鱼,334,爱沙尼亚,182156,千克,0,—,200448
3034100,冻长鳍金枪鱼,620,密克罗尼西亚联邦,3965,千克,0,—,7335
3034200,冻黄鳍金枪鱼,134,斯里兰卡,44367,千克,0,—,144831
3034200,冻黄鳍金枪鱼,620,密克罗尼西亚联邦,16828,千克,0,—,67312
3034400,冻大眼金枪鱼,134,斯里兰卡,14317,千克,0,—,46992
3034400,冻大眼金枪鱼,620,密克罗尼西亚联邦,34274,千克,0,—,148307
3034510,冻大西洋蓝鳍金枪鱼,232,摩洛哥,9336,千克,0,—,130430
3035100,冻鲱鱼,334,爱沙尼亚,53130,千克,0,—,70986
3035400,冻鲭鱼,322,冰岛,133000,千克,0,—,247766
3035500,冻的对称竹荚鱼、新西...,609,新西兰,195038,千克,0,—,414488
3035700,冻剑鱼,620,密克罗尼西亚联邦,845,千克,0,—,2113
3035900,冻的鳀鱼、印度鲭、马...,322,冰岛,46600,千克,0,—,47630
3036300,冻鳕鱼,302,丹麦,107394,千克,0,—,412553
3036400,冻黑线鳕鱼,322,冰岛,11134,千克,0,—,11134
3036600,冻狗鳕鱼,402,阿根廷,22701,千克,0,—,56255
3036800,冻蓝鳕鱼,609,新西兰,376082,千克,0,—,702402
3036900,其他冻的犀鳕科、多丝...,402,阿根廷,27000,千克,0,—,27081
3036900,其他冻的犀鳕科、多丝...,609,新西兰,298503,千克,0,—,319291
3038200,冻魟鱼及鳐鱼,322,冰岛,41946,千克,0,—,32947
3038200,冻魟鱼及鳐鱼,402,阿根廷,15800,千克,0,—,19980
3038200,冻魟鱼及鳐鱼,609,新西兰,1745,千克,0,—,3191
3038300,冻南极犬牙鱼,402,阿根廷,85394,千克,0,—,1651060
3038300,冻南极犬牙鱼,412,智利,50230,千克,0,—,897870
3038300,冻南极犬牙鱼,609,新西兰,66947,千克,0,—,1383054
3038910,冻带鱼,106,缅甸,52000,千克,0,—,99341
3038910,冻带鱼,419,厄瓜多尔,127460,千克,0,—,218555
3038910,冻带鱼,609,新西兰,15700,千克,0,—,51178
