商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,第一数量,第一计量单位,第二数量,第二计量单位,美元
1012900,"其他马,改良种用除外",601,澳大利亚,7200,千克,18,头,469890
1029010,改良种用其他牛,601,澳大利亚,1713310,千克,5311,头,9621307
1061990,"未列名哺乳动物,改良...",116,日本,271,千克,127,只,7769
1061990,"未列名哺乳动物,改良...",143,中国台湾,1,千克,35,只,809
1061990,"未列名哺乳动物,改良...",303,英国,1,千克,27,只,3381
1061990,"未列名哺乳动物,改良...",502,美国,50,千克,1310,只,185921
1061990,"未列名哺乳动物,改良...",601,澳大利亚,0,千克,4,只,355
1062020,食用爬行动物,112,印度尼西亚,10168,千克,3319,只,41867
1062020,食用爬行动物,141,越南,104150,千克,6000,只,330000
1062020,食用爬行动物,143,中国台湾,30029,千克,20649,只,60236
1064910,改良种用昆虫,502,美国,0,千克,460,只,72
1064990,"其他昆虫,改良种用除...",502,美国,0,千克,1470,只,834
1069090,"其他活动物,改良种用...",112,印度尼西亚,254,千克,1800,只,4231
1069090,"其他活动物,改良种用...",116,日本,0,千克,10,只,405
1069090,"其他活动物,改良种用...",502,美国,0,千克,6,只,2146
2012000,鲜或冷的带骨牛肉,601,澳大利亚,35959,千克,0,—,353804
2013000,鲜或冷的去骨牛肉,601,澳大利亚,422890,千克,0,—,4301341
2021000,冻整头及半头牛肉,601,澳大利亚,8652,千克,0,—,18168
2022000,冻带骨牛肉,601,澳大利亚,1754306,千克,0,—,5066014
2023000,冻去骨牛肉,601,澳大利亚,5709580,千克,0,—,37372333
2032200,冻带骨猪前腿、猪后腿...,303,英国,1208483,千克,0,—,2204544
2032200,冻带骨猪前腿、猪后腿...,304,德国,10072784,千克,0,—,17761042
2032200,冻带骨猪前腿、猪后腿...,502,美国,3729329,千克,0,—,6695389
2032900,其他冻猪肉,303,英国,2810398,千克,0,—,3736501
2032900,其他冻猪肉,304,德国,16188262,千克,0,—,29031576
2032900,其他冻猪肉,502,美国,7716558,千克,0,—,13014729
2042200,鲜或冷的带骨绵羊肉,601,澳大利亚,338,千克,0,—,4649
2042300,鲜或冷的去骨绵羊肉,601,澳大利亚,174,千克,0,—,1531
2044200,冻带骨绵羊肉,601,澳大利亚,6792297,千克,0,—,18250935
2044300,冻去骨绵羊肉,601,澳大利亚,566551,千克,0,—,1753090
2062900,其他冻牛杂碎,601,澳大利亚,506937,千克,0,—,1948838
2064900,其他冻猪杂碎,303,英国,2318122,千克,0,—,2963416
2064900,其他冻猪杂碎,304,德国,18704298,千克,0,—,29474469
2064900,其他冻猪杂碎,502,美国,33794026,千克,0,—,67299214
2069000,其他冻杂碎（牛、猪杂...,601,澳大利亚,152785,千克,0,—,283542
2085000,鲜、冷、冻的爬行动物...,136,泰国,8500,千克,0,—,9750
2091000,未炼制或用其他方法提...,303,英国,93200,千克,0,—,64784
2091000,未炼制或用其他方法提...,304,德国,351755,千克,0,—,264983
2091000,未炼制或用其他方法提...,502,美国,696590,千克,0,—,791673
3011100,淡水观赏鱼,111,印度,33,千克,0,—,1211
3011100,淡水观赏鱼,112,印度尼西亚,3670,千克,0,—,299969
3011100,淡水观赏鱼,116,日本,42,千克,0,—,2006
3011100,淡水观赏鱼,122,马来西亚,1549,千克,0,—,119319
3011100,淡水观赏鱼,132,新加坡,214,千克,0,—,21896
3011100,淡水观赏鱼,136,泰国,2600,千克,0,—,34420
3011100,淡水观赏鱼,143,中国台湾,357,千克,0,—,12033
3011900,其他观赏鱼,112,印度尼西亚,3087,千克,0,—,70308
3011900,其他观赏鱼,122,马来西亚,13,千克,0,—,421
3011900,其他观赏鱼,133,韩国,30,千克,0,—,16000
3011900,其他观赏鱼,143,中国台湾,48,千克,0,—,1024
3011900,其他观赏鱼,502,美国,145,千克,0,—,6491
3011900,其他观赏鱼,601,澳大利亚,240,千克,0,—,11766
3019210,鳗鱼苗,110,中国香港,2771,千克,0,—,480731
3019290,"其他活鳗鱼,鱼苗除外",111,印度,2056,千克,0,—,14165
3019290,"其他活鳗鱼,鱼苗除外",112,印度尼西亚,1567,千克,0,—,16939
3019290,"其他活鳗鱼,鱼苗除外",136,泰国,3112,千克,0,—,24072
3019290,"其他活鳗鱼,鱼苗除外",601,澳大利亚,2711,千克,0,—,37092
3019911,鲈鱼苗,143,中国台湾,290,千克,0,—,26091
3019999,其他活鱼,112,印度尼西亚,345861,千克,0,—,1456127
3019999,其他活鱼,136,泰国,7545,千克,0,—,43468
3019999,其他活鱼,141,越南,1428,千克,0,—,13600
3019999,其他活鱼,143,中国台湾,219337,千克,0,—,895185
3021300,鲜或冷的大麻哈鱼,344,俄罗斯,68500,千克,0,—,169549
3021410,鲜或冷的大西洋鲑鱼,303,英国,432250,千克,0,—,4890236
3021410,鲜或冷的大西洋鲑鱼,601,澳大利亚,575533,千克,0,—,5740613
3022900,其他鲜或冷的比目鱼,133,韩国,9338,千克,0,—,32465
3023200,鲜或冷的黄鳍金枪鱼,112,印度尼西亚,112,千克,0,—,1797
3023200,鲜或冷的黄鳍金枪鱼,136,泰国,1316,千克,0,—,13671
3023200,鲜或冷的黄鳍金枪鱼,303,英国,9,千克,0,—,97
3023520,鲜或冷的太平洋蓝鳍金...,116,日本,11569,千克,0,—,431990
3024100,鲜或冷的鲱鱼,133,韩国,13200,千克,0,—,9260
3024300,鲜或冷的沙丁鱼、小沙...,116,日本,25,千克,0,—,328
3024300,鲜或冷的沙丁鱼、小沙...,143,中国台湾,35260,千克,0,—,24758
3024400,鲜或冷的鲭鱼,116,日本,737,千克,0,—,14219
