商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,第一数量,第一计量单位,第二数量,第二计量单位,美元
1012900,"其他马,改良种用除外",609,新西兰,7300,千克,19,头,328154
1022100,改良种用家牛,609,新西兰,1215000,千克,5400,头,8983000
1031000,改良种用猪,302,丹麦,50900,千克,1018,头,3018035
1051110,"改良种用鸡,改良种用...",609,新西兰,2372,千克,50752,只,1021034
1061910,其他改良种用哺乳动物,352,捷克,120,千克,4,只,58572
1061910,其他改良种用哺乳动物,353,斯洛伐克,750,千克,62,只,102680
1061910,其他改良种用哺乳动物,434,秘鲁,160,千克,30,只,40622
1061990,"未列名哺乳动物,改良...",352,捷克,266,千克,55,只,18161
1061990,"未列名哺乳动物,改良...",353,斯洛伐克,500,千克,2,只,22380
1062090,未列名爬行动物,215,埃及,2120,千克,100,只,28084
1063910,其他改良种用鸟,402,阿根廷,75,千克,25,只,550000
1064190,"其他蜂,改良种用除外",353,斯洛伐克,112,千克,8000,只,2428
2012000,鲜或冷的带骨牛肉,302,丹麦,53,千克,0,—,1113
2012000,鲜或冷的带骨牛肉,609,新西兰,4936,千克,0,—,48051
2013000,鲜或冷的去骨牛肉,609,新西兰,676920,千克,0,—,4382165
2021000,冻整头及半头牛肉,609,新西兰,87590,千克,0,—,310941
2022000,冻带骨牛肉,402,阿根廷,30657,千克,0,—,140577
2022000,冻带骨牛肉,412,智利,865542,千克,0,—,3233467
2022000,冻带骨牛肉,432,巴拿马,178901,千克,0,—,335449
2022000,冻带骨牛肉,609,新西兰,4425558,千克,0,—,15023308
2023000,冻去骨牛肉,402,阿根廷,32115193,千克,0,—,159420600
2023000,冻去骨牛肉,412,智利,589821,千克,0,—,2914083
2023000,冻去骨牛肉,432,巴拿马,90788,千克,0,—,450047
2023000,冻去骨牛肉,609,新西兰,17424956,千克,0,—,95459961
2032200,冻带骨猪前腿、猪后腿...,302,丹麦,2733776,千克,0,—,5650873
2032200,冻带骨猪前腿、猪后腿...,311,葡萄牙,23920,千克,0,—,25355
2032200,冻带骨猪前腿、猪后腿...,412,智利,1616761,千克,0,—,2776505
2032900,其他冻猪肉,302,丹麦,10691389,千克,0,—,26514410
2032900,其他冻猪肉,311,葡萄牙,95670,千克,0,—,149240
2032900,其他冻猪肉,412,智利,5742133,千克,0,—,14049786
2042100,鲜或冷的整头及半头绵...,609,新西兰,19367,千克,0,—,103541
2042200,鲜或冷的带骨绵羊肉,609,新西兰,9983,千克,0,—,75256
2042300,鲜或冷的去骨绵羊肉,609,新西兰,467,千克,0,—,4861
2043000,冻整头及半头羔羊肉,412,智利,51577,千克,0,—,313814
2043000,冻整头及半头羔羊肉,609,新西兰,319081,千克,0,—,1869636
2044100,冻整头及半头绵羊肉,609,新西兰,887965,千克,0,—,4296037
2044200,冻带骨绵羊肉,412,智利,416880,千克,0,—,2049553
2044200,冻带骨绵羊肉,609,新西兰,9121706,千克,0,—,47535520
2044300,冻去骨绵羊肉,412,智利,26613,千克,0,—,136496
2044300,冻去骨绵羊肉,609,新西兰,607266,千克,0,—,2652532
2045000,山羊肉,609,新西兰,5323,千克,0,—,32637
2062900,其他冻牛杂碎,609,新西兰,641304,千克,0,—,2761574
2064100,冻猪肝,302,丹麦,135211,千克,0,—,93296
2064100,冻猪肝,412,智利,214999,千克,0,—,129386
2064900,其他冻猪杂碎,302,丹麦,9193840,千克,0,—,18246119
2064900,其他冻猪杂碎,412,智利,2475399,千克,0,—,4560482
2069000,其他冻杂碎（牛、猪杂...,609,新西兰,191344,千克,0,—,1002465
2071200,"整只鸡,冻的",402,阿根廷,132405,千克,0,—,158308
2071411,带骨的冻鸡块,402,阿根廷,1382295,千克,0,—,2067012
2071411,带骨的冻鸡块,412,智利,901163,千克,0,—,1464871
2071419,其他冻鸡块,412,智利,12000,千克,0,—,39719
2071421,冻鸡翼（不包括翼尖）,402,阿根廷,3372525,千克,0,—,9372929
2071421,冻鸡翼（不包括翼尖）,412,智利,430450,千克,0,—,1324122
2071422,冻鸡爪,402,阿根廷,2153020,千克,0,—,7530326
2071422,冻鸡爪,412,智利,558428,千克,0,—,2026589
2071429,其他冻鸡杂碎,402,阿根廷,262035,千克,0,—,297424
2071429,其他冻鸡杂碎,412,智利,215139,千克,0,—,341370
2072700,"火鸡块及杂碎,冻的",412,智利,1092195,千克,0,—,2346157
2089090,其他鲜、冷、冻的肉及...,609,新西兰,68115,千克,0,—,379998
2091000,未炼制或用其他方法提...,302,丹麦,454875,千克,0,—,784219
2091000,未炼制或用其他方法提...,412,智利,786453,千克,0,—,1077442
3011100,淡水观赏鱼,247,坦桑尼亚,393,千克,0,—,35479
3011100,淡水观赏鱼,413,哥伦比亚,433,千克,0,—,68885
3011100,淡水观赏鱼,434,秘鲁,233,千克,0,—,22531
3011900,其他观赏鱼,134,斯里兰卡,117,千克,0,—,5939
3019210,鳗鱼苗,232,摩洛哥,800,千克,0,—,80000
3019290,"其他活鳗鱼,鱼苗除外",106,缅甸,2057,千克,0,—,19543
3019999,其他活鱼,103,孟加拉国,724996,千克,0,—,2971852
3019999,其他活鱼,106,缅甸,35830,千克,0,—,127550
3021300,鲜或冷的大麻哈鱼,609,新西兰,38289,千克,0,—,605045
3021410,鲜或冷的大西洋鲑鱼,412,智利,3087870,千克,0,—,29580756
3022900,其他鲜或冷的比目鱼,609,新西兰,16,千克,0,—,224
3023200,鲜或冷的黄鳍金枪鱼,134,斯里兰卡,799,千克,0,—,10004
3023600,鲜或冷的南方蓝鳍金枪...,609,新西兰,786,千克,0,—,8545
3028990,其他鲜或冷的鱼,106,缅甸,7077,千克,0,—,44787
3028990,其他鲜或冷的鱼,134,斯里兰卡,3126,千克,0,—,14920
3028990,其他鲜或冷的鱼,609,新西兰,114,千克,0,—,1575
3031200,其他冻大麻哈鱼,412,智利,22521,千克,0,—,153818
3031300,冻大西洋鲑鱼及多瑙哲...,412,智利,565005,千克,0,—,3757377
3031400,冻鳟鱼,302,丹麦,80,千克,0,—,942
3031400,冻鳟鱼,412,智利,22500,千克,0,—,141750
3032400,冻鲶鱼,106,缅甸,53130,千克,0,—,80960
3033110,冻格陵兰庸鲽鱼,302,丹麦,78429,千克,0,—,470319
3033110,冻格陵兰庸鲽鱼,311,葡萄牙,190170,千克,0,—,1204852
3033110,冻格陵兰庸鲽鱼,322,冰岛,335321,千克,0,—,1868574
3033110,冻格陵兰庸鲽鱼,334,爱沙尼亚,102686,千克,0,—,691666
3033190,其他冻庸鲽鱼,311,葡萄牙,27011,千克,0,—,27011
3033900,其他冻比目鱼,103,孟加拉国,81861,千克,0,—,72576
3033900,其他冻比目鱼,322,冰岛,49570,千克,0,—,409963
3033900,其他冻比目鱼,334,爱沙尼亚,167336,千克,0,—,200803
3034100,冻长鳍金枪鱼,620,密克罗尼西亚联邦,7342,千克,0,—,13583
3034200,冻黄鳍金枪鱼,105,文莱,5630,千克,0,—,13484
3034200,冻黄鳍金枪鱼,134,斯里兰卡,64637,千克,0,—,290600
3034200,冻黄鳍金枪鱼,608,瓦努阿图,65560,千克,0,—,92059
