商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,第一数量,第一计量单位,第二数量,第二计量单位,美元
1012900,"其他马,改良种用除外",309,荷兰,22800,千克,57,头,1858928
1051110,"改良种用鸡,改良种用...",501,加拿大,3090,千克,48972,只,1786142
1061990,"未列名哺乳动物,改良...",307,意大利,0,千克,6,只,1798
1064990,"其他昆虫,改良种用除...",315,奥地利,2,千克,885,只,758
1064990,"其他昆虫,改良种用除...",410,巴西,0,千克,80,只,141
2013000,鲜或冷的去骨牛肉,305,法国,3297,千克,0,—,63598
2013000,鲜或冷的去骨牛肉,309,荷兰,1146,千克,0,—,22971
2013000,鲜或冷的去骨牛肉,444,乌拉圭,21901,千克,0,—,129339
2022000,冻带骨牛肉,244,南非,264483,千克,0,—,613748
2022000,冻带骨牛肉,340,白俄罗斯,26065,千克,0,—,18284
2022000,冻带骨牛肉,415,哥斯达黎加,420584,千克,0,—,974159
2022000,冻带骨牛肉,444,乌拉圭,8491661,千克,0,—,15574923
2023000,冻去骨牛肉,244,南非,667718,千克,0,—,2755047
2023000,冻去骨牛肉,309,荷兰,71533,千克,0,—,494039
2023000,冻去骨牛肉,321,匈牙利,121974,千克,0,—,527451
2023000,冻去骨牛肉,340,白俄罗斯,335071,千克,0,—,1439774
2023000,冻去骨牛肉,408,玻利维亚,1354190,千克,0,—,5831715
2023000,冻去骨牛肉,410,巴西,86914549,千克,0,—,384533525
2023000,冻去骨牛肉,415,哥斯达黎加,394316,千克,0,—,1923292
2023000,冻去骨牛肉,444,乌拉圭,9265022,千克,0,—,40099095
2023000,冻去骨牛肉,501,加拿大,697123,千克,0,—,5882381
2031200,鲜或冷的带骨猪前腿、...,501,加拿大,74820,千克,0,—,266289
2031900,其他鲜或冷的猪肉,312,西班牙,12311,千克,0,—,54780
2031900,其他鲜或冷的猪肉,501,加拿大,651246,千克,0,—,2378199
2032190,其他冻整头及半头猪肉,312,西班牙,49952,千克,0,—,89914
2032200,冻带骨猪前腿、猪后腿...,305,法国,1968838,千克,0,—,4194317
2032200,冻带骨猪前腿、猪后腿...,306,爱尔兰,1663766,千克,0,—,3493409
2032200,冻带骨猪前腿、猪后腿...,309,荷兰,2014593,千克,0,—,4481598
2032200,冻带骨猪前腿、猪后腿...,312,西班牙,18918241,千克,0,—,42000846
2032200,冻带骨猪前腿、猪后腿...,315,奥地利,462071,千克,0,—,749394
2032200,冻带骨猪前腿、猪后腿...,318,芬兰,376895,千克,0,—,857312
2032200,冻带骨猪前腿、猪后腿...,410,巴西,2090211,千克,0,—,3612707
2032200,冻带骨猪前腿、猪后腿...,429,墨西哥,2748716,千克,0,—,6077697
2032200,冻带骨猪前腿、猪后腿...,501,加拿大,14254032,千克,0,—,27607766
2032900,其他冻猪肉,305,法国,8130324,千克,0,—,22000427
2032900,其他冻猪肉,306,爱尔兰,3388005,千克,0,—,8154483
2032900,其他冻猪肉,307,意大利,1458983,千克,0,—,4298929
2032900,其他冻猪肉,309,荷兰,6555224,千克,0,—,17105425
2032900,其他冻猪肉,312,西班牙,68562864,千克,0,—,188971858
2032900,其他冻猪肉,315,奥地利,2344396,千克,0,—,7062478
2032900,其他冻猪肉,318,芬兰,1244974,千克,0,—,3227848
2032900,其他冻猪肉,410,巴西,53299029,千克,0,—,152430769
2032900,其他冻猪肉,415,哥斯达黎加,322291,千克,0,—,975104
2032900,其他冻猪肉,429,墨西哥,7530045,千克,0,—,18967971
2032900,其他冻猪肉,501,加拿大,19625040,千克,0,—,37848172
2043000,冻整头及半头羔羊肉,444,乌拉圭,281516,千克,0,—,1271426
2044100,冻整头及半头绵羊肉,444,乌拉圭,72290,千克,0,—,282013
2044200,冻带骨绵羊肉,444,乌拉圭,271450,千克,0,—,1076171
2044300,冻去骨绵羊肉,444,乌拉圭,11751,千克,0,—,43890
2050000,鲜、冷、冻的马、驴、...,124,蒙古,3076000,千克,0,—,5827931
2062900,其他冻牛杂碎,244,南非,6663,千克,0,—,28650
2062900,其他冻牛杂碎,415,哥斯达黎加,62291,千克,0,—,270836
2062900,其他冻牛杂碎,444,乌拉圭,1086593,千克,0,—,4488743
2064100,冻猪肝,305,法国,48652,千克,0,—,40179
2064100,冻猪肝,306,爱尔兰,104400,千克,0,—,90518
2064100,冻猪肝,309,荷兰,28380,千克,0,—,27042
2064100,冻猪肝,312,西班牙,950882,千克,0,—,863699
2064100,冻猪肝,501,加拿大,150184,千克,0,—,102882
2064900,其他冻猪杂碎,305,法国,6845135,千克,0,—,15377444
2064900,其他冻猪杂碎,306,爱尔兰,2329580,千克,0,—,4173102
2064900,其他冻猪杂碎,307,意大利,645616,千克,0,—,1480841
2064900,其他冻猪杂碎,309,荷兰,3041385,千克,0,—,5757399
2064900,其他冻猪杂碎,312,西班牙,21956458,千克,0,—,46808152
2064900,其他冻猪杂碎,318,芬兰,647660,千克,0,—,1313472
2064900,其他冻猪杂碎,410,巴西,1738426,千克,0,—,4127546
2064900,其他冻猪杂碎,429,墨西哥,257850,千克,0,—,704750
2064900,其他冻猪杂碎,501,加拿大,9135229,千克,0,—,14647866
2071200,"整只鸡,冻的",305,法国,12468,千克,0,—,77671
2071200,"整只鸡,冻的",410,巴西,109418,千克,0,—,153766
2071411,带骨的冻鸡块,340,白俄罗斯,216934,千克,0,—,418080
2071411,带骨的冻鸡块,410,巴西,22575492,千克,0,—,24424030
2071419,其他冻鸡块,410,巴西,836475,千克,0,—,1490915
2071421,冻鸡翼（不包括翼尖）,305,法国,430000,千克,0,—,911144
2071421,冻鸡翼（不包括翼尖）,340,白俄罗斯,1616303,千克,0,—,6058341
2071421,冻鸡翼（不包括翼尖）,410,巴西,18455716,千克,0,—,63273233
2071422,冻鸡爪,305,法国,136500,千克,0,—,206432
2071422,冻鸡爪,340,白俄罗斯,1236313,千克,0,—,2595834
2071422,冻鸡爪,410,巴西,13621136,千克,0,—,33293818
2071429,其他冻鸡杂碎,340,白俄罗斯,150780,千克,0,—,155639
2071429,其他冻鸡杂碎,410,巴西,4589608,千克,0,—,5622290
2074500,冻的鸭块及杂碎,305,法国,20338,千克,0,—,717113
2091000,未炼制或用其他方法提...,305,法国,196604,千克,0,—,266616
2091000,未炼制或用其他方法提...,306,爱尔兰,52408,千克,0,—,59838
2091000,未炼制或用其他方法提...,307,意大利,50000,千克,0,—,62688
2091000,未炼制或用其他方法提...,309,荷兰,165520,千克,0,—,217637
2091000,未炼制或用其他方法提...,312,西班牙,2178208,千克,0,—,2774298
2091000,未炼制或用其他方法提...,315,奥地利,47997,千克,0,—,62396
2091000,未炼制或用其他方法提...,318,芬兰,49970,千克,0,—,57896
2091000,未炼制或用其他方法提...,410,巴西,83400,千克,0,—,94318
2091000,未炼制或用其他方法提...,429,墨西哥,64020,千克,0,—,76903
2091000,未炼制或用其他方法提...,501,加拿大,946798,千克,0,—,1207592
2101110,干、熏、盐腌或盐渍带...,312,西班牙,27534,千克,0,—,575232
2101190,干、熏、盐腌或盐渍其...,312,西班牙,294,千克,0,—,14492
2101900,其他干、熏、盐腌或盐...,307,意大利,14901,千克,0,—,237493
2101900,其他干、熏、盐腌或盐...,312,西班牙,24698,千克,0,—,701327
3011100,淡水观赏鱼,410,巴西,173,千克,0,—,35831
3011900,其他观赏鱼,123,马尔代夫,26,千克,0,—,9145
3011900,其他观赏鱼,129,菲律宾,2809,千克,0,—,160789
3011900,其他观赏鱼,224,肯尼亚,11,千克,0,—,4316
3019290,"其他活鳗鱼,鱼苗除外",129,菲律宾,139,千克,0,—,1896
3019999,其他活鱼,129,菲律宾,562144,千克,0,—,3454820
3021100,鲜或冷的鳟鱼,326,挪威,291,千克,0,—,2073
3021410,鲜或冷的大西洋鲑鱼,326,挪威,863306,千克,0,—,7030461
3021410,鲜或冷的大西洋鲑鱼,357,法罗群岛,403723,千克,0,—,3434015
3022200,鲜或冷的鲽鱼,305,法国,3,千克,0,—,57
3022300,鲜或冷的鳎鱼,305,法国,31,千克,0,—,1441
3023510,鲜或冷的大西洋蓝鳍金...,312,西班牙,1427,千克,0,—,38311
3025100,鲜或冷的鳕鱼,305,法国,54,千克,0,—,1076
3025300,鲜或冷的绿青鳕鱼,305,法国,116,千克,0,—,3360
3028990,其他鲜或冷的鱼,129,菲律宾,70196,千克,0,—,646294
3031200,其他冻大麻哈鱼,501,加拿大,136080,千克,0,—,436308
3031300,冻大西洋鲑鱼及多瑙哲...,326,挪威,8090,千克,0,—,127998
3031400,冻鳟鱼,326,挪威,89424,千克,0,—,530532
3033110,冻格陵兰庸鲽鱼,312,西班牙,77996,千克,0,—,425075
3033110,冻格陵兰庸鲽鱼,326,挪威,1756944,千克,0,—,7876990
3033110,冻格陵兰庸鲽鱼,357,法罗群岛,32340,千克,0,—,159310
3033110,冻格陵兰庸鲽鱼,501,加拿大,572982,千克,0,—,3215857
3033110,冻格陵兰庸鲽鱼,503,格陵兰,2130091,千克,0,—,10493465
3033200,冻鲽鱼,309,荷兰,4750,千克,0,—,16075
3033300,冻鳎鱼,501,加拿大,46547,千克,0,—,58184
3033900,其他冻比目鱼,127,巴基斯坦,83624,千克,0,—,145096
3033900,其他冻比目鱼,309,荷兰,14140,千克,0,—,19326
3035300,冻的沙丁鱼、小沙丁鱼...,127,巴基斯坦,101550,千克,0,—,52184
3035300,冻的沙丁鱼、小沙丁鱼...,327,波兰,47000,千克,0,—,42300
3035300,冻的沙丁鱼、小沙丁鱼...,429,墨西哥,27000,千克,0,—,31143
3035400,冻鲭鱼,306,爱尔兰,54000,千克,0,—,105760
3035400,冻鲭鱼,326,挪威,400800,千克,0,—,879920
3035900,冻的鳀鱼、印度鲭、马...,501,加拿大,2021836,千克,0,—,5480540
3036300,冻鳕鱼,326,挪威,1604517,千克,0,—,6729299
3036300,冻鳕鱼,357,法罗群岛,27329,千克,0,—,77068
3036300,冻鳕鱼,503,格陵兰,734038,千克,0,—,2642867
3036400,冻黑线鳕鱼,326,挪威,3171375,千克,0,—,8380645
3036400,冻黑线鳕鱼,357,法罗群岛,114331,千克,0,—,260049
3036500,冻绿青鳕鱼,326,挪威,526564,千克,0,—,1635008
3036600,冻狗鳕鱼,444,乌拉圭,154028,千克,0,—,389148
3036600,冻狗鳕鱼,501,加拿大,469889,千克,0,—,566620
3036700,冻狭鳕鱼,501,加拿大,50400,千克,0,—,42840
3036800,冻蓝鳕鱼,305,法国,195083,千克,0,—,129141
3036800,冻蓝鳕鱼,309,荷兰,1328923,千克,0,—,936589
3036800,冻蓝鳕鱼,357,法罗群岛,746640,千克,0,—,519940
3038300,冻南极犬牙鱼,305,法国,151405,千克,0,—,2987752
3038300,冻南极犬牙鱼,312,西班牙,53035,千克,0,—,957486
3038910,冻带鱼,129,菲律宾,14143,千克,0,—,56741
3038910,冻带鱼,244,南非,75338,千克,0,—,133309
3038910,冻带鱼,410,巴西,283680,千克,0,—,662016
3038990,未列名冻鱼,127,巴基斯坦,667508,千克,0,—,1077131
3038990,未列名冻鱼,129,菲律宾,62665,千克,0,—,153838
3038990,未列名冻鱼,227,马达加斯加,94296,千克,0,—,193971
3038990,未列名冻鱼,244,南非,23480,千克,0,—,90315
3038990,未列名冻鱼,326,挪威,1980989,千克,0,—,3578742
3038990,未列名冻鱼,410,巴西,142760,千克,0,—,280704
3038990,未列名冻鱼,429,墨西哥,150850,千克,0,—,111310
3038990,未列名冻鱼,444,乌拉圭,157645,千克,0,—,257449
3038990,未列名冻鱼,501,加拿大,58819,千克,0,—,161660
3038990,未列名冻鱼,503,格陵兰,280055,千克,0,—,959036
3039200,冻鲨鱼翅,312,西班牙,136896,千克,0,—,1257627
3039900,其他冻的可食用鱼杂碎,309,荷兰,66531,千克,0,—,102702
3039900,其他冻的可食用鱼杂碎,312,西班牙,77089,千克,0,—,238431
3039900,其他冻的可食用鱼杂碎,326,挪威,301417,千克,0,—,840904
3039900,其他冻的可食用鱼杂碎,327,波兰,47600,千克,0,—,56039
3039900,其他冻的可食用鱼杂碎,357,法罗群岛,90060,千克,0,—,157168
3039900,其他冻的可食用鱼杂碎,501,加拿大,821052,千克,0,—,3078561
3039900,其他冻的可食用鱼杂碎,503,格陵兰,428616,千克,0,—,1476702
3046300,冻尼罗河鲈鱼鱼片,224,肯尼亚,25020,千克,0,—,107909
3048900,其他冻鱼片,305,法国,601,千克,0,—,9707
3049900,其他冻鱼肉,327,波兰,15680,千克,0,—,78636
3049900,其他冻鱼肉,503,格陵兰,60040,千克,0,—,301101
3051000,适合供人食用的鱼的细...,326,挪威,2800,千克,0,—,71040
3057100,鲨鱼翅,312,西班牙,7378,千克,0,—,132802
3057200,鱼头、鱼尾、鱼鳔,127,巴基斯坦,10500,千克,0,—,76670
3057900,其他鱼鳍及其他可食用...,326,挪威,95425,千克,0,—,98850
3061100,冻的岩礁虾和其他龙虾,227,马达加斯加,1152,千克,0,—,7857
3061100,冻的岩礁虾和其他龙虾,233,莫桑比克,16895,千克,0,—,349426
3061100,冻的岩礁虾和其他龙虾,410,巴西,182520,千克,0,—,2965668
3061200,冻鳌龙虾,501,加拿大,484915,千克,0,—,5688193
3061490,其他冻蟹,227,马达加斯加,40880,千克,0,—,85696
3061490,其他冻蟹,306,爱尔兰,18000,千克,0,—,111067
3061490,其他冻蟹,326,挪威,195963,千克,0,—,2859946
3061490,其他冻蟹,501,加拿大,1020733,千克,0,—,16089508
3061490,其他冻蟹,503,格陵兰,440,千克,0,—,8041
3061500,冻挪威海鳌虾,306,爱尔兰,7086,千克,0,—,72638
3061611,冻冷水小虾仁,326,挪威,20160,千克,0,—,237888
3061612,其他冻北方长额小虾,326,挪威,63180,千克,0,—,267251
3061612,其他冻北方长额小虾,501,加拿大,1656719,千克,0,—,6490994
3061612,其他冻北方长额小虾,503,格陵兰,554482,千克,0,—,2565361
3061711,其他冻小虾仁,127,巴基斯坦,67596,千克,0,—,313938
3061721,其他冻对虾仁,127,巴基斯坦,35040,千克,0,—,181075
3061729,其他冻对虾,227,马达加斯加,63530,千克,0,—,1176589
3061729,其他冻对虾,233,莫桑比克,25200,千克,0,—,399489
3061729,其他冻对虾,501,加拿大,2400,千克,0,—,62587
3061990,"其他冻甲壳动物,包括...",233,莫桑比克,2050,千克,0,—,31097
3063190,活、鲜或冷的岩礁虾和...,127,巴基斯坦,6769,千克,0,—,132758
3063190,活、鲜或冷的岩礁虾和...,129,菲律宾,7572,千克,0,—,310477
3063190,活、鲜或冷的岩礁虾和...,220,加纳,4481,千克,0,—,79182
3063190,活、鲜或冷的岩礁虾和...,224,肯尼亚,13979,千克,0,—,345708
3063190,活、鲜或冷的岩礁虾和...,227,马达加斯加,187,千克,0,—,6565
3063190,活、鲜或冷的岩礁虾和...,233,莫桑比克,5601,千克,0,—,208874
3063190,活、鲜或冷的岩礁虾和...,244,南非,22693,千克,0,—,922765
3063190,活、鲜或冷的岩礁虾和...,410,巴西,9112,千克,0,—,409520
3063190,活、鲜或冷的岩礁虾和...,429,墨西哥,198960,千克,0,—,9266220
3063190,活、鲜或冷的岩礁虾和...,501,加拿大,6810,千克,0,—,76500
3063290,"活、鲜或冷的鳌龙虾,...",306,爱尔兰,252,千克,0,—,7798
3063290,"活、鲜或冷的鳌龙虾,...",309,荷兰,963,千克,0,—,30137
3063290,"活、鲜或冷的鳌龙虾,...",501,加拿大,1961138,千克,0,—,41600853
3063399,"其他活、鲜或冷的蟹,...",127,巴基斯坦,333479,千克,0,—,2338784
3063399,"其他活、鲜或冷的蟹,...",129,菲律宾,18398,千克,0,—,190188
3063399,"其他活、鲜或冷的蟹,...",224,肯尼亚,35054,千克,0,—,332256
3063399,"其他活、鲜或冷的蟹,...",227,马达加斯加,102648,千克,0,—,696971
3063399,"其他活、鲜或冷的蟹,...",233,莫桑比克,117125,千克,0,—,829661
3063399,"其他活、鲜或冷的蟹,...",309,荷兰,346720,千克,0,—,3322239
3063399,"其他活、鲜或冷的蟹,...",326,挪威,39960,千克,0,—,1573186
3063399,"其他活、鲜或冷的蟹,...",501,加拿大,689956,千克,0,—,10183060
3063490,其他活、鲜或冷的挪威...,326,挪威,505,千克,0,—,15206
3063690,其他活的对虾及活、鲜...,129,菲律宾,37,千克,0,—,3079
3063990,未列名活、鲜或冷的甲...,220,加纳,64,千克,0,—,1092
3069590,本品目所列其他方法加...,127,巴基斯坦,11076,千克,0,—,35550
3069900,本品目所列其他方法加...,326,挪威,1440,千克,0,—,30958
3071190,"活、鲜或冷的牡蛎,种...",244,南非,2624,千克,0,—,17093
3071190,"活、鲜或冷的牡蛎,种...",305,法国,129424,千克,0,—,1784895
3071190,"活、鲜或冷的牡蛎,种...",306,爱尔兰,23364,千克,0,—,252988
3071190,"活、鲜或冷的牡蛎,种...",312,西班牙,10,千克,0,—,95
3071190,"活、鲜或冷的牡蛎,种...",501,加拿大,684,千克,0,—,5443
3072200,冻扇贝,501,加拿大,9537,千克,0,—,228530
3073190,"活、鲜或冷的贻贝,种...",305,法国,6480,千克,0,—,44158
3073190,"活、鲜或冷的贻贝,种...",309,荷兰,180,千克,0,—,635
3074310,冻的墨鱼（乌贼属、巨...,127,巴基斯坦,394540,千克,0,—,903207
3074310,冻的墨鱼（乌贼属、巨...,129,菲律宾,10920,千克,0,—,32858
3074390,其他冻的墨鱼及鱿鱼,127,巴基斯坦,18300,千克,0,—,19273
3074390,其他冻的墨鱼及鱿鱼,312,西班牙,249260,千克,0,—,344442
3074390,其他冻的墨鱼及鱿鱼,444,乌拉圭,1222741,千克,0,—,3281022
3074910,干、盐腌、盐渍或熏制...,127,巴基斯坦,4838,千克,0,—,8445
3075200,冻章鱼,127,巴基斯坦,54800,千克,0,—,85192
3076090,活、鲜、冷、冻、干、...,129,菲律宾,36,千克,0,—,427
