商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,第一数量,第一计量单位,第二数量,第二计量单位,美元
1012900,其他马，改良种用除外,402,阿根廷,6000,千克,15,头,327350
1051110,改良种用鸡，改良种用...,609,新西兰,650,千克,16848,只,400589
1061390,其他骆驼及其他骆驼科...,412,智利,7840,千克,271,只,447150
1061990,"未列名哺乳动物,改良...",302,丹麦,12,千克,74,只,18916
1064990,"其他昆虫,改良种用除...",331,瑞士,0,千克,18,只,235
2012000,鲜或冷的带骨牛肉,609,新西兰,2740,千克,0,—,33107
2013000,鲜或冷的去骨牛肉,402,阿根廷,252840,千克,0,—,1846165
2013000,鲜或冷的去骨牛肉,609,新西兰,1030671,千克,0,—,8183864
2021000,冻整头及半头牛肉,609,新西兰,269509,千克,0,—,726544
2022000,冻带骨牛肉,402,阿根廷,11157507,千克,0,—,26235067
2022000,冻带骨牛肉,412,智利,842315,千克,0,—,3914218
2022000,冻带骨牛肉,432,巴拿马,345120,千克,0,—,774464
2022000,冻带骨牛肉,609,新西兰,5108657,千克,0,—,19320390
2023000,冻去骨牛肉,347,乌克兰,1059116,千克,0,—,5779450
2023000,冻去骨牛肉,402,阿根廷,28953057,千克,0,—,173464276
2023000,冻去骨牛肉,412,智利,149446,千克,0,—,1047377
2023000,冻去骨牛肉,432,巴拿马,55988,千克,0,—,497111
2023000,冻去骨牛肉,609,新西兰,6794338,千克,0,—,44988475
2032200,冻带骨猪前腿、猪后腿...,302,丹麦,6663052,千克,0,—,11407675
2032200,冻带骨猪前腿、猪后腿...,311,葡萄牙,204996,千克,0,—,424783
2032200,冻带骨猪前腿、猪后腿...,402,阿根廷,31513,千克,0,—,59904
2032200,冻带骨猪前腿、猪后腿...,412,智利,2748104,千克,0,—,4799789
2032900,其他冻猪肉,302,丹麦,12372785,千克,0,—,29186131
2032900,其他冻猪肉,311,葡萄牙,483363,千克,0,—,998717
2032900,其他冻猪肉,331,瑞士,125440,千克,0,—,402381
2032900,其他冻猪肉,402,阿根廷,41155,千克,0,—,103625
2032900,其他冻猪肉,412,智利,5311569,千克,0,—,8454843
2042200,鲜或冷的带骨绵羊肉,609,新西兰,15168,千克,0,—,382688
2042300,鲜或冷的去骨绵羊肉,609,新西兰,32058,千克,0,—,492418
2043000,冻整头及半头羔羊肉,412,智利,55403,千克,0,—,369899
2043000,冻整头及半头羔羊肉,609,新西兰,411045,千克,0,—,3072311
2044100,冻整头及半头绵羊肉,609,新西兰,852044,千克,0,—,5355533
2044200,冻带骨绵羊肉,412,智利,51700,千克,0,—,318021
2044200,冻带骨绵羊肉,609,新西兰,11179348,千克,0,—,78057184
2044300,冻去骨绵羊肉,402,阿根廷,7299,千克,0,—,44656
2044300,冻去骨绵羊肉,609,新西兰,478755,千克,0,—,2381409
2045000,鲜、冷、冻山羊肉,609,新西兰,12,千克,0,—,61
2062200,冻牛肝,609,新西兰,70690,千克,0,—,76117
2062900,其他冻牛杂碎,609,新西兰,530572,千克,0,—,2295341
2064900,其他冻猪杂碎,302,丹麦,13404187,千克,0,—,26524508
2064900,其他冻猪杂碎,311,葡萄牙,36260,千克,0,—,119241
2064900,其他冻猪杂碎,331,瑞士,297920,千克,0,—,973916
2064900,其他冻猪杂碎,412,智利,4154811,千克,0,—,5855963
2069000,其他冻杂碎（牛、猪杂...,402,阿根廷,12950,千克,0,—,45836
2069000,其他冻杂碎（牛、猪杂...,609,新西兰,178242,千克,0,—,1117256
