商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,第一数量,第一计量单位,第二数量,第二计量单位,美元
1012900,"其他马,改良种用除外",303,英国,3600,千克,9,头,158069
1012900,"其他马,改良种用除外",304,德国,4400,千克,11,头,313457
1022100,改良种用家牛,601,澳大利亚,270420,千克,853,头,1875683
1022900,"其他家牛,改良种用除...",601,澳大利亚,963758,千克,1874,头,3421520
1031000,改良种用猪,502,美国,120385,千克,2064,头,3669324
1061190,"其他灵长目动物,改良...",441,苏里南,80,千克,65,只,39000
1061211,改良种用鲸、海豚及鼠...,344,俄罗斯,3000,千克,2,只,17340000
1061221,改良种用海豹、海狮及...,202,安哥拉,100,千克,4,只,60000
1061221,改良种用海豹、海狮及...,344,俄罗斯,1679,千克,10,只,301102
1061910,其他改良种用哺乳动物,424,圭亚那,80,千克,6,只,36108
1061910,其他改良种用哺乳动物,441,苏里南,65,千克,2,只,94282
1061910,其他改良种用哺乳动物,502,美国,7000,千克,14,只,238000
1061990,"未列名哺乳动物,改良...",110,中国香港,0,千克,6,只,200
1061990,"未列名哺乳动物,改良...",116,日本,14,千克,460,只,183016
1061990,"未列名哺乳动物,改良...",143,中国台湾,282,千克,1616,只,68788
1061990,"未列名哺乳动物,改良...",303,英国,0,千克,10,只,4132
1061990,"未列名哺乳动物,改良...",304,德国,0,千克,6,只,433
1061990,"未列名哺乳动物,改良...",424,圭亚那,43,千克,7,只,10532
1061990,"未列名哺乳动物,改良...",502,美国,150,千克,1540,只,323800
1061990,"未列名哺乳动物,改良...",601,澳大利亚,5,千克,179,只,3580
1062020,食用爬行动物,112,印度尼西亚,17150,千克,7200,只,101470
1062020,食用爬行动物,136,泰国,240,千克,240,只,960
1062020,食用爬行动物,141,越南,57000,千克,2400,只,132000
1062020,食用爬行动物,143,中国台湾,28147,千克,19014,只,56461
1062090,未列名爬行动物,502,美国,499,千克,9103,只,35445
1063210,改良种用鹦形目鸟,424,圭亚那,22,千克,22,只,11755
1063290,"其他鹦形目鸟,改良种...",136,泰国,90,千克,100,只,30090
1063290,"其他鹦形目鸟,改良种...",424,圭亚那,284,千克,189,只,54664
1063290,"其他鹦形目鸟,改良种...",441,苏里南,385,千克,315,只,201083
1063910,其他改良种用鸟,424,圭亚那,39,千克,44,只,49305
1063990,未列名鸟,136,泰国,4,千克,7,只,2668
1063990,未列名鸟,424,圭亚那,28,千克,14,只,8787
1063990,未列名鸟,441,苏里南,114,千克,71,只,59907
1064910,改良种用昆虫,502,美国,1,千克,2080,只,238
1064990,"其他昆虫,改良种用除...",502,美国,13,千克,9529,只,4100
1069090,"其他活动物,改良种用...",112,印度尼西亚,125,千克,1000,只,4000
1069090,"其他活动物,改良种用...",143,中国台湾,9,千克,900,只,253
2012000,鲜或冷的带骨牛肉,502,美国,4178,千克,0,—,106608
2012000,鲜或冷的带骨牛肉,601,澳大利亚,38203,千克,0,—,555334
2013000,鲜或冷的去骨牛肉,502,美国,51525,千克,0,—,797010
