商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,第一数量,第一计量单位,第二数量,第二计量单位,美元
1012900,"其他马,改良种用除外",502,美国,2460,千克,21,头,152682
1012900,"其他马,改良种用除外",601,澳大利亚,6000,千克,15,头,201649
1022100,改良种用家牛,601,澳大利亚,120600,千克,450,头,1012500
1022900,"其他家牛,改良种用除...",601,澳大利亚,1237280,千克,4205,头,6562957
1041010,改良种用绵羊,601,澳大利亚,6160,千克,88,头,162755
1042010,改良种用山羊,601,澳大利亚,20952,千克,643,头,936150
1061110,改良种用灵长目动物,304,德国,30,千克,2,只,58682
1061110,改良种用灵长目动物,424,圭亚那,200,千克,200,只,47000
1061190,"其他灵长目动物,改良...",424,圭亚那,125,千克,97,只,29748
1061221,改良种用海豹、海狮及...,202,安哥拉,200,千克,8,只,105516
1061910,其他改良种用哺乳动物,125,尼泊尔,6100,千克,4,只,418250
1061910,其他改良种用哺乳动物,502,美国,60,千克,60,只,18054
1061990,"未列名哺乳动物,改良...",116,日本,1,千克,24,只,5749
1061990,"未列名哺乳动物,改良...",133,韩国,4,千克,4,只,204
1061990,"未列名哺乳动物,改良...",143,中国台湾,107,千克,557,只,19217
1061990,"未列名哺乳动物,改良...",424,圭亚那,50,千克,3,只,11732
1061990,"未列名哺乳动物,改良...",502,美国,192,千克,1124,只,250163
1061990,"未列名哺乳动物,改良...",601,澳大利亚,7,千克,225,只,1125
1062019,其他改良种用爬行动物,231,毛里求斯,223,千克,3,只,2106
1062020,食用爬行动物,112,印度尼西亚,18299,千克,9288,只,130723
1062020,食用爬行动物,141,越南,43900,千克,2000,只,110000
1062020,食用爬行动物,143,中国台湾,1760,千克,1210,只,3531
1062090,未列名爬行动物,141,越南,18300,千克,1000,只,55000
1062090,未列名爬行动物,502,美国,1775,千克,155418,只,146197
1064910,改良种用昆虫,502,美国,1,千克,1800,只,178
1064990,"其他昆虫,改良种用除...",132,新加坡,0,千克,5,只,29
1064990,"其他昆虫,改良种用除...",502,美国,1,千克,1446,只,1256
1069090,"其他活动物,改良种用...",143,中国台湾,187560,千克,456460,只,197616
2012000,鲜或冷的带骨牛肉,502,美国,3605,千克,0,—,39432
2012000,鲜或冷的带骨牛肉,601,澳大利亚,66745,千克,0,—,583998
2013000,鲜或冷的去骨牛肉,502,美国,12925,千克,0,—,222729
2013000,鲜或冷的去骨牛肉,601,澳大利亚,980186,千克,0,—,8988564
2022000,冻带骨牛肉,502,美国,82709,千克,0,—,469164
2022000,冻带骨牛肉,601,澳大利亚,3045444,千克,0,—,11170272
2023000,冻去骨牛肉,502,美国,436569,千克,0,—,3500841
2023000,冻去骨牛肉,601,澳大利亚,12146535,千克,0,—,74207637
2031200,鲜或冷的带骨猪前腿、...,502,美国,2907,千克,0,—,12502
2032200,冻带骨猪前腿、猪后腿...,303,英国,1433334,千克,0,—,2101430
2032200,冻带骨猪前腿、猪后腿...,304,德国,5397799,千克,0,—,7673653
2032200,冻带骨猪前腿、猪后腿...,502,美国,967863,千克,0,—,1223895
2032900,其他冻猪肉,303,英国,2696040,千克,0,—,3205920
2032900,其他冻猪肉,304,德国,8874148,千克,0,—,13711263
2032900,其他冻猪肉,502,美国,3855522,千克,0,—,3651330
2044200,冻带骨绵羊肉,601,澳大利亚,9822984,千克,0,—,37470540
2044300,冻去骨绵羊肉,601,澳大利亚,871755,千克,0,—,2806087
2062900,其他冻牛杂碎,502,美国,6219,千克,0,—,17047
2062900,其他冻牛杂碎,601,澳大利亚,394636,千克,0,—,1727951
2064900,其他冻猪杂碎,303,英国,2714565,千克,0,—,3621354
2064900,其他冻猪杂碎,304,德国,9945843,千克,0,—,14454317
2064900,其他冻猪杂碎,502,美国,10132341,千克,0,—,16240881
2069000,其他冻杂碎（牛、猪杂...,601,澳大利亚,117964,千克,0,—,359229
2071411,带骨的冻鸡块,136,泰国,25080,千克,0,—,54226
2071421,冻鸡翼（不包括翼尖）,136,泰国,485640,千克,0,—,1765426
2071422,冻鸡爪,136,泰国,840972,千克,0,—,2320624
2071429,其他冻鸡杂碎,136,泰国,279648,千克,0,—,892529
2091000,未炼制或用其他方法提...,304,德国,106871,千克,0,—,69198
3011100,淡水观赏鱼,111,印度,326,千克,0,—,9289
3011100,淡水观赏鱼,112,印度尼西亚,5072,千克,0,—,775602
3011100,淡水观赏鱼,116,日本,99,千克,0,—,4097
3011100,淡水观赏鱼,122,马来西亚,4709,千克,0,—,937922
3011100,淡水观赏鱼,132,新加坡,106,千克,0,—,20857
3011100,淡水观赏鱼,136,泰国,5612,千克,0,—,115096
3011100,淡水观赏鱼,143,中国台湾,926,千克,0,—,20689
3011100,淡水观赏鱼,304,德国,53,千克,0,—,7250
3011100,淡水观赏鱼,601,澳大利亚,5,千克,0,—,3020
3011900,其他观赏鱼,112,印度尼西亚,4283,千克,0,—,91646
3011900,其他观赏鱼,122,马来西亚,172,千克,0,—,2302
3011900,其他观赏鱼,132,新加坡,267,千克,0,—,31946
3011900,其他观赏鱼,143,中国台湾,1424,千克,0,—,24260
3011900,其他观赏鱼,502,美国,440,千克,0,—,89402
3011900,其他观赏鱼,601,澳大利亚,73,千克,0,—,40247
3019290,"其他活鳗鱼,鱼苗除外",112,印度尼西亚,3032,千克,0,—,31341
3019290,"其他活鳗鱼,鱼苗除外",136,泰国,1170,千克,0,—,9360
3019290,"其他活鳗鱼,鱼苗除外",601,澳大利亚,672,千克,0,—,6066
3019911,鲈鱼苗,143,中国台湾,48,千克,0,—,1587
3019919,其他鱼苗,136,泰国,22,千克,0,—,843
3019919,其他鱼苗,143,中国台湾,5290,千克,0,—,162272
3019999,其他活鱼,112,印度尼西亚,2754,千克,0,—,21768
3019999,其他活鱼,122,马来西亚,74,千克,0,—,816
3019999,其他活鱼,136,泰国,6590,千克,0,—,36007
3019999,其他活鱼,141,越南,2034,千克,0,—,17508
3019999,其他活鱼,143,中国台湾,701790,千克,0,—,2978099
3021410,鲜或冷的大西洋鲑鱼,303,英国,169486,千克,0,—,1566570
3021410,鲜或冷的大西洋鲑鱼,601,澳大利亚,534032,千克,0,—,4870977
3022900,其他鲜或冷的比目鱼,133,韩国,14007,千克,0,—,34101
3023200,鲜或冷的黄鳍金枪鱼,112,印度尼西亚,3568,千克,0,—,34732
3023200,鲜或冷的黄鳍金枪鱼,116,日本,126,千克,0,—,2046
3023200,鲜或冷的黄鳍金枪鱼,143,中国台湾,87,千克,0,—,348
3023200,鲜或冷的黄鳍金枪鱼,601,澳大利亚,85,千克,0,—,1521
3023300,鲜或冷的鲣鱼或狐鲣,116,日本,318,千克,0,—,4450
3023400,鲜或冷的大眼金枪鱼,112,印度尼西亚,52,千克,0,—,480
3023520,鲜或冷的太平洋蓝鳍金...,116,日本,32964,千克,0,—,1143315
3023600,鲜或冷的南方蓝鳍金枪...,601,澳大利亚,7312,千克,0,—,113819
3024100,鲜或冷的鲱鱼,133,韩国,1496,千克,0,—,748
3024300,鲜或冷的沙丁鱼、小沙...,116,日本,37,千克,0,—,462
3024300,鲜或冷的沙丁鱼、小沙...,133,韩国,96,千克,0,—,674
3024400,鲜或冷的鲭鱼,116,日本,1293,千克,0,—,25312
3024500,鲜或冷的对称竹荚鱼、...,116,日本,6916,千克,0,—,145939
3024900,鲜或冷的印度鲭、马鲛...,112,印度尼西亚,27611,千克,0,—,358234
3024900,鲜或冷的印度鲭、马鲛...,116,日本,60,千克,0,—,1084
3028100,鲜或冷的角鲨及其他鲨...,143,中国台湾,9900,千克,0,—,9930
3028910,鲜或冷的带鱼,112,印度尼西亚,40,千克,0,—,121
3028910,鲜或冷的带鱼,116,日本,904,千克,0,—,16991
3028910,鲜或冷的带鱼,143,中国台湾,618826,千克,0,—,866573
3028920,鲜或冷的黄鱼,133,韩国,14,千克,0,—,86
3028930,鲜或冷的鲳鱼,111,印度,679,千克,0,—,8769
3028930,鲜或冷的鲳鱼,112,印度尼西亚,5788,千克,0,—,51553
3028930,鲜或冷的鲳鱼,116,日本,10184,千克,0,—,113209
3028990,其他鲜或冷的鱼,111,印度,13240,千克,0,—,67618
3028990,其他鲜或冷的鱼,112,印度尼西亚,5617,千克,0,—,25276
3028990,其他鲜或冷的鱼,116,日本,32106,千克,0,—,483751
3028990,其他鲜或冷的鱼,133,韩国,14670,千克,0,—,27258
3028990,其他鲜或冷的鱼,143,中国台湾,467920,千克,0,—,1200272
3028990,其他鲜或冷的鱼,601,澳大利亚,6207,千克,0,—,83920
3031100,冻红大麻哈鱼,502,美国,317494,千克,0,—,1924787
3031200,其他冻大麻哈鱼,116,日本,96000,千克,0,—,480000
3031200,其他冻大麻哈鱼,344,俄罗斯,12012603,千克,0,—,28016017
3031200,其他冻大麻哈鱼,502,美国,3079604,千克,0,—,11583897
3031300,冻大西洋鲑鱼及多瑙哲...,303,英国,23004,千克,0,—,40257
3032400,冻鲶鱼,141,越南,2114833,千克,0,—,3991512
3032500,冻鲤科鱼,145,哈萨克斯坦,31150,千克,0,—,46725
3033110,冻格陵兰庸鲽鱼,303,英国,14172,千克,0,—,85032
3033110,冻格陵兰庸鲽鱼,304,德国,195026,千克,0,—,1361523
3033110,冻格陵兰庸鲽鱼,344,俄罗斯,847467,千克,0,—,5816721
3033110,冻格陵兰庸鲽鱼,502,美国,68240,千克,0,—,274939
