商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,第一数量,第一计量单位,第二数量,第二计量单位,美元
1022900,"其他家牛,改良种用除...",412,智利,2324424,千克,8419,头,14291140
1051110,"改良种用鸡,改良种用...",609,新西兰,3112,千克,66560,只,1508664
1061990,"未列名哺乳动物,改良...",330,瑞典,0,千克,12,只,2400
1061990,"未列名哺乳动物,改良...",352,捷克,0,千克,6,只,1200
2012000,鲜或冷的带骨牛肉,609,新西兰,1910,千克,0,—,19335
2013000,鲜或冷的去骨牛肉,609,新西兰,423845,千克,0,—,2711155
2021000,冻整头及半头牛肉,609,新西兰,383642,千克,0,—,975291
2022000,冻带骨牛肉,335,拉脱维亚,22946,千克,0,—,82172
2022000,冻带骨牛肉,402,阿根廷,5421464,千克,0,—,11263255
2022000,冻带骨牛肉,412,智利,1182653,千克,0,—,3765008
2022000,冻带骨牛肉,432,巴拿马,45989,千克,0,—,143802
2022000,冻带骨牛肉,609,新西兰,4084680,千克,0,—,11033491
2023000,冻去骨牛肉,347,乌克兰,455168,千克,0,—,1995407
2023000,冻去骨牛肉,402,阿根廷,29811384,千克,0,—,116574209
2023000,冻去骨牛肉,412,智利,407754,千克,0,—,1702808
2023000,冻去骨牛肉,432,巴拿马,23628,千克,0,—,108443
2023000,冻去骨牛肉,609,新西兰,4868663,千克,0,—,23975864
2032190,其他冻整头及半头猪肉,402,阿根廷,165000,千克,0,—,367950
2032200,冻带骨猪前腿、猪后腿...,302,丹麦,7905801,千克,0,—,17750228
2032200,冻带骨猪前腿、猪后腿...,311,葡萄牙,517111,千克,0,—,1120192
2032200,冻带骨猪前腿、猪后腿...,402,阿根廷,478953,千克,0,—,1155007
2032200,冻带骨猪前腿、猪后腿...,412,智利,4093180,千克,0,—,10359701
2032900,其他冻猪肉,302,丹麦,20622682,千克,0,—,61484775
2032900,其他冻猪肉,311,葡萄牙,2220010,千克,0,—,5977643
2032900,其他冻猪肉,331,瑞士,47040,千克,0,—,115192
