商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,第一数量,第一计量单位,第二数量,第二计量单位,美元
1012900,其他马，改良种用除外,124,蒙古,23610,千克,37,头,50524
1012900,其他马，改良种用除外,309,荷兰,47850,千克,146,头,3426497
1031000,改良种用猪,305,法国,96000,千克,1500,头,3154425
1041090,其他绵羊，改良种用除...,124,蒙古,527680,千克,12012,头,1004226
1061990,"未列名哺乳动物,改良...",305,法国,0,千克,22,只,6715
1063990,未列名鸟,252,刚果民主共和国,431,千克,863,只,455201
1064910,改良种用昆虫,305,法国,0,千克,500,只,346
1064990,"其他昆虫,改良种用除...",315,奥地利,11,千克,240,只,596
2013000,鲜或冷的去骨牛肉,309,荷兰,307,千克,0,—,8563
2022000,冻带骨牛肉,321,匈牙利,57222,千克,0,—,264185
2022000,冻带骨牛肉,340,白俄罗斯,95351,千克,0,—,322142
2022000,冻带骨牛肉,415,哥斯达黎加,924459,千克,0,—,2160023
2022000,冻带骨牛肉,444,乌拉圭,11231401,千克,0,—,34035530
2023000,冻去骨牛肉,305,法国,47346,千克,0,—,383854
2023000,冻去骨牛肉,309,荷兰,7423,千克,0,—,54822
2023000,冻去骨牛肉,321,匈牙利,50006,千克,0,—,257526
2023000,冻去骨牛肉,340,白俄罗斯,530348,千克,0,—,3592788
2023000,冻去骨牛肉,408,玻利维亚,4370970,千克,0,—,25746297
2023000,冻去骨牛肉,410,巴西,118455630,千克,0,—,701994568
2023000,冻去骨牛肉,415,哥斯达黎加,1015622,千克,0,—,6245329
2023000,冻去骨牛肉,444,乌拉圭,13778837,千克,0,—,82822883
2031900,其他鲜或冷的猪肉,501,加拿大,520,千克,0,—,5469
2032200,冻带骨猪前腿、猪后腿...,305,法国,876252,千克,0,—,1725937
2032200,冻带骨猪前腿、猪后腿...,306,爱尔兰,1091805,千克,0,—,2419890
2032200,冻带骨猪前腿、猪后腿...,309,荷兰,6369037,千克,0,—,14415620
2032200,冻带骨猪前腿、猪后腿...,312,西班牙,14606877,千克,0,—,35060740
2032200,冻带骨猪前腿、猪后腿...,315,奥地利,443551,千克,0,—,883276
2032200,冻带骨猪前腿、猪后腿...,318,芬兰,210437,千克,0,—,339272
2032200,冻带骨猪前腿、猪后腿...,410,巴西,976545,千克,0,—,1957042
2032200,冻带骨猪前腿、猪后腿...,429,墨西哥,413565,千克,0,—,855062
2032200,冻带骨猪前腿、猪后腿...,501,加拿大,10506875,千克,0,—,24336782
2032900,其他冻猪肉,305,法国,4343111,千克,0,—,11396722
2032900,其他冻猪肉,306,爱尔兰,1881296,千克,0,—,4582849
2032900,其他冻猪肉,309,荷兰,12365059,千克,0,—,31165283
2032900,其他冻猪肉,312,西班牙,39617888,千克,0,—,103043737
2032900,其他冻猪肉,315,奥地利,1001761,千克,0,—,2528183
2032900,其他冻猪肉,318,芬兰,533164,千克,0,—,1372173
2032900,其他冻猪肉,410,巴西,39009130,千克,0,—,108088809
2032900,其他冻猪肉,429,墨西哥,1511196,千克,0,—,3375659
2032900,其他冻猪肉,501,加拿大,6639320,千克,0,—,16935795
2043000,冻整头及半头羔羊肉,444,乌拉圭,363117,千克,0,—,1563792
2044100,冻整头及半头绵羊肉,444,乌拉圭,62243,千克,0,—,245869
2044200,冻带骨绵羊肉,444,乌拉圭,524413,千克,0,—,2189368
2044300,冻去骨绵羊肉,444,乌拉圭,26705,千克,0,—,111277
