商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,第一数量,第一计量单位,第二数量,第二计量单位,人民币
1012900,"其他马,改良种用除外",304,德国,400,千克,1,头,121226
1012900,"其他马,改良种用除外",344,俄罗斯,8450,千克,18,头,296382
1022100,改良种用家牛,601,澳大利亚,1868890,千克,6290,头,83007987
1022900,"其他家牛,改良种用除...",601,澳大利亚,3375560,千克,7040,头,77897331
1061110,改良种用灵长目动物,149,乌兹别克斯坦,60,千克,2,只,2309685
1061110,改良种用灵长目动物,303,英国,9,千克,3,只,347244
1061110,改良种用灵长目动物,424,圭亚那,400,千克,159,只,485827
1061211,改良种用鲸、海豚及鼠...,116,日本,1988,千克,12,只,6631035
1061221,改良种用海豹、海狮及...,202,安哥拉,1130,千克,39,只,3391937
1061221,改良种用海豹、海狮及...,344,俄罗斯,383,千克,14,只,1201036
1061229,其他海豹、海狮及海象...,202,安哥拉,1200,千克,55,只,5621737
1061910,其他改良种用哺乳动物,142,中国,100,千克,1,只,6599100
1061910,其他改良种用哺乳动物,441,苏里南,500,千克,14,只,1485292
1061910,其他改良种用哺乳动物,502,美国,800,千克,80,只,369550
1061990,"未列名哺乳动物,改良...",110,中国香港,0,千克,8,只,2271
1061990,"未列名哺乳动物,改良...",116,日本,0,千克,30,只,26000
1061990,"未列名哺乳动物,改良...",143,中国台湾,257,千克,1301,只,232532
1061990,"未列名哺乳动物,改良...",303,英国,0,千克,6,只,4338
1061990,"未列名哺乳动物,改良...",304,德国,0,千克,16,只,7550
1061990,"未列名哺乳动物,改良...",358,塞尔维亚,520,千克,7,只,491193
1061990,"未列名哺乳动物,改良...",502,美国,71,千克,1894,只,1432861
1061990,"未列名哺乳动物,改良...",601,澳大利亚,5,千克,177,只,23361
1062020,食用爬行动物,112,印度尼西亚,17599,千克,5909,只,631651
1062020,食用爬行动物,141,越南,49600,千克,2000,只,725902
1062020,食用爬行动物,143,中国台湾,23688,千克,15895,只,313563
1062090,未列名爬行动物,135,叙利亚,400,千克,500,只,49642
1062090,未列名爬行动物,502,美国,557,千克,63795,只,198795
1063210,改良种用鹦形目鸟,424,圭亚那,198,千克,131,只,419637
1063290,"其他鹦形目鸟,改良种...",424,圭亚那,205,千克,136,只,231992
1063910,其他改良种用鸟,424,圭亚那,22,千克,14,只,101931
1063990,未列名鸟,221,几内亚,30,千克,30,只,39713
1063990,未列名鸟,424,圭亚那,18,千克,9,只,31373
1064990,"其他昆虫,改良种用除...",143,中国台湾,1,千克,2,只,458
1064990,"其他昆虫,改良种用除...",502,美国,15,千克,18013,只,40362
1069019,其他改良种用活动物,304,德国,500,千克,25,只,719040
1069090,"其他活动物,改良种用...",112,印度尼西亚,125,千克,2000,只,16499
1069090,"其他活动物,改良种用...",143,中国台湾,5,千克,450,只,834
2012000,鲜或冷的带骨牛肉,502,美国,2059,千克,0,—,335478
2012000,鲜或冷的带骨牛肉,601,澳大利亚,32063,千克,0,—,3214057
2013000,鲜或冷的去骨牛肉,502,美国,21822,千克,0,—,2808208
