商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,第一数量,第一计量单位,第二数量,第二计量单位,人民币
1022100,改良种用家牛,601,澳大利亚,1841508,千克,6419,头,69292132
1022900,"其他家牛,改良种用除...",601,澳大利亚,10397793,千克,25432,头,288266650
1041090,"其他绵羊,改良种用除...",601,澳大利亚,16418,千克,228,头,2704209
1042090,"其他山羊,改良种用除...",601,澳大利亚,13821,千克,288,头,3322089
1061110,改良种用灵长目动物,135,叙利亚,80,千克,23,只,1646079
1061211,改良种用鲸、海豚及鼠...,116,日本,1098,千克,9,只,5540534
1061221,改良种用海豹、海狮及...,143,中国台湾,176,千克,2,只,1560000
1061221,改良种用海豹、海狮及...,344,俄罗斯,1651,千克,19,只,1372904
1061910,其他改良种用哺乳动物,358,塞尔维亚,350,千克,5,只,361477
1061910,其他改良种用哺乳动物,502,美国,200,千克,10,只,241765
1061990,"未列名哺乳动物,改良...",116,日本,0,千克,4,只,15973
1061990,"未列名哺乳动物,改良...",132,新加坡,0,千克,4,只,6283
1061990,"未列名哺乳动物,改良...",143,中国台湾,3,千克,16,只,11499
1061990,"未列名哺乳动物,改良...",303,英国,0,千克,20,只,31701
1061990,"未列名哺乳动物,改良...",304,德国,0,千克,24,只,1819
1061990,"未列名哺乳动物,改良...",424,圭亚那,47,千克,8,只,60096
1061990,"未列名哺乳动物,改良...",502,美国,3053,千克,1048,只,2421690
1061990,"未列名哺乳动物,改良...",601,澳大利亚,1,千克,18,只,16083
1062020,食用爬行动物,112,印度尼西亚,34146,千克,18748,只,2008040
1062020,食用爬行动物,141,越南,201034,千克,12200,只,4624412
1062020,食用爬行动物,143,中国台湾,16762,千克,10415,只,231568
1062090,未列名爬行动物,112,印度尼西亚,85,千克,4000,只,240383
1062090,未列名爬行动物,502,美国,212,千克,11779,只,198106
1063210,改良种用鹦形目鸟,424,圭亚那,125,千克,162,只,457357
1063290,"其他鹦形目鸟,改良种...",424,圭亚那,199,千克,201,只,293192
1063910,其他改良种用鸟,136,泰国,120,千克,8,只,1460023
1063990,未列名鸟,424,圭亚那,28,千克,49,只,127237
1064910,改良种用昆虫,502,美国,1,千克,1020,只,700
1064990,"其他昆虫,改良种用除...",502,美国,3,千克,864,只,14151
1064990,"其他昆虫,改良种用除...",701,国家（地区）不明,2,千克,134,只,209
2012000,鲜或冷的带骨牛肉,502,美国,6784,千克,0,—,944450
2012000,鲜或冷的带骨牛肉,601,澳大利亚,32683,千克,0,—,2779243
2013000,鲜或冷的去骨牛肉,502,美国,29168,千克,0,—,3826437
2013000,鲜或冷的去骨牛肉,601,澳大利亚,1775363,千克,0,—,102089578
2022000,冻带骨牛肉,358,塞尔维亚,205926,千克,0,—,1341511
2022000,冻带骨牛肉,502,美国,66335,千克,0,—,4784428
2022000,冻带骨牛肉,601,澳大利亚,3697153,千克,0,—,69448394
