商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,第一数量,第一计量单位,第二数量,第二计量单位,人民币
1012900,其他马，改良种用除外,402,阿根廷,6000,千克,15,头,2097299
1051110,改良种用鸡，改良种用...,609,新西兰,650,千克,16848,只,2600422
1061390,其他骆驼及其他骆驼科...,412,智利,7840,千克,271,只,2864845
1061990,"未列名哺乳动物,改良...",302,丹麦,12,千克,74,只,120650
1064990,"其他昆虫,改良种用除...",331,瑞士,0,千克,18,只,1486
2012000,鲜或冷的带骨牛肉,609,新西兰,2740,千克,0,—,212738
2013000,鲜或冷的去骨牛肉,402,阿根廷,252840,千克,0,—,11907089
2013000,鲜或冷的去骨牛肉,609,新西兰,1030671,千克,0,—,52581403
2021000,冻整头及半头牛肉,609,新西兰,269509,千克,0,—,4654951
2022000,冻带骨牛肉,402,阿根廷,11157507,千克,0,—,168462658
2022000,冻带骨牛肉,412,智利,842315,千克,0,—,25115306
2022000,冻带骨牛肉,432,巴拿马,345120,千克,0,—,4975489
2022000,冻带骨牛肉,609,新西兰,5108657,千克,0,—,123902958
2023000,冻去骨牛肉,347,乌克兰,1059116,千克,0,—,37036575
2023000,冻去骨牛肉,402,阿根廷,28953057,千克,0,—,1112592347
2023000,冻去骨牛肉,412,智利,149446,千克,0,—,6711074
2023000,冻去骨牛肉,432,巴拿马,55988,千克,0,—,3202193
2023000,冻去骨牛肉,609,新西兰,6794338,千克,0,—,288580501
2032200,冻带骨猪前腿、猪后腿...,302,丹麦,6663052,千克,0,—,73283379
2032200,冻带骨猪前腿、猪后腿...,311,葡萄牙,204996,千克,0,—,2731091
2032200,冻带骨猪前腿、猪后腿...,402,阿根廷,31513,千克,0,—,386341
2032200,冻带骨猪前腿、猪后腿...,412,智利,2748104,千克,0,—,30747316
2032900,其他冻猪肉,302,丹麦,12372785,千克,0,—,187503515
2032900,其他冻猪肉,311,葡萄牙,483363,千克,0,—,6402541
2032900,其他冻猪肉,331,瑞士,125440,千克,0,—,2578015
2032900,其他冻猪肉,402,阿根廷,41155,千克,0,—,670309
2032900,其他冻猪肉,412,智利,5311569,千克,0,—,54159775
2042200,鲜或冷的带骨绵羊肉,609,新西兰,15168,千克,0,—,2452054
