商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,第一数量,第一计量单位,第二数量,第二计量单位,人民币
1022900,其他家牛，改良种用除...,609,新西兰,1608138,千克,4402,头,43823464
1041010,改良种用绵羊,609,新西兰,70895,千克,1289,头,10864569
1041090,其他绵羊，改良种用除...,609,新西兰,4950,千克,90,头,583524
1042090,其他山羊，改良种用除...,609,新西兰,20185,千克,367,头,2379481
1051110,改良种用鸡，改良种用...,609,新西兰,8084,千克,183664,只,31479273
1061990,"未列名哺乳动物,改良...",302,丹麦,3,千克,20,只,37555
1063990,未列名鸟,311,葡萄牙,851,千克,1694,只,28082296
1064190,"其他蜂,改良种用除外",353,斯洛伐克,17,千克,250,只,5333
2012000,鲜或冷的带骨牛肉,609,新西兰,4108,千克,0,—,276740
2013000,鲜或冷的去骨牛肉,402,阿根廷,233121,千克,0,—,8216956
2013000,鲜或冷的去骨牛肉,609,新西兰,689434,千克,0,—,30120170
2021000,冻整头及半头牛肉,609,新西兰,16787,千克,0,—,278308
2022000,冻带骨牛肉,402,阿根廷,7970529,千克,0,—,115071840
2022000,冻带骨牛肉,412,智利,450450,千克,0,—,10679927
2022000,冻带骨牛肉,432,巴拿马,197099,千克,0,—,2734726
2022000,冻带骨牛肉,609,新西兰,3555429,千克,0,—,71506671
2023000,冻去骨牛肉,347,乌克兰,213440,千克,0,—,6266643
2023000,冻去骨牛肉,402,阿根廷,27612729,千克,0,—,785859386
2023000,冻去骨牛肉,412,智利,157217,千克,0,—,7963541
2023000,冻去骨牛肉,432,巴拿马,23137,千克,0,—,485969
2023000,冻去骨牛肉,609,新西兰,9327382,千克,0,—,338834767
2032190,其他冻整头及半头猪肉,402,阿根廷,131842,千克,0,—,1964001
2032200,冻带骨猪前腿、猪后腿...,302,丹麦,8328598,千克,0,—,126426290
2032200,冻带骨猪前腿、猪后腿...,311,葡萄牙,325790,千克,0,—,5117597
2032200,冻带骨猪前腿、猪后腿...,402,阿根廷,606144,千克,0,—,10584009
2032200,冻带骨猪前腿、猪后腿...,412,智利,3864963,千克,0,—,74200076
2032900,其他冻猪肉,302,丹麦,15368484,千克,0,—,301561783
2032900,其他冻猪肉,311,葡萄牙,1525373,千克,0,—,27322318
2032900,其他冻猪肉,331,瑞士,84000,千克,0,—,1851302
2032900,其他冻猪肉,402,阿根廷,896728,千克,0,—,16194764
2032900,其他冻猪肉,412,智利,8736043,千克,0,—,171494979
2042200,鲜或冷的带骨绵羊肉,609,新西兰,15052,千克,0,—,1563578
2042300,鲜或冷的去骨绵羊肉,609,新西兰,9982,千克,0,—,638287
2043000,冻整头及半头羔羊肉,402,阿根廷,32413,千克,0,—,1077716
2043000,冻整头及半头羔羊肉,609,新西兰,515172,千克,0,—,20181645
2044100,冻整头及半头绵羊肉,609,新西兰,4491692,千克,0,—,153781042
2044200,冻带骨绵羊肉,412,智利,40633,千克,0,—,1294168
2044200,冻带骨绵羊肉,609,新西兰,13793311,千克,0,—,487917534
2044300,冻去骨绵羊肉,412,智利,384,千克,0,—,11487
2044300,冻去骨绵羊肉,609,新西兰,476275,千克,0,—,12356442
2062900,其他冻牛杂碎,609,新西兰,570733,千克,0,—,13301948
2064100,冻猪肝,302,丹麦,27118,千克,0,—,158242
2064100,冻猪肝,412,智利,289132,千克,0,—,1427397
2064900,其他冻猪杂碎,302,丹麦,8077849,千克,0,—,115724756
2064900,其他冻猪杂碎,311,葡萄牙,84800,千克,0,—,1679202
2064900,其他冻猪杂碎,331,瑞士,119840,千克,0,—,2146030
2064900,其他冻猪杂碎,412,智利,3471380,千克,0,—,54618771
2069000,其他冻杂碎（牛、猪杂...,412,智利,7488,千克,0,—,269242
2069000,其他冻杂碎（牛、猪杂...,609,新西兰,149080,千克,0,—,5104927
2071200,整只鸡，冻的,402,阿根廷,315582,千克,0,—,2891824
2071411,带骨的冻鸡块,402,阿根廷,80160,千克,0,—,786711
2071419,其他冻鸡块,412,智利,17600,千克,0,—,268453
2071421,冻鸡翼（不包括翼尖）,402,阿根廷,2606352,千克,0,—,29414298
2071421,冻鸡翼（不包括翼尖）,412,智利,487114,千克,0,—,6139974
2071422,冻鸡爪,402,阿根廷,1889283,千克,0,—,31868944
2071422,冻鸡爪,412,智利,1011092,千克,0,—,17852610
2071429,其他冻鸡杂碎,402,阿根廷,229742,千克,0,—,1343148
2071429,其他冻鸡杂碎,412,智利,223605,千克,0,—,1114949
2072700,火鸡块及杂碎，冻的,412,智利,768000,千克,0,—,12579840
2089090,其他鲜、冷、冻的肉及...,609,新西兰,64864,千克,0,—,3178624
2091000,未炼制或用其他方法提...,302,丹麦,78245,千克,0,—,909389
2091000,未炼制或用其他方法提...,311,葡萄牙,25109,千克,0,—,273498
2091000,未炼制或用其他方法提...,412,智利,1312513,千克,0,—,20184511
3011100,淡水观赏鱼,247,坦桑尼亚,125,千克,0,—,36158
3011100,淡水观赏鱼,413,哥伦比亚,307,千克,0,—,321604
3011100,淡水观赏鱼,434,秘鲁,153,千克,0,—,208875
