商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,第一数量,第一计量单位,第二数量,第二计量单位,人民币
1022100,改良种用家牛,601,澳大利亚,815370,千克,3012,头,48795000
1022900,"其他家牛,改良种用除...",601,澳大利亚,3577477,千克,11148,头,136330601
1031000,改良种用猪,303,英国,20925,千克,465,头,8129784
1051110,"改良种用鸡,改良种用...",502,美国,2644,千克,51880,只,8453603
1061221,改良种用海豹、海狮及...,133,韩国,120,千克,1,只,708730
1061990,"未列名哺乳动物,改良...",116,日本,17,千克,573,只,1756149
1061990,"未列名哺乳动物,改良...",304,德国,1,千克,24,只,8132
1061990,"未列名哺乳动物,改良...",502,美国,18,千克,617,只,1746283
1062090,未列名爬行动物,502,美国,37,千克,376,只,16037
1064910,改良种用昆虫,502,美国,0,千克,1700,只,1165
1064990,"其他昆虫,改良种用除...",502,美国,1,千克,1351,只,16522
1069090,"其他活动物,改良种用...",502,美国,0,千克,39,只,3585
2012000,鲜或冷的带骨牛肉,502,美国,3538,千克,0,—,628134
2012000,鲜或冷的带骨牛肉,601,澳大利亚,36669,千克,0,—,4036807
2013000,鲜或冷的去骨牛肉,502,美国,206298,千克,0,—,19669514
2013000,鲜或冷的去骨牛肉,601,澳大利亚,2642117,千克,0,—,157054200
2021000,冻整头及半头牛肉,601,澳大利亚,16846,千克,0,—,322362
2022000,冻带骨牛肉,145,哈萨克斯坦,45717,千克,0,—,1365099
2022000,冻带骨牛肉,234,纳米比亚,67213,千克,0,—,1713372
2022000,冻带骨牛肉,344,俄罗斯,366106,千克,0,—,3449738
2022000,冻带骨牛肉,358,塞尔维亚,157131,千克,0,—,2289893
2022000,冻带骨牛肉,502,美国,102602,千克,0,—,7797645
2022000,冻带骨牛肉,601,澳大利亚,5147894,千克,0,—,84278098
2023000,冻去骨牛肉,234,纳米比亚,168867,千克,0,—,5838393
2023000,冻去骨牛肉,344,俄罗斯,522596,千克,0,—,19139397
2023000,冻去骨牛肉,502,美国,1005200,千克,0,—,56785322
2023000,冻去骨牛肉,601,澳大利亚,15481679,千克,0,—,667325717
2031900,其他鲜或冷的猪肉,502,美国,7527,千克,0,—,271303
2032200,冻带骨猪前腿、猪后腿...,303,英国,3186375,千克,0,—,45704676
2032200,冻带骨猪前腿、猪后腿...,304,德国,11631301,千克,0,—,165587858
2032200,冻带骨猪前腿、猪后腿...,502,美国,27741994,千克,0,—,406956096
2032900,其他冻猪肉,303,英国,7263271,千克,0,—,107842462
2032900,其他冻猪肉,304,德国,41101044,千克,0,—,805381635
2032900,其他冻猪肉,502,美国,42096401,千克,0,—,734221764
2043000,冻整头及半头羔羊肉,358,塞尔维亚,18948,千克,0,—,573430
