商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,第一数量,第一计量单位,第二数量,第二计量单位,人民币
1012900,其他马，改良种用除外,309,荷兰,18900,千克,114,头,7760299
1022900,其他家牛，改良种用除...,444,乌拉圭,2462620,千克,7243,头,105610027
1031000,改良种用猪,305,法国,233145,千克,2650,头,41701444
1061390,其他骆驼及其他骆驼科...,309,荷兰,5000,千克,120,只,1349675
1064990,"其他昆虫,改良种用除...",315,奥地利,1,千克,927,只,7756
2013000,鲜或冷的去骨牛肉,309,荷兰,969,千克,0,—,153218
2013000,鲜或冷的去骨牛肉,444,乌拉圭,218398,千克,0,—,8264923
2022000,冻带骨牛肉,244,南非,176426,千克,0,—,3468985
2022000,冻带骨牛肉,321,匈牙利,22604,千克,0,—,247774
2022000,冻带骨牛肉,340,白俄罗斯,1151122,千克,0,—,22639097
2022000,冻带骨牛肉,415,哥斯达黎加,578315,千克,0,—,10933266
2022000,冻带骨牛肉,444,乌拉圭,9863109,千克,0,—,174617447
2023000,冻去骨牛肉,244,南非,278111,千克,0,—,8845684
2023000,冻去骨牛肉,305,法国,22383,千克,0,—,1003450
2023000,冻去骨牛肉,309,荷兰,29334,千克,0,—,1479248
2023000,冻去骨牛肉,321,匈牙利,68079,千克,0,—,2000795
2023000,冻去骨牛肉,336,立陶宛,101249,千克,0,—,3343837
2023000,冻去骨牛肉,340,白俄罗斯,439611,千克,0,—,13376180
2023000,冻去骨牛肉,408,玻利维亚,1572770,千克,0,—,54289728
2023000,冻去骨牛肉,410,巴西,71857247,千克,0,—,2479859330
2023000,冻去骨牛肉,415,哥斯达黎加,689632,千克,0,—,26508702
2023000,冻去骨牛肉,429,墨西哥,22493,千克,0,—,1080507
2023000,冻去骨牛肉,444,乌拉圭,13052729,千克,0,—,443788395
2023000,冻去骨牛肉,501,加拿大,1229784,千克,0,—,62410106
2031900,其他鲜或冷的猪肉,501,加拿大,21522,千克,0,—,509255
2032190,其他冻整头及半头猪肉,305,法国,24000,千克,0,—,402060
2032190,其他冻整头及半头猪肉,312,西班牙,99989,千克,0,—,1345204
2032200,冻带骨猪前腿、猪后腿...,305,法国,2738963,千克,0,—,48974498
2032200,冻带骨猪前腿、猪后腿...,306,爱尔兰,2631935,千克,0,—,48210706
2032200,冻带骨猪前腿、猪后腿...,309,荷兰,10191204,千克,0,—,185941592
2032200,冻带骨猪前腿、猪后腿...,312,西班牙,28956000,千克,0,—,514685588
2032200,冻带骨猪前腿、猪后腿...,315,奥地利,562680,千克,0,—,9890947
2032200,冻带骨猪前腿、猪后腿...,318,芬兰,692927,千克,0,—,11794267
2032200,冻带骨猪前腿、猪后腿...,410,巴西,1319537,千克,0,—,23619629
2032200,冻带骨猪前腿、猪后腿...,429,墨西哥,2114749,千克,0,—,36507057
2032200,冻带骨猪前腿、猪后腿...,501,加拿大,9272187,千克,0,—,156135245
2032900,其他冻猪肉,305,法国,8991663,千克,0,—,190652085
2032900,其他冻猪肉,306,爱尔兰,4449143,千克,0,—,85112850
2032900,其他冻猪肉,307,意大利,3738383,千克,0,—,90894185
2032900,其他冻猪肉,309,荷兰,15301923,千克,0,—,297545434
2032900,其他冻猪肉,312,西班牙,72279079,千克,0,—,1475431819
