商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,第一数量,第一计量单位,第二数量,第二计量单位,人民币
1022100,改良种用家牛,609,新西兰,1155000,千克,4200,头,49363037
1051110,"改良种用鸡,改良种用...",609,新西兰,3112,千克,66560,只,8061860
1061990,"未列名哺乳动物,改良...",302,丹麦,0,千克,20,只,2007
1061990,"未列名哺乳动物,改良...",331,瑞士,0,千克,16,只,9565
1061990,"未列名哺乳动物,改良...",353,斯洛伐克,331,千克,30,只,713005
1062090,未列名爬行动物,246,苏丹,3670,千克,200,只,321501
1062090,未列名爬行动物,434,秘鲁,1680,千克,50000,只,488689
1063990,未列名鸟,229,马里,1428,千克,2987,只,2825854
1064190,"其他蜂,改良种用除外",353,斯洛伐克,400,千克,70000,只,124136
2013000,鲜或冷的去骨牛肉,609,新西兰,49690,千克,0,—,1950088
2021000,冻整头及半头牛肉,609,新西兰,56420,千克,0,—,1101476
2022000,冻带骨牛肉,412,智利,236891,千克,0,—,4628409
2022000,冻带骨牛肉,609,新西兰,1342651,千克,0,—,26165252
2023000,冻去骨牛肉,402,阿根廷,7562383,千克,0,—,213349990
2023000,冻去骨牛肉,412,智利,89113,千克,0,—,2918473
2023000,冻去骨牛肉,609,新西兰,2531970,千克,0,—,90868575
2032200,冻带骨猪前腿、猪后腿...,302,丹麦,1529446,千克,0,—,15200530
2032200,冻带骨猪前腿、猪后腿...,328,罗马尼亚,19000,千克,0,—,261696
2032200,冻带骨猪前腿、猪后腿...,412,智利,1388496,千克,0,—,15025346
2032900,其他冻猪肉,302,丹麦,6213110,千克,0,—,91501277
2032900,其他冻猪肉,328,罗马尼亚,92180,千克,0,—,471720
2032900,其他冻猪肉,412,智利,1458963,千克,0,—,12158674
2042200,鲜或冷的带骨绵羊肉,609,新西兰,6096,千克,0,—,320062
2042300,鲜或冷的去骨绵羊肉,609,新西兰,704,千克,0,—,59015
2044100,冻整头及半头绵羊肉,609,新西兰,178309,千克,0,—,4876311
2044200,冻带骨绵羊肉,412,智利,41251,千克,0,—,1108930
2044200,冻带骨绵羊肉,609,新西兰,3900929,千克,0,—,91720134
2044300,冻去骨绵羊肉,412,智利,998,千克,0,—,9027
2044300,冻去骨绵羊肉,609,新西兰,279790,千克,0,—,4912016
2062900,其他冻牛杂碎,609,新西兰,217375,千克,0,—,5073968
2064100,冻猪肝,302,丹麦,27010,千克,0,—,109303
2064900,其他冻猪杂碎,302,丹麦,12206375,千克,0,—,118289672
2064900,其他冻猪杂碎,328,罗马尼亚,57150,千克,0,—,536909
2064900,其他冻猪杂碎,412,智利,1454539,千克,0,—,13050315
2069000,其他冻杂碎（牛、猪杂...,609,新西兰,105614,千克,0,—,2048355
2071200,"整只鸡,冻的",402,阿根廷,189055,千克,0,—,1342992
2071411,带骨的冻鸡块,402,阿根廷,143190,千克,0,—,1311241
2071421,冻鸡翼（不包括翼尖）,402,阿根廷,2680025,千克,0,—,39324802
2071421,冻鸡翼（不包括翼尖）,412,智利,338414,千克,0,—,7039951
2071422,冻鸡爪,402,阿根廷,2033330,千克,0,—,31102176
