商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,第一数量,第一计量单位,第二数量,第二计量单位,人民币
1012900,"其他马,改良种用除外",124,蒙古,3500,千克,10,头,120000
1012900,"其他马,改良种用除外",305,法国,2950,千克,11,头,938142
1012900,"其他马,改良种用除外",309,荷兰,22510,千克,71,头,5091369
1051110,"改良种用鸡,改良种用...",327,波兰,1630,千克,31990,只,3225314
1051110,"改良种用鸡,改良种用...",501,加拿大,154,千克,4400,只,426596
1061190,"其他灵长目动物,改良...",501,加拿大,70,千克,14,只,165014
1061910,其他改良种用哺乳动物,244,南非,3500,千克,5,只,2473692
1061910,其他改良种用哺乳动物,254,津巴布韦,6000,千克,6,只,5115300
1061990,"未列名哺乳动物,改良...",244,南非,5640,千克,36,只,1320216
1061990,"未列名哺乳动物,改良...",301,比利时,0,千克,4,只,3066
1061990,"未列名哺乳动物,改良...",305,法国,1,千克,30,只,27345
1061990,"未列名哺乳动物,改良...",307,意大利,0,千克,10,只,3878
1061990,"未列名哺乳动物,改良...",312,西班牙,0,千克,10,只,4101
1061990,"未列名哺乳动物,改良...",315,奥地利,0,千克,8,只,3045
1062020,食用爬行动物,129,菲律宾,11112,千克,12008,只,282730
1062090,未列名爬行动物,429,墨西哥,2534,千克,2197,只,343730
1063110,改良种用猛禽,309,荷兰,8,千克,4,只,103838
1063990,未列名鸟,301,比利时,957,千克,1905,只,2454610
1064190,"其他蜂,改良种用除外",301,比利时,940,千克,99600,只,280906
1064990,"其他昆虫,改良种用除...",315,奥地利,2,千克,158,只,3593
1069090,"其他活动物,改良种用...",501,加拿大,0,千克,20,只,533
2012000,鲜或冷的带骨牛肉,307,意大利,207,千克,0,—,25110
2022000,冻带骨牛肉,244,南非,24001,千克,0,—,96196
2022000,冻带骨牛肉,415,哥斯达黎加,270153,千克,0,—,3369542
2022000,冻带骨牛肉,444,乌拉圭,7758112,千克,0,—,101813198
2022000,冻带骨牛肉,501,加拿大,8314,千克,0,—,484868
2023000,冻去骨牛肉,244,南非,23999,千克,0,—,761510
2023000,冻去骨牛肉,307,意大利,6798,千克,0,—,173524
2023000,冻去骨牛肉,309,荷兰,203,千克,0,—,5049
2023000,冻去骨牛肉,410,巴西,21503895,千克,0,—,644210798
2023000,冻去骨牛肉,415,哥斯达黎加,268301,千克,0,—,10240551
2023000,冻去骨牛肉,444,乌拉圭,9841398,千克,0,—,285438820
2023000,冻去骨牛肉,501,加拿大,178233,千克,0,—,9579656
2031200,鲜或冷的带骨猪前腿、...,307,意大利,700,千克,0,—,17384
2032200,冻带骨猪前腿、猪后腿...,301,比利时,24600,千克,0,—,332350
2032200,冻带骨猪前腿、猪后腿...,305,法国,474820,千克,0,—,5365655
2032200,冻带骨猪前腿、猪后腿...,306,爱尔兰,1261723,千克,0,—,14490738
2032200,冻带骨猪前腿、猪后腿...,309,荷兰,2007894,千克,0,—,22664487
2032200,冻带骨猪前腿、猪后腿...,312,西班牙,7886583,千克,0,—,89733688
2032200,冻带骨猪前腿、猪后腿...,318,芬兰,9989,千克,0,—,129129
2032200,冻带骨猪前腿、猪后腿...,321,匈牙利,674261,千克,0,—,7097032
2032200,冻带骨猪前腿、猪后腿...,410,巴西,669615,千克,0,—,6569188
2032200,冻带骨猪前腿、猪后腿...,429,墨西哥,41690,千克,0,—,425930
2032200,冻带骨猪前腿、猪后腿...,501,加拿大,6694151,千克,0,—,72111799
2032900,其他冻猪肉,301,比利时,266126,千克,0,—,3426265
2032900,其他冻猪肉,305,法国,4637881,千克,0,—,68155771
2032900,其他冻猪肉,306,爱尔兰,1828426,千克,0,—,20986007
2032900,其他冻猪肉,309,荷兰,4321118,千克,0,—,50246291
2032900,其他冻猪肉,312,西班牙,19768918,千克,0,—,241607359
2032900,其他冻猪肉,318,芬兰,118951,千克,0,—,944581
2032900,其他冻猪肉,321,匈牙利,821572,千克,0,—,11004182
2032900,其他冻猪肉,410,巴西,15188154,千克,0,—,233758059
2032900,其他冻猪肉,429,墨西哥,102053,千克,0,—,864516
2032900,其他冻猪肉,501,加拿大,7664711,千克,0,—,82716885
2044200,冻带骨绵羊肉,444,乌拉圭,254929,千克,0,—,6433904
2044300,冻去骨绵羊肉,444,乌拉圭,43162,千克,0,—,862589
2050000,鲜、冷、冻的马、驴、...,124,蒙古,701499,千克,0,—,9639837
2062100,冻牛舌,444,乌拉圭,77674,千克,0,—,2192720
2062900,其他冻牛杂碎,415,哥斯达黎加,71747,千克,0,—,1914650
2062900,其他冻牛杂碎,444,乌拉圭,1093727,千克,0,—,25780700
2064100,冻猪肝,312,西班牙,50400,千克,0,—,153446
2064900,其他冻猪杂碎,301,比利时,1518959,千克,0,—,9697932
2064900,其他冻猪杂碎,305,法国,5838264,千克,0,—,68067935
2064900,其他冻猪杂碎,306,爱尔兰,1833100,千克,0,—,15399066
2064900,其他冻猪杂碎,309,荷兰,9842840,千克,0,—,95288165
2064900,其他冻猪杂碎,312,西班牙,11834250,千克,0,—,122553446
2064900,其他冻猪杂碎,318,芬兰,266630,千克,0,—,3318562
2064900,其他冻猪杂碎,321,匈牙利,895645,千克,0,—,7071796
2064900,其他冻猪杂碎,429,墨西哥,32380,千克,0,—,500161
2064900,其他冻猪杂碎,501,加拿大,9649107,千克,0,—,82933702
2069000,其他冻杂碎（牛、猪杂...,444,乌拉圭,184,千克,0,—,4085
2071200,"整只鸡,冻的",410,巴西,25004,千克,0,—,209122
2071411,带骨的冻鸡块,410,巴西,5520195,千克,0,—,36996405
2071419,其他冻鸡块,410,巴西,702000,千克,0,—,7312678
2071421,冻鸡翼（不包括翼尖）,410,巴西,18048976,千克,0,—,343134632
2071422,冻鸡爪,410,巴西,11249590,千克,0,—,158234405
2071429,其他冻鸡杂碎,410,巴西,4375749,千克,0,—,36429083
2091000,未炼制或用其他方法提...,305,法国,225012,千克,0,—,1129942
2091000,未炼制或用其他方法提...,306,爱尔兰,50525,千克,0,—,228319
2091000,未炼制或用其他方法提...,312,西班牙,736293,千克,0,—,3456475
2091000,未炼制或用其他方法提...,501,加拿大,152960,千克,0,—,640229
2101900,其他干、熏、盐腌或盐...,307,意大利,13793,千克,0,—,1511476
2101900,其他干、熏、盐腌或盐...,312,西班牙,13721,千克,0,—,1930462
3011100,淡水观赏鱼,410,巴西,781,千克,0,—,369655
3011900,其他观赏鱼,129,菲律宾,3148,千克,0,—,298336
3011900,其他观赏鱼,224,肯尼亚,13,千克,0,—,4732
3011900,其他观赏鱼,309,荷兰,120,千克,0,—,330028
3019290,"其他活鳗鱼,鱼苗除外",129,菲律宾,60,千克,0,—,5725
3019290,"其他活鳗鱼,鱼苗除外",227,马达加斯加,692,千克,0,—,35219
3019999,其他活鱼,129,菲律宾,413782,千克,0,—,10101515
3021100,鲜或冷的鳟鱼,326,挪威,1003,千克,0,—,70612
3021410,鲜或冷的大西洋鲑鱼,326,挪威,1810956,千克,0,—,125082503
3021410,鲜或冷的大西洋鲑鱼,357,法罗群岛,864413,千克,0,—,59884426
3021410,鲜或冷的大西洋鲑鱼,501,加拿大,452054,千克,0,—,29096067
3023200,鲜或冷的黄鳍金枪鱼,123,马尔代夫,587,千克,0,—,36008
3023510,鲜或冷的大西洋蓝鳍金...,312,西班牙,1615,千克,0,—,288565
3025100,鲜或冷的鳕鱼,326,挪威,20,千克,0,—,2219
3028910,鲜或冷的带鱼,129,菲律宾,41653,千克,0,—,790391
3028930,鲜或冷的鲳鱼,127,巴基斯坦,3492,千克,0,—,216549
3031200,其他冻大麻哈鱼,501,加拿大,169604,千克,0,—,4223866
3031400,冻鳟鱼,326,挪威,228411,千克,0,—,10840118
3031900,其他冻鲑科鱼,501,加拿大,39040,千克,0,—,620915
3032600,冻鳗鱼,127,巴基斯坦,27000,千克,0,—,186828
3033110,冻格陵兰庸鲽鱼,312,西班牙,287838,千克,0,—,12138293
3033110,冻格陵兰庸鲽鱼,326,挪威,355820,千克,0,—,13192459
3033110,冻格陵兰庸鲽鱼,357,法罗群岛,156877,千克,0,—,5213056
3033110,冻格陵兰庸鲽鱼,501,加拿大,751761,千克,0,—,33725721
3033110,冻格陵兰庸鲽鱼,503,格陵兰,1802569,千克,0,—,72170227
3033190,其他冻庸鲽鱼,326,挪威,3673,千克,0,—,176112
3033300,冻鳎鱼,127,巴基斯坦,46540,千克,0,—,525852
3033900,其他冻比目鱼,127,巴基斯坦,136419,千克,0,—,2122965
3033900,其他冻比目鱼,501,加拿大,1229507,千克,0,—,20811481
3034200,冻黄鳍金枪鱼,621,马绍尔群岛,52877,千克,0,—,598242
3034300,冻鲣鱼或狐鲣,621,马绍尔群岛,4594936,千克,0,—,38486093
3034510,冻大西洋蓝鳍金枪鱼,312,西班牙,11927,千克,0,—,2317310
3035100,冻鲱鱼,309,荷兰,617090,千克,0,—,2977876
3035400,冻鲭鱼,306,爱尔兰,1500000,千克,0,—,14464614
