商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,第一数量,第一计量单位,第二数量,第二计量单位,人民币
1022100,改良种用家牛,609,新西兰,633061,千克,1914,头,35078596
1022900,其他家牛，改良种用除...,609,新西兰,1411836,千克,4218,头,55647849
1039110,其他猪，重量＜10k...,302,丹麦,210,千克,30,头,357987
1061990,"未列名哺乳动物,改良...",302,丹麦,3,千克,93,只,189303
2012000,鲜或冷的带骨牛肉,609,新西兰,3261,千克,0,—,242225
2013000,鲜或冷的去骨牛肉,402,阿根廷,151417,千克,0,—,7747162
2013000,鲜或冷的去骨牛肉,609,新西兰,1054419,千克,0,—,56503013
2022000,冻带骨牛肉,335,拉脱维亚,19167,千克,0,—,387879
2022000,冻带骨牛肉,402,阿根廷,8669539,千克,0,—,147485701
2022000,冻带骨牛肉,412,智利,978953,千克,0,—,31084710
2022000,冻带骨牛肉,432,巴拿马,27927,千克,0,—,549190
2022000,冻带骨牛肉,609,新西兰,4143734,千克,0,—,106931121
2023000,冻去骨牛肉,347,乌克兰,1025677,千克,0,—,38744634
2023000,冻去骨牛肉,402,阿根廷,26738173,千克,0,—,1095723791
2023000,冻去骨牛肉,412,智利,236828,千克,0,—,9805155
2023000,冻去骨牛肉,432,巴拿马,64264,千克,0,—,3585737
2023000,冻去骨牛肉,609,新西兰,12595381,千克,0,—,573533293
2032200,冻带骨猪前腿、猪后腿...,302,丹麦,2691509,千克,0,—,25387437
2032200,冻带骨猪前腿、猪后腿...,311,葡萄牙,270798,千克,0,—,2918072
2032200,冻带骨猪前腿、猪后腿...,402,阿根廷,32475,千克,0,—,332069
2032200,冻带骨猪前腿、猪后腿...,412,智利,1920843,千克,0,—,22903046
2032900,其他冻猪肉,302,丹麦,7363667,千克,0,—,89173335
2032900,其他冻猪肉,311,葡萄牙,195816,千克,0,—,1550064
2032900,其他冻猪肉,331,瑞士,85120,千克,0,—,1823160
2032900,其他冻猪肉,402,阿根廷,15566,千克,0,—,159169
2032900,其他冻猪肉,412,智利,2568012,千克,0,—,22726467
2042200,鲜或冷的带骨绵羊肉,609,新西兰,14302,千克,0,—,2540260
2042300,鲜或冷的去骨绵羊肉,609,新西兰,21550,千克,0,—,2114493
2043000,冻整头及半头羔羊肉,322,冰岛,19864,千克,0,—,963390
2043000,冻整头及半头羔羊肉,412,智利,3036,千克,0,—,131674
2043000,冻整头及半头羔羊肉,609,新西兰,35779,千克,0,—,1684491
2044100,冻整头及半头绵羊肉,609,新西兰,3398988,千克,0,—,141768144
2044200,冻带骨绵羊肉,412,智利,75229,千克,0,—,2730284
2044200,冻带骨绵羊肉,609,新西兰,11062170,千克,0,—,483206067
2044300,冻去骨绵羊肉,609,新西兰,332961,千克,0,—,10505714
2062200,冻牛肝,609,新西兰,5495,千克,0,—,41949
2062900,其他冻牛杂碎,609,新西兰,643050,千克,0,—,20688334
2064900,其他冻猪杂碎,302,丹麦,12091375,千克,0,—,144177688
2064900,其他冻猪杂碎,311,葡萄牙,58350,千克,0,—,1356845
2064900,其他冻猪杂碎,331,瑞士,267680,千克,0,—,6111990
2064900,其他冻猪杂碎,412,智利,3063978,千克,0,—,29627460
2069000,其他冻杂碎（牛、猪杂...,609,新西兰,155944,千克,0,—,6458773
2071200,整只鸡，冻的,402,阿根廷,501180,千克,0,—,4933677
2071411,带骨的冻鸡块,402,阿根廷,81000,千克,0,—,761107
2071421,冻鸡翼（不包括翼尖）,402,阿根廷,1637628,千克,0,—,15905997
2071421,冻鸡翼（不包括翼尖）,412,智利,207642,千克,0,—,2662059
2071422,冻鸡爪,402,阿根廷,2042629,千克,0,—,47072230
2071422,冻鸡爪,412,智利,1264840,千克,0,—,29984603
2071429,其他冻鸡杂碎,402,阿根廷,364602,千克,0,—,1711698
2071429,其他冻鸡杂碎,412,智利,68353,千克,0,—,260634
2072700,火鸡块及杂碎，冻的,412,智利,480000,千克,0,—,8174784
2089090,其他鲜、冷、冻的肉及...,609,新西兰,145537,千克,0,—,9687709
2091000,未炼制或用其他方法提...,412,智利,390310,千克,0,—,2082804
3011100,淡水观赏鱼,247,坦桑尼亚,78,千克,0,—,33697
3011100,淡水观赏鱼,413,哥伦比亚,2416,千克,0,—,492452
3011100,淡水观赏鱼,434,秘鲁,188,千克,0,—,167049
3011900,其他观赏鱼,134,斯里兰卡,1050,千克,0,—,834812
3019290,其他活鳗鱼，鱼苗除外,609,新西兰,1482,千克,0,—,94291
3019999,其他活鱼,103,孟加拉国,45379,千克,0,—,1172305
3019999,其他活鱼,106,缅甸,354263,千克,0,—,9297580
3021300,鲜或冷的大麻哈鱼,609,新西兰,56000,千克,0,—,5956459
3021410,鲜或冷的大西洋鲑鱼,322,冰岛,6182,千克,0,—,579199
3021410,鲜或冷的大西洋鲑鱼,412,智利,299010,千克,0,—,29454133
3028920,鲜或冷的黄鱼,106,缅甸,1632,千克,0,—,57280
3028990,其他鲜或冷的鱼,106,缅甸,28694,千克,0,—,1015525
3028990,其他鲜或冷的鱼,134,斯里兰卡,4142,千克,0,—,158570
3031200,其他冻大麻哈鱼,412,智利,170500,千克,0,—,7393311
3031310,冻大西洋鲑鱼,412,智利,758950,千克,0,—,35525273
3031400,冻鳟鱼,302,丹麦,100000,千克,0,—,4306227
3032600,冻鳗鱼,106,缅甸,25600,千克,0,—,321979
3033110,冻马舌鲽(格陵兰庸鲽...,322,冰岛,192848,千克,0,—,7491916
3033110,冻马舌鲽(格陵兰庸鲽...,334,爱沙尼亚,45494,千克,0,—,1279238
3033900,其他冻比目鱼,106,缅甸,36910,千克,0,—,223554
3034510,冻大西洋蓝鳍金枪鱼,232,摩洛哥,24612,千克,0,—,6559525
3035100,冻鲱鱼,322,冰岛,159440,千克,0,—,1217305
3035100,冻鲱鱼,334,爱沙尼亚,50820,千克,0,—,308537
3035500,冻的对称竹荚鱼、新西...,412,智利,52000,千克,0,—,462913
3035500,冻的对称竹荚鱼、新西...,609,新西兰,110580,千克,0,—,1490013
3035990,冻鳀鱼(鳀属）、冻印...,106,缅甸,86319,千克,0,—,1034827
3036300,冻鳕鱼,322,冰岛,23046,千克,0,—,520529
3036400,冻黑线鳕鱼,322,冰岛,844,千克,0,—,16110
3036600,冻狗鳕鱼,402,阿根廷,149560,千克,0,—,2612861
3036800,冻蓝鳕鱼,609,新西兰,562498,千克,0,—,5794407
3036900,其他冻的犀鳕科、多丝...,609,新西兰,399502,千克,0,—,4375847
3038200,冻魟鱼及鳐鱼,402,阿根廷,23010,千克,0,—,249625
3038300,冻南极犬牙鱼,412,智利,80509,千克,0,—,14233799
3038910,冻带鱼,106,缅甸,877050,千克,0,—,7676625
3038910,冻带鱼,419,厄瓜多尔,288350,千克,0,—,3280619
3038920,冻黄鱼,106,缅甸,51000,千克,0,—,366923
3038930,冻鲳鱼(银鲳除外),106,缅甸,7840,千克,0,—,382917
3038930,冻鲳鱼(银鲳除外),419,厄瓜多尔,431400,千克,0,—,4832345
3038990,未列名冻鱼,103,孟加拉国,24000,千克,0,—,460131
3038990,未列名冻鱼,106,缅甸,1314868,千克,0,—,12261147
3038990,未列名冻鱼,134,斯里兰卡,57353,千克,0,—,844552
3038990,未列名冻鱼,322,冰岛,29391,千克,0,—,623062
3038990,未列名冻鱼,402,阿根廷,3190,千克,0,—,38678
3038990,未列名冻鱼,419,厄瓜多尔,559080,千克,0,—,5883144
3038990,未列名冻鱼,609,新西兰,519137,千克,0,—,12548327
3039100,冻的鱼肝、鱼卵及鱼精,434,秘鲁,446780,千克,0,—,43059558
3039200,冻鲨鱼翅,311,葡萄牙,17260,千克,0,—,605795
3039900,其他冻的可食用鱼杂碎,322,冰岛,513868,千克,0,—,6001538
3039900,其他冻的可食用鱼杂碎,334,爱沙尼亚,8792,千克,0,—,89899
3047100,冻鳕鱼鱼片,322,冰岛,30822,千克,0,—,2648609
3047900,其他冻的犀鳕科、多丝...,609,新西兰,53264,千克,0,—,1869484
3048100,冻的大麻哈鱼、大西洋...,412,智利,16846,千克,0,—,1483793
3048600,冻鲱鱼鱼片,322,冰岛,50400,千克,0,—,789126
3049900,其他冻鱼肉,106,缅甸,25000,千克,0,—,464919
3057900,其他鱼鳍及其他可食用...,322,冰岛,70,千克,0,—,40475
3061100,冻的岩礁虾和其他龙虾,416,古巴,214462,千克,0,—,36698519
3061100,冻的岩礁虾和其他龙虾,611,巴布亚新几内亚,7175,千克,0,—,471608
3061410,冻梭子蟹,106,缅甸,7125,千克,0,—,559763
3061490,其他冻蟹,106,缅甸,35550,千克,0,—,984598
3061490,其他冻蟹,412,智利,109998,千克,0,—,17468719
3061500,冻挪威海鳌虾,322,冰岛,4263,千克,0,—,506736
3061640,冻北方长额虾，虾仁除...,302,丹麦,315395,千克,0,—,11016725
3061640,冻北方长额虾，虾仁除...,334,爱沙尼亚,23435,千克,0,—,775103
3061730,其他冻小虾及对虾的虾...,106,缅甸,102911,千克,0,—,1597276
3061730,其他冻小虾及对虾的虾...,134,斯里兰卡,13650,千克,0,—,1302701
3061790,其他冻小虾及对虾，虾...,106,缅甸,141983,千克,0,—,5469932
3061790,其他冻小虾及对虾，虾...,134,斯里兰卡,1680,千克,0,—,115439
3061790,其他冻小虾及对虾，虾...,402,阿根廷,588764,千克,0,—,29270797
3061790,其他冻小虾及对虾，虾...,419,厄瓜多尔,41400487,千克,0,—,1636879806
3061790,其他冻小虾及对虾，虾...,434,秘鲁,541059,千克,0,—,20853476
3061790,其他冻小虾及对虾，虾...,445,委内瑞拉,175000,千克,0,—,4914559
3061790,其他冻小虾及对虾，虾...,609,新西兰,13044,千克,0,—,5190726
3061990,其他冻甲壳动物,609,新西兰,63036,千克,0,—,24073135
3063190,活、鲜或冷的岩礁虾和...,106,缅甸,14004,千克,0,—,1916195
3063190,活、鲜或冷的岩礁虾和...,247,坦桑尼亚,12583,千克,0,—,3053220
3063190,活、鲜或冷的岩礁虾和...,311,葡萄牙,19970,千克,0,—,6879709
3063190,活、鲜或冷的岩礁虾和...,412,智利,8085,千克,0,—,3889877
3063190,活、鲜或冷的岩礁虾和...,432,巴拿马,390,千克,0,—,129671
3063190,活、鲜或冷的岩礁虾和...,609,新西兰,227489,千克,0,—,138148438
3063399,其他活、鲜或冷的蟹，...,103,孟加拉国,29504,千克,0,—,1286299
3063399,其他活、鲜或冷的蟹，...,106,缅甸,764112,千克,0,—,33927526
3063399,其他活、鲜或冷的蟹，...,134,斯里兰卡,4645,千克,0,—,298776
3063399,其他活、鲜或冷的蟹，...,247,坦桑尼亚,45432,千克,0,—,2186098
3063399,其他活、鲜或冷的蟹，...,311,葡萄牙,23223,千克,0,—,2956707
3063690,活、鲜或冷的其他小虾...,134,斯里兰卡,60,千克,0,—,183656
3063990,未列名活、鲜或冷的甲...,106,缅甸,19242,千克,0,—,3245345
3069590,本品目所列其他方法加...,106,缅甸,149275,千克,0,—,5092348
3071190,活、鲜或冷的牡蛎，种...,609,新西兰,3772,千克,0,—,348248
3073190,活、鲜或冷的贻贝，种...,609,新西兰,88360,千克,0,—,2389551
3073200,冻贻贝,609,新西兰,165416,千克,0,—,6422418
3074310,冻的墨鱼（乌贼属、巨...,103,孟加拉国,52000,千克,0,—,707348
3074310,冻的墨鱼（乌贼属、巨...,106,缅甸,99700,千克,0,—,1042283
3074310,冻的墨鱼（乌贼属、巨...,134,斯里兰卡,35519,千克,0,—,612339
3074310,冻的墨鱼（乌贼属、巨...,609,新西兰,19440,千克,0,—,370928
3074390,其他冻的墨鱼及鱿鱼,402,阿根廷,483745,千克,0,—,8566394
3074390,其他冻的墨鱼及鱿鱼,434,秘鲁,871365,千克,0,—,10817106
3075200,冻章鱼,106,缅甸,20454,千克,0,—,195791
3078190,活、鲜或冷的鲍鱼，种...,609,新西兰,20586,千克,0,—,6448468
3078300,冻鲍鱼,609,新西兰,1880,千克,0,—,563149
3079190,未列名活、鲜、冷的软...,134,斯里兰卡,2,千克,0,—,2297
3079190,未列名活、鲜、冷的软...,609,新西兰,3718,千克,0,—,521040
3081200,冻海参,322,冰岛,92559,千克,0,—,1341342
3081900,干、盐腌、盐渍或熏制...,322,冰岛,200,千克,0,—,130097
3082190,活、鲜或冷的海胆，种...,134,斯里兰卡,9,千克,0,—,5229
3089019,未列名活、鲜或冷的不...,134,斯里兰卡,52,千克,0,—,33475
4011000,未浓缩及未加糖或其他...,302,丹麦,17731,千克,0,—,146231
4011000,未浓缩及未加糖或其他...,311,葡萄牙,7500,千克,0,—,21888
4011000,未浓缩及未加糖或其他...,609,新西兰,1104930,千克,0,—,5549576
4012000,未浓缩及未加糖或其他...,302,丹麦,75860,千克,0,—,738923
4012000,未浓缩及未加糖或其他...,311,葡萄牙,329040,千克,0,—,856350
4012000,未浓缩及未加糖或其他...,331,瑞士,55550,千克,0,—,453928
4012000,未浓缩及未加糖或其他...,609,新西兰,11003328,千克,0,—,74996462
4014000,未浓缩及未加糖或其他...,353,斯洛伐克,7747,千克,0,—,155301
4015000,未浓缩及未加糖或其他...,302,丹麦,31142,千克,0,—,534803
4015000,未浓缩及未加糖或其他...,609,新西兰,16489567,千克,0,—,421127115
4021000,粉状、粒状或其他固状...,302,丹麦,78000,千克,0,—,1659352
4021000,粉状、粒状或其他固状...,330,瑞典,379800,千克,0,—,7269833
4021000,粉状、粒状或其他固状...,331,瑞士,249950,千克,0,—,5167690
4021000,粉状、粒状或其他固状...,609,新西兰,14085510,千克,0,—,325390147
4022100,粉状、粒状或其他固状...,302,丹麦,14690,千克,0,—,2098767
4022100,粉状、粒状或其他固状...,331,瑞士,48,千克,0,—,9512
4022100,粉状、粒状或其他固状...,402,阿根廷,1137552,千克,0,—,28394190
4022100,粉状、粒状或其他固状...,412,智利,100000,千克,0,—,2554504
4022100,粉状、粒状或其他固状...,609,新西兰,61751569,千克,0,—,1568412491
4022900,粉状、粒状或其他固状...,331,瑞士,48,千克,0,—,11400
4022900,粉状、粒状或其他固状...,609,新西兰,13767,千克,0,—,1402975
4032090,其他酸乳,331,瑞士,13541,千克,0,—,402032
4039000,酪乳、结块的乳及稀奶...,302,丹麦,167,千克,0,—,12026
4039000,酪乳、结块的乳及稀奶...,609,新西兰,45367,千克,0,—,1328707
4041000,乳清及改性乳清，不论...,302,丹麦,345705,千克,0,—,22488387
4041000,乳清及改性乳清，不论...,334,爱沙尼亚,82550,千克,0,—,3747589
4041000,乳清及改性乳清，不论...,347,乌克兰,50000,千克,0,—,429627
4041000,乳清及改性乳清，不论...,402,阿根廷,2267600,千克,0,—,16515404
4041000,乳清及改性乳清，不论...,412,智利,325000,千克,0,—,2727879
4041000,乳清及改性乳清，不论...,609,新西兰,264200,千克,0,—,6416349
4049000,未列名含天然乳产品，...,609,新西兰,86944,千克,0,—,4026440
4051000,黄油,302,丹麦,25200,千克,0,—,1111701
4051000,黄油,402,阿根廷,75000,千克,0,—,2124769
4051000,黄油,609,新西兰,6734462,千克,0,—,251336699
4059000,其他从乳中提取的脂和...,609,新西兰,3404950,千克,0,—,130698424
4061000,鲜乳酪包括乳清乳酪；...,331,瑞士,9940,千克,0,—,700931
4061000,鲜乳酪包括乳清乳酪；...,352,捷克,35880,千克,0,—,849124
4061000,鲜乳酪包括乳清乳酪；...,402,阿根廷,99988,千克,0,—,2576473
4061000,鲜乳酪包括乳清乳酪；...,609,新西兰,3221084,千克,0,—,95782674
4062000,各种磨碎或粉化的乳酪,302,丹麦,133725,千克,0,—,8145819
4062000,各种磨碎或粉化的乳酪,609,新西兰,2298761,千克,0,—,66704882
4063000,经过加工的乳酪（但磨...,302,丹麦,231472,千克,0,—,5096226
4063000,经过加工的乳酪（但磨...,331,瑞士,1352,千克,0,—,137963
4063000,经过加工的乳酪（但磨...,609,新西兰,945409,千克,0,—,30179814
4064000,蓝纹乳酪和娄地青霉生...,302,丹麦,6541,千克,0,—,311313
4069000,未列名的乳酪,302,丹麦,21881,千克,0,—,1183734
4069000,未列名的乳酪,331,瑞士,11605,千克,0,—,1399105
4069000,未列名的乳酪,609,新西兰,1552760,千克,0,—,46392905
4090000,天然蜂蜜,134,斯里兰卡,1,千克,0,—,90
4090000,天然蜂蜜,302,丹麦,6283,千克,0,—,207740
4090000,天然蜂蜜,416,古巴,2563,千克,0,—,249848
4090000,天然蜂蜜,609,新西兰,159357,千克,0,—,20252226
5040011,盐渍猪肠衣（猪大肠头...,302,丹麦,140000,千克,0,—,981434
5040012,盐渍绵羊肠衣,609,新西兰,10381,千克,0,—,69045
5040019,其他动物肠衣,609,新西兰,1536767,千克,0,—,16108654
5040029,其他动物的胃,302,丹麦,598480,千克,0,—,19477401
5040029,其他动物的胃,609,新西兰,716971,千克,0,—,43705642
5051000,填充用羽毛；羽绒,347,乌克兰,14000,千克,0,—,31269
5051000,填充用羽毛；羽绒,609,新西兰,13691,千克,0,—,227155
