商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,第一数量,第一计量单位,第二数量,第二计量单位,人民币
1012900,"其他马,改良种用除外",402,阿根廷,6300,千克,18,头,3206194
1013090,"其他驴,改良种用除外",146,吉尔吉斯斯坦,221540,千克,2000,头,1187838
1051110,"改良种用鸡,改良种用...",609,新西兰,2293,千克,49022,只,5708507
1061110,改良种用灵长目动物,352,捷克,3,千克,1,只,115748
1061910,其他改良种用哺乳动物,246,苏丹,94,千克,30,只,158378
1061990,"未列名哺乳动物,改良...",330,瑞典,1,千克,12,只,1594
1062090,未列名爬行动物,246,苏丹,1200,千克,50,只,72808
1062090,未列名爬行动物,434,秘鲁,1409,千克,29068,只,288597
1063990,未列名鸟,229,马里,1316,千克,5096,只,3635832
1064190,"其他蜂,改良种用除外",353,斯洛伐克,640,千克,56000,只,85694
1064990,"其他昆虫,改良种用除...",331,瑞士,1,千克,17,只,646
2013000,鲜或冷的去骨牛肉,609,新西兰,23240,千克,0,—,1027473
2021000,冻整头及半头牛肉,609,新西兰,52025,千克,0,—,973954
2022000,冻带骨牛肉,412,智利,220921,千克,0,—,4577977
2022000,冻带骨牛肉,609,新西兰,1595895,千克,0,—,30305347
2023000,冻去骨牛肉,402,阿根廷,10402844,千克,0,—,299233951
2023000,冻去骨牛肉,412,智利,98163,千克,0,—,3216105
2023000,冻去骨牛肉,609,新西兰,2214468,千克,0,—,81233943
2032200,冻带骨猪前腿、猪后腿...,302,丹麦,1003320,千克,0,—,9869227
2032200,冻带骨猪前腿、猪后腿...,412,智利,1425086,千克,0,—,14781707
2032900,其他冻猪肉,302,丹麦,4278544,千克,0,—,61314502
2032900,其他冻猪肉,412,智利,1838020,千克,0,—,13567612
2042100,鲜或冷的整头及半头绵...,609,新西兰,21738,千克,0,—,645534
2042200,鲜或冷的带骨绵羊肉,609,新西兰,10285,千克,0,—,471943
2042300,鲜或冷的去骨绵羊肉,609,新西兰,827,千克,0,—,75701
2044100,冻整头及半头绵羊肉,609,新西兰,172708,千克,0,—,4859018
2044200,冻带骨绵羊肉,412,智利,41890,千克,0,—,1009845
2044200,冻带骨绵羊肉,609,新西兰,6279186,千克,0,—,182183818
2044300,冻去骨绵羊肉,609,新西兰,361153,千克,0,—,7993094
2062100,冻牛舌,609,新西兰,645,千克,0,—,25547
2062200,冻牛肝,609,新西兰,1311,千克,0,—,5192
2062900,其他冻牛杂碎,609,新西兰,144066,千克,0,—,3036124
2064900,其他冻猪杂碎,302,丹麦,10977457,千克,0,—,107969527
2064900,其他冻猪杂碎,412,智利,1953351,千克,0,—,16170709
2069000,其他冻杂碎（牛、猪杂...,609,新西兰,95665,千克,0,—,2060246
2071200,"整只鸡,冻的",402,阿根廷,206280,千克,0,—,1433616
2071411,带骨的冻鸡块,402,阿根廷,294510,千克,0,—,2503453
2071411,带骨的冻鸡块,412,智利,400,千克,0,—,8447
2071419,其他冻鸡块,412,智利,4000,千克,0,—,84722
2071421,冻鸡翼（不包括翼尖）,402,阿根廷,2499026,千克,0,—,35625752
2071421,冻鸡翼（不包括翼尖）,412,智利,242394,千克,0,—,4627218
2071422,冻鸡爪,402,阿根廷,1662745,千克,0,—,25947840
2071422,冻鸡爪,412,智利,589904,千克,0,—,9427348
2071429,其他冻鸡杂碎,402,阿根廷,159560,千克,0,—,798527
2071429,其他冻鸡杂碎,412,智利,180540,千克,0,—,739216
2072500,"整只火鸡,冻的",412,智利,88202,千克,0,—,2300571
2089090,其他鲜、冷、冻的肉及...,609,新西兰,26963,千克,0,—,1167636
2091000,未炼制或用其他方法提...,412,智利,72041,千克,0,—,267417
3011100,淡水观赏鱼,228,马拉维,99,千克,0,—,5069
3011100,淡水观赏鱼,236,尼日利亚,20,千克,0,—,16629
3011100,淡水观赏鱼,247,坦桑尼亚,502,千克,0,—,31558
3011100,淡水观赏鱼,413,哥伦比亚,199,千克,0,—,121875
3011100,淡水观赏鱼,434,秘鲁,817,千克,0,—,292773
3011900,其他观赏鱼,134,斯里兰卡,349,千克,0,—,317314
3011900,其他观赏鱼,603,斐济,1,千克,0,—,637
3019290,"其他活鳗鱼,鱼苗除外",103,孟加拉国,594,千克,0,—,16513
3019290,"其他活鳗鱼,鱼苗除外",106,缅甸,160,千克,0,—,9935
3019290,"其他活鳗鱼,鱼苗除外",609,新西兰,1764,千克,0,—,108941
3019999,其他活鱼,103,孟加拉国,358172,千克,0,—,9030296
3021300,鲜或冷的大麻哈鱼,609,新西兰,25969,千克,0,—,2651075
3021410,鲜或冷的大西洋鲑鱼,412,智利,824358,千克,0,—,48828547
3023200,鲜或冷的黄鳍金枪鱼,134,斯里兰卡,3019,千克,0,—,249739
3023400,鲜或冷的大眼金枪鱼,134,斯里兰卡,1122,千克,0,—,51985
3028910,鲜或冷的带鱼,134,斯里兰卡,39,千克,0,—,1023
3028990,其他鲜或冷的鱼,609,新西兰,1424,千克,0,—,114631
3031200,其他冻大麻哈鱼,412,智利,313000,千克,0,—,10929864
3031300,冻大西洋鲑鱼及多瑙哲...,412,智利,1511691,千克,0,—,63403097
3031400,冻鳟鱼,302,丹麦,237120,千克,0,—,10874119
3031400,冻鳟鱼,412,智利,374875,千克,0,—,19093652
3032600,冻鳗鱼,103,孟加拉国,6497,千克,0,—,108133
3033110,冻格陵兰庸鲽鱼,311,葡萄牙,62212,千克,0,—,2444820
3033110,冻格陵兰庸鲽鱼,322,冰岛,121029,千克,0,—,4535532
3033900,其他冻比目鱼,322,冰岛,74906,千克,0,—,4311068
3033900,其他冻比目鱼,609,新西兰,17600,千克,0,—,342163
3034200,冻黄鳍金枪鱼,602,库克群岛,11342,千克,0,—,195186
3034200,冻黄鳍金枪鱼,603,斐济,24996,千克,0,—,658559
3034200,冻黄鳍金枪鱼,611,巴布亚新几内亚,572910,千克,0,—,8698379
3034300,冻鲣鱼或狐鲣,611,巴布亚新几内亚,769000,千克,0,—,9136693
3034400,冻大眼金枪鱼,602,库克群岛,2155,千克,0,—,37086
3035400,冻鲭鱼,322,冰岛,4631822,千克,0,—,44768383
3035500,冻的对称竹荚鱼、新西...,609,新西兰,544277,千克,0,—,6312839
3035900,冻的鳀鱼、印度鲭、马...,322,冰岛,99840,千克,0,—,1090371
3036300,冻鳕鱼,311,葡萄牙,103625,千克,0,—,1761571
3036300,冻鳕鱼,322,冰岛,26208,千克,0,—,242854
3036600,冻狗鳕鱼,402,阿根廷,84033,千克,0,—,852817
3036600,冻狗鳕鱼,609,新西兰,159420,千克,0,—,3092837
3036800,冻蓝鳕鱼,609,新西兰,1735799,千克,0,—,20423164
3036900,其他冻的犀鳕科、多丝...,609,新西兰,2681499,千克,0,—,37326961
3038200,冻魟鱼及鳐鱼,322,冰岛,2106,千克,0,—,13939
3038200,冻魟鱼及鳐鱼,402,阿根廷,6000,千克,0,—,33655
3038200,冻魟鱼及鳐鱼,609,新西兰,14259,千克,0,—,152172
3038300,冻南极犬牙鱼,402,阿根廷,28622,千克,0,—,4841903
3038300,冻南极犬牙鱼,412,智利,11585,千克,0,—,2408597
3038910,冻带鱼,103,孟加拉国,2742,千克,0,—,43800
3038910,冻带鱼,232,摩洛哥,22600,千克,0,—,606998
3038910,冻带鱼,419,厄瓜多尔,25000,千克,0,—,381579
3038930,冻鲳鱼,412,智利,22000,千克,0,—,773220
3038930,冻鲳鱼,609,新西兰,88785,千克,0,—,1658441
3038990,未列名冻鱼,106,缅甸,20395,千克,0,—,401422
3038990,未列名冻鱼,232,摩洛哥,18600,千克,0,—,270704
3038990,未列名冻鱼,311,葡萄牙,288075,千克,0,—,4779911
3038990,未列名冻鱼,322,冰岛,939831,千克,0,—,15970157
3038990,未列名冻鱼,334,爱沙尼亚,10083,千克,0,—,180197
