商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,第一数量,第一计量单位,第二数量,第二计量单位,人民币
1012900,"其他马,改良种用除外",305,法国,5400,千克,20,头,1493918
1012900,"其他马,改良种用除外",309,荷兰,15200,千克,38,头,3854652
1061410,改良种用家兔及野兔,305,法国,1200,千克,528,只,1878093
1061910,其他改良种用哺乳动物,244,南非,7035,千克,57,只,4503940
1061990,"未列名哺乳动物,改良...",244,南非,540,千克,18,只,374341
1061990,"未列名哺乳动物,改良...",305,法国,1,千克,10,只,3314
1061990,"未列名哺乳动物,改良...",309,荷兰,2000,千克,6,只,412065
1061990,"未列名哺乳动物,改良...",315,奥地利,0,千克,6,只,2800
1061990,"未列名哺乳动物,改良...",318,芬兰,0,千克,6,只,3453
1062020,食用爬行动物,129,菲律宾,9399,千克,10740,只,246995
1063990,未列名鸟,301,比利时,282,千克,564,只,564162
1064190,"其他蜂,改良种用除外",301,比利时,204,千克,15120,只,53878
1064990,"其他昆虫,改良种用除...",305,法国,0,千克,30,只,1378
1064990,"其他昆虫,改良种用除...",315,奥地利,3,千克,2792,只,1244
2022000,冻带骨牛肉,415,哥斯达黎加,158688,千克,0,—,2605549
2022000,冻带骨牛肉,444,乌拉圭,5734310,千克,0,—,69515696
2023000,冻去骨牛肉,321,匈牙利,2015,千克,0,—,62011
2023000,冻去骨牛肉,410,巴西,16549238,千克,0,—,488811343
2023000,冻去骨牛肉,415,哥斯达黎加,172802,千克,0,—,6628507
2023000,冻去骨牛肉,444,乌拉圭,8030793,千克,0,—,230321126
2023000,冻去骨牛肉,501,加拿大,923854,千克,0,—,64034545
2032190,其他冻整头及半头猪肉,312,西班牙,50009,千克,0,—,553020
2032200,冻带骨猪前腿、猪后腿...,301,比利时,223662,千克,0,—,2011345
2032200,冻带骨猪前腿、猪后腿...,305,法国,1414066,千克,0,—,16947203
2032200,冻带骨猪前腿、猪后腿...,306,爱尔兰,1058550,千克,0,—,14189095
2032200,冻带骨猪前腿、猪后腿...,309,荷兰,2169090,千克,0,—,28372363
2032200,冻带骨猪前腿、猪后腿...,312,西班牙,5223786,千克,0,—,66732402
2032200,冻带骨猪前腿、猪后腿...,321,匈牙利,599394,千克,0,—,7859128
2032200,冻带骨猪前腿、猪后腿...,410,巴西,380310,千克,0,—,4849183
2032200,冻带骨猪前腿、猪后腿...,429,墨西哥,4000,千克,0,—,56844
2032200,冻带骨猪前腿、猪后腿...,501,加拿大,11141253,千克,0,—,138163585
2032900,其他冻猪肉,301,比利时,511402,千克,0,—,6860044
2032900,其他冻猪肉,305,法国,3885154,千克,0,—,65088407
2032900,其他冻猪肉,306,爱尔兰,2458180,千克,0,—,32954798
2032900,其他冻猪肉,309,荷兰,6504786,千克,0,—,84141898
2032900,其他冻猪肉,312,西班牙,16666461,千克,0,—,224632126
2032900,其他冻猪肉,321,匈牙利,2801693,千克,0,—,38335255
2032900,其他冻猪肉,410,巴西,5436886,千克,0,—,84967971
2032900,其他冻猪肉,429,墨西哥,32940,千克,0,—,334213
2032900,其他冻猪肉,501,加拿大,9150803,千克,0,—,94206531
2044200,冻带骨绵羊肉,444,乌拉圭,194207,千克,0,—,3925187
2044300,冻去骨绵羊肉,444,乌拉圭,24718,千克,0,—,421577
2050000,鲜、冷、冻的马、驴、...,124,蒙古,300150,千克,0,—,4146603
2062100,冻牛舌,444,乌拉圭,58791,千克,0,—,1414639
2062900,其他冻牛杂碎,415,哥斯达黎加,58415,千克,0,—,1676161
2062900,其他冻牛杂碎,444,乌拉圭,807011,千克,0,—,20593051
2064900,其他冻猪杂碎,301,比利时,2284847,千克,0,—,22067485
2064900,其他冻猪杂碎,305,法国,5783059,千克,0,—,70752312
2064900,其他冻猪杂碎,306,爱尔兰,1932328,千克,0,—,19641405
2064900,其他冻猪杂碎,309,荷兰,7356783,千克,0,—,80357054
2064900,其他冻猪杂碎,312,西班牙,10566040,千克,0,—,109952462
2064900,其他冻猪杂碎,321,匈牙利,1503607,千克,0,—,13507096
2064900,其他冻猪杂碎,429,墨西哥,7000,千克,0,—,131019
2064900,其他冻猪杂碎,501,加拿大,11408812,千克,0,—,122752625
2071411,带骨的冻鸡块,410,巴西,7668198,千克,0,—,67023522
2071421,冻鸡翼（不包括翼尖）,410,巴西,13472085,千克,0,—,297881677
2071422,冻鸡爪,410,巴西,9289835,千克,0,—,136526869
2071429,其他冻鸡杂碎,410,巴西,2844302,千克,0,—,29968931
2091000,未炼制或用其他方法提...,305,法国,607137,千克,0,—,3312733
2091000,未炼制或用其他方法提...,306,爱尔兰,274885,千克,0,—,1527985
2091000,未炼制或用其他方法提...,309,荷兰,575950,千克,0,—,3252631
2091000,未炼制或用其他方法提...,312,西班牙,1994366,千克,0,—,11673721
2091000,未炼制或用其他方法提...,501,加拿大,1095027,千克,0,—,6337947
2101900,其他干、熏、盐腌或盐...,307,意大利,14030,千克,0,—,1491760
2101900,其他干、熏、盐腌或盐...,312,西班牙,321,千克,0,—,182289
2102000,干、熏、盐腌或盐渍牛...,124,蒙古,400,千克,0,—,20000
3011100,淡水观赏鱼,410,巴西,299,千克,0,—,219780
3011900,其他观赏鱼,129,菲律宾,2504,千克,0,—,259779
