商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,第一数量,第一计量单位,第二数量,第二计量单位,人民币
1012900,"其他马,改良种用除外",124,蒙古,2800,千克,8,头,70921
1012900,"其他马,改良种用除外",301,比利时,2000,千克,5,头,2086832
1012900,"其他马,改良种用除外",306,爱尔兰,5600,千克,14,头,1354395
1031000,改良种用猪,305,法国,50000,千克,1000,头,11887520
1061390,其他骆驼及其他骆驼科...,309,荷兰,3200,千克,57,只,714054
1061910,其他改良种用哺乳动物,312,西班牙,8,千克,2,只,82264
1061990,"未列名哺乳动物,改良...",305,法国,0,千克,3,只,24375
1061990,"未列名哺乳动物,改良...",309,荷兰,360,千克,30,只,113915
1062020,食用爬行动物,129,菲律宾,7354,千克,8334,只,201211
1062090,未列名爬行动物,429,墨西哥,150,千克,350,只,131665
1064990,"其他昆虫,改良种用除...",315,奥地利,1,千克,16,只,267
2022000,冻带骨牛肉,415,哥斯达黎加,141813,千克,0,—,1578901
2022000,冻带骨牛肉,444,乌拉圭,7592904,千克,0,—,89891645
2023000,冻去骨牛肉,410,巴西,15537665,千克,0,—,469955842
2023000,冻去骨牛肉,415,哥斯达黎加,164671,千克,0,—,6202536
2023000,冻去骨牛肉,444,乌拉圭,11381910,千克,0,—,323238063
2023000,冻去骨牛肉,501,加拿大,578597,千克,0,—,33113424
2032200,冻带骨猪前腿、猪后腿...,301,比利时,298070,千克,0,—,3378274
2032200,冻带骨猪前腿、猪后腿...,305,法国,865402,千克,0,—,11353250
2032200,冻带骨猪前腿、猪后腿...,306,爱尔兰,1519495,千克,0,—,18748394
2032200,冻带骨猪前腿、猪后腿...,309,荷兰,1999344,千克,0,—,23310685
2032200,冻带骨猪前腿、猪后腿...,312,西班牙,3821620,千克,0,—,42899933
2032200,冻带骨猪前腿、猪后腿...,318,芬兰,12002,千克,0,—,60157
2032200,冻带骨猪前腿、猪后腿...,321,匈牙利,479998,千克,0,—,5991685
2032200,冻带骨猪前腿、猪后腿...,410,巴西,344685,千克,0,—,4034406
2032200,冻带骨猪前腿、猪后腿...,429,墨西哥,43780,千克,0,—,532261
2032200,冻带骨猪前腿、猪后腿...,501,加拿大,4621810,千克,0,—,57105660
2032900,其他冻猪肉,301,比利时,179064,千克,0,—,1852857
2032900,其他冻猪肉,305,法国,3220567,千克,0,—,51415127
2032900,其他冻猪肉,306,爱尔兰,2125469,千克,0,—,27639490
2032900,其他冻猪肉,309,荷兰,4553515,千克,0,—,58507776
2032900,其他冻猪肉,312,西班牙,12025749,千克,0,—,161514894
2032900,其他冻猪肉,321,匈牙利,736892,千克,0,—,7166043
2032900,其他冻猪肉,410,巴西,3231184,千克,0,—,53392260
2032900,其他冻猪肉,429,墨西哥,112193,千克,0,—,1109916
2032900,其他冻猪肉,501,加拿大,6268278,千克,0,—,56788746
2044200,冻带骨绵羊肉,444,乌拉圭,91657,千克,0,—,1765790
2044300,冻去骨绵羊肉,444,乌拉圭,15831,千克,0,—,286823
2050000,鲜、冷、冻的马、驴、...,124,蒙古,993127,千克,0,—,19302181
2062100,冻牛舌,444,乌拉圭,130449,千克,0,—,3301499
2062900,其他冻牛杂碎,415,哥斯达黎加,27932,千克,0,—,811047
2062900,其他冻牛杂碎,444,乌拉圭,1071234,千克,0,—,27037290
