商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,第一数量,第一计量单位,第二数量,第二计量单位,人民币
1012900,其他马，改良种用除外,301,比利时,14700,千克,28,头,10374339
1012900,其他马，改良种用除外,305,法国,3600,千克,9,头,2062704
1012900,其他马，改良种用除外,309,荷兰,39500,千克,92,头,21151555
1022100,改良种用家牛,444,乌拉圭,1335000,千克,5000,头,75174415
1022900,其他家牛，改良种用除...,444,乌拉圭,2407005,千克,9015,头,96890955
1064990,"其他昆虫,改良种用除...",315,奥地利,10,千克,12150,只,3993
2013000,鲜或冷的去骨牛肉,309,荷兰,396,千克,0,—,69416
2013000,鲜或冷的去骨牛肉,444,乌拉圭,10078,千克,0,—,648543
2022000,冻带骨牛肉,321,匈牙利,122025,千克,0,—,4044322
2022000,冻带骨牛肉,340,白俄罗斯,1912388,千克,0,—,59319497
2022000,冻带骨牛肉,415,哥斯达黎加,747764,千克,0,—,15513494
2022000,冻带骨牛肉,444,乌拉圭,13518777,千克,0,—,282536353
2023000,冻去骨牛肉,305,法国,20781,千克,0,—,1121715
2023000,冻去骨牛肉,307,意大利,25099,千克,0,—,1387556
2023000,冻去骨牛肉,309,荷兰,9319,千克,0,—,908521
2023000,冻去骨牛肉,321,匈牙利,37063,千克,0,—,1506141
2023000,冻去骨牛肉,340,白俄罗斯,2158320,千克,0,—,92896872
2023000,冻去骨牛肉,408,玻利维亚,2239188,千克,0,—,108579020
2023000,冻去骨牛肉,410,巴西,97465499,千克,0,—,4714545371
2023000,冻去骨牛肉,415,哥斯达黎加,958191,千克,0,—,49807467
2023000,冻去骨牛肉,444,乌拉圭,18128776,千克,0,—,854730587
2031900,其他鲜或冷的猪肉,501,加拿大,783,千克,0,—,56411
2032200,冻带骨猪前腿、猪后腿...,305,法国,798171,千克,0,—,10067738
2032200,冻带骨猪前腿、猪后腿...,306,爱尔兰,1451713,千克,0,—,17406590
2032200,冻带骨猪前腿、猪后腿...,309,荷兰,2097968,千克,0,—,26299837
2032200,冻带骨猪前腿、猪后腿...,312,西班牙,10061388,千克,0,—,131053557
2032200,冻带骨猪前腿、猪后腿...,315,奥地利,278472,千克,0,—,2722041
2032200,冻带骨猪前腿、猪后腿...,318,芬兰,127056,千克,0,—,933106
2032200,冻带骨猪前腿、猪后腿...,410,巴西,1047489,千克,0,—,11948950
2032200,冻带骨猪前腿、猪后腿...,429,墨西哥,600694,千克,0,—,7111795
2032200,冻带骨猪前腿、猪后腿...,501,加拿大,2800489,千克,0,—,33758677
2032900,其他冻猪肉,305,法国,5013262,千克,0,—,85989733
2032900,其他冻猪肉,306,爱尔兰,1512147,千克,0,—,23098206
2032900,其他冻猪肉,307,意大利,25068,千克,0,—,414872
2032900,其他冻猪肉,309,荷兰,6154030,千克,0,—,79971357
2032900,其他冻猪肉,312,西班牙,23848610,千克,0,—,356273018
2032900,其他冻猪肉,315,奥地利,916824,千克,0,—,13156250
2032900,其他冻猪肉,318,芬兰,175997,千克,0,—,2471899
2032900,其他冻猪肉,410,巴西,27931658,千克,0,—,387964950
2032900,其他冻猪肉,429,墨西哥,729774,千克,0,—,7245390
2032900,其他冻猪肉,501,加拿大,3987524,千克,0,—,52951778
2043000,冻整头及半头羔羊肉,444,乌拉圭,348561,千克,0,—,12981664
2044100,冻整头及半头绵羊肉,444,乌拉圭,50718,千克,0,—,1611144
2044200,冻带骨绵羊肉,444,乌拉圭,294604,千克,0,—,10620660
2044300,冻去骨绵羊肉,444,乌拉圭,8755,千克,0,—,273237
2050000,鲜、冷、冻的马、驴、...,410,巴西,55199,千克,0,—,967601
2062200,冻牛肝,444,乌拉圭,12142,千克,0,—,126356
2062900,其他冻牛杂碎,415,哥斯达黎加,80195,千克,0,—,4751508
2062900,其他冻牛杂碎,444,乌拉圭,1699779,千克,0,—,73270915
2064100,冻猪肝,305,法国,3000,千克,0,—,23038
2064900,其他冻猪杂碎,305,法国,6557161,千克,0,—,125351195
2064900,其他冻猪杂碎,306,爱尔兰,1873523,千克,0,—,29156741
2064900,其他冻猪杂碎,309,荷兰,8816025,千克,0,—,143991854
2064900,其他冻猪杂碎,312,西班牙,19019406,千克,0,—,348578882
2064900,其他冻猪杂碎,318,芬兰,882559,千克,0,—,8878243
2064900,其他冻猪杂碎,410,巴西,1821100,千克,0,—,40208890
2064900,其他冻猪杂碎,429,墨西哥,317278,千克,0,—,8527319
2064900,其他冻猪杂碎,501,加拿大,3911455,千克,0,—,48644916
2069000,其他冻杂碎（牛、猪杂...,444,乌拉圭,2655,千克,0,—,87902
2071411,带骨的冻鸡块,410,巴西,15033243,千克,0,—,129545753
2071419,其他冻鸡块,410,巴西,83970,千克,0,—,1187559
2071421,冻鸡翼（不包括翼尖）,340,白俄罗斯,634790,千克,0,—,16485184
2071421,冻鸡翼（不包括翼尖）,410,巴西,18266547,千克,0,—,435132188
2071422,冻鸡爪,137,土耳其,2702684,千克,0,—,32953450
2071422,冻鸡爪,340,白俄罗斯,2806935,千克,0,—,75750989
2071422,冻鸡爪,410,巴西,14219878,千克,0,—,290498138
2071429,其他冻鸡杂碎,137,土耳其,75600,千克,0,—,472383
2071429,其他冻鸡杂碎,410,巴西,4036076,千克,0,—,42195249
2091000,未炼制或用其他方法提...,305,法国,30789,千克,0,—,280409
2091000,未炼制或用其他方法提...,312,西班牙,156327,千克,0,—,1788386
2091000,未炼制或用其他方法提...,429,墨西哥,87780,千克,0,—,547583
2091000,未炼制或用其他方法提...,501,加拿大,53840,千克,0,—,326695
2101110,干、熏、盐腌或盐渍带...,312,西班牙,111284,千克,0,—,13248629
2101190,干、熏、盐腌或盐渍其...,312,西班牙,17337,千克,0,—,1372051
2101900,其他干、熏、盐腌或盐...,312,西班牙,83960,千克,0,—,12530246
3011900,其他观赏鱼,129,菲律宾,2898,千克,0,—,1343593
3019290,其他活鳗鱼，鱼苗除外,227,马达加斯加,460,千克,0,—,27996
3019999,其他活鱼,129,菲律宾,740648,千克,0,—,30263843
3021100,鲜或冷的鳟鱼,326,挪威,23410,千克,0,—,2500615
3021410,鲜或冷的大西洋鲑鱼,326,挪威,1741630,千克,0,—,219968198
3021410,鲜或冷的大西洋鲑鱼,357,法罗群岛,533810,千克,0,—,66574279
3021410,鲜或冷的大西洋鲑鱼,501,加拿大,7616,千克,0,—,770226
3028990,其他鲜或冷的鱼,129,菲律宾,87333,千克,0,—,5903503
3031200,其他冻大麻哈鱼,501,加拿大,70761,千克,0,—,1687701
3031400,冻鳟鱼,137,土耳其,42029,千克,0,—,2066964
3033110,冻马舌鲽(格陵兰庸鲽...,312,西班牙,527320,千克,0,—,23511155
3033110,冻马舌鲽(格陵兰庸鲽...,326,挪威,83261,千克,0,—,3191843
3033110,冻马舌鲽(格陵兰庸鲽...,357,法罗群岛,4004,千克,0,—,155985
3033110,冻马舌鲽(格陵兰庸鲽...,501,加拿大,488982,千克,0,—,22022833
3033110,冻马舌鲽(格陵兰庸鲽...,503,格陵兰,262572,千克,0,—,9752256
3033900,其他冻比目鱼,127,巴基斯坦,377455,千克,0,—,4380565
3033900,其他冻比目鱼,501,加拿大,538506,千克,0,—,5904649
3035100,冻鲱鱼,305,法国,20470,千克,0,—,131000
3035100,冻鲱鱼,309,荷兰,621920,千克,0,—,4115927
3035100,冻鲱鱼,326,挪威,26000,千克,0,—,207248
3035400,冻鲭鱼,306,爱尔兰,360000,千克,0,—,5487846
3035400,冻鲭鱼,326,挪威,1219240,千克,0,—,18844972
3035400,冻鲭鱼,357,法罗群岛,367125,千克,0,—,5711802
3035400,冻鲭鱼,503,格陵兰,210504,千克,0,—,2206420
3035500,冻的对称竹荚鱼、新西...,306,爱尔兰,429000,千克,0,—,5515921
3035500,冻的对称竹荚鱼、新西...,309,荷兰,54986,千克,0,—,529862
3035990,冻鳀鱼(鳀属）、冻印...,127,巴基斯坦,24311,千克,0,—,424660
3035990,冻鳀鱼(鳀属）、冻印...,227,马达加斯加,29828,千克,0,—,440358
3035990,冻鳀鱼(鳀属）、冻印...,326,挪威,914323,千克,0,—,9862971
3035990,冻鳀鱼(鳀属）、冻印...,357,法罗群岛,370446,千克,0,—,3505532
3035990,冻鳀鱼(鳀属）、冻印...,501,加拿大,63840,千克,0,—,347268
3036300,冻鳕鱼,326,挪威,2062106,千克,0,—,65157723
3036300,冻鳕鱼,357,法罗群岛,189629,千克,0,—,6076040
3036300,冻鳕鱼,503,格陵兰,609968,千克,0,—,21089096
3036400,冻黑线鳕鱼,326,挪威,1526615,千克,0,—,40706050
3036400,冻黑线鳕鱼,357,法罗群岛,155527,千克,0,—,3824458
3036500,冻绿青鳕鱼,326,挪威,894120,千克,0,—,22418498
3036600,冻狗鳕鱼,429,墨西哥,567000,千克,0,—,6115242
3036600,冻狗鳕鱼,501,加拿大,100579,千克,0,—,1155331
3036700,冻阿拉斯加狭鳕鱼,501,加拿大,26146,千克,0,—,268521
3036800,冻蓝鳕鱼,309,荷兰,144993,千克,0,—,918452
3038300,冻南极犬牙鱼,305,法国,310308,千克,0,—,65616348
3038400,冻尖吻鲈鱼,305,法国,222,千克,0,—,64105
3038910,冻带鱼,127,巴基斯坦,74691,千克,0,—,689013
3038910,冻带鱼,227,马达加斯加,24000,千克,0,—,385128
3038910,冻带鱼,244,南非,104580,千克,0,—,1223577
3038910,冻带鱼,410,巴西,101670,千克,0,—,1398445
3038930,冻鲳鱼(银鲳除外),127,巴基斯坦,1901,千克,0,—,58951
3038990,未列名冻鱼,127,巴基斯坦,3672094,千克,0,—,47957178
3038990,未列名冻鱼,129,菲律宾,19551,千克,0,—,253265
3038990,未列名冻鱼,312,西班牙,25558,千克,0,—,1146409
3038990,未列名冻鱼,326,挪威,651672,千克,0,—,8474862
3038990,未列名冻鱼,410,巴西,379940,千克,0,—,6992550
3038990,未列名冻鱼,429,墨西哥,688905,千克,0,—,4800170
3038990,未列名冻鱼,444,乌拉圭,27400,千克,0,—,355666
3038990,未列名冻鱼,501,加拿大,99347,千克,0,—,1437096
3039200,冻鲨鱼翅,312,西班牙,117986,千克,0,—,11815220
3039900,其他冻的可食用鱼杂碎,305,法国,1012,千克,0,—,197309
3039900,其他冻的可食用鱼杂碎,309,荷兰,331178,千克,0,—,2267760
3039900,其他冻的可食用鱼杂碎,312,西班牙,193398,千克,0,—,7492183
3039900,其他冻的可食用鱼杂碎,326,挪威,675274,千克,0,—,11454701
3039900,其他冻的可食用鱼杂碎,327,波兰,81985,千克,0,—,585252
3039900,其他冻的可食用鱼杂碎,357,法罗群岛,28781,千克,0,—,351004
3039900,其他冻的可食用鱼杂碎,410,巴西,674,千克,0,—,13047
3039900,其他冻的可食用鱼杂碎,501,加拿大,193743,千克,0,—,7245539
3039900,其他冻的可食用鱼杂碎,503,格陵兰,177409,千克,0,—,5835212
3044100,鲜或冷的大麻哈鱼、大...,326,挪威,23786,千克,0,—,3642978
3044900,其他鲜或冷的鱼片,326,挪威,9905,千克,0,—,1529157
3045200,鲜或冷的鲑科鱼鱼肉,326,挪威,1552,千克,0,—,240711
3049500,冻的犀鳕科、多丝真鳕...,309,荷兰,132986,千克,0,—,2113335
3049900,其他冻鱼肉,127,巴基斯坦,192871,千克,0,—,3200672
3049900,其他冻鱼肉,312,西班牙,50502,千克,0,—,13045462
3049900,其他冻鱼肉,503,格陵兰,53200,千克,0,—,1798778
3057100,鲨鱼翅,312,西班牙,19948,千克,0,—,2416524
3057200,鱼头、鱼尾、鱼鳔,312,西班牙,16081,千克,0,—,831298
3057900,其他鱼鳍及其他可食用...,326,挪威,361915,千克,0,—,3227078
3061100,冻的岩礁虾和其他龙虾,227,马达加斯加,22665,千克,0,—,1432631
3061100,冻的岩礁虾和其他龙虾,233,莫桑比克,21693,千克,0,—,2188518
3061100,冻的岩礁虾和其他龙虾,305,法国,25000,千克,0,—,4119445
3061410,冻梭子蟹,127,巴基斯坦,145822,千克,0,—,1759702
3061490,其他冻蟹,227,马达加斯加,129688,千克,0,—,1767601
3061490,其他冻蟹,326,挪威,209422,千克,0,—,18585348
3061490,其他冻蟹,501,加拿大,150888,千克,0,—,24488089
3061490,其他冻蟹,503,格陵兰,13971,千克,0,—,1425580
3061500,冻挪威海鳌虾,306,爱尔兰,5895,千克,0,—,477451
3061640,冻北方长额虾，虾仁除...,326,挪威,19,千克,0,—,256
3061640,冻北方长额虾，虾仁除...,501,加拿大,694228,千克,0,—,27186664
3061640,冻北方长额虾，虾仁除...,503,格陵兰,1338817,千克,0,—,51089073
3061690,其他冻冷水小虾及对虾...,501,加拿大,435277,千克,0,—,20920935
3061730,其他冻小虾及对虾的虾...,127,巴基斯坦,358980,千克,0,—,12256136
3061790,其他冻小虾及对虾，虾...,127,巴基斯坦,35097,千克,0,—,1604013
3061790,其他冻小虾及对虾，虾...,233,莫桑比克,25200,千克,0,—,2792714
3063190,活、鲜或冷的岩礁虾和...,127,巴基斯坦,589,千克,0,—,64336
3063190,活、鲜或冷的岩礁虾和...,129,菲律宾,4935,千克,0,—,1476163
