商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,第一数量,第一计量单位,第二数量,第二计量单位,人民币
1013090,"其他驴,改良种用除外",146,吉尔吉斯斯坦,119980,千克,1000,头,778206
1022100,改良种用家牛,609,新西兰,758400,千克,2528,头,29481273
1022900,"其他家牛,改良种用除...",609,新西兰,224940,千克,785,头,8475866
1051110,"改良种用鸡,改良种用...",609,新西兰,4668,千克,99840,只,14312694
1061110,改良种用灵长目动物,352,捷克,44,千克,4,只,332931
1061910,其他改良种用哺乳动物,434,秘鲁,500,千克,60,只,498127
1061990,"未列名哺乳动物,改良...",331,瑞士,0,千克,8,只,7793
1061990,"未列名哺乳动物,改良...",352,捷克,180,千克,12,只,304404
1062090,未列名爬行动物,434,秘鲁,1350,千克,88000,只,2156862
1063910,其他改良种用鸟,229,马里,120,千克,30,只,245870
1064190,"其他蜂,改良种用除外",353,斯洛伐克,224,千克,16000,只,28169
1064990,"其他昆虫,改良种用除...",331,瑞士,3,千克,226,只,2129
2012000,鲜或冷的带骨牛肉,609,新西兰,6214,千克,0,—,432441
2013000,鲜或冷的去骨牛肉,402,阿根廷,24962,千克,0,—,1142410
2013000,鲜或冷的去骨牛肉,609,新西兰,722711,千克,0,—,35422737
2021000,冻整头及半头牛肉,609,新西兰,993521,千克,0,—,23222270
2022000,冻带骨牛肉,402,阿根廷,2763472,千克,0,—,71914598
2022000,冻带骨牛肉,412,智利,773625,千克,0,—,20981614
2022000,冻带骨牛肉,432,巴拿马,210868,千克,0,—,3341602
2022000,冻带骨牛肉,609,新西兰,4150545,千克,0,—,91330383
2023000,冻去骨牛肉,402,阿根廷,43293385,千克,0,—,1585853703
2023000,冻去骨牛肉,412,智利,434869,千克,0,—,15111834
2023000,冻去骨牛肉,432,巴拿马,238919,千克,0,—,9325710
2023000,冻去骨牛肉,609,新西兰,9600133,千克,0,—,373201252
2032190,其他冻整头及半头猪肉,402,阿根廷,53809,千克,0,—,983184
2032200,冻带骨猪前腿、猪后腿...,302,丹麦,8681384,千克,0,—,169648163
2032200,冻带骨猪前腿、猪后腿...,311,葡萄牙,134583,千克,0,—,2391763
2032200,冻带骨猪前腿、猪后腿...,402,阿根廷,26653,千克,0,—,302600
2032200,冻带骨猪前腿、猪后腿...,412,智利,1938220,千克,0,—,27160941
2032900,其他冻猪肉,302,丹麦,19246460,千克,0,—,424401725
2032900,其他冻猪肉,311,葡萄牙,726649,千克,0,—,15747051
2032900,其他冻猪肉,402,阿根廷,317641,千克,0,—,6526136
2032900,其他冻猪肉,412,智利,6546304,千克,0,—,133552191
2042200,鲜或冷的带骨绵羊肉,609,新西兰,24391,千克,0,—,1461445
2042300,鲜或冷的去骨绵羊肉,609,新西兰,1500,千克,0,—,110396
2043000,冻整头及半头羔羊肉,412,智利,3995,千克,0,—,178180
2043000,冻整头及半头羔羊肉,609,新西兰,454679,千克,0,—,20743995
2044100,冻整头及半头绵羊肉,609,新西兰,547205,千克,0,—,19624630
2044200,冻带骨绵羊肉,412,智利,239287,千克,0,—,9216465
