商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,第一数量,第一计量单位,第二数量,第二计量单位,人民币
1012900,"其他马,改良种用除外",304,德国,4800,千克,12,头,1871009
1012900,"其他马,改良种用除外",601,澳大利亚,8400,千克,21,头,3633093
1022100,改良种用家牛,601,澳大利亚,580240,千克,2068,头,22419828
1022900,"其他家牛,改良种用除...",601,澳大利亚,7553278,千克,16063,头,203746592
1031000,改良种用猪,502,美国,102760,千克,2059,头,22958272
1061211,改良种用鲸、海豚及鼠...,116,日本,2300,千克,10,只,5178579
1061211,改良种用鲸、海豚及鼠...,344,俄罗斯,2000,千克,2,只,2804780
1061219,其他鲸、海豚及鼠海豚...,116,日本,500,千克,2,只,876326
1061221,改良种用海豹、海狮及...,202,安哥拉,600,千克,20,只,2007968
1061229,其他海豹、海狮及海象...,202,安哥拉,300,千克,12,只,794088
1061910,其他改良种用哺乳动物,145,哈萨克斯坦,600,千克,2,只,382470
1061910,其他改良种用哺乳动物,502,美国,160,千克,140,只,345256
1061990,"未列名哺乳动物,改良...",116,日本,240,千克,20,只,56533
1061990,"未列名哺乳动物,改良...",133,韩国,140,千克,26,只,65414
1061990,"未列名哺乳动物,改良...",143,中国台湾,192,千克,946,只,192374
1061990,"未列名哺乳动物,改良...",304,德国,0,千克,3,只,1776
1061990,"未列名哺乳动物,改良...",424,圭亚那,50,千克,4,只,99715
1061990,"未列名哺乳动物,改良...",502,美国,46,千克,1901,只,2308085
1061990,"未列名哺乳动物,改良...",601,澳大利亚,8,千克,287,只,17034
1062019,其他改良种用爬行动物,143,中国台湾,1100,千克,110000,只,53982
1062020,食用爬行动物,112,印度尼西亚,7330,千克,2131,只,234227
1062020,食用爬行动物,141,越南,21300,千克,1000,只,350598
1062020,食用爬行动物,143,中国台湾,8944,千克,6149,只,114369
1062090,未列名爬行动物,112,印度尼西亚,53,千克,2048,只,62471
1062090,未列名爬行动物,143,中国台湾,3414,千克,312080,只,171295
1062090,未列名爬行动物,502,美国,83,千克,1196,只,70464
1063290,"其他鹦形目鸟,改良种...",424,圭亚那,194,千克,129,只,196284
1063990,未列名鸟,424,圭亚那,38,千克,19,只,68412
1064910,改良种用昆虫,502,美国,1,千克,1700,只,1630
1064990,"其他昆虫,改良种用除...",133,韩国,0,千克,60,只,439
1064990,"其他昆虫,改良种用除...",303,英国,0,千克,15,只,1061
1064990,"其他昆虫,改良种用除...",502,美国,7,千克,6084,只,21487
1069090,"其他活动物,改良种用...",143,中国台湾,127,千克,6888,只,4418
2012000,鲜或冷的带骨牛肉,502,美国,641,千克,0,—,92824
2012000,鲜或冷的带骨牛肉,601,澳大利亚,28947,千克,0,—,2307560
2013000,鲜或冷的去骨牛肉,502,美国,19391,千克,0,—,1783348
2013000,鲜或冷的去骨牛肉,601,澳大利亚,848815,千克,0,—,50730549
2022000,冻带骨牛肉,502,美国,30255,千克,0,—,1486511
2022000,冻带骨牛肉,601,澳大利亚,2503655,千克,0,—,63595620
2023000,冻去骨牛肉,502,美国,500461,千克,0,—,31016468
2023000,冻去骨牛肉,601,澳大利亚,11616918,千克,0,—,447462776
2032200,冻带骨猪前腿、猪后腿...,303,英国,1467693,千克,0,—,14790763
2032200,冻带骨猪前腿、猪后腿...,304,德国,6994239,千克,0,—,68961005
2032200,冻带骨猪前腿、猪后腿...,502,美国,4330975,千克,0,—,47535684
2032900,其他冻猪肉,303,英国,2790502,千克,0,—,23543041
