商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,第一数量,第一计量单位,第二数量,第二计量单位,人民币
1012900,"其他马,改良种用除外",116,日本,2400,千克,6,头,763284
1012900,"其他马,改良种用除外",502,美国,2500,千克,5,头,1178205
1022100,改良种用家牛,601,澳大利亚,726985,千克,2897,头,34915374
1022900,"其他家牛,改良种用除...",601,澳大利亚,3822978,千克,12053,头,137831533
1042010,改良种用山羊,601,澳大利亚,29345,千克,1165,头,10963185
1061110,改良种用灵长目动物,116,日本,16,千克,2,只,2552
1061110,改良种用灵长目动物,135,叙利亚,15,千克,9,只,729474
1061190,"其他灵长目动物,改良...",116,日本,52,千克,2,只,84213
1061211,改良种用鲸、海豚及鼠...,116,日本,3943,千克,25,只,10994167
1061221,改良种用海豹、海狮及...,202,安哥拉,740,千克,30,只,3524084
1061910,其他改良种用哺乳动物,119,老挝,19050,千克,8,只,9730447
1061910,其他改良种用哺乳动物,502,美国,200,千克,150,只,215591
1061990,"未列名哺乳动物,改良...",116,日本,15,千克,537,只,1532883
1061990,"未列名哺乳动物,改良...",143,中国台湾,108,千克,510,只,145785
1061990,"未列名哺乳动物,改良...",303,英国,0,千克,15,只,1746
1061990,"未列名哺乳动物,改良...",424,圭亚那,169,千克,29,只,418454
1061990,"未列名哺乳动物,改良...",502,美国,57,千克,1167,只,1802991
1062019,其他改良种用爬行动物,143,中国台湾,480,千克,48000,只,18809
1062020,食用爬行动物,112,印度尼西亚,23751,千克,9922,只,1224518
1062020,食用爬行动物,141,越南,33910,千克,2200,只,830652
1062020,食用爬行动物,143,中国台湾,11067,千克,7029,只,189451
1062090,未列名爬行动物,136,泰国,10,千克,480,只,5711
1062090,未列名爬行动物,141,越南,17100,千克,1000,只,378912
1062090,未列名爬行动物,502,美国,2390,千克,41298,只,571793
1063990,未列名鸟,424,圭亚那,28,千克,20,只,214794
1064990,"其他昆虫,改良种用除...",143,中国台湾,0,千克,100,只,519
1064990,"其他昆虫,改良种用除...",502,美国,0,千克,1302,只,19931
1069011,改良种用蛙苗,143,中国台湾,11,千克,2442,只,12618
1069090,"其他活动物,改良种用...",116,日本,0,千克,4,只,19650
1069090,"其他活动物,改良种用...",132,新加坡,0,千克,920,只,779
1069090,"其他活动物,改良种用...",502,美国,0,千克,277,只,16850
2012000,鲜或冷的带骨牛肉,502,美国,3189,千克,0,—,451836
2012000,鲜或冷的带骨牛肉,601,澳大利亚,125268,千克,0,—,8234272
2013000,鲜或冷的去骨牛肉,502,美国,9446,千克,0,—,1137690
2013000,鲜或冷的去骨牛肉,601,澳大利亚,2147485,千克,0,—,122530799
2022000,冻带骨牛肉,502,美国,24528,千克,0,—,2152900
2022000,冻带骨牛肉,601,澳大利亚,6208562,千克,0,—,136930697
2023000,冻去骨牛肉,358,塞尔维亚,45191,千克,0,—,1452132
2023000,冻去骨牛肉,502,美国,783425,千克,0,—,42604299
2023000,冻去骨牛肉,601,澳大利亚,21387849,千克,0,—,906048218
2032200,冻带骨猪前腿、猪后腿...,303,英国,1774647,千克,0,—,21611166
2032200,冻带骨猪前腿、猪后腿...,304,德国,8740230,千克,0,—,101456957
2032200,冻带骨猪前腿、猪后腿...,502,美国,10672025,千克,0,—,149160985
2032900,其他冻猪肉,303,英国,4575850,千克,0,—,60129452
2032900,其他冻猪肉,304,德国,20402572,千克,0,—,304022096
2032900,其他冻猪肉,502,美国,9489599,千克,0,—,124808126
2042200,鲜或冷的带骨绵羊肉,601,澳大利亚,46,千克,0,—,6166
2042300,鲜或冷的去骨绵羊肉,601,澳大利亚,4856,千克,0,—,375125
2044100,冻整头及半头绵羊肉,601,澳大利亚,57972,千克,0,—,1573052
2044200,冻带骨绵羊肉,601,澳大利亚,11339528,千克,0,—,344832644
2044300,冻去骨绵羊肉,601,澳大利亚,1079173,千克,0,—,28339420
2062100,冻牛舌,502,美国,2739,千克,0,—,229021
2062900,其他冻牛杂碎,502,美国,12721,千克,0,—,187426
