商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,第一数量,第一计量单位,第二数量,第二计量单位,人民币
1041090,其他绵羊，改良种用除...,124,蒙古,722720,千克,16780,头,10068000
1061990,"未列名哺乳动物,改良...",305,法国,1,千克,18,只,29505
1064990,"其他昆虫,改良种用除...",305,法国,0,千克,640,只,3088
2013000,鲜或冷的去骨牛肉,444,乌拉圭,10312,千克,0,—,835088
2022000,冻带骨牛肉,321,匈牙利,141508,千克,0,—,2749060
2022000,冻带骨牛肉,340,白俄罗斯,81458,千克,0,—,2689617
2022000,冻带骨牛肉,415,哥斯达黎加,385346,千克,0,—,8610361
2022000,冻带骨牛肉,444,乌拉圭,10723383,千克,0,—,209548888
2023000,冻去骨牛肉,305,法国,47501,千克,0,—,2999701
2023000,冻去骨牛肉,321,匈牙利,50051,千克,0,—,1568704
2023000,冻去骨牛肉,340,白俄罗斯,485543,千克,0,—,20846419
2023000,冻去骨牛肉,408,玻利维亚,1839094,千克,0,—,66748510
2023000,冻去骨牛肉,410,巴西,108518384,千克,0,—,4058182541
2023000,冻去骨牛肉,415,哥斯达黎加,315926,千克,0,—,14608029
2023000,冻去骨牛肉,444,乌拉圭,14936754,千克,0,—,551183447
2031900,其他鲜或冷的猪肉,501,加拿大,514,千克,0,—,37641
2032200,冻带骨猪前腿、猪后腿...,305,法国,632967,千克,0,—,10152130
2032200,冻带骨猪前腿、猪后腿...,306,爱尔兰,1120613,千克,0,—,17074868
2032200,冻带骨猪前腿、猪后腿...,309,荷兰,6648762,千克,0,—,110810288
2032200,冻带骨猪前腿、猪后腿...,312,西班牙,11981683,千克,0,—,196500775
2032200,冻带骨猪前腿、猪后腿...,315,奥地利,521249,千克,0,—,8157563
2032200,冻带骨猪前腿、猪后腿...,318,芬兰,252747,千克,0,—,2540425
2032200,冻带骨猪前腿、猪后腿...,410,巴西,1152859,千克,0,—,16124641
2032200,冻带骨猪前腿、猪后腿...,429,墨西哥,261015,千克,0,—,3773850
2032200,冻带骨猪前腿、猪后腿...,501,加拿大,12134156,千克,0,—,196304031
2032900,其他冻猪肉,305,法国,5162473,千克,0,—,102713969
2032900,其他冻猪肉,306,爱尔兰,1577118,千克,0,—,27099619
2032900,其他冻猪肉,309,荷兰,14278740,千克,0,—,266566144
2032900,其他冻猪肉,312,西班牙,41223021,千克,0,—,792302844
2032900,其他冻猪肉,315,奥地利,1102138,千克,0,—,18530344
2032900,其他冻猪肉,318,芬兰,518145,千克,0,—,7166805
2032900,其他冻猪肉,410,巴西,43143987,千克,0,—,848689995
2032900,其他冻猪肉,429,墨西哥,1357105,千克,0,—,20386506
2032900,其他冻猪肉,501,加拿大,7438820,千克,0,—,125199612
2043000,冻整头及半头羔羊肉,444,乌拉圭,391852,千克,0,—,10802089
2044100,冻整头及半头绵羊肉,444,乌拉圭,38650,千克,0,—,848452
2044200,冻带骨绵羊肉,444,乌拉圭,389251,千克,0,—,9802648
2044300,冻去骨绵羊肉,444,乌拉圭,69885,千克,0,—,1554135
2050000,鲜、冷、冻的马、驴、...,124,蒙古,4034625,千克,0,—,52450125
2050000,鲜、冷、冻的马、驴、...,410,巴西,165650,千克,0,—,2999789
2062900,其他冻牛杂碎,415,哥斯达黎加,66491,千克,0,—,3611770
2062900,其他冻牛杂碎,444,乌拉圭,1203795,千克,0,—,53395777
2064100,冻猪肝,305,法国,13000,千克,0,—,104878
2064900,其他冻猪杂碎,305,法国,6150209,千克,0,—,134716528
2064900,其他冻猪杂碎,306,爱尔兰,1668318,千克,0,—,31061666
2064900,其他冻猪杂碎,309,荷兰,10928829,千克,0,—,198934401
2064900,其他冻猪杂碎,312,西班牙,18856188,千克,0,—,387378725
2064900,其他冻猪杂碎,318,芬兰,783179,千克,0,—,11039403
2064900,其他冻猪杂碎,410,巴西,1928822,千克,0,—,59619304
2064900,其他冻猪杂碎,429,墨西哥,109185,千克,0,—,3671489
2064900,其他冻猪杂碎,501,加拿大,6024070,千克,0,—,86800757
2071411,带骨的冻鸡块,410,巴西,9294810,千克,0,—,92207907
2071419,其他冻鸡块,410,巴西,579375,千克,0,—,8283857
2071421,冻鸡翼（不包括翼尖）,340,白俄罗斯,613513,千克,0,—,20044018
2071421,冻鸡翼（不包括翼尖）,410,巴西,14464149,千克,0,—,368902686
2071422,冻鸡爪,137,土耳其,4742057,千克,0,—,78737174
