商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,第一数量,第一计量单位,第二数量,第二计量单位,人民币
1012900,"其他马,改良种用除外",124,蒙古,3850,千克,11,头,92931
1012900,"其他马,改良种用除外",309,荷兰,7290,千克,28,头,2378539
1022100,改良种用家牛,444,乌拉圭,2775865,千克,10189,头,135323028
1022900,"其他家牛,改良种用除...",444,乌拉圭,250880,千克,1024,头,10813747
1031000,改良种用猪,305,法国,68175,千克,1515,头,19426853
1051110,"改良种用鸡,改良种用...",501,加拿大,854,千克,21555,只,4135080
1061410,改良种用家兔及野兔,305,法国,2600,千克,1000,只,2035730
1064990,"其他昆虫,改良种用除...",305,法国,0,千克,580,只,4450
1064990,"其他昆虫,改良种用除...",315,奥地利,2,千克,11240,只,24438
2013000,鲜或冷的去骨牛肉,305,法国,6915,千克,0,—,844356
2013000,鲜或冷的去骨牛肉,309,荷兰,534,千克,0,—,63447
2013000,鲜或冷的去骨牛肉,444,乌拉圭,23029,千克,0,—,1072136
2022000,冻带骨牛肉,244,南非,285964,千克,0,—,4645159
2022000,冻带骨牛肉,340,白俄罗斯,158091,千克,0,—,3877944
2022000,冻带骨牛肉,415,哥斯达黎加,635651,千克,0,—,9772277
2022000,冻带骨牛肉,444,乌拉圭,8566497,千克,0,—,126744368
2023000,冻去骨牛肉,244,南非,376635,千克,0,—,12604392
2023000,冻去骨牛肉,305,法国,13311,千克,0,—,621780
2023000,冻去骨牛肉,306,爱尔兰,905413,千克,0,—,37549457
2023000,冻去骨牛肉,321,匈牙利,192099,千克,0,—,5813017
2023000,冻去骨牛肉,336,立陶宛,25601,千克,0,—,992022
2023000,冻去骨牛肉,340,白俄罗斯,494063,千克,0,—,14755336
2023000,冻去骨牛肉,408,玻利维亚,805464,千克,0,—,27710114
2023000,冻去骨牛肉,410,巴西,44118974,千克,0,—,1533141374
2023000,冻去骨牛肉,415,哥斯达黎加,897626,千克,0,—,31853576
2023000,冻去骨牛肉,429,墨西哥,141284,千克,0,—,7532246
2023000,冻去骨牛肉,444,乌拉圭,9634255,千克,0,—,329385574
2023000,冻去骨牛肉,501,加拿大,908438,千克,0,—,57643923
2031900,其他鲜或冷的猪肉,501,加拿大,233512,千克,0,—,7327195
2032110,冻整头及半头乳猪肉,312,西班牙,34,千克,0,—,927
2032190,其他冻整头及半头猪肉,312,西班牙,25056,千克,0,—,370434
2032200,冻带骨猪前腿、猪后腿...,305,法国,1063183,千克,0,—,18855231
2032200,冻带骨猪前腿、猪后腿...,306,爱尔兰,1395708,千克,0,—,22425936
2032200,冻带骨猪前腿、猪后腿...,309,荷兰,5425509,千克,0,—,93058722
2032200,冻带骨猪前腿、猪后腿...,312,西班牙,12771320,千克,0,—,220130328
2032200,冻带骨猪前腿、猪后腿...,315,奥地利,507601,千克,0,—,6860679
2032200,冻带骨猪前腿、猪后腿...,318,芬兰,405352,千克,0,—,7305565
2032200,冻带骨猪前腿、猪后腿...,410,巴西,1227436,千克,0,—,21185930
2032200,冻带骨猪前腿、猪后腿...,415,哥斯达黎加,109894,千克,0,—,2515193
2032200,冻带骨猪前腿、猪后腿...,429,墨西哥,2708679,千克,0,—,48925096
2032200,冻带骨猪前腿、猪后腿...,501,加拿大,15587879,千克,0,—,270561331
2032900,其他冻猪肉,305,法国,7386233,千克,0,—,151704031
2032900,其他冻猪肉,306,爱尔兰,2569435,千克,0,—,44947460
2032900,其他冻猪肉,307,意大利,863121,千克,0,—,22254791
2032900,其他冻猪肉,309,荷兰,24661400,千克,0,—,524500366
2032900,其他冻猪肉,312,西班牙,47249293,千克,0,—,982644297
2032900,其他冻猪肉,315,奥地利,2231956,千克,0,—,36546017
2032900,其他冻猪肉,318,芬兰,1109894,千克,0,—,19795402
2032900,其他冻猪肉,410,巴西,29624828,千克,0,—,720473330
2032900,其他冻猪肉,415,哥斯达黎加,35528,千克,0,—,753825
2032900,其他冻猪肉,429,墨西哥,6197442,千克,0,—,117071045
2032900,其他冻猪肉,501,加拿大,25070898,千克,0,—,421551642
2043000,冻整头及半头羔羊肉,444,乌拉圭,70624,千克,0,—,2318100
2044200,冻带骨绵羊肉,444,乌拉圭,113544,千克,0,—,2804657
2044300,冻去骨绵羊肉,444,乌拉圭,21711,千克,0,—,542211
2062900,其他冻牛杂碎,415,哥斯达黎加,151616,千克,0,—,4401314
2062900,其他冻牛杂碎,444,乌拉圭,943476,千克,0,—,32478823
2064100,冻猪肝,305,法国,25169,千克,0,—,70878
2064100,冻猪肝,306,爱尔兰,104000,千克,0,—,550610
2064100,冻猪肝,309,荷兰,194430,千克,0,—,948915
2064100,冻猪肝,312,西班牙,305170,千克,0,—,1598414
2064900,其他冻猪杂碎,305,法国,6581499,千克,0,—,106987208
2064900,其他冻猪杂碎,306,爱尔兰,1909868,千克,0,—,26069624
2064900,其他冻猪杂碎,307,意大利,829075,千克,0,—,14224357
