商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,第一数量,第一计量单位,第二数量,第二计量单位,美元
1061990,"未列名哺乳动物,改良...",129,菲律宾,2,千克,1,只,100
1061990,"未列名哺乳动物,改良...",301,比利时,3,千克,20,只,600
1061990,"未列名哺乳动物,改良...",501,加拿大,53,千克,3,只,300
1062090,未列名爬行动物,118,科威特,84,千克,14000,只,6195
1062090,未列名爬行动物,307,意大利,129,千克,21700,只,46081
1064990,"其他昆虫,改良种用除...",301,比利时,550,千克,450000,只,2475
1069011,改良种用蛙苗,309,荷兰,3,千克,200,只,20
2023000,冻去骨牛肉,109,朝鲜,20000,千克,0,—,142000
2023000,冻去骨牛肉,307,意大利,13522,千克,0,—,78280
2023000,冻去骨牛肉,410,巴西,26013,千克,0,—,169087
2031900,其他鲜或冷的猪肉,307,意大利,600,千克,0,—,878
2032900,其他冻猪肉,124,蒙古,108000,千克,0,—,187343
2044300,冻去骨绵羊肉,118,科威特,10994,千克,0,—,89709
2071411,带骨的冻鸡块,124,蒙古,545017,千克,0,—,1050587
2071419,其他冻鸡块,124,蒙古,387744,千克,0,—,699616
2071421,冻鸡翼（不包括翼尖）,307,意大利,600,千克,0,—,682
2072700,"火鸡块及杂碎,冻的",307,意大利,320,千克,0,—,1386
2074200,整只冻鸭,147,塔吉克斯坦,25019,千克,0,—,37078
2081020,"冻兔肉,不包括兔头",301,比利时,150200,千克,0,—,712315
2081020,"冻兔肉,不包括兔头",305,法国,75014,千克,0,—,312572
2081020,"冻兔肉,不包括兔头",309,荷兰,24000,千克,0,—,336000
2091000,未炼制或用其他方法提...,124,蒙古,25000,千克,0,—,19805
3011100,淡水观赏鱼,138,阿联酋,117,千克,0,—,2250
3011100,淡水观赏鱼,244,南非,56,千克,0,—,157
3011100,淡水观赏鱼,301,比利时,100,千克,0,—,5900
3011100,淡水观赏鱼,305,法国,350,千克,0,—,6300
3011100,淡水观赏鱼,307,意大利,150,千克,0,—,4018
3011100,淡水观赏鱼,309,荷兰,413,千克,0,—,8631
3011100,淡水观赏鱼,312,西班牙,147,千克,0,—,3547
3011100,淡水观赏鱼,327,波兰,58,千克,0,—,1399
3011100,淡水观赏鱼,501,加拿大,192,千克,0,—,16071
3019310,鲤科鱼苗,252,刚果民主共和国,3,千克,0,—,575
3028990,其他鲜或冷的鱼,501,加拿大,530,千克,0,—,6194
3032300,冻罗非鱼,118,科威特,21870,千克,0,—,47120
3032300,冻罗非鱼,138,阿联酋,76000,千克,0,—,255400
3032300,冻罗非鱼,203,贝宁,209200,千克,0,—,585890
3032300,冻罗非鱼,209,中非,110100,千克,0,—,242203
3032300,冻罗非鱼,220,加纳,676000,千克,0,—,936780
3032300,冻罗非鱼,224,肯尼亚,786284,千克,0,—,2012674
3032300,冻罗非鱼,235,尼日尔,77000,千克,0,—,182000
3032300,冻罗非鱼,244,南非,640320,千克,0,—,861914
3032300,冻罗非鱼,252,刚果民主共和国,126015,千克,0,—,197604
3032300,冻罗非鱼,301,比利时,293488,千克,0,—,433390
3032300,冻罗非鱼,305,法国,147200,千克,0,—,216622
3032300,冻罗非鱼,307,意大利,26080,千克,0,—,39006
3032300,冻罗非鱼,309,荷兰,107995,千克,0,—,221133
3032300,冻罗非鱼,312,西班牙,23920,千克,0,—,41074
3032300,冻罗非鱼,326,挪威,24000,千克,0,—,37660
3032300,冻罗非鱼,429,墨西哥,274477,千克,0,—,452519
3032300,冻罗非鱼,501,加拿大,17469,千克,0,—,30423
3032400,冻鲶鱼,252,刚果民主共和国,143600,千克,0,—,613340
3033900,其他冻比目鱼,109,朝鲜,316450,千克,0,—,1424025
3034100,冻长鳍金枪鱼,699,大洋洲其他国家(地区),164978,千克,0,—,620317
3034200,冻黄鳍金枪鱼,129,菲律宾,46040,千克,0,—,246612
3034200,冻黄鳍金枪鱼,312,西班牙,227000,千克,0,—,422628
