商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,第一数量,第一计量单位,第二数量,第二计量单位,美元
1029090,"其他牛,改良种用除外",121,中国澳门,64800,千克,92,头,309497
1039200,"其他猪,重量≥50k...",121,中国澳门,169050,千克,1645,头,534475
1059490,"其他鸡,改良种用除外...",121,中国澳门,16220,千克,7600,只,46620
1061990,"未列名哺乳动物,改良...",107,柬埔寨,30,千克,1,只,100
1062020,食用爬行动物,121,中国澳门,46,千克,46,只,297
1063921,食用乳鸽,121,中国澳门,12894,千克,22840,只,67734
1069090,"其他活动物,改良种用...",121,中国澳门,8400,千克,42000,只,5404
2023000,冻去骨牛肉,128,巴勒斯坦,28974,千克,0,—,279828
2031900,其他鲜或冷的猪肉,121,中国澳门,65393,千克,0,—,325176
2032200,冻带骨猪前腿、猪后腿...,432,巴拿马,3000,千克,0,—,6970
2032900,其他冻猪肉,121,中国澳门,225550,千克,0,—,1206840
2044300,冻去骨绵羊肉,115,以色列,8500,千克,0,—,55926
2045000,山羊肉,121,中国澳门,18000,千克,0,—,120687
2062900,其他冻牛杂碎,128,巴勒斯坦,7500,千克,0,—,31210
2071100,"整只鸡,鲜或冷的",121,中国澳门,361781,千克,0,—,1130875
2071200,"整只鸡,冻的",121,中国澳门,43933,千克,0,—,131368
2071311,鲜或冷的带骨鸡块,121,中国澳门,13405,千克,0,—,40270
2071329,鲜或冷的其他鸡杂碎,121,中国澳门,3624,千克,0,—,11806
2071411,带骨的冻鸡块,121,中国澳门,29200,千克,0,—,41831
2071419,其他冻鸡块,101,阿富汗,481000,千克,0,—,813823
2071419,其他冻鸡块,114,伊拉克,1195972,千克,0,—,2078694
2071419,其他冻鸡块,121,中国澳门,78820,千克,0,—,155307
2071419,其他冻鸡块,347,乌克兰,21000,千克,0,—,37760
2071419,其他冻鸡块,449,博纳尔圣俄斯塔休斯和萨巴,81000,千克,0,—,129050
2071429,其他冻鸡杂碎,101,阿富汗,9990,千克,0,—,5594
2074100,鲜或冷的整只鸭,121,中国澳门,180734,千克,0,—,480090
