商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,第一数量,第一计量单位,第二数量,第二计量单位,美元
1029090,"其他牛,改良种用除外",110,中国香港,762097,千克,1180,头,4094644
1039200,"其他猪,重量≥50k...",110,中国香港,6149225,千克,52743,头,40602586
1042090,"其他山羊,改良种用除...",110,中国香港,3850,千克,110,头,26953
1051190,"其他鸡,改良种用除外...",110,中国香港,14036,千克,297080,只,145459
1061490,"其他家兔及野兔,改良...",133,韩国,1626,千克,612,只,46058
1061910,其他改良种用哺乳动物,133,韩国,510,千克,51,只,41729
1061990,"未列名哺乳动物,改良...",116,日本,30,千克,40,只,6170
1061990,"未列名哺乳动物,改良...",122,马来西亚,16,千克,2,只,1200
1061990,"未列名哺乳动物,改良...",132,新加坡,114,千克,9,只,4800
1061990,"未列名哺乳动物,改良...",133,韩国,3267,千克,7254,只,321680
1061990,"未列名哺乳动物,改良...",136,泰国,10,千克,2,只,1800
1061990,"未列名哺乳动物,改良...",303,英国,53,千克,7,只,3400
1061990,"未列名哺乳动物,改良...",502,美国,5,千克,158,只,474
1062020,食用爬行动物,116,日本,4000,千克,4490,只,49895
1062020,食用爬行动物,133,韩国,3200,千克,3105,只,73600
1062020,食用爬行动物,141,越南,33424,千克,22197,只,276170
1064990,"其他昆虫,改良种用除...",110,中国香港,840,千克,840000,只,2169
1064990,"其他昆虫,改良种用除...",502,美国,0,千克,1500,只,3
1069090,"其他活动物,改良种用...",133,韩国,330,千克,454432,只,2282
1069090,"其他活动物,改良种用...",502,美国,6000,千克,60000000,只,8880
2031200,鲜或冷的带骨猪前腿、...,110,中国香港,26578,千克,0,—,273746
2031900,其他鲜或冷的猪肉,110,中国香港,90540,千克,0,—,885370
2032190,其他冻整头及半头猪肉,110,中国香港,22000,千克,0,—,142708
2032900,其他冻猪肉,110,中国香港,600546,千克,0,—,4617347
2044200,冻带骨绵羊肉,110,中国香港,25745,千克,0,—,258570
2044300,冻去骨绵羊肉,110,中国香港,21834,千克,0,—,224883
