商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,第一数量,第一计量单位,第二数量,第二计量单位,美元
1029090,其他牛，改良种用除外,110,中国香港,629650,千克,1041,头,4168899
1039120,其他猪，10kg≤重...,110,中国香港,5968,千克,120,头,18348
1039200,其他猪，重量≥50k...,110,中国香港,9745418,千克,85195,头,32849102
1051190,其他鸡，改良种用除外...,110,中国香港,13876,千克,282150,只,154848
1061490,"其他家兔及野兔,改良...",133,韩国,2549,千克,815,只,79675
1061910,其他改良种用哺乳动物,133,韩国,1300,千克,120,只,98855
1061990,"未列名哺乳动物,改良...",110,中国香港,8,千克,399,只,92480
1061990,"未列名哺乳动物,改良...",111,印度,5,千克,1,只,100
1061990,"未列名哺乳动物,改良...",116,日本,772,千克,148,只,131076
1061990,"未列名哺乳动物,改良...",122,马来西亚,364,千克,140,只,14453
1061990,"未列名哺乳动物,改良...",125,尼泊尔,6,千克,1,只,100
1061990,"未列名哺乳动物,改良...",132,新加坡,6,千克,13,只,3341
1061990,"未列名哺乳动物,改良...",133,韩国,1942,千克,3881,只,363275
1061990,"未列名哺乳动物,改良...",136,泰国,680,千克,117,只,11700
1061990,"未列名哺乳动物,改良...",141,越南,91,千克,20,只,4000
1061990,"未列名哺乳动物,改良...",303,英国,19,千克,3,只,300
1061990,"未列名哺乳动物,改良...",344,俄罗斯,514,千克,34,只,27500
1061990,"未列名哺乳动物,改良...",502,美国,127,千克,1350,只,428445
1062020,食用爬行动物,110,中国香港,4019,千克,4223,只,62217
1062020,食用爬行动物,116,日本,500,千克,570,只,6610
1062020,食用爬行动物,141,越南,79760,千克,55652,只,924912
1062090,未列名爬行动物,110,中国香港,28,千克,4530,只,7170
1062090,未列名爬行动物,112,印度尼西亚,837,千克,90200,只,26297
1062090,未列名爬行动物,116,日本,37,千克,7150,只,16409
1062090,未列名爬行动物,132,新加坡,216,千克,33600,只,13778
1062090,未列名爬行动物,133,韩国,17,千克,1400,只,4400
1062090,未列名爬行动物,143,中国台湾,123,千克,4644,只,86368
1062090,未列名爬行动物,304,德国,143,千克,13200,只,19278
1062090,未列名爬行动物,344,俄罗斯,90,千克,10000,只,4500
1064910,改良种用昆虫,502,美国,21,千克,26400,只,528
1064990,"其他昆虫,改良种用除...",110,中国香港,1610,千克,2440000,只,3042
1069090,"其他活动物,改良种用...",110,中国香港,25900,千克,155400,只,49492
2031200,鲜或冷的带骨猪前腿、...,110,中国香港,756955,千克,0,—,3939560
2031900,其他鲜或冷的猪肉,110,中国香港,306056,千克,0,—,1681524
2032190,其他冻整头及半头猪肉,110,中国香港,162500,千克,0,—,530898
2032900,其他冻猪肉,110,中国香港,1086780,千克,0,—,7227815
2044200,冻带骨绵羊肉,110,中国香港,52000,千克,0,—,621281
2044300,冻去骨绵羊肉,110,中国香港,14800,千克,0,—,152841
2045000,鲜、冷、冻山羊肉,110,中国香港,3000,千克,0,—,39364
2050000,鲜、冷、冻的马、驴、...,116,日本,33686,千克,0,—,617981
2062900,其他冻牛杂碎,110,中国香港,10000,千克,0,—,16560
2069000,其他冻杂碎（牛、猪杂...,116,日本,2890,千克,0,—,43660
2071100,整只鸡，鲜或冷的,110,中国香港,5655574,千克,0,—,21048266
2071200,整只鸡，冻的,110,中国香港,278667,千克,0,—,785210
2071311,鲜或冷的带骨鸡块,110,中国香港,117842,千克,0,—,475755
2071319,鲜或冷的其他鸡块,110,中国香港,10036,千克,0,—,41854
2071321,鲜或冷的鸡翼（不包括...,110,中国香港,782,千克,0,—,3271
2071329,鲜或冷的其他鸡杂碎,110,中国香港,11049,千克,0,—,38557
2071411,带骨的冻鸡块,102,巴林,162090,千克,0,—,257526
2071411,带骨的冻鸡块,110,中国香港,989579,千克,0,—,1834685
2071411,带骨的冻鸡块,122,马来西亚,27000,千克,0,—,90650
2071411,带骨的冻鸡块,141,越南,56016,千克,0,—,84024
2071419,其他冻鸡块,102,巴林,495048,千克,0,—,970747
2071419,其他冻鸡块,110,中国香港,3706783,千克,0,—,7858243
2071419,其他冻鸡块,122,马来西亚,1537626,千克,0,—,4310681
2071419,其他冻鸡块,141,越南,27000,千克,0,—,50240
2071419,其他冻鸡块,202,安哥拉,24500,千克,0,—,47003
2071419,其他冻鸡块,225,利比里亚,57000,千克,0,—,91200
2071419,其他冻鸡块,337,格鲁吉亚(2023年起停用),537224,千克,0,—,991730
2071419,其他冻鸡块,338,亚美尼亚(2023年起停用),76600,千克,0,—,133169
2071419,其他冻鸡块,344,俄罗斯,768514,千克,0,—,1481152
2071421,冻鸡翼（不包括翼尖）,110,中国香港,169670,千克,0,—,976728
2071421,冻鸡翼（不包括翼尖）,122,马来西亚,54000,千克,0,—,135932
2071429,其他冻鸡杂碎,110,中国香港,29293,千克,0,—,84352
2074100,鲜或冷的整只鸭,110,中国香港,1342697,千克,0,—,4067353
2074200,整只冻鸭,102,巴林,69187,千克,0,—,105543
2074200,整只冻鸭,110,中国香港,308732,千克,0,—,730363
2074200,整只冻鸭,202,安哥拉,22747,千克,0,—,32300
2074200,整只冻鸭,344,俄罗斯,8502,千克,0,—,14028
2074400,鲜或冷的鸭块及杂碎,110,中国香港,13950,千克,0,—,33759
2074500,冻的鸭块及杂碎,110,中国香港,53080,千克,0,—,134077
2074500,冻的鸭块及杂碎,344,俄罗斯,42200,千克,0,—,77540
2075100,鲜或冷的整只鹅,110,中国香港,1317851,千克,0,—,7560264
2075400,鲜或冷的鹅块及杂碎,110,中国香港,34452,千克,0,—,161255
2081020,冻兔肉，不包括兔头,304,德国,167003,千克,0,—,646883
2081020,冻兔肉，不包括兔头,502,美国,48000,千克,0,—,223120
2089010,鲜、冷、冻的乳鸽肉及...,110,中国香港,300005,千克,0,—,2135978
2089090,其他鲜、冷、冻的肉及...,110,中国香港,17800,千克,0,—,172232
2089090,其他鲜、冷、冻的肉及...,133,韩国,2500,千克,0,—,30250
2101200,干、熏、盐腌或盐渍猪...,110,中国香港,378,千克,0,—,2747
2101900,其他干、熏、盐腌或盐...,110,中国香港,6310,千克,0,—,40291
2109900,其他干、熏、盐腌或盐...,110,中国香港,27913,千克,0,—,97568
3011100,淡水观赏鱼,110,中国香港,3400,千克,0,—,24441
3011100,淡水观赏鱼,112,印度尼西亚,119,千克,0,—,3160
3011100,淡水观赏鱼,116,日本,1039,千克,0,—,47748
3011100,淡水观赏鱼,122,马来西亚,705,千克,0,—,21692
3011100,淡水观赏鱼,132,新加坡,1082,千克,0,—,60101
3011100,淡水观赏鱼,133,韩国,255,千克,0,—,14118
3011100,淡水观赏鱼,136,泰国,386,千克,0,—,6384
3011100,淡水观赏鱼,141,越南,15458,千克,0,—,78578
3011100,淡水观赏鱼,143,中国台湾,1000,千克,0,—,27082
3011100,淡水观赏鱼,502,美国,946,千克,0,—,16069
3011100,淡水观赏鱼,601,澳大利亚,85,千克,0,—,4516
