商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,第一数量,第一计量单位,第二数量,第二计量单位,美元
1029090,"其他牛,改良种用除外",121,中国澳门,121150,千克,171,头,614286
1039200,"其他猪,重量≥50k...",121,中国澳门,1101041,千克,10765,头,6143794
1061990,"未列名哺乳动物,改良...",107,柬埔寨,48,千克,3,只,300
1061990,"未列名哺乳动物,改良...",311,葡萄牙,0,千克,6,只,30
1062020,食用爬行动物,121,中国澳门,2343,千克,2343,只,14953
1062090,未列名爬行动物,347,乌克兰,27,千克,3072,只,922
1069090,"其他活动物,改良种用...",121,中国澳门,6975,千克,46500,只,8897
2022000,冻带骨牛肉,432,巴拿马,47,千克,0,—,685
2023000,冻去骨牛肉,432,巴拿马,2905,千克,0,—,18128
2031900,其他鲜或冷的猪肉,121,中国澳门,41836,千克,0,—,400826
2032900,其他冻猪肉,121,中国澳门,117150,千克,0,—,799939
2042200,鲜或冷的带骨绵羊肉,432,巴拿马,21,千克,0,—,605
2045000,山羊肉,121,中国澳门,54445,千克,0,—,578455
2064900,其他冻猪杂碎,121,中国澳门,6070,千克,0,—,21673
2071100,"整只鸡,鲜或冷的",121,中国澳门,797430,千克,0,—,2961194
2071200,"整只鸡,冻的",121,中国澳门,101574,千克,0,—,378443
2071311,鲜或冷的带骨鸡块,121,中国澳门,28874,千克,0,—,107257
2071329,鲜或冷的其他鸡杂碎,121,中国澳门,5961,千克,0,—,21596
2071411,带骨的冻鸡块,101,阿富汗,27000,千克,0,—,23820
2071411,带骨的冻鸡块,121,中国澳门,71100,千克,0,—,118448
2071419,其他冻鸡块,101,阿富汗,81000,千克,0,—,190630
2071419,其他冻鸡块,107,柬埔寨,22000,千克,0,—,55000
2071419,其他冻鸡块,121,中国澳门,95630,千克,0,—,240307
2071429,其他冻鸡杂碎,101,阿富汗,242976,千克,0,—,185440
2074100,鲜或冷的整只鸭,121,中国澳门,160198,千克,0,—,402343
2074200,整只冻鸭,101,阿富汗,51098,千克,0,—,95824
2074200,整只冻鸭,107,柬埔寨,94667,千克,0,—,158347
2074200,整只冻鸭,121,中国澳门,40030,千克,0,—,91654
2074200,整只冻鸭,146,吉尔吉斯斯坦,71983,千克,0,—,120452
2074400,鲜或冷的鸭块及杂碎,121,中国澳门,2791,千克,0,—,7249
2074500,冻的鸭块及杂碎,107,柬埔寨,2400,千克,0,—,6000
2074500,冻的鸭块及杂碎,121,中国澳门,3920,千克,0,—,13020
2074500,冻的鸭块及杂碎,146,吉尔吉斯斯坦,24000,千克,0,—,47760
2075100,鲜或冷的整只鹅,121,中国澳门,47415,千克,0,—,288867
2075400,鲜或冷的鹅块及杂碎,121,中国澳门,2322,千克,0,—,15416
2081020,"冻兔肉,不包括兔头",352,捷克,68000,千克,0,—,337109
2089010,鲜、冷、冻的乳鸽肉及...,121,中国澳门,23222,千克,0,—,179846
2101200,干、熏、盐腌或盐渍猪...,121,中国澳门,5850,千克,0,—,45296
2101900,其他干、熏、盐腌或盐...,121,中国澳门,855,千克,0,—,12005
2109900,其他干、熏、盐腌或盐...,121,中国澳门,3041,千克,0,—,13819
3011100,淡水观赏鱼,107,柬埔寨,265,千克,0,—,2000
3011100,淡水观赏鱼,114,伊拉克,50,千克,0,—,1000
3011100,淡水观赏鱼,117,约旦,50,千克,0,—,800
3011100,淡水观赏鱼,201,阿尔及利亚,250,千克,0,—,3500
3011100,淡水观赏鱼,232,摩洛哥,476,千克,0,—,6056
3011100,淡水观赏鱼,347,乌克兰,54,千克,0,—,9555
3019390,"其他活鲤科鱼, 鱼苗...",121,中国澳门,321763,千克,0,—,1062314
3019919,其他鱼苗,253,赞比亚,2,千克,0,—,356
3019991,活罗非鱼,121,中国澳门,33501,千克,0,—,76868
3019993,其他活鲤科鱼,121,中国澳门,213071,千克,0,—,703212
3019999,其他活鱼,121,中国澳门,370657,千克,0,—,1596286
3022900,其他鲜或冷的比目鱼,121,中国澳门,200,千克,0,—,3500
3024400,鲜或冷的鲭鱼,121,中国澳门,160,千克,0,—,400
3024900,鲜或冷的印度鲭、马鲛...,121,中国澳门,700,千克,0,—,5250
3027300,鲜或冷的鲤科鱼,121,中国澳门,6202,千克,0,—,4994
3028910,鲜或冷的带鱼,121,中国澳门,2985,千克,0,—,20298
3028920,鲜或冷的黄鱼,121,中国澳门,23525,千克,0,—,166048
3028930,鲜或冷的鲳鱼,121,中国澳门,19395,千克,0,—,252135
3028990,其他鲜或冷的鱼,121,中国澳门,441280,千克,0,—,964651
3032300,冻罗非鱼,115,以色列,24000,千克,0,—,30850
3032300,冻罗非鱼,117,约旦,42362,千克,0,—,92204
3032300,冻罗非鱼,130,卡塔尔,19200,千克,0,—,15510
3032300,冻罗非鱼,131,沙特阿拉伯,94200,千克,0,—,176696
3032300,冻罗非鱼,216,赤道几内亚,40000,千克,0,—,90504
3032300,冻罗非鱼,228,马拉维,97428,千克,0,—,104748
3032300,冻罗非鱼,229,马里,365940,千克,0,—,956114
3032300,冻罗非鱼,236,尼日利亚,325550,千克,0,—,696523
3032300,冻罗非鱼,238,卢旺达,218195,千克,0,—,497982
3032300,冻罗非鱼,246,苏丹,21700,千克,0,—,37975
3032300,冻罗非鱼,251,布基纳法索,558288,千克,0,—,1260944
3032300,冻罗非鱼,253,赞比亚,316000,千克,0,—,631255
3032300,冻罗非鱼,302,丹麦,17590,千克,0,—,27415
3032300,冻罗非鱼,311,葡萄牙,16848,千克,0,—,27922
3032300,冻罗非鱼,330,瑞典,48680,千克,0,—,85937
3032300,冻罗非鱼,418,多米尼加,34900,千克,0,—,59345
3032400,冻鲶鱼,347,乌克兰,46930,千克,0,—,58156
3032900,冻尼罗河鲈鱼及黑鱼,432,巴拿马,40,千克,0,—,995
3034300,冻鲣鱼或狐鲣,611,巴布亚新几内亚,12741,千克,0,—,30578
3035100,冻鲱鱼,236,尼日利亚,135000,千克,0,—,67500
3035300,冻的沙丁鱼、小沙丁鱼...,603,斐济,1033640,千克,0,—,1987030
3035300,冻的沙丁鱼、小沙丁鱼...,608,瓦努阿图,78300,千克,0,—,123120
3035300,冻的沙丁鱼、小沙丁鱼...,609,新西兰,48669,千克,0,—,47069
3035300,冻的沙丁鱼、小沙丁鱼...,611,巴布亚新几内亚,27000,千克,0,—,48600
3035300,冻的沙丁鱼、小沙丁鱼...,620,密克罗尼西亚联邦,811000,千克,0,—,621750
3035400,冻鲭鱼,130,卡塔尔,54000,千克,0,—,111800
3035400,冻鲭鱼,131,沙特阿拉伯,18000,千克,0,—,13860
3035400,冻鲭鱼,134,斯里兰卡,27000,千克,0,—,56700
3035400,冻鲭鱼,144,东帝汶,45200,千克,0,—,84920
3035400,冻鲭鱼,236,尼日利亚,1422696,千克,0,—,711349
3035400,冻鲭鱼,238,卢旺达,343050,千克,0,—,693042
3035400,冻鲭鱼,251,布基纳法索,935820,千克,0,—,744198
3035400,冻鲭鱼,335,拉脱维亚,27000,千克,0,—,70200
3035400,冻鲭鱼,603,斐济,65130,千克,0,—,214507
3035400,冻鲭鱼,608,瓦努阿图,27000,千克,0,—,56700
3035400,冻鲭鱼,609,新西兰,24000,千克,0,—,18780
3035400,冻鲭鱼,611,巴布亚新几内亚,12673,千克,0,—,16675
3035500,冻的对称竹荚鱼、新西...,236,尼日利亚,107980,千克,0,—,85844
3035900,冻的鳀鱼、印度鲭、马...,103,孟加拉国,75330,千克,0,—,1393536
3035900,冻的鳀鱼、印度鲭、马...,134,斯里兰卡,213580,千克,0,—,1749121
3035900,冻的鳀鱼、印度鲭、马...,247,坦桑尼亚,13300,千克,0,—,28627
3035900,冻的鳀鱼、印度鲭、马...,603,斐济,27000,千克,0,—,89100
3035900,冻的鳀鱼、印度鲭、马...,611,巴布亚新几内亚,216064,千克,0,—,1700424
3038910,冻带鱼,107,柬埔寨,64410,千克,0,—,442429
3038910,冻带鱼,311,葡萄牙,9600,千克,0,—,85400
3038920,冻黄鱼,311,葡萄牙,9500,千克,0,—,98750
3038990,未列名冻鱼,103,孟加拉国,21000,千克,0,—,26460
3038990,未列名冻鱼,117,约旦,19200,千克,0,—,65660
