商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,第一数量,第一计量单位,第二数量,第二计量单位,美元
1061990,"未列名哺乳动物,改良...",129,菲律宾,950,千克,112,只,14500
1061990,"未列名哺乳动物,改良...",305,法国,0,千克,5,只,150
1061990,"未列名哺乳动物,改良...",501,加拿大,137,千克,37,只,13600
1062090,未列名爬行动物,118,科威特,138,千克,15100,只,10165
1062090,未列名爬行动物,307,意大利,151,千克,21880,只,54014
1069090,"其他活动物,改良种用...",118,科威特,1,千克,50,只,238
2071411,带骨的冻鸡块,124,蒙古,688211,千克,0,—,1217214
2071411,带骨的冻鸡块,127,巴基斯坦,54000,千克,0,—,52120
2071419,其他冻鸡块,124,蒙古,814278,千克,0,—,1072772
2071429,其他冻鸡杂碎,124,蒙古,24000,千克,0,—,13744
2074200,整只冻鸭,127,巴基斯坦,25010,千克,0,—,34514
2081020,"冻兔肉,不包括兔头",301,比利时,75000,千克,0,—,364672
2081020,"冻兔肉,不包括兔头",305,法国,26000,千克,0,—,122200
3011100,淡水观赏鱼,129,菲律宾,676,千克,0,—,22847
3011100,淡水观赏鱼,305,法国,87,千克,0,—,10519
3011100,淡水观赏鱼,307,意大利,88,千克,0,—,3450
3011100,淡水观赏鱼,309,荷兰,427,千克,0,—,12121
3011100,淡水观赏鱼,312,西班牙,216,千克,0,—,3066
3011100,淡水观赏鱼,501,加拿大,206,千克,0,—,3511
3032300,冻罗非鱼,138,阿联酋,25000,千克,0,—,75000
3032300,冻罗非鱼,203,贝宁,104000,千克,0,—,241800
3032300,冻罗非鱼,224,肯尼亚,335240,千克,0,—,979113
3032300,冻罗非鱼,235,尼日尔,92350,千克,0,—,231704
3032300,冻罗非鱼,244,南非,293240,千克,0,—,514013
3032300,冻罗非鱼,252,刚果民主共和国,321850,千克,0,—,672016
3032300,冻罗非鱼,301,比利时,184609,千克,0,—,240579
3032300,冻罗非鱼,305,法国,465386,千克,0,—,584394
3032300,冻罗非鱼,307,意大利,23000,千克,0,—,26575
3032300,冻罗非鱼,309,荷兰,273528,千克,0,—,364933
3032300,冻罗非鱼,312,西班牙,44946,千克,0,—,61663
3032300,冻罗非鱼,326,挪威,21440,千克,0,—,30874
3032300,冻罗非鱼,429,墨西哥,112164,千克,0,—,210529
3032300,冻罗非鱼,501,加拿大,169295,千克,0,—,347591
3032400,冻鲶鱼,209,中非,26000,千克,0,—,109200
3032400,冻鲶鱼,252,刚果民主共和国,24460,千克,0,—,44028
3032500,冻鲤科鱼,501,加拿大,1800,千克,0,—,9290
3034100,冻长鳍金枪鱼,617,萨摩亚,324000,千克,0,—,1058376
