商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,第一数量,第一计量单位,第二数量,第二计量单位,美元
1012900,"其他马,改良种用除外",502,美国,1068,千克,2,头,100000
1029090,"其他牛,改良种用除外",110,中国香港,799860,千克,1326,头,4242517
1039120,"其他猪,10kg≤重...",110,中国香港,47910,千克,990,头,218994
1039200,"其他猪,重量≥50k...",110,中国香港,13608794,千克,118255,头,30076567
1042090,"其他山羊,改良种用除...",110,中国香港,3490,千克,110,头,25232
1051190,"其他鸡,改良种用除外...",110,中国香港,8732,千克,192980,只,75402
1061190,"其他灵长目动物,改良...",502,美国,5420,千克,1344,只,2357400
1061490,"其他家兔及野兔,改良...",116,日本,2700,千克,900,只,20018
1061490,"其他家兔及野兔,改良...",132,新加坡,67,千克,19,只,5994
1061490,"其他家兔及野兔,改良...",133,韩国,1133,千克,454,只,44124
1061910,其他改良种用哺乳动物,116,日本,120,千克,1,只,11832
1061990,"未列名哺乳动物,改良...",102,巴林,40,千克,4,只,400
1061990,"未列名哺乳动物,改良...",110,中国香港,27,千克,19,只,4950
1061990,"未列名哺乳动物,改良...",112,印度尼西亚,55,千克,2,只,200
1061990,"未列名哺乳动物,改良...",116,日本,229,千克,512,只,40223
1061990,"未列名哺乳动物,改良...",119,老挝,24,千克,3,只,300
1061990,"未列名哺乳动物,改良...",122,马来西亚,262,千克,51,只,5300
1061990,"未列名哺乳动物,改良...",132,新加坡,23,千克,18,只,421
1061990,"未列名哺乳动物,改良...",133,韩国,1700,千克,1608,只,201987
1061990,"未列名哺乳动物,改良...",136,泰国,774,千克,100,只,9685
1061990,"未列名哺乳动物,改良...",141,越南,6,千克,3,只,300
1061990,"未列名哺乳动物,改良...",304,德国,1,千克,6,只,180
1061990,"未列名哺乳动物,改良...",502,美国,28,千克,399,只,10311
1062020,食用爬行动物,116,日本,3100,千克,3630,只,40548
1062020,食用爬行动物,133,韩国,4520,千克,5357,只,63256
1062020,食用爬行动物,141,越南,20265,千克,9828,只,231367
1062090,未列名爬行动物,112,印度尼西亚,720,千克,33750,只,5738
1062090,未列名爬行动物,132,新加坡,20,千克,2100,只,378
1062090,未列名爬行动物,133,韩国,396,千克,2200,只,4850
1062090,未列名爬行动物,304,德国,89,千克,16300,只,29334
1062090,未列名爬行动物,344,俄罗斯,340,千克,34000,只,5100
1062090,未列名爬行动物,502,美国,297,千克,1420,只,1810
1063990,未列名鸟,112,印度尼西亚,8,千克,168,只,1680
1064990,"其他昆虫,改良种用除...",110,中国香港,960,千克,960000,只,2880
1064990,"其他昆虫,改良种用除...",502,美国,2000,千克,200000,只,4200
1069090,"其他活动物,改良种用...",116,日本,1040,千克,3120000,只,13000
2031200,鲜或冷的带骨猪前腿、...,110,中国香港,195507,千克,0,—,755871
2031900,其他鲜或冷的猪肉,110,中国香港,303350,千克,0,—,1115731
2032110,冻整头及半头乳猪肉,132,新加坡,48208,千克,0,—,532850
2032190,其他冻整头及半头猪肉,110,中国香港,14800,千克,0,—,66011
2032900,其他冻猪肉,110,中国香港,2606300,千克,0,—,12574337
2044200,冻带骨绵羊肉,110,中国香港,55690,千克,0,—,612476
2044300,冻去骨绵羊肉,110,中国香港,33240,千克,0,—,311154
2045000,山羊肉,110,中国香港,26000,千克,0,—,356200
2062900,其他冻牛杂碎,110,中国香港,5000,千克,0,—,3269
2071100,"整只鸡,鲜或冷的",110,中国香港,4504969,千克,0,—,14379293
2071200,"整只鸡,冻的",110,中国香港,189230,千克,0,—,626678
2071200,"整只鸡,冻的",337,格鲁吉亚(2023年起停用),23010,千克,0,—,39638
2071311,鲜或冷的带骨鸡块,110,中国香港,89156,千克,0,—,359195
2071329,鲜或冷的其他鸡杂碎,110,中国香港,11290,千克,0,—,39844
2071411,带骨的冻鸡块,110,中国香港,1132893,千克,0,—,1966804
2071419,其他冻鸡块,102,巴林,983388,千克,0,—,1751543
2071419,其他冻鸡块,110,中国香港,3905280,千克,0,—,8373208
2071419,其他冻鸡块,122,马来西亚,1563710,千克,0,—,4120616
2071419,其他冻鸡块,337,格鲁吉亚(2023年起停用),403032,千克,0,—,723805
2071421,冻鸡翼（不包括翼尖）,110,中国香港,149240,千克,0,—,777874
2071429,其他冻鸡杂碎,110,中国香港,12525,千克,0,—,45395
2074100,鲜或冷的整只鸭,110,中国香港,1565551,千克,0,—,3548519
2074200,整只冻鸭,102,巴林,22558,千克,0,—,32737
2074200,整只冻鸭,110,中国香港,212401,千克,0,—,465605
2074400,鲜或冷的鸭块及杂碎,110,中国香港,3572,千克,0,—,9150
2074500,冻的鸭块及杂碎,102,巴林,23879,千克,0,—,39394
2074500,冻的鸭块及杂碎,110,中国香港,127127,千克,0,—,213185
2074500,冻的鸭块及杂碎,145,哈萨克斯坦,707400,千克,0,—,918702
2075100,鲜或冷的整只鹅,110,中国香港,933090,千克,0,—,3903661
2075400,鲜或冷的鹅块及杂碎,110,中国香港,5184,千克,0,—,5462
2081020,"冻兔肉,不包括兔头",304,德国,168000,千克,0,—,741739
2081020,"冻兔肉,不包括兔头",344,俄罗斯,25000,千克,0,—,92800
2081020,"冻兔肉,不包括兔头",502,美国,12000,千克,0,—,45500
2089010,鲜、冷、冻的乳鸽肉及...,110,中国香港,376132,千克,0,—,1394493
2101190,干、熏、盐腌或盐渍其...,110,中国香港,395,千克,0,—,5890
2101900,其他干、熏、盐腌或盐...,110,中国香港,1149,千克,0,—,13967
