商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,第一数量,第一计量单位,第二数量,第二计量单位,美元
1061190,"其他灵长目动物,改良...",501,加拿大,600,千克,120,只,264000
1061990,"未列名哺乳动物,改良...",129,菲律宾,105,千克,9,只,900
1061990,"未列名哺乳动物,改良...",501,加拿大,15,千克,4,只,400
1062090,未列名爬行动物,118,科威特,64,千克,5130,只,2612
1062090,未列名爬行动物,307,意大利,221,千克,21200,只,42493
1069011,改良种用蛙苗,138,阿联酋,6,千克,300,只,150
2012000,鲜或冷的带骨牛肉,404,巴哈马,960,千克,0,—,5145
2023000,冻去骨牛肉,109,朝鲜,25500,千克,0,—,188720
2023000,冻去骨牛肉,404,巴哈马,2579,千克,0,—,21172
2031200,鲜或冷的带骨猪前腿、...,404,巴哈马,3401,千克,0,—,8922
2031900,其他鲜或冷的猪肉,404,巴哈马,3696,千克,0,—,9244
2032900,其他冻猪肉,124,蒙古,170000,千克,0,—,517848
2042200,鲜或冷的带骨绵羊肉,404,巴哈马,99,千克,0,—,2102
2042300,鲜或冷的去骨绵羊肉,404,巴哈马,387,千克,0,—,2676
2071411,带骨的冻鸡块,124,蒙古,756862,千克,0,—,1271985
2071419,其他冻鸡块,124,蒙古,459240,千克,0,—,848968
2071419,其他冻鸡块,127,巴基斯坦,27000,千克,0,—,52150
2071419,其他冻鸡块,252,刚果民主共和国,13500,千克,0,—,27420
2071421,冻鸡翼（不包括翼尖）,124,蒙古,200,千克,0,—,1034
2072500,"整只火鸡,冻的",404,巴哈马,113,千克,0,—,568
2072700,"火鸡块及杂碎,冻的",404,巴哈马,2116,千克,0,—,7536
2074500,冻的鸭块及杂碎,147,塔吉克斯坦,540000,千克,0,—,585900
2081020,"冻兔肉,不包括兔头",301,比利时,287080,千克,0,—,1718976
2081020,"冻兔肉,不包括兔头",305,法国,50000,千克,0,—,227678
2081020,"冻兔肉,不包括兔头",309,荷兰,24000,千克,0,—,112553
2091000,未炼制或用其他方法提...,124,蒙古,50000,千克,0,—,47710
2101200,干、熏、盐腌或盐渍猪...,404,巴哈马,1406,千克,0,—,9294
2101900,其他干、熏、盐腌或盐...,235,尼日尔,50,千克,0,—,515
2102000,干、熏、盐腌或盐渍牛...,404,巴哈马,190,千克,0,—,1564
2109900,其他干、熏、盐腌或盐...,404,巴哈马,81,千克,0,—,552
3011100,淡水观赏鱼,129,菲律宾,60,千克,0,—,875
3011100,淡水观赏鱼,138,阿联酋,132,千克,0,—,8500
3011100,淡水观赏鱼,147,塔吉克斯坦,39,千克,0,—,996
3011100,淡水观赏鱼,244,南非,52,千克,0,—,176
3011100,淡水观赏鱼,301,比利时,408,千克,0,—,4226
3011100,淡水观赏鱼,305,法国,267,千克,0,—,4879
3011100,淡水观赏鱼,307,意大利,190,千克,0,—,17064
3011100,淡水观赏鱼,309,荷兰,548,千克,0,—,29092
3011100,淡水观赏鱼,316,保加利亚,20,千克,0,—,422
3011100,淡水观赏鱼,327,波兰,174,千克,0,—,2489
3011100,淡水观赏鱼,501,加拿大,30,千克,0,—,8205
3028990,其他鲜或冷的鱼,501,加拿大,630,千克,0,—,9158
3032300,冻罗非鱼,138,阿联酋,45500,千克,0,—,163800
3032300,冻罗非鱼,203,贝宁,122020,千克,0,—,264300
3032300,冻罗非鱼,220,加纳,650000,千克,0,—,863200
3032300,冻罗非鱼,224,肯尼亚,660700,千克,0,—,1908790
3032300,冻罗非鱼,235,尼日尔,25000,千克,0,—,65500
3032300,冻罗非鱼,244,南非,454530,千克,0,—,849127
3032300,冻罗非鱼,252,刚果民主共和国,69105,千克,0,—,112152
3032300,冻罗非鱼,301,比利时,141840,千克,0,—,215838
3032300,冻罗非鱼,305,法国,149800,千克,0,—,209958
3032300,冻罗非鱼,309,荷兰,105315,千克,0,—,209335
3032300,冻罗非鱼,429,墨西哥,294204,千克,0,—,518205
3032300,冻罗非鱼,501,加拿大,62115,千克,0,—,130721
3032400,冻鲶鱼,244,南非,68472,千克,0,—,92336
3032400,冻鲶鱼,252,刚果民主共和国,51000,千克,0,—,164400
3032500,冻鲤科鱼,501,加拿大,1080,千克,0,—,5400
3032600,冻鳗鱼,327,波兰,10600,千克,0,—,304800
3033900,其他冻比目鱼,109,朝鲜,20196,千克,0,—,30294
3034100,冻长鳍金枪鱼,312,西班牙,47422,千克,0,—,146204
3034200,冻黄鳍金枪鱼,129,菲律宾,22305,千克,0,—,16155
3034200,冻黄鳍金枪鱼,312,西班牙,418524,千克,0,—,963159
3034200,冻黄鳍金枪鱼,429,墨西哥,50000,千克,0,—,80500
3034300,冻鲣鱼或狐鲣,129,菲律宾,2671500,千克,0,—,7417820
3034400,冻大眼金枪鱼,129,菲律宾,50000,千克,0,—,424200
3034900,其他冻金枪鱼,129,菲律宾,28000,千克,0,—,32800
3035100,冻鲱鱼,109,朝鲜,1158626,千克,0,—,653165
3035100,冻鲱鱼,220,加纳,1233920,千克,0,—,662200
3035300,冻的沙丁鱼、小沙丁鱼...,209,中非,54000,千克,0,—,91800
3035300,冻的沙丁鱼、小沙丁鱼...,244,南非,26000,千克,0,—,48620
3035300,冻的沙丁鱼、小沙丁鱼...,617,萨摩亚,71300,千克,0,—,149505
3035400,冻鲭鱼,109,朝鲜,1880,千克,0,—,6580
3035400,冻鲭鱼,129,菲律宾,5062360,千克,0,—,10601181
3035400,冻鲭鱼,138,阿联酋,74490,千克,0,—,49149
3035400,冻鲭鱼,220,加纳,530365,千克,0,—,553656
3035400,冻鲭鱼,224,肯尼亚,1046073,千克,0,—,1777869
3035400,冻鲭鱼,252,刚果民主共和国,53250,千克,0,—,107775
3035400,冻鲭鱼,327,波兰,24000,千克,0,—,41319
3035400,冻鲭鱼,415,哥斯达黎加,27000,千克,0,—,57510
3035400,冻鲭鱼,501,加拿大,24878,千克,0,—,44691
3035700,冻剑鱼,307,意大利,25000,千克,0,—,170000
3035900,冻的鳀鱼、印度鲭、马...,123,马尔代夫,81000,千克,0,—,162000
3035900,冻的鳀鱼、印度鲭、马...,129,菲律宾,196000,千克,0,—,387800
3035900,冻的鳀鱼、印度鲭、马...,326,挪威,25004,千克,0,—,41107
3036600,冻狗鳕鱼,138,阿联酋,7000,千克,0,—,15500
3036600,冻狗鳕鱼,321,匈牙利,21000,千克,0,—,31500
3036700,冻狭鳕鱼,109,朝鲜,2795839,千克,0,—,2169240
3036900,其他冻的犀鳕科、多丝...,340,白俄罗斯,96000,千克,0,—,144000
3038100,冻角鲨及其他鲨鱼,444,乌拉圭,27960,千克,0,—,175589
3038910,冻带鱼,301,比利时,10500,千克,0,—,30422
3038910,冻带鱼,305,法国,9750,千克,0,—,50199
3038910,冻带鱼,307,意大利,21480,千克,0,—,59239
3038920,冻黄鱼,301,比利时,2700,千克,0,—,12340
3038920,冻黄鱼,305,法国,7800,千克,0,—,52510
3038920,冻黄鱼,307,意大利,14000,千克,0,—,78020
3038920,冻黄鱼,309,荷兰,5419,千克,0,—,24126
3038920,冻黄鱼,501,加拿大,12958,千克,0,—,123538
3038930,冻鲳鱼,129,菲律宾,715200,千克,0,—,2384160
3038930,冻鲳鱼,220,加纳,2000,千克,0,—,15800
3038930,冻鲳鱼,301,比利时,2680,千克,0,—,15201
3038930,冻鲳鱼,307,意大利,3000,千克,0,—,22260
3038990,未列名冻鱼,129,菲律宾,3209712,千克,0,—,7740805
3038990,未列名冻鱼,137,土耳其,10000,千克,0,—,42471
3038990,未列名冻鱼,220,加纳,23000,千克,0,—,126500
3038990,未列名冻鱼,233,莫桑比克,27000,千克,0,—,51840
3038990,未列名冻鱼,301,比利时,196994,千克,0,—,399475
3038990,未列名冻鱼,305,法国,25798,千克,0,—,61437
3038990,未列名冻鱼,307,意大利,240873,千克,0,—,752137
3038990,未列名冻鱼,309,荷兰,216594,千克,0,—,457547
3038990,未列名冻鱼,312,西班牙,78708,千克,0,—,336075
3038990,未列名冻鱼,339,阿塞拜疆（2023年起停用）,14000,千克,0,—,90105
3038990,未列名冻鱼,429,墨西哥,28139,千克,0,—,162460
3038990,未列名冻鱼,501,加拿大,228140,千克,0,—,1102500
3038990,未列名冻鱼,621,马绍尔群岛,275000,千克,0,—,161101
3044100,鲜或冷的大麻哈鱼、大...,404,巴哈马,1223,千克,0,—,11642
3046100,冻罗非鱼鱼片,124,蒙古,12000,千克,0,—,54150
3046100,冻罗非鱼鱼片,138,阿联酋,7520,千克,0,—,19684
3046100,冻罗非鱼鱼片,224,肯尼亚,23000,千克,0,—,68450
3046100,冻罗非鱼鱼片,307,意大利,30800,千克,0,—,111540
3046100,冻罗非鱼鱼片,309,荷兰,44020,千克,0,—,122722
3046100,冻罗非鱼鱼片,312,西班牙,265891,千克,0,—,773956
3046100,冻罗非鱼鱼片,321,匈牙利,36000,千克,0,—,129600
3046100,冻罗非鱼鱼片,415,哥斯达黎加,232497,千克,0,—,752775
3046100,冻罗非鱼鱼片,429,墨西哥,1833700,千克,0,—,5123728
3046100,冻罗非鱼鱼片,501,加拿大,75325,千克,0,—,401932
3046219,其他冻叉尾鮰鱼鱼片,501,加拿大,17000,千克,0,—,23395
3046290,其他冻鲶鱼鱼片,124,蒙古,8000,千克,0,—,39100
3046900,冻鲤科鱼、鳗鱼及黑鱼...,501,加拿大,4320,千克,0,—,20092
3047100,冻鳕鱼鱼片,129,菲律宾,3500,千克,0,—,20647
3047100,冻鳕鱼鱼片,138,阿联酋,3900,千克,0,—,28253
3047100,冻鳕鱼鱼片,301,比利时,9000,千克,0,—,53600
3047100,冻鳕鱼鱼片,305,法国,692487,千克,0,—,4658991
3047100,冻鳕鱼鱼片,306,爱尔兰,17957,千克,0,—,105946
3047100,冻鳕鱼鱼片,307,意大利,185874,千克,0,—,835354
3047100,冻鳕鱼鱼片,309,荷兰,339095,千克,0,—,2037744
3047100,冻鳕鱼鱼片,310,希腊,71752,千克,0,—,368275
3047100,冻鳕鱼鱼片,312,西班牙,744391,千克,0,—,3424679
3047100,冻鳕鱼鱼片,318,芬兰,1800,千克,0,—,10210
3047100,冻鳕鱼鱼片,326,挪威,236976,千克,0,—,1662060
3047100,冻鳕鱼鱼片,327,波兰,149790,千克,0,—,807915
3047100,冻鳕鱼鱼片,336,立陶宛,3600,千克,0,—,25000
3047100,冻鳕鱼鱼片,404,巴哈马,150,千克,0,—,1419
3047100,冻鳕鱼鱼片,410,巴西,12000,千克,0,—,90000
3047100,冻鳕鱼鱼片,501,加拿大,612724,千克,0,—,3876454
3047200,冻黑线鳕鱼鱼片,138,阿联酋,4250,千克,0,—,28864
3047200,冻黑线鳕鱼鱼片,305,法国,29950,千克,0,—,176268
3047200,冻黑线鳕鱼鱼片,309,荷兰,6300,千克,0,—,34860
3047200,冻黑线鳕鱼鱼片,312,西班牙,23980,千克,0,—,73578
3047200,冻黑线鳕鱼鱼片,326,挪威,6900,千克,0,—,15760
3047200,冻黑线鳕鱼鱼片,501,加拿大,751599,千克,0,—,4193624
3047300,冻绿青鳕鱼鱼片,305,法国,53200,千克,0,—,133196
3047300,冻绿青鳕鱼鱼片,309,荷兰,8000,千克,0,—,27950
3047300,冻绿青鳕鱼鱼片,312,西班牙,91849,千克,0,—,243110
3047300,冻绿青鳕鱼鱼片,326,挪威,3700,千克,0,—,16805
3047300,冻绿青鳕鱼鱼片,410,巴西,19200,千克,0,—,57600
3047300,冻绿青鳕鱼鱼片,429,墨西哥,4910,千克,0,—,19640
3047400,冻狗鳕鱼鱼片,305,法国,32839,千克,0,—,134693
3047400,冻狗鳕鱼鱼片,307,意大利,9500,千克,0,—,25100
3047400,冻狗鳕鱼鱼片,309,荷兰,103900,千克,0,—,284639
3047400,冻狗鳕鱼鱼片,312,西班牙,33706,千克,0,—,73173
3047400,冻狗鳕鱼鱼片,321,匈牙利,22100,千克,0,—,55250
3047400,冻狗鳕鱼鱼片,327,波兰,42000,千克,0,—,84000
3047400,冻狗鳕鱼鱼片,336,立陶宛,47262,千克,0,—,96236
3047400,冻狗鳕鱼鱼片,340,白俄罗斯,24000,千克,0,—,36000
3047500,冻狭鳕鱼鱼片,129,菲律宾,500,千克,0,—,1263
3047500,冻狭鳕鱼鱼片,244,南非,19200,千克,0,—,38837
3047500,冻狭鳕鱼鱼片,301,比利时,268754,千克,0,—,729846
3047500,冻狭鳕鱼鱼片,305,法国,1455899,千克,0,—,3844972
3047500,冻狭鳕鱼鱼片,307,意大利,439970,千克,0,—,867922
3047500,冻狭鳕鱼鱼片,309,荷兰,481610,千克,0,—,1229500
3047500,冻狭鳕鱼鱼片,310,希腊,187890,千克,0,—,363243
3047500,冻狭鳕鱼鱼片,312,西班牙,312302,千克,0,—,700928
3047500,冻狭鳕鱼鱼片,316,保加利亚,20000,千克,0,—,31990
3047500,冻狭鳕鱼鱼片,318,芬兰,11005,千克,0,—,29703
3047500,冻狭鳕鱼鱼片,321,匈牙利,21504,千克,0,—,38600
3047500,冻狭鳕鱼鱼片,326,挪威,18000,千克,0,—,66700
3047500,冻狭鳕鱼鱼片,327,波兰,1247338,千克,0,—,2719943
3047500,冻狭鳕鱼鱼片,336,立陶宛,32320,千克,0,—,66199
3047500,冻狭鳕鱼鱼片,340,白俄罗斯,94433,千克,0,—,174910
3047500,冻狭鳕鱼鱼片,410,巴西,373600,千克,0,—,942754
3047500,冻狭鳕鱼鱼片,429,墨西哥,17541,千克,0,—,40052
3047500,冻狭鳕鱼鱼片,444,乌拉圭,24000,千克,0,—,32400
3047500,冻狭鳕鱼鱼片,501,加拿大,133131,千克,0,—,328237
3047900,其他冻的犀鳕科、多丝...,129,菲律宾,20250,千克,0,—,174895
3047900,其他冻的犀鳕科、多丝...,301,比利时,18000,千克,0,—,78990
3047900,其他冻的犀鳕科、多丝...,305,法国,122175,千克,0,—,567298
3047900,其他冻的犀鳕科、多丝...,307,意大利,38736,千克,0,—,139104
3047900,其他冻的犀鳕科、多丝...,309,荷兰,34757,千克,0,—,116923
3047900,其他冻的犀鳕科、多丝...,310,希腊,15611,千克,0,—,30790
3047900,其他冻的犀鳕科、多丝...,501,加拿大,67027,千克,0,—,172781
3048100,冻的大麻哈鱼、大西洋...,301,比利时,102670,千克,0,—,806849
3048100,冻的大麻哈鱼、大西洋...,305,法国,797197,千克,0,—,5277786
3048100,冻的大麻哈鱼、大西洋...,307,意大利,83532,千克,0,—,611684
3048100,冻的大麻哈鱼、大西洋...,309,荷兰,242000,千克,0,—,1705214
3048100,冻的大麻哈鱼、大西洋...,310,希腊,85900,千克,0,—,423250
3048100,冻的大麻哈鱼、大西洋...,312,西班牙,264972,千克,0,—,1588540
3048100,冻的大麻哈鱼、大西洋...,327,波兰,132464,千克,0,—,881264
3048100,冻的大麻哈鱼、大西洋...,336,立陶宛,24096,千克,0,—,153192
3048100,冻的大麻哈鱼、大西洋...,429,墨西哥,52288,千克,0,—,295471
3048100,冻的大麻哈鱼、大西洋...,435,波多黎各,15431,千克,0,—,229929
3048100,冻的大麻哈鱼、大西洋...,501,加拿大,395028,千克,0,—,2613791
