商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,第一数量,第一计量单位,第二数量,第二计量单位,美元
1061990,"未列名哺乳动物,改良...",129,菲律宾,1961,千克,159,只,23900
1061990,"未列名哺乳动物,改良...",305,法国,1,千克,23,只,690
1061990,"未列名哺乳动物,改良...",307,意大利,0,千克,7,只,210
1061990,"未列名哺乳动物,改良...",501,加拿大,62,千克,8,只,5700
1062090,未列名爬行动物,118,科威特,143,千克,14000,只,7952
2071411,带骨的冻鸡块,124,蒙古,547259,千克,0,—,868119
2071411,带骨的冻鸡块,339,阿塞拜疆(2023年起停用),13500,千克,0,—,13770
2071419,其他冻鸡块,124,蒙古,761070,千克,0,—,1029415
2071419,其他冻鸡块,339,阿塞拜疆(2023年起停用),13500,千克,0,—,19305
2081020,"冻兔肉,不包括兔头",305,法国,26000,千克,0,—,111777
3011100,淡水观赏鱼,129,菲律宾,552,千克,0,—,8338
3011100,淡水观赏鱼,305,法国,87,千克,0,—,15640
3011100,淡水观赏鱼,307,意大利,280,千克,0,—,4850
3011100,淡水观赏鱼,309,荷兰,807,千克,0,—,21004
3011100,淡水观赏鱼,312,西班牙,208,千克,0,—,11187
3011100,淡水观赏鱼,327,波兰,300,千克,0,—,2880
3011100,淡水观赏鱼,501,加拿大,174,千克,0,—,7242
3028910,鲜或冷的带鱼,501,加拿大,570,千克,0,—,15390
3028920,鲜或冷的黄鱼,501,加拿大,1991,千克,0,—,27689
3028930,鲜或冷的鲳鱼,501,加拿大,240,千克,0,—,6480
3028990,其他鲜或冷的鱼,501,加拿大,2930,千克,0,—,26640
3032300,冻罗非鱼,118,科威特,31003,千克,0,—,71099
3032300,冻罗非鱼,138,阿联酋,50000,千克,0,—,95120
3032300,冻罗非鱼,203,贝宁,125770,千克,0,—,299834
3032300,冻罗非鱼,209,中非,109450,千克,0,—,187106
3032300,冻罗非鱼,220,加纳,22100,千克,0,—,43095
3032300,冻罗非鱼,224,肯尼亚,223600,千克,0,—,675572
3032300,冻罗非鱼,233,莫桑比克,25000,千克,0,—,80000
3032300,冻罗非鱼,235,尼日尔,147072,千克,0,—,457362
3032300,冻罗非鱼,244,南非,191920,千克,0,—,286516
3032300,冻罗非鱼,252,刚果民主共和国,117000,千克,0,—,193100
3032300,冻罗非鱼,301,比利时,301061,千克,0,—,384159
3032300,冻罗非鱼,305,法国,644628,千克,0,—,876985
3032300,冻罗非鱼,307,意大利,150200,千克,0,—,228167
3032300,冻罗非鱼,309,荷兰,331862,千克,0,—,599642
3032300,冻罗非鱼,312,西班牙,26750,千克,0,—,33780
3032300,冻罗非鱼,429,墨西哥,193602,千克,0,—,305468
3032300,冻罗非鱼,501,加拿大,139535,千克,0,—,301911
3032400,冻鲶鱼,209,中非,26000,千克,0,—,166190
3032400,冻鲶鱼,213,刚果共和国,52000,千克,0,—,218400
3032400,冻鲶鱼,244,南非,5000,千克,0,—,9412
3032400,冻鲶鱼,252,刚果民主共和国,90000,千克,0,—,533994
3032600,冻鳗鱼,327,波兰,8640,千克,0,—,74110
3032600,冻鳗鱼,501,加拿大,6533,千克,0,—,90629
3034100,冻长鳍金枪鱼,312,西班牙,527182,千克,0,—,1790765
3034100,冻长鳍金枪鱼,429,墨西哥,25000,千克,0,—,75000
3034200,冻黄鳍金枪鱼,129,菲律宾,39620,千克,0,—,406440
3034300,冻鲣鱼或狐鲣,129,菲律宾,28000,千克,0,—,92250
3034300,冻鲣鱼或狐鲣,309,荷兰,9315,千克,0,—,22569
3034300,冻鲣鱼或狐鲣,316,保加利亚,49500,千克,0,—,61865
3034900,其他冻金枪鱼,312,西班牙,23415,千克,0,—,26927
3035100,冻鲱鱼,213,刚果共和国,27000,千克,0,—,13500
3035100,冻鲱鱼,220,加纳,1213100,千克,0,—,618046
3035100,冻鲱鱼,312,西班牙,582840,千克,0,—,349704
3035100,冻鲱鱼,444,乌拉圭,74910,千克,0,—,54969
3035300,冻的沙丁鱼、小沙丁鱼...,244,南非,27500,千克,0,—,44000
3035300,冻的沙丁鱼、小沙丁鱼...,614,汤加,27000,千克,0,—,58050
3035300,冻的沙丁鱼、小沙丁鱼...,617,萨摩亚,112000,千克,0,—,225400
3035400,冻鲭鱼,118,科威特,24000,千克,0,—,41380
3035400,冻鲭鱼,129,菲律宾,2314237,千克,0,—,4797799
3035400,冻鲭鱼,138,阿联酋,25600,千克,0,—,17280
3035400,冻鲭鱼,220,加纳,21600,千克,0,—,46440
3035400,冻鲭鱼,224,肯尼亚,216000,千克,0,—,332410
3035400,冻鲭鱼,233,莫桑比克,162000,千克,0,—,158780
3035400,冻鲭鱼,241,塞舌尔,10000,千克,0,—,22500
3035400,冻鲭鱼,501,加拿大,22000,千克,0,—,64002
3035500,冻的对称竹荚鱼、新西...,203,贝宁,54000,千克,0,—,102060
3035500,冻的对称竹荚鱼、新西...,220,加纳,135000,千克,0,—,255150
3035500,冻的对称竹荚鱼、新西...,244,南非,189000,千克,0,—,198850
3035700,冻剑鱼,307,意大利,24000,千克,0,—,156000
3035700,冻剑鱼,405,巴巴多斯,3175,千克,0,—,8056
3035900,冻的鳀鱼、印度鲭、马...,129,菲律宾,3647527,千克,0,—,7778757
3035900,冻的鳀鱼、印度鲭、马...,220,加纳,78750,千克,0,—,644175
3035900,冻的鳀鱼、印度鲭、马...,233,莫桑比克,27000,千克,0,—,58050
3035900,冻的鳀鱼、印度鲭、马...,244,南非,132520,千克,0,—,363358
3035900,冻的鳀鱼、印度鲭、马...,405,巴巴多斯,21773,千克,0,—,55248
3035900,冻的鳀鱼、印度鲭、马...,442,特立尼达和多巴哥,28000,千克,0,—,249200
3035900,冻的鳀鱼、印度鲭、马...,501,加拿大,18080,千克,0,—,37064
3038910,冻带鱼,129,菲律宾,43700,千克,0,—,415150
3038910,冻带鱼,307,意大利,12880,千克,0,—,72640
3038910,冻带鱼,501,加拿大,26981,千克,0,—,289680
3038920,冻黄鱼,307,意大利,24839,千克,0,—,125199
3038920,冻黄鱼,309,荷兰,7000,千克,0,—,29400
3038920,冻黄鱼,501,加拿大,40810,千克,0,—,357717
3038930,冻鲳鱼,129,菲律宾,203700,千克,0,—,2129150
3038930,冻鲳鱼,209,中非,70200,千克,0,—,134264
3038930,冻鲳鱼,213,刚果共和国,51000,千克,0,—,210096
3038930,冻鲳鱼,301,比利时,25,千克,0,—,113
3038930,冻鲳鱼,305,法国,2000,千克,0,—,8494
3038930,冻鲳鱼,307,意大利,5163,千克,0,—,50007
3038930,冻鲳鱼,309,荷兰,1600,千克,0,—,4900
3038930,冻鲳鱼,501,加拿大,182,千克,0,—,1040
