商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,第一数量,第一计量单位,第二数量,第二计量单位,美元
1029090,其他牛，改良种用除外,110,中国香港,1158885,千克,1895,头,7434678
1039120,其他猪，10kg≤重...,110,中国香港,7486,千克,150,头,28747
1039200,其他猪，重量≥50k...,110,中国香港,18612484,千克,153010,头,74549413
1042090,其他山羊，改良种用除...,110,中国香港,18500,千克,550,头,140810
1051190,其他鸡，改良种用除外...,110,中国香港,12636,千克,260400,只,137687
1061490,"其他家兔及野兔,改良...",122,马来西亚,18,千克,8,只,2787
1061490,"其他家兔及野兔,改良...",133,韩国,1409,千克,594,只,49241
1061990,"未列名哺乳动物,改良...",110,中国香港,23,千克,430,只,32161
1061990,"未列名哺乳动物,改良...",116,日本,492,千克,136,只,73198
1061990,"未列名哺乳动物,改良...",122,马来西亚,464,千克,217,只,20226
1061990,"未列名哺乳动物,改良...",125,尼泊尔,18,千克,1,只,100
1061990,"未列名哺乳动物,改良...",132,新加坡,0,千克,10,只,300
1061990,"未列名哺乳动物,改良...",133,韩国,1915,千克,1041,只,384882
1061990,"未列名哺乳动物,改良...",136,泰国,1127,千克,220,只,23400
1061990,"未列名哺乳动物,改良...",141,越南,5,千克,1,只,200
1061990,"未列名哺乳动物,改良...",303,英国,0,千克,13,只,270
1061990,"未列名哺乳动物,改良...",304,德国,1,千克,36,只,6140
1061990,"未列名哺乳动物,改良...",344,俄罗斯,15,千克,334,只,19574
1061990,"未列名哺乳动物,改良...",502,美国,597,千克,1340,只,471022
1062020,食用爬行动物,110,中国香港,18104,千克,16717,只,225160
1062020,食用爬行动物,116,日本,3000,千克,2500,只,75000
1062020,食用爬行动物,141,越南,145555,千克,103966,只,1513322
1062090,未列名爬行动物,112,印度尼西亚,715,千克,88800,只,18040
1062090,未列名爬行动物,132,新加坡,255,千克,34825,只,13894
1062090,未列名爬行动物,133,韩国,95,千克,525,只,1444
1062090,未列名爬行动物,304,德国,100,千克,1000,只,2500
1064910,改良种用昆虫,502,美国,11,千克,14600,只,292
1064990,"其他昆虫,改良种用除...",110,中国香港,1690,千克,2600000,只,3172
1064990,"其他昆虫,改良种用除...",116,日本,88,千克,127500,只,3854
1069090,"其他活动物,改良种用...",110,中国香港,25750,千克,154500,只,49440
1069090,"其他活动物,改良种用...",132,新加坡,5000,千克,20000,只,20894
1069090,"其他活动物,改良种用...",133,韩国,16010,千克,537830,只,336879
2023000,冻去骨牛肉,110,中国香港,120,千克,0,—,1484
2031200,鲜或冷的带骨猪前腿、...,110,中国香港,885412,千克,0,—,5279330
2031900,其他鲜或冷的猪肉,110,中国香港,211900,千克,0,—,1094012
2032110,冻整头及半头乳猪肉,110,中国香港,25143,千克,0,—,136785
2032190,其他冻整头及半头猪肉,110,中国香港,25000,千克,0,—,89179
2032900,其他冻猪肉,110,中国香港,1052750,千克,0,—,6669124
2032900,其他冻猪肉,119,老挝,30000,千克,0,—,85692
2044200,冻带骨绵羊肉,110,中国香港,100574,千克,0,—,1238841
2044300,冻去骨绵羊肉,110,中国香港,62009,千克,0,—,667925
2045000,鲜、冷、冻山羊肉,110,中国香港,68584,千克,0,—,861591
2050000,鲜、冷、冻的马、驴、...,116,日本,15207,千克,0,—,265671
2062900,其他冻牛杂碎,110,中国香港,2000,千克,0,—,3328
2069000,其他冻杂碎（牛、猪杂...,116,日本,1484,千克,0,—,21567
2071100,整只鸡，鲜或冷的,110,中国香港,10310206,千克,0,—,38609098
2071200,整只鸡，冻的,110,中国香港,365025,千克,0,—,1034555
2071311,鲜或冷的带骨鸡块,110,中国香港,258877,千克,0,—,1031585
2071319,鲜或冷的其他鸡块,110,中国香港,11171,千克,0,—,47316
2071321,鲜或冷的鸡翼（不包括...,110,中国香港,873,千克,0,—,3672
2071329,鲜或冷的其他鸡杂碎,110,中国香港,21070,千克,0,—,77389
2071411,带骨的冻鸡块,110,中国香港,1281886,千克,0,—,2229957
2071419,其他冻鸡块,102,巴林,563988,千克,0,—,1104993
2071419,其他冻鸡块,110,中国香港,4580396,千克,0,—,9553806
2071419,其他冻鸡块,122,马来西亚,216000,千克,0,—,491604
2071419,其他冻鸡块,133,韩国,23040,千克,0,—,37005
2071419,其他冻鸡块,141,越南,81000,千克,0,—,156000
2071419,其他冻鸡块,202,安哥拉,21996,千克,0,—,37393
2071419,其他冻鸡块,242,塞拉利昂,55992,千克,0,—,89146
2071419,其他冻鸡块,337,格鲁吉亚(2023年起停用),613494,千克,0,—,1066855
2071419,其他冻鸡块,344,俄罗斯,634092,千克,0,—,1147652
2071421,冻鸡翼（不包括翼尖）,110,中国香港,78510,千克,0,—,409811
2071429,其他冻鸡杂碎,110,中国香港,117839,千克,0,—,168783
2071429,其他冻鸡杂碎,202,安哥拉,2004,千克,0,—,2004
2074100,鲜或冷的整只鸭,110,中国香港,1456913,千克,0,—,4447585
2074200,整只冻鸭,102,巴林,24626,千克,0,—,36002
2074200,整只冻鸭,110,中国香港,219577,千克,0,—,627139
2074400,鲜或冷的鸭块及杂碎,110,中国香港,14050,千克,0,—,34183
2074500,冻的鸭块及杂碎,110,中国香港,83000,千克,0,—,210814
2075100,鲜或冷的整只鹅,110,中国香港,1894676,千克,0,—,10541313
2075400,鲜或冷的鹅块及杂碎,110,中国香港,33480,千克,0,—,157139
2081020,冻兔肉，不包括兔头,304,德国,97000,千克,0,—,431779
2081020,冻兔肉，不包括兔头,502,美国,97000,千克,0,—,480014
2089010,鲜、冷、冻的乳鸽肉及...,110,中国香港,531597,千克,0,—,4041483
2089090,其他鲜、冷、冻的肉及...,110,中国香港,16950,千克,0,—,173578
2101200,干、熏、盐腌或盐渍猪...,110,中国香港,9745,千克,0,—,63111
2101900,其他干、熏、盐腌或盐...,110,中国香港,13836,千克,0,—,110354
2109900,其他干、熏、盐腌或盐...,110,中国香港,80463,千克,0,—,411495
2109900,其他干、熏、盐腌或盐...,141,越南,200,千克,0,—,12940
3011100,淡水观赏鱼,110,中国香港,6250,千克,0,—,23525
3011100,淡水观赏鱼,112,印度尼西亚,210,千克,0,—,3188
3011100,淡水观赏鱼,116,日本,740,千克,0,—,29158
3011100,淡水观赏鱼,122,马来西亚,927,千克,0,—,20879
3011100,淡水观赏鱼,132,新加坡,1242,千克,0,—,35337
3011100,淡水观赏鱼,133,韩国,158,千克,0,—,3895
3011100,淡水观赏鱼,136,泰国,88,千克,0,—,1020
3011100,淡水观赏鱼,141,越南,6780,千克,0,—,14908
