商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,第一数量,第一计量单位,第二数量,第二计量单位,美元
1029090,"其他牛,改良种用除外",110,中国香港,888845,千克,1506,头,4834533
1031000,改良种用猪,110,中国香港,3200,千克,50,头,21000
1039120,"其他猪,10kg≤重...",110,中国香港,59050,千克,1234,头,291015
1039200,"其他猪,重量≥50k...",110,中国香港,13429820,千克,124768,头,35608243
1042090,"其他山羊,改良种用除...",110,中国香港,3200,千克,110,头,28172
1051190,"其他鸡,改良种用除外...",110,中国香港,7231,千克,159240,只,53077
1061190,"其他灵长目动物,改良...",116,日本,547,千克,167,只,378200
1061190,"其他灵长目动物,改良...",502,美国,5450,千克,1310,只,2479435
1061490,"其他家兔及野兔,改良...",122,马来西亚,49,千克,14,只,4734
1061490,"其他家兔及野兔,改良...",132,新加坡,61,千克,23,只,6383
1061490,"其他家兔及野兔,改良...",133,韩国,177,千克,79,只,7589
1061990,"未列名哺乳动物,改良...",112,印度尼西亚,5,千克,1,只,200
1061990,"未列名哺乳动物,改良...",116,日本,613,千克,77,只,89960
1061990,"未列名哺乳动物,改良...",122,马来西亚,382,千克,435,只,23545
1061990,"未列名哺乳动物,改良...",125,尼泊尔,135,千克,4,只,400
1061990,"未列名哺乳动物,改良...",132,新加坡,130,千克,319,只,11936
1061990,"未列名哺乳动物,改良...",133,韩国,1694,千克,1128,只,161603
1061990,"未列名哺乳动物,改良...",136,泰国,406,千克,54,只,4780
1061990,"未列名哺乳动物,改良...",502,美国,19,千克,399,只,11214
1062020,食用爬行动物,116,日本,500,千克,570,只,5675
1062020,食用爬行动物,133,韩国,1900,千克,1925,只,23800
1062020,食用爬行动物,141,越南,48155,千克,30147,只,558248
1062090,未列名爬行动物,112,印度尼西亚,630,千克,40500,只,6075
1062090,未列名爬行动物,116,日本,2,千克,296,只,3060
1062090,未列名爬行动物,132,新加坡,16,千克,900,只,135
1062090,未列名爬行动物,304,德国,143,千克,24100,只,48338
1062090,未列名爬行动物,344,俄罗斯,704,千克,72000,只,10350
1064990,"其他昆虫,改良种用除...",110,中国香港,2300,千克,828000,只,2946
1069090,"其他活动物,改良种用...",116,日本,1116,千克,3348000,只,13950
1069090,"其他活动物,改良种用...",132,新加坡,20,千克,4000,只,400
2022000,冻带骨牛肉,110,中国香港,10000,千克,0,—,76832
2023000,冻去骨牛肉,110,中国香港,18353,千克,0,—,162601
2031200,鲜或冷的带骨猪前腿、...,110,中国香港,216985,千克,0,—,1009612
2031900,其他鲜或冷的猪肉,110,中国香港,291905,千克,0,—,1260924
2032110,冻整头及半头乳猪肉,132,新加坡,45908,千克,0,—,557300
2032190,其他冻整头及半头猪肉,110,中国香港,9800,千克,0,—,41412
2032900,其他冻猪肉,110,中国香港,3688425,千克,0,—,19044570
2032900,其他冻猪肉,122,马来西亚,26000,千克,0,—,68939
2044200,冻带骨绵羊肉,110,中国香港,33064,千克,0,—,297026
2044300,冻去骨绵羊肉,110,中国香港,112938,千克,0,—,759210
2045000,山羊肉,110,中国香港,10000,千克,0,—,79393
2050000,鲜、冷、冻的马、驴、...,116,日本,1240,千克,0,—,23012
2062900,其他冻牛杂碎,110,中国香港,5000,千克,0,—,3201
2069000,其他冻杂碎（牛、猪杂...,116,日本,90,千克,0,—,1768
2071100,"整只鸡,鲜或冷的",110,中国香港,4886957,千克,0,—,14808842
2071200,"整只鸡,冻的",110,中国香港,173300,千克,0,—,468317
2071311,鲜或冷的带骨鸡块,110,中国香港,27400,千克,0,—,73980
2071329,鲜或冷的其他鸡杂碎,110,中国香港,5700,千克,0,—,15960
2071411,带骨的冻鸡块,102,巴林,54000,千克,0,—,83575
2071411,带骨的冻鸡块,110,中国香港,1052896,千克,0,—,1798354
2071419,其他冻鸡块,102,巴林,1088772,千克,0,—,1914120
2071419,其他冻鸡块,110,中国香港,4157337,千克,0,—,7712176
2071419,其他冻鸡块,122,马来西亚,1209366,千克,0,—,3098816
2071419,其他冻鸡块,202,安哥拉,26000,千克,0,—,45030
2071419,其他冻鸡块,337,格鲁吉亚(2023年起停用),652876,千克,0,—,1023481
2071421,冻鸡翼（不包括翼尖）,110,中国香港,103825,千克,0,—,525676
2071429,其他冻鸡杂碎,110,中国香港,47700,千克,0,—,21578
2074100,鲜或冷的整只鸭,110,中国香港,1704424,千克,0,—,3629176
2074200,整只冻鸭,110,中国香港,263203,千克,0,—,525088
2074500,冻的鸭块及杂碎,102,巴林,130208,千克,0,—,184950
2074500,冻的鸭块及杂碎,110,中国香港,141884,千克,0,—,210250
2075100,鲜或冷的整只鹅,110,中国香港,990860,千克,0,—,3923293
2081020,"冻兔肉,不包括兔头",116,日本,11995,千克,0,—,38904
2081020,"冻兔肉,不包括兔头",304,德国,216014,千克,0,—,949828
2081020,"冻兔肉,不包括兔头",344,俄罗斯,75000,千克,0,—,249700
2081020,"冻兔肉,不包括兔头",502,美国,72456,千克,0,—,272535
2089010,鲜、冷、冻的乳鸽肉及...,110,中国香港,359994,千克,0,—,990685
2089090,其他鲜、冷、冻的肉及...,110,中国香港,12000,千克,0,—,116323
2101900,其他干、熏、盐腌或盐...,110,中国香港,3107,千克,0,—,40796
2102000,干、熏、盐腌或盐渍牛...,110,中国香港,144,千克,0,—,2117
2109900,其他干、熏、盐腌或盐...,110,中国香港,10952,千克,0,—,40991
3011100,淡水观赏鱼,110,中国香港,16342,千克,0,—,31375
3011100,淡水观赏鱼,116,日本,255,千克,0,—,4380
3011100,淡水观赏鱼,122,马来西亚,255,千克,0,—,4035
3011100,淡水观赏鱼,132,新加坡,1077,千克,0,—,27849
3011100,淡水观赏鱼,133,韩国,570,千克,0,—,17914
3011100,淡水观赏鱼,136,泰国,251,千克,0,—,3547
3011100,淡水观赏鱼,143,中国台湾,831,千克,0,—,11342
3011100,淡水观赏鱼,145,哈萨克斯坦,181,千克,0,—,924
3011100,淡水观赏鱼,344,俄罗斯,220,千克,0,—,13722
3011100,淡水观赏鱼,441,苏里南,20,千克,0,—,323
3011100,淡水观赏鱼,502,美国,3801,千克,0,—,61299
3011100,淡水观赏鱼,601,澳大利亚,504,千克,0,—,19857
3019290,"其他活鳗鱼,鱼苗除外",110,中国香港,66765,千克,0,—,1021871
3019290,"其他活鳗鱼,鱼苗除外",116,日本,507580,千克,0,—,11056776
3019290,"其他活鳗鱼,鱼苗除外",132,新加坡,2080,千克,0,—,44536
3019290,"其他活鳗鱼,鱼苗除外",133,韩国,71890,千克,0,—,917259
3019290,"其他活鳗鱼,鱼苗除外",141,越南,68100,千克,0,—,728467
3019390,"其他活鲤科鱼, 鱼苗...",110,中国香港,1989992,千克,0,—,6452131
3019390,"其他活鲤科鱼, 鱼苗...",133,韩国,183770,千克,0,—,480578
3019390,"其他活鲤科鱼, 鱼苗...",141,越南,31000,千克,0,—,126705
3019911,鲈鱼苗,116,日本,4500,千克,0,—,69217
3019919,其他鱼苗,122,马来西亚,887,千克,0,—,2500
3019919,其他鱼苗,133,韩国,154935,千克,0,—,520551
3019991,活罗非鱼,110,中国香港,88187,千克,0,—,262419
3019992,活鲀,116,日本,3600,千克,0,—,52116
3019992,活鲀,133,韩国,24658,千克,0,—,394367
3019993,其他活鲤科鱼,110,中国香港,612672,千克,0,—,2023835
3019993,其他活鲤科鱼,133,韩国,168800,千克,0,—,607913
3019999,其他活鱼,110,中国香港,436423,千克,0,—,3287111
3019999,其他活鱼,116,日本,11834,千克,0,—,148782
3019999,其他活鱼,122,马来西亚,350,千克,0,—,3570
3019999,其他活鱼,132,新加坡,1358,千克,0,—,15259
3019999,其他活鱼,133,韩国,1954867,千克,0,—,11877395
3019999,其他活鱼,136,泰国,80,千克,0,—,816
3019999,其他活鱼,141,越南,230495,千克,0,—,829789
3019999,其他活鱼,344,俄罗斯,4000,千克,0,—,22080
3022300,鲜或冷的鳎鱼,110,中国香港,4402,千克,0,—,31127
3022900,其他鲜或冷的比目鱼,502,美国,110,千克,0,—,2612
3024900,鲜或冷的印度鲭、马鲛...,110,中国香港,1468,千克,0,—,13695
3027300,鲜或冷的鲤科鱼,110,中国香港,5715,千克,0,—,21954
3027400,鲜或冷的鳗鱼,110,中国香港,25453,千克,0,—,147596
3028910,鲜或冷的带鱼,110,中国香港,12294,千克,0,—,70939
3028920,鲜或冷的黄鱼,110,中国香港,30600,千克,0,—,200865
