商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,第一数量,第一计量单位,第二数量,第二计量单位,美元
1061990,"未列名哺乳动物,改良...",129,菲律宾,1267,千克,146,只,21600
1061990,"未列名哺乳动物,改良...",137,土耳其,0,千克,6,只,180
1061990,"未列名哺乳动物,改良...",307,意大利,1,千克,3,只,90
1061990,"未列名哺乳动物,改良...",501,加拿大,1,千克,22,只,110
1062090,未列名爬行动物,118,科威特,100,千克,10500,只,2869
1062090,未列名爬行动物,307,意大利,80,千克,4000,只,10082
2071411,带骨的冻鸡块,124,蒙古,564705,千克,0,—,984449
2071411,带骨的冻鸡块,127,巴基斯坦,27000,千克,0,—,36810
2071411,带骨的冻鸡块,339,阿塞拜疆(2023年起停用),19200,千克,0,—,22003
2071419,其他冻鸡块,124,蒙古,740718,千克,0,—,1226773
2071419,其他冻鸡块,339,阿塞拜疆(2023年起停用),7800,千克,0,—,12230
2081020,冻兔肉，不包括兔头,301,比利时,49200,千克,0,—,233578
3011100,淡水观赏鱼,129,菲律宾,804,千克,0,—,13912
3011100,淡水观赏鱼,305,法国,51,千克,0,—,7455
3011100,淡水观赏鱼,307,意大利,218,千克,0,—,4772
3011100,淡水观赏鱼,309,荷兰,426,千克,0,—,21687
3011100,淡水观赏鱼,312,西班牙,75,千克,0,—,13346
3011100,淡水观赏鱼,327,波兰,250,千克,0,—,1325
3011100,淡水观赏鱼,501,加拿大,155,千克,0,—,6766
3019999,其他活鱼,138,阿联酋,100,千克,0,—,1500
3028910,鲜或冷的带鱼,501,加拿大,100,千克,0,—,1800
3028920,鲜或冷的黄鱼,305,法国,14,千克,0,—,142
3028920,鲜或冷的黄鱼,501,加拿大,1740,千克,0,—,23490
3028990,其他鲜或冷的鱼,305,法国,101,千克,0,—,632
3028990,其他鲜或冷的鱼,501,加拿大,2550,千克,0,—,22950
3031310,冻大西洋鲑鱼,129,菲律宾,16659,千克,0,—,52360
3032300,冻罗非鱼,118,科威特,19200,千克,0,—,19970
3032300,冻罗非鱼,138,阿联酋,76000,千克,0,—,183800
3032300,冻罗非鱼,203,贝宁,74100,千克,0,—,194128
3032300,冻罗非鱼,224,肯尼亚,188821,千克,0,—,405793
3032300,冻罗非鱼,233,莫桑比克,26500,千克,0,—,41075
3032300,冻罗非鱼,235,尼日尔,104000,千克,0,—,270920
3032300,冻罗非鱼,244,南非,280166,千克,0,—,526704
3032300,冻罗非鱼,252,刚果民主共和国,73400,千克,0,—,129072
3032300,冻罗非鱼,301,比利时,185260,千克,0,—,232983
3032300,冻罗非鱼,305,法国,260500,千克,0,—,303676
3032300,冻罗非鱼,307,意大利,63700,千克,0,—,108887
3032300,冻罗非鱼,309,荷兰,168477,千克,0,—,215614
3032300,冻罗非鱼,312,西班牙,47500,千克,0,—,66704
3032300,冻罗非鱼,429,墨西哥,196272,千克,0,—,396612
3032300,冻罗非鱼,501,加拿大,111266,千克,0,—,180814
3032400,冻鲶鱼,209,中非,46800,千克,0,—,83304
3032400,冻鲶鱼,252,刚果民主共和国,51000,千克,0,—,164200
3032500,冻鲤科鱼,501,加拿大,6045,千克,0,—,25989
3032600,冻鳗鱼,501,加拿大,2299,千克,0,—,26282
3034100,冻长鳍金枪鱼,617,萨摩亚,189000,千克,0,—,579670
3034200,冻黄鳍金枪鱼,129,菲律宾,67735,千克,0,—,247631
3034200,冻黄鳍金枪鱼,312,西班牙,22350,千克,0,—,124360
3034200,冻黄鳍金枪鱼,405,巴巴多斯,1134,千克,0,—,2737
3034300,冻鲣鱼或狐鲣,129,菲律宾,1307092,千克,0,—,3647022
3035300,冻的沙丁鱼、小沙丁鱼...,129,菲律宾,196000,千克,0,—,441000
3035300,冻的沙丁鱼、小沙丁鱼...,614,汤加,27000,千克,0,—,58050
3035300,冻的沙丁鱼、小沙丁鱼...,617,萨摩亚,140000,千克,0,—,315000
